Gene	sgRNA	DLD1-Ts5.15|beta	DLD1-Ts5.15|z	DLD1-Ts5.15|p-value	DLD1-Ts5.15|fdr	DLD1-Ts5.15|wald-p-value	DLD1-Ts5.15|wald-fdr
CDYL	6	0.2253	1.9275	0.048635	0.28836	0.053918	0.25766
CDYL2	6	0.095783	0.72426	0.31428	0.67341	0.46891	0.65606
CRAMP1	6	-0.80522	-2.9191	0.017349	0.15136	0.0035105	0.043308
CXXC1	12	0.53783	2.3966	0	0	0.01655	0.13151
CXXC4	6	0.071365	0.99369	0.39761	0.72879	0.32038	0.52265
CXXC5	6	0.20585	1.4309	0.071672	0.35684	0.15245	0.35218
DIDO1	6	-0.49913	-2.4054	0.095279	0.40804	0.016155	0.1301
DMAP1	6	-3.0624	-5.3795	0	0	7.4708e-08	4.6906e-06
DNMT1	15	-1.7992	-5.9502	0	0	2.6779e-09	2.6154e-07
DNMT3A	6	0.16495	1.3587	0.12969	0.46014	0.17424	0.37425
DNMT3B	12	-0.25407	-3.1813	0.28271	0.64295	0.0014663	0.021481
DPF1	12	-0.19655	-1.6964	0.45222	0.76406	0.089811	0.28535
DPF2	12	-1.2882	-5.3577	0	0	8.4308e-08	5.2005e-06
DPF3	6	0.14721	1.5226	0.16695	0.52599	0.12787	0.32129
ELMSAN1	6	-0.054218	-0.78431	0.938	0.9892	0.43286	0.62297
ENC1	6	0.15922	0.60693	0.14249	0.485	0.5439	0.69727
FBXL19	31	-0.26879	-4.255	0.077076	0.37073	2.0904e-05	0.00059274
FMR1	6	0.30662	1.6072	0.0091013	0.090395	0.10801	0.30286
FXR1	6	0.18825	1.3029	0.096985	0.41035	0.19261	0.39483
FXR2	6	0.16311	2.0643	0.13367	0.47047	0.038985	0.22472
G2E3	22	0.14058	2.3454	0.0068259	0.071856	0.019005	0.14157
GAN	6	2.9987e-05	0.00047782	0.7099	0.91104	0.99962	1
GDAP2	6	0.016705	0.15646	0.62486	0.87391	0.87567	0.93214
GLYR1	6	0.081165	0.67947	0.35666	0.69705	0.49684	0.67761
GMCL1	6	-0.3813	-1.7954	0.19653	0.56454	0.072586	0.27741
GON4L	6	-1.2215	-3.5973	0.00085324	0.013216	0.00032159	0.0060145
H2AFY	6	0.16822	0.97026	0.12429	0.45426	0.33192	0.53198
H2AFY2	6	-0.0099796	-0.15743	0.75484	0.9304	0.87491	0.93161
HDGF	6	-0.040699	-0.4053	0.88396	0.97126	0.68526	0.80608
HDGFL1	6	0.10753	1.172	0.27332	0.636	0.24118	0.44613
IBTK	12	-0.052567	-0.90424	0.83333	0.95347	0.36587	0.56004
ING1	6	0.59804	1.5495	0	0	0.12126	0.31507
ING2	6	0.39467	1.8199	0.0014221	0.020747	0.068772	0.27136
ING3	6	-1.3142	-3.7579	0.00085324	0.013216	0.00017132	0.0035644
ING4	6	-0.11238	-1.5782	0.83305	0.95345	0.11452	0.30853
ING5	6	-0.62075	-2.6474	0.046644	0.28179	0.0081106	0.079879
INTS12	6	-0.10028	-0.69487	0.87685	0.96889	0.48714	0.66853
IPP	6	-0.07265	-1.6256	0.98493	0.99512	0.10403	0.29665
IVNS1ABP	6	-0.1127	-0.9044	0.83248	0.95311	0.36578	0.56004
JADE1	12	0.015613	0.35708	0.4508	0.76372	0.72104	0.82848
JADE2	6	-0.12832	-0.93973	0.77759	0.93566	0.34735	0.54473
JADE3	12	0.26899	2.4371	0.0011377	0.016878	0.014806	0.12336
KAT5	6	-1.1855	-2.8932	0.0011377	0.016878	0.0038131	0.045914
KAT6A	6	-0.12405	-0.78201	0.79238	0.94035	0.43421	0.62441
KAT6B	12	0.067983	1.269	0.21928	0.59067	0.20443	0.40677
KAT8	6	-2.5871	-3.4561	0	0	0.00054801	0.0094451
KBTBD11	6	0.27877	1.8242	0.017349	0.15136	0.068118	0.27136
KBTBD12	6	0.22567	1.5205	0.048635	0.28836	0.1284	0.322
KBTBD13	6	-0.036354	-0.37694	0.86917	0.96713	0.70622	0.81722
KBTBD2	6	0.25698	1.7194	0.028157	0.21475	0.085545	0.28349
KBTBD3	6	0.23012	1.6113	0.044369	0.27739	0.1071	0.30223
KBTBD4	6	0.049757	0.58865	0.48009	0.78112	0.55609	0.69993
KBTBD6	6	-0.026774	-0.51866	0.82907	0.95311	0.604	0.73763
KBTBD7	6	0.10141	0.51986	0.29437	0.65424	0.60316	0.73712
KBTBD8	6	0.1121	1.4159	0.25739	0.62193	0.15681	0.35706
KCNA1	6	0.066606	0.65643	0.41837	0.74406	0.51154	0.68713
KCNA10	6	0.13002	1.1369	0.20933	0.57545	0.25556	0.46079
KCNA2	6	0.00025891	0.0035865	0.70933	0.91104	0.99714	1
KCNA3	6	-0.18088	-1.0792	0.61092	0.86594	0.28048	0.48271
KCNA4	6	0.13976	1.5239	0.18515	0.55216	0.12755	0.32129
KCNA5	6	0.027876	0.3058	0.57423	0.83977	0.75976	0.85647
KCNA6	6	0.079301	0.5985	0.36405	0.70285	0.54951	0.69851
KCNB1	6	0.15374	1.8051	0.15358	0.5042	0.071064	0.27518
KCNB2	6	0.17163	1.1624	0.1186	0.4482	0.24506	0.44931
KCNC1	6	0.020257	0.3507	0.60922	0.8658	0.72581	0.83315
KCNC2	6	-0.086792	-0.76487	0.92918	0.98761	0.44435	0.63303
KCNC3	6	-0.21694	-1.9825	0.50967	0.79857	0.047418	0.24673
KCNC4	6	0.16486	1.8211	0.12969	0.46014	0.068593	0.27136
KCND1	6	0.057664	0.52831	0.45108	0.76372	0.59728	0.73173
KCND2	6	0.16875	1.8488	0.12315	0.45369	0.064482	0.27136
KCND3	6	0.093768	0.8884	0.3194	0.67341	0.37433	0.56828
KCNG1	6	0.0016222	0.018054	0.69994	0.90879	0.9856	0.99663
KCNG2	6	0.12181	1.4281	0.23237	0.60074	0.15327	0.35245
KCNG3	6	0.031907	0.29704	0.55518	0.82797	0.76644	0.85991
KCNG4	6	0.082669	0.95341	0.35011	0.69175	0.34038	0.53934
KCNRG	6	-0.052716	-0.69808	0.93288	0.98857	0.48513	0.66669
KCNS1	6	-0.10734	-1.2219	0.84841	0.95827	0.22174	0.42423
KCNS2	6	0.093237	0.94861	0.32082	0.67341	0.34282	0.54102
KCNS3	6	0.045168	0.38271	0.49602	0.78924	0.70193	0.81586
KCNV1	6	0.17175	1.4602	0.11832	0.4482	0.14423	0.34081
KCNV2	6	0.032796	0.42636	0.54949	0.82423	0.66984	0.79325
KCTD1	6	-0.11421	-1.1037	0.82708	0.95282	0.26974	0.47113
KCTD10	6	0.42654	1.7386	0	0	0.082102	0.28078
KCTD11	6	-0.19712	-1.6556	0.56428	0.83572	0.097805	0.29166
KCTD12	6	0.1594	1.4032	0.14192	0.485	0.16055	0.36092
KCTD13	6	-0.17814	-1.652	0.62002	0.8713	0.098527	0.29258
KCTD14	6	0.066121	0.8339	0.4198	0.74433	0.40434	0.59783
KCTD15	6	-0.1363	-1.3543	0.75171	0.9304	0.17563	0.37538
KCTD16	6	0.19729	1.2438	0.082765	0.3834	0.21358	0.41491
KCTD17	6	-0.096084	-1.0044	0.89391	0.97609	0.3152	0.51708
KCTD18	6	0.14843	1.3998	0.16468	0.52201	0.16158	0.36141
KCTD19	12	-0.058515	-1.017	0.86519	0.96698	0.30917	0.51244
KCTD2	6	-0.1049	-0.94317	0.85836	0.96422	0.34559	0.54294
KCTD21	6	0.0079511	0.14773	0.66695	0.89134	0.88256	0.93607
KCTD3	6	0.19396	1.6062	0.088453	0.39923	0.10822	0.30286
KCTD4	6	0.24648	1.7515	0.034414	0.24644	0.079867	0.27929
KCTD5	6	0.16809	1.0838	0.12514	0.45576	0.27844	0.48084
KCTD6	6	0.12517	1.3953	0.22213	0.59212	0.16293	0.36194
KCTD7	6	-0.22544	-2.0885	0.48294	0.78128	0.036751	0.21754
KCTD8	6	0.13074	1.4016	0.20705	0.57356	0.16103	0.36141
KCTD9	6	-0.31435	-1.9789	0.29863	0.65543	0.047826	0.24692
KEAP1	6	1.5552	0.97992	0	0	0.32712	0.52663
KLHL1	6	0.11182	1.8498	0.25882	0.62193	0.064347	0.27136
KLHL10	6	0.069215	0.95852	0.40842	0.7373	0.3378	0.53651
KLHL11	6	0.0072938	0.062091	0.67179	0.89305	0.95049	0.97429
KLHL12	6	-0.081086	-1.3783	0.95307	0.98996	0.16811	0.36622
KLHL13	6	-0.091982	-0.71685	0.90956	0.98099	0.47346	0.65932
KLHL14	6	-0.06416	-0.83519	0.97952	0.99512	0.40361	0.59726
KLHL15	6	-0.069301	-1.2713	0.99915	0.99972	0.20363	0.40627
KLHL17	6	-0.049645	-0.3197	0.92122	0.9851	0.7492	0.85056
KLHL18	6	-0.030206	-0.21834	0.84158	0.95606	0.82716	0.90236
KLHL2	6	0.19199	1.9521	0.091297	0.40428	0.050922	0.25435
KLHL20	6	0.01804	0.33285	0.61945	0.8713	0.73925	0.84362
KLHL21	6	0.015502	0.16869	0.63111	0.87658	0.86604	0.92704
KLHL22	6	-0.043704	-0.47783	0.8979	0.9777	0.63277	0.76089
KLHL23	6	0.19123	1.3342	0.09215	0.40467	0.18214	0.38154
KLHL24	6	0.19986	1.8306	0.079352	0.37652	0.067155	0.27136
KLHL25	6	0.19877	1.7782	0.081627	0.38165	0.075374	0.27864
KLHL26	6	-0.082869	-1.2864	0.94425	0.98989	0.19831	0.40054
KLHL28	6	0.016337	0.22549	0.62685	0.87599	0.8216	0.89768
KLHL29	6	0.03859	0.38359	0.52645	0.81157	0.70128	0.81582
KLHL3	6	0.19707	1.5812	0.082765	0.3834	0.11383	0.30809
KLHL30	6	0.079695	0.9567	0.36234	0.70242	0.33872	0.53742
KLHL31	6	0.1913	1.6524	0.091866	0.40467	0.098461	0.29258
KLHL32	6	0.097092	1.5052	0.30887	0.66544	0.13227	0.32481
KLHL34	6	0.10414	1.0979	0.28214	0.64272	0.27223	0.47394
KLHL35	6	-0.63642	-1.8318	0.044369	0.27739	0.066979	0.27136
KLHL36	6	-0.13815	-1.2647	0.74431	0.93039	0.20597	0.4088
KLHL38	6	0.069814	0.72334	0.40501	0.73454	0.46947	0.65622
KLHL4	6	0.27644	1.3989	0.018203	0.15725	0.16183	0.36158
KLHL40	6	-0.22709	-1.4942	0.47867	0.78061	0.13512	0.32855
KLHL41	6	0.20073	1.3137	0.079067	0.37652	0.18895	0.38918
KLHL5	6	0.19866	1.6731	0.081911	0.38196	0.094302	0.28732
KLHL6	6	0.18939	1.6818	0.094425	0.40686	0.092607	0.28578
KLHL7	6	0.14192	1.3613	0.17947	0.5407	0.17343	0.37341
KLHL8	6	-0.079242	-1.1946	0.96018	0.99119	0.23224	0.43713
KLHL9	6	0.086816	0.96979	0.33817	0.6857	0.33215	0.53198
KMT2E	6	0.079603	0.64869	0.36291	0.70242	0.51654	0.6882
L3MBTL2	24	-0.32779	-4.4402	0.050057	0.29285	8.9896e-06	0.00030988
L3MBTL3	18	-0.31582	-3.2279	0.091297	0.40428	0.0012471	0.0189
LBR	6	0.03058	0.30559	0.56257	0.8339	0.75991	0.85647
LZTR1	12	-0.15874	-2.1079	0.60011	0.85982	0.035037	0.21276
MACROD1	6	-0.084172	-1.3225	0.93942	0.98981	0.186	0.38673
MBD5	6	0.10148	1.1566	0.29437	0.65424	0.24744	0.45096
MBTD1	24	-0.3194	-4.3437	0.055745	0.31161	1.4008e-05	0.00043976
MIER1	6	-0.29757	-2.3323	0.32935	0.67719	0.019687	0.14391
MIER2	6	-0.14636	-1.6227	0.71928	0.91564	0.10466	0.29771
MIS18BP1	6	-1.3902	-4.142	0.00085324	0.013216	3.4422e-05	0.00088134
MLLT1	6	0.060509	0.53606	0.44084	0.75732	0.59192	0.72871
MLLT10	6	0.061733	0.25419	0.43629	0.75604	0.79935	0.88076
MLLT3	6	-0.70751	-2.8731	0.029863	0.22436	0.0040641	0.048275
MLLT6	12	-0.3074	-2.7883	0.17548	0.53627	0.0052979	0.058948
MORC1	5	0.2517	1.7365	0.044653	0.27739	0.082471	0.28078
MORC2	6	-0.36311	-1.5074	0.21957	0.59067	0.1317	0.32481
MORC3	6	0.077226	2.0299	0.37116	0.70824	0.042369	0.23571
MORC4	6	0.11379	1.2572	0.25085	0.6125	0.20868	0.41045
MORF4L1	6	-0.6108	-2.475	0.047782	0.2862	0.013325	0.11483
MPHOSPH8	6	-0.39962	-1.9672	0.17605	0.53627	0.049157	0.2506
MSH6	6	-0.00060966	-0.0033821	0.71274	0.91104	0.9973	1
MSL3	6	-0.12367	-1.1063	0.7938	0.94035	0.26861	0.47033
MTF2	17	-0.015782	-0.44949	0.5438	0.82421	0.65308	0.77759
MUM1	6	-0.099205	-0.81743	0.88197	0.9712	0.41368	0.6068
MYPOP	6	0.040138	0.78028	0.51792	0.80468	0.43523	0.62476
NACC1	6	-0.55472	-1.473	0.070819	0.3547	0.14074	0.33572
NACC2	6	-0.15102	-0.95159	0.70307	0.90949	0.3413	0.54007
OARD1	6	0.071618	0.86978	0.3959	0.72879	0.38442	0.5796
ORC1	6	-1.6475	-3.8682	0.00028441	0.0051282	0.00010963	0.0023941
PARP14	18	-0.030744	-0.88969	0.60722	0.86542	0.37363	0.56747
PARP15	12	0.094767	1.5938	0.14306	0.48552	0.11098	0.3047
PARP9	12	0.08107	1.4289	0.17776	0.53787	0.15302	0.35225
PHF1	18	-0.090341	-0.92487	0.98521	0.99512	0.35503	0.55024
PHF10	6	0.13002	1.2771	0.20933	0.57545	0.20158	0.40453
PHF11	6	0.082629	0.95095	0.3504	0.69175	0.34163	0.5402
PHF12	6	-0.19402	-1.7312	0.57509	0.83977	0.083413	0.28094
PHF13	6	0.11988	1.1271	0.23777	0.60799	0.2597	0.46468
PHF14	16	0.35484	2.2912	0	0	0.021951	0.1538
PHF19	18	-0.057504	-1.0161	0.78498	0.93884	0.30958	0.51263
PHF20	12	0.030939	0.78342	0.37144	0.70824	0.43338	0.62348
PHF20L1	12	0.075058	1.1096	0.19539	0.56404	0.26717	0.46992
PHF21A	6	0.23302	1.6279	0.041524	0.27138	0.10355	0.29577
PHF21B	6	0.09977	1.122	0.29949	0.65607	0.26185	0.46615
PHF23	6	0.44254	1.7618	0	0	0.078104	0.27864
PHF3	6	-0.023717	-0.13401	0.81286	0.94659	0.89339	0.94188
PHF6	6	0.11179	1.6361	0.25882	0.62193	0.10181	0.29486
PHF7	24	-0.074553	-1.481	0.90216	0.97962	0.13861	0.33334
PHRF1	15	-0.172	-2.2759	0.5128	0.80027	0.022851	0.15847
PSIP1	6	-0.19327	-2.0574	0.57736	0.84058	0.039649	0.22592
PWWP2A	6	0.20165	1.5768	0.077645	0.37244	0.11483	0.30881
PWWP2B	6	0.031781	0.3689	0.55546	0.82797	0.7122	0.82182
PYGO1	6	0.18857	0.73607	0.096132	0.40871	0.46169	0.64992
PYGO2	6	-0.015629	-0.15905	0.77816	0.93602	0.87363	0.93116
RAI1	6	-0.56683	-1.777	0.065415	0.34024	0.075575	0.27864
RCBTB1	6	-0.091067	-0.36346	0.91268	0.98135	0.71626	0.82516
RCBTB2	6	0.18032	1.871	0.10836	0.43707	0.061351	0.26863
RHOBTB1	12	0.25068	2.6727	0.0022753	0.030888	0.0075242	0.075586
RHOBTB2	18	0.0028647	0.060506	0.40529	0.73454	0.95175	0.97429
RHOBTB3	6	-0.7672	-3.221	0.021331	0.17442	0.0012774	0.019276
RNF17	42	0	0	0.24659	0.60799	1	1
RSF1	4	-0.13755	-0.87271	0.71274	0.91104	0.38282	0.57743
SCMH1	12	0.062381	0.98723	0.23891	0.60799	0.32353	0.52496
SCML2	12	0.17847	1.9851	0.016496	0.14573	0.047139	0.24664
SFMBT1	24	-0.47099	-5.1071	0.0042662	0.049505	3.272e-07	1.7171e-05
SFMBT2	24	0.17624	2.7336	0.00085324	0.013216	0.0062639	0.066531
SHKBP1	6	-0.11763	-1.1563	0.81428	0.94659	0.24754	0.45096
SLX4	6	-0.59873	-2.2772	0.050626	0.29325	0.022772	0.15824
SMARCA1	6	0.23046	1.6908	0.044369	0.27739	0.090869	0.28535
SMARCA5	6	0.45296	1.6827	0	0	0.092428	0.28578
SMARCC1	10	-0.29941	-2.614	0.22725	0.59671	0.0089496	0.086686
SMARCC2	12	-0.14704	-2.1641	0.65273	0.88559	0.030458	0.19468
SMN1	6	-1.1393	-3.053	0.0019909	0.027668	0.0022655	0.030755
SMNDC1	6	-0.82015	-2.7758	0.016496	0.14573	0.0055074	0.061085
SND1	6	0.046131	0.49265	0.49232	0.78575	0.62226	0.75159
SPIN1	18	0.16355	2.4085	0.013367	0.12434	0.016017	0.12978
SPIN2A	3	0.09411	0.30078	0.49972	0.79251	0.76359	0.85885
SPIN2B	4	0.23327	1.6532	0.096985	0.41035	0.098288	0.29237
SPIN3	18	-0.016115	-0.18668	0.51593	0.80301	0.85191	0.91985
SPIN4	18	0.12672	2.2698	0.032708	0.2381	0.023219	0.16039
SPOP	6	0.54233	1.5397	0	0	0.12364	0.31755
SPOPL	6	0.3609	1.8446	0.0036974	0.046595	0.065101	0.27136
TAF3	6	-1.1396	-3.3744	0.0019909	0.027668	0.00073966	0.012325
TCF19	6	0.00062619	0.0090639	0.70563	0.91012	0.99277	1
TCF20	6	0.11729	0.62009	0.24232	0.60799	0.5352	0.69295
TDRD1	21	0.017704	0.2603	0.28584	0.64487	0.79464	0.87887
TDRD10	6	0.10352	1.0874	0.28498	0.64437	0.27687	0.47908
TDRD12	6	0.0071594	0.058108	0.67207	0.89305	0.95366	0.97502
TDRD15	6	0.21431	1.6935	0.061433	0.32977	0.090361	0.28535
TDRD3	6	0.23228	1.7184	0.042378	0.27491	0.085733	0.28357
TDRD5	6	0.077092	0.82453	0.37144	0.70824	0.40964	0.60263
TDRD6	47	0	0	0.24659	0.60799	1	1
TDRD7	18	0.013687	0.37806	0.35154	0.6936	0.70539	0.81722
TDRD9	4	0.28879	1.2629	0.03868	0.26306	0.20664	0.4092
TDRKH	6	-0.0096892	-0.17309	0.7537	0.9304	0.86258	0.92461
TNFAIP1	6	-0.088139	-1.0451	0.92378	0.98633	0.29597	0.49887
TNRC18	12	-0.5213	-3.3281	0.020762	0.17299	0.0008743	0.014298
TSNARE1	6	0.11382	1.2715	0.25085	0.6125	0.20356	0.40627
UBR7	6	-0.00066903	-0.0057263	0.71331	0.91104	0.99543	1
UHRF2	17	0.1152	2.0921	0.049488	0.29097	0.036427	0.21639
WHSC1L1	20	0.022242	0.42406	0.27702	0.63827	0.67152	0.79471
YEATS2	6	-1.2635	-3.5948	0.00085324	0.013216	0.00032469	0.0060403
YEATS4	6	-1.0045	-2.7574	0.0051195	0.057692	0.0058257	0.063612
ZBTB22	6	-0.20977	-2.1486	0.531	0.81635	0.031664	0.19756
ZBTB39	6	-0.15833	-1.7585	0.68117	0.90004	0.078655	0.27864
ZBTB5	6	-0.55366	-2.6798	0.071388	0.35653	0.0073677	0.074795
ZBTB8B	6	-0.0018715	-0.0089284	0.71843	0.91522	0.99288	1
ZBTB9	6	-0.070718	-0.49362	0.99147	0.996	0.62157	0.75159
ZCWPW1	12	-0.11513	-1.1615	0.81342	0.94659	0.24546	0.44931
ZCWPW2	12	-0.11059	-0.88457	0.83732	0.95525	0.37639	0.57065
ZKSANT2	12	0.06496	0.6344	0.22952	0.59866	0.52582	0.69062
ENDOU	6	-0.36724	-2.1938	0.21416	0.58147	0.028253	0.18463
ACR	6	-0.40893	-2.7321	0.16866	0.52758	0.0062931	0.066531
AZU1	6	-0.011952	-0.12731	0.76394	0.93135	0.8987	0.94418
C1R	6	0.01252	0.16857	0.64477	0.88238	0.86614	0.92704
C1RL	6	-0.097763	-1.6378	0.88908	0.97328	0.10147	0.29484
C1S	6	0.077144	0.98102	0.37144	0.70824	0.32658	0.52601
C2	6	-0.042009	-0.56416	0.88908	0.97328	0.57264	0.71314
CELA1	6	-0.16865	-1.6857	0.64704	0.88251	0.091858	0.28578
CELA2A	6	0.025496	0.25511	0.58589	0.84809	0.79864	0.88076
CELA2B	6	0.043771	0.46017	0.5037	0.79499	0.64539	0.77262
CELA3A	6	-0.021221	-0.23404	0.80034	0.94177	0.81495	0.89465
CELA3B	6	0.10043	0.92477	0.29778	0.65543	0.35509	0.55024
CFB	6	-0.11304	-1.0827	0.83134	0.95311	0.27893	0.48098
CFD	6	-0.1419	-1.0932	0.73237	0.92294	0.27432	0.47671
CFI	6	0.19524	1.847	0.085893	0.39221	0.06474	0.27136
CMA1	6	-0.089747	-0.81296	0.91638	0.98355	0.41624	0.60777
CORIN	6	0.16882	1.9817	0.12258	0.45321	0.047508	0.24673
CTRB1	6	-0.26742	-1.4722	0.38623	0.71973	0.14098	0.33606
CTRB2	6	-0.030527	-0.3779	0.843	0.95613	0.7055	0.81722
CTRC	6	-0.13008	-1.0874	0.77133	0.93388	0.27684	0.47908
CTRL	6	-0.1624	-1.3605	0.66894	0.89192	0.17368	0.37372
CTSG	6	-0.1073	-1.3978	0.84869	0.95827	0.16216	0.36175
ELANE	6	0.015264	0.26092	0.63197	0.87658	0.79416	0.87887
F10	6	0.10191	1.13	0.29238	0.6527	0.25847	0.46342
F11	6	0.1461	0.82946	0.16866	0.52758	0.40685	0.60058
F12	6	-0.072467	-1.3959	0.98578	0.99512	0.16275	0.36194
F2	6	0.019646	0.14933	0.61177	0.86594	0.88129	0.93529
F7	6	0.051911	0.88399	0.47099	0.77477	0.3767	0.57065
F9	6	0.22512	1.7713	0.049204	0.29027	0.076514	0.27864
GZMA	6	0.17215	1.9582	0.11775	0.4482	0.050209	0.25297
GZMB	6	-0.10444	-1.1535	0.86035	0.96491	0.24871	0.45192
GZMH	6	-0.042189	-0.6622	0.89078	0.97328	0.50785	0.68518
GZMK	6	0.087338	1.3406	0.33703	0.68497	0.18004	0.37951
GZMM	6	-0.47535	-2.3294	0.11377	0.44395	0.019839	0.14418
HABP2	6	0.13322	1.4846	0.20193	0.56971	0.13764	0.33163
HGFAC	6	0.059084	1.2571	0.44482	0.75885	0.20873	0.41045
HP	6	-0.16124	-2.1049	0.67349	0.89358	0.035304	0.21328
HPN	6	-0.0028232	-0.054796	0.72298	0.91902	0.9563	0.97654
HPR	6	0.053607	0.68325	0.46388	0.76822	0.49445	0.6754
KLK1	6	0.093638	1.0114	0.31968	0.67341	0.31181	0.51422
KLK10	6	-0.072237	-0.65239	0.98606	0.99512	0.51415	0.68732
KLK11	6	0.1587	1.0923	0.14249	0.485	0.27469	0.47671
KLK12	6	0.071211	1.2277	0.39818	0.72879	0.21955	0.42182
KLK13	6	-0.072367	-0.87809	0.98578	0.99512	0.3799	0.5745
KLK14	6	0.13085	1.3576	0.20648	0.57334	0.17459	0.37444
KLK15	6	0.27951	1.8561	0.017349	0.15136	0.063435	0.2701
KLK2	6	-0.31164	-1.2304	0.30176	0.65942	0.21854	0.4208
KLK3	6	0.081534	0.95871	0.3558	0.69694	0.3377	0.53651
KLK4	6	-0.021445	-0.45158	0.80091	0.94181	0.65157	0.77711
KLK5	6	-0.057652	-0.47885	0.95165	0.98994	0.63204	0.76027
KLK6	6	-0.031356	-0.60104	0.84642	0.95722	0.54781	0.69851
KLK7	6	-0.043529	-0.65062	0.89761	0.9777	0.51529	0.68732
KLK9	6	-0.040999	-0.6158	0.88481	0.97158	0.53803	0.69472
KLKB1	6	0.051877	1.2427	0.47127	0.77477	0.21396	0.4154
LPA	6	0.058913	0.69906	0.44596	0.75992	0.48451	0.66669
MASP1	6	0.069382	1.127	0.40785	0.73728	0.25976	0.46468
MST1	6	-0.70356	-2.7317	0.030432	0.22766	0.0063011	0.066531
OVCH1	12	0.13443	2.2189	0.05802	0.31925	0.02649	0.17656
OVCH2	6	0.082234	0.9626	0.3521	0.69395	0.33575	0.53488
PLAT	6	-0.021843	-0.21264	0.80375	0.94326	0.83161	0.9058
PLAU	6	0.093452	1.2342	0.32053	0.67341	0.21711	0.41874
PROC	6	-0.013452	-0.15181	0.77019	0.93388	0.87934	0.93407
PROZ	6	0.31826	1.8535	0.0056883	0.062112	0.063816	0.2701
PRSS1	6	0.057629	0.67973	0.45137	0.76372	0.49668	0.67761
PRSS12	6	0.0671	1.3266	0.41638	0.74352	0.18464	0.38437
PRSS21	6	-0.22426	-1.3799	0.48493	0.78128	0.16761	0.36564
PRSS22	6	0.00011643	0.0028236	0.70933	0.91104	0.99775	1
PRSS23	6	0.11434	1.4332	0.24915	0.6096	0.1518	0.35181
PRSS27	6	-0.44203	-2.1368	0.13794	0.47783	0.032615	0.20189
PRSS3	6	-0.018277	-0.18407	0.79067	0.94035	0.85396	0.92042
PRSS33	6	-0.45943	-2.4818	0.12543	0.45576	0.013072	0.11321
PRSS35	6	0.12433	1.663	0.22412	0.59382	0.096309	0.29091
PRSS36	18	-0.024533	-0.42072	0.56826	0.83879	0.67396	0.79679
PRSS37	6	0.089424	1.5112	0.32821	0.67564	0.13074	0.32432
PRSS38	6	0.20224	1.9893	0.076223	0.36915	0.046671	0.24597
PRSS41	6	0.098203	1.4753	0.30461	0.66234	0.14013	0.33539
PRSS42	6	0.0044435	0.062241	0.68771	0.90279	0.95037	0.97429
PRSS45	6	-0.038289	-0.45481	0.87514	0.96852	0.64925	0.7746
PRSS46	12	-0.077109	-1.2784	0.97981	0.99512	0.20112	0.4043
PRSS48	6	0.043543	0.74352	0.50427	0.79499	0.45717	0.64632
PRSS50	6	0.050518	0.49272	0.47639	0.78	0.62221	0.75159
PRSS53	18	0.00855	0.21525	0.3777	0.71444	0.82957	0.90415
PRSS54	6	0.016225	0.18102	0.6277	0.87654	0.85635	0.92054
PRSS55	6	0.081215	0.9962	0.35666	0.69705	0.31915	0.52143
PRSS56	6	-0.43746	-2.4563	0.13993	0.48141	0.014039	0.11837
PRSS57	6	-0.059061	-0.6358	0.95762	0.99029	0.52491	0.69045
PRSS58	6	0.17666	1.7199	0.11206	0.44098	0.085457	0.28349
PRSS8	6	-0.21673	-1.9286	0.51024	0.79867	0.053779	0.25766
PRTN3	6	-0.028591	-0.34954	0.83646	0.95518	0.72669	0.83334
ST14	6	0.11426	0.82323	0.24915	0.6096	0.41038	0.60322
TMPRSS11A	6	0.022556	0.31683	0.59841	0.85843	0.75138	0.85193
TMPRSS11B	6	-0.096494	-0.98101	0.89192	0.97422	0.32659	0.52601
TMPRSS11D	6	0.15818	1.9743	0.14334	0.48555	0.048352	0.24858
TMPRSS11E	6	0.021853	0.30701	0.60267	0.86225	0.75884	0.85625
TMPRSS11F	6	0.15142	1.7354	0.15728	0.51015	0.082673	0.28078
TMPRSS12	6	-0.099522	-0.81379	0.88111	0.9712	0.41576	0.60777
TMPRSS13	6	-0.064837	-1.1122	0.98208	0.99512	0.26603	0.46886
TMPRSS15	6	0.18585	1.3468	0.10097	0.42062	0.17805	0.3785
TMPRSS2	6	0.12086	1.1336	0.23521	0.60586	0.25695	0.46212
TMPRSS3	6	0.11551	1.6854	0.24602	0.60799	0.091905	0.28578
TMPRSS4	6	0.035841	0.29337	0.5384	0.82098	0.76924	0.8619
TMPRSS5	6	0.054594	0.71593	0.46018	0.76822	0.47403	0.65932
TMPRSS6	6	-0.24841	-2.0533	0.42406	0.74675	0.040047	0.22674
TMPRSS7	6	-0.12102	-1.113	0.80262	0.94224	0.26572	0.46886
TMPRSS9	18	-0.080798	-0.99192	0.9434	0.98989	0.32124	0.5229
TPSAB1	6	-0.19526	-1.8271	0.57224	0.83977	0.067685	0.27136
TPSB2	6	-0.11776	-0.71101	0.81342	0.94659	0.47708	0.6617
TPSD1	6	-0.18958	-0.59943	0.5876	0.84986	0.54889	0.69851
TPSG1	6	-0.33384	-1.9805	0.26337	0.62483	0.047643	0.24692
TPP2	12	0.12839	2.0643	0.07281	0.35955	0.038987	0.22472
HTRA1	12	0.13175	2.3719	0.064562	0.33881	0.017695	0.13621
