Gene	sgRNA	1qDi|beta	1qDi|z	1qDi|p-value	1qDi|fdr	1qDi|wald-p-value	1qDi|wald-fdr
POU4F3	4	0.12511	0.92062	0.61794	0.94711	0.35725	0.71013
RSBN1	4	0.013599	0.073043	0.8388	0.98362	0.94177	0.97303
MRPL2	4	-0.27322	-0.80502	0.60377	0.94411	0.42081	0.73983
SMUG1	4	0.1644	0.62535	0.54311	0.93153	0.53174	0.788
CLDN12	4	-0.046682	-0.22222	0.96574	0.99763	0.82414	0.91667
SCAMP4	4	0.30009	1.2888	0.32065	0.85316	0.19746	0.69021
DLG3	4	0.39492	1.4563	0.20296	0.78351	0.14531	0.69021
GCNT1	4	0.015616	0.1979	0.83468	0.9821	0.84313	0.92575
RSRP1	4	0.081909	0.29577	0.70107	0.96457	0.76741	0.88875
THEG5	4	0.2482	0.52872	0.39454	0.88166	0.597	0.80848
CIPC	4	-0.096588	-0.27183	0.92974	0.99299	0.78576	0.89696
ZNF728	4	0.51883	0.70715	0.09646	0.6311	0.47947	0.76588
SLC35F1	4	-0.00037729	-0.0033771	0.86854	0.98567	0.99731	0.99834
LOC101927844	4	0.20194	0.60237	0.47569	0.91472	0.54693	0.79278
ZNRF2	4	0.28049	0.6634	0.3483	0.86467	0.50708	0.77686
ZSCAN29	4	-0.10063	-0.3006	0.92238	0.99276	0.76372	0.88647
APRT	4	0.034208	0.16887	0.79574	0.97549	0.8659	0.93785
NUS1	4	-1.0494	-2.1265	0.040871	0.45161	0.033464	0.4317
HCN3	4	0.4858	1.4201	0.11963	0.68632	0.15558	0.69021
ZNF761	4	0.30408	0.57634	0.31489	0.84779	0.56439	0.79851
PCDHGB3	4	0.048789	0.1309	0.76517	0.97236	0.89586	0.95227
FCGR1A	4	-0.58768	-1.2776	0.23031	0.79879	0.2014	0.69021
UBE2F	4	-0.039025	-0.20076	0.95018	0.99573	0.84089	0.92462
FXYD6-FXYD2	4	-0.3934	-1.1062	0.42666	0.89773	0.26864	0.69021
KRTAP10-3	4	-0.43359	-1.6638	0.37893	0.8736	0.096161	0.67056
TC2N	4	-0.36365	-0.64445	0.46534	0.91165	0.51928	0.7827
FAM120AOS	4	-0.18062	-0.82848	0.76765	0.97256	0.4074	0.73354
UVRAG	4	-0.43593	-1.3705	0.37629	0.8736	0.17052	0.69021
KCNC2	4	-0.054644	-0.29143	0.9817	0.99763	0.77072	0.89029
NFATC1	4	-0.094928	-0.19421	0.93347	0.99323	0.84601	0.92735
NET1	4	0.12698	0.84985	0.61451	0.94709	0.39541	0.72761
AP1G1	4	-0.12414	-0.5392	0.87624	0.98645	0.58975	0.80736
ACSL4	4	0.12252	0.30117	0.62301	0.94784	0.76328	0.88632
ACP1	4	-0.095619	-0.2121	0.93233	0.99323	0.83203	0.92034
TMEM31	4	-0.22236	-0.61853	0.69212	0.96279	0.53623	0.78949
NEUROD2	4	0.21275	0.75577	0.45654	0.90803	0.44979	0.75184
RAB40C	4	0.0020797	0.007518	0.86307	0.98502	0.994	0.99717
WRB	4	-1.0361	-2.0944	0.04281	0.45945	0.036227	0.44723
DNAJC7	4	-0.074733	-0.2368	0.97693	0.99763	0.81281	0.9103
POU2F1	4	-0.8064	-2.2169	0.10809	0.66301	0.026629	0.39376
OR9G1	4	0.20357	0.74504	0.47265	0.91472	0.45625	0.75502
FAM219B	4	0.026138	0.074098	0.8125	0.97903	0.94093	0.97301
C1orf204	4	0.13493	0.45529	0.5991	0.94302	0.6489	0.8271
SVIL	4	0.48728	1.146	0.11859	0.68495	0.25178	0.69021
POMC	4	0.53533	1.3585	0.086018	0.59765	0.1743	0.69021
ZUFSP	4	-0.46998	-0.81132	0.33652	0.85997	0.41718	0.73737
LAT	4	0.2324	0.69606	0.42214	0.89641	0.48639	0.76963
GSTM5	4	-0.051923	-0.19954	0.97633	0.99763	0.84184	0.92492
CSAD	4	0.13083	0.87035	0.60735	0.94524	0.38411	0.72254
C6orf58	4	0.14973	0.63179	0.57006	0.93441	0.52752	0.78607
LHX5	4	-0.27979	-0.99842	0.59343	0.94111	0.31807	0.69797
MRFAP1L1	4	-0.43668	-0.95757	0.3756	0.87356	0.33828	0.70148
ZFAND3	4	-0.24772	-1.4358	0.64673	0.95185	0.15107	0.69021
EPB41L5	4	-0.043956	-0.24972	0.96037	0.99675	0.80281	0.90525
LRRC39	4	0.44879	1.051	0.14946	0.7289	0.29328	0.69235
CREBL2	4	-0.15414	-0.79546	0.81926	0.97975	0.42635	0.74231
IFI16	4	-0.032194	-0.181	0.93521	0.9934	0.85637	0.93243
NKPD1	4	-0.57251	-1.7054	0.24254	0.80292	0.088115	0.64392
UHRF2	4	0.467	1.1955	0.13445	0.71035	0.23191	0.69021
SLC51B	4	-0.17324	-0.55054	0.78127	0.97345	0.58195	0.80518
TPD52	4	0.53945	1.3825	0.083831	0.59474	0.16683	0.69021
ARPC4-TTLL3	4	0.6435	1.2087	0.040026	0.44703	0.22676	0.69021
ALDH1L1	4	-0.066371	-0.23777	0.99448	0.9997	0.81206	0.90991
PMCH	4	-0.014326	-0.1018	0.89911	0.9889	0.91892	0.9629
WISP3	4	0.66499	1.0701	0.03396	0.42187	0.28458	0.691
ANAPC13	4	-0.5452	-1.9155	0.26556	0.81951	0.055426	0.53314
CYP39A1	4	-0.51047	-1.2522	0.29614	0.83958	0.21051	0.69021
ACRBP	4	-0.19812	-1.7876	0.73628	0.96907	0.07384	0.59882
SPDYE4	4	0.046981	0.89084	0.76845	0.97256	0.37302	0.71884
KRTAP4-9	4	-0.12602	-0.41575	0.87241	0.9862	0.67759	0.8407
NBEAL1	4	-0.14113	-0.55294	0.84353	0.98367	0.5803	0.80435
LOC100129520	4	0.246	0.87168	0.39832	0.88343	0.38338	0.72254
MMP15	4	0.21443	1.0891	0.45336	0.9061	0.27609	0.69021
DCLRE1B	4	-0.76199	-1.4764	0.12744	0.69623	0.13984	0.69021
MTBP	4	-1.7756	-2.6257	0.0019391	0.11048	0.0086468	0.23532
STX7	4	-0.15741	-0.53552	0.81245	0.97903	0.59229	0.8077
CD320	4	0.16573	0.93295	0.54047	0.93145	0.35084	0.70754
USP47	4	-0.051366	-0.1282	0.97539	0.99763	0.89799	0.95331
TP53BP1	4	0.39135	0.70153	0.20709	0.78406	0.48297	0.76785
RASGRF2	4	-0.14909	-0.68501	0.82871	0.98169	0.49333	0.77203
ATP8B1	4	0.14745	0.74335	0.57438	0.93498	0.45727	0.75549
CSRNP2	4	0.41168	0.94905	0.18646	0.76829	0.34259	0.70367
USP17L27	4	-1.2308	-1.878	0.019292	0.32496	0.060386	0.55277
COL1A1	4	0.052122	0.13998	0.75885	0.97134	0.88868	0.94849
ZNF585B	4	0.47602	1.3376	0.12669	0.69579	0.18104	0.69021
ZNF704	4	-0.94263	-1.6807	0.063047	0.54	0.09283	0.65927
PIH1D3	4	-0.26148	-1.1356	0.62326	0.94784	0.25611	0.69021
CSF2RB	4	0.28027	0.67762	0.34855	0.86467	0.49801	0.77422
MBD2	4	0.16357	0.76442	0.5451	0.932	0.44462	0.7505
NLRP8	4	0.087101	0.55786	0.69093	0.96242	0.57694	0.80312
RPEL1	4	0.39879	0.77378	0.19913	0.7802	0.43906	0.7477
IGFL3	4	0.13125	1.2319	0.60675	0.94524	0.21799	0.69021
NPBWR2	4	-0.63482	-1.716	0.19764	0.77956	0.086154	0.63774
DPYSL4	4	-1.4135	-3.0259	0.0086516	0.22109	0.0024791	0.12925
RABGAP1	4	-0.49524	-1.4723	0.31141	0.8466	0.14093	0.69021
AQR	4	-0.90083	-1.9213	0.07493	0.57235	0.054698	0.53093
ZNF134	4	-0.37825	-2.1287	0.44675	0.9042	0.033275	0.42982
CCDC140	4	0.25745	0.88194	0.37928	0.87367	0.37781	0.72016
FAM172A	4	-0.54542	-2.1014	0.26541	0.81951	0.035607	0.44402
NKAIN1	4	0.28885	0.84091	0.33652	0.85997	0.4004	0.73053
PTPN9	4	-0.22772	-0.52254	0.68163	0.95909	0.6013	0.81059
ANKRD34C	4	0.29223	0.94741	0.33179	0.85776	0.34343	0.70401
CRYGA	4	0.25371	0.50254	0.38649	0.87727	0.61529	0.81628
DFNA5	4	-0.043832	-0.13648	0.96012	0.9967	0.89144	0.95001
ALKBH4	4	0.27969	1.5313	0.3491	0.86467	0.12568	0.69021
PNKD	4	0.53141	1.0723	0.088852	0.60824	0.28357	0.6908
CLEC4M	4	0.36334	1.1607	0.23817	0.80292	0.24578	0.69021
SPATA31A6	4	-0.97855	-1.9077	0.054047	0.5089	0.056436	0.53616
RAX	4	0.00011364	0.00066267	0.86734	0.98521	0.99947	0.99968
RPL18	4	-1.7767	-2.6428	0.0019391	0.11048	0.0082225	0.23026
ATG2A	4	0.57312	1.2302	0.067074	0.55242	0.21861	0.69021
CPEB3	4	0.20132	0.82294	0.47678	0.91472	0.41054	0.7356
UBOX5	4	0.081266	0.3423	0.70212	0.96457	0.73212	0.86962
MRO	4	-0.29832	-0.86143	0.56454	0.93441	0.389	0.72487
STAC3	4	0.045123	0.10013	0.77257	0.97256	0.92024	0.96356
METTL20	4	-0.011552	-0.059283	0.892	0.9877	0.95273	0.97811
ILDR2	4	-0.1324	-0.61477	0.86098	0.98502	0.53871	0.78964
PP2D1	4	0.053831	0.19393	0.75562	0.97102	0.84623	0.92754
OSBPL5	4	0.10791	0.53994	0.64936	0.95238	0.58924	0.8072
SV2A	4	-0.070822	-0.41013	0.98483	0.99793	0.68171	0.8428
ZNF214	4	-0.098698	-0.42867	0.92572	0.99276	0.66816	0.83559
FSCN2	4	0.13111	0.39605	0.6069	0.94524	0.69207	0.84789
ADH1B	4	0.018305	0.070386	0.82916	0.98169	0.94389	0.97346
SMPDL3B	4	-0.24467	-1.0472	0.65185	0.95284	0.29502	0.69235
FAT1	4	0.1096	0.64577	0.64628	0.95175	0.51843	0.78243
GRP	4	0.16884	0.4195	0.53495	0.9301	0.67485	0.83912
FXR2	4	0.11848	0.33183	0.62938	0.94818	0.74002	0.87353
LIMS1	4	-0.46786	-1.4521	0.33826	0.86063	0.14649	0.69021
ZNF254	4	0.57275	1.2554	0.067273	0.55337	0.20933	0.69021
FAM21A	4	0.66862	1.1596	0.033065	0.41855	0.24622	0.69021
PLEKHA6	4	0.057164	0.20264	0.74925	0.97059	0.83941	0.92389
LAD1	4	-0.17633	-1.1048	0.77496	0.97315	0.26925	0.69021
ESPL1	4	-0.41297	-0.961	0.40349	0.88449	0.33655	0.70148
HIST2H3D	4	-3.1129	-4.9715	0	0	6.6428e-07	0.00060727
CTSB	4	-0.21659	-1.091	0.70247	0.96457	0.27529	0.69021
AMTN	4	0.56965	1.3048	0.068765	0.55853	0.19197	0.69021
TUBB1	4	-0.03371	-0.21931	0.93869	0.99402	0.82641	0.91751
MGA	4	0.35025	0.86414	0.25393	0.8142	0.38751	0.72401
GABRA4	4	-0.44146	-1.3934	0.36953	0.86995	0.1635	0.69021
PAGE1	4	0.10085	0.82443	0.66294	0.9546	0.4097	0.73488
RNF19B	4	0.23571	1.2035	0.41572	0.89232	0.22878	0.69021
MEP1B	4	-0.39032	-1.2044	0.43089	0.89999	0.22845	0.69021
CLIP4	4	0.16807	0.81396	0.53625	0.9301	0.41567	0.73731
THBS2	4	0.56955	1.3886	0.068815	0.55853	0.16495	0.69021
INPP5K	4	-0.66059	-1.9529	0.18004	0.76331	0.050835	0.51584
RNF130	4	-0.5233	-1.3747	0.28515	0.83467	0.16924	0.69021
OTOP3	4	-0.34271	-0.95045	0.49557	0.91946	0.34188	0.70357
ZNF554	4	-0.016069	-0.04429	0.9022	0.98964	0.96467	0.98455
CDK3	4	-0.15317	-0.97276	0.82105	0.98017	0.33067	0.70048
CLCF1	4	0.15834	0.47913	0.55474	0.93441	0.63184	0.82151
NINJ2	4	0.1228	0.37012	0.62227	0.94784	0.71129	0.85853
GUCD1	4	-0.076765	-0.52705	0.97275	0.99763	0.59816	0.80908
CLDN17	4	0.2425	1.1471	0.40453	0.8852	0.25136	0.69021
NCAM2	4	0.44771	1.3971	0.15041	0.73068	0.16239	0.69021
ADPGK	4	0.56346	1.3042	0.0714	0.5627	0.19215	0.69021
DIO3	4	0.27698	1.3898	0.35272	0.8665	0.1646	0.69021
FNIP2	4	-0.053102	-0.37553	0.97877	0.99763	0.70727	0.85582
FAM169B	4	0.024096	0.064991	0.81628	0.97967	0.94818	0.97559
PARP10	4	-0.67181	-2.0654	0.17323	0.75733	0.038884	0.46522
C8orf4	4	0.26922	1.3624	0.36302	0.86995	0.17306	0.69021
CDC42BPG	4	-0.61849	-1.9782	0.20823	0.7853	0.047905	0.50682
XYLT2	4	-0.052086	-0.14808	0.97663	0.99763	0.88228	0.94562
MLNR	4	0.30365	0.81227	0.31533	0.84779	0.41664	0.73731
CENPT	4	-1.2319	-2.9065	0.019242	0.32496	0.0036549	0.1584
IL1R1	4	0.15098	1.0657	0.56777	0.93441	0.28655	0.69111
VPS35	4	0.036959	0.07807	0.79032	0.97475	0.93777	0.97172
STK17A	4	-0.46662	-1.3308	0.33965	0.86139	0.18327	0.69021
TMEM61	4	0.23653	0.6795	0.41428	0.89074	0.49682	0.77381
ASNSD1	4	0.75284	1.1937	0.015513	0.29159	0.2326	0.69021
CYB561	4	-0.33324	-1.0491	0.51044	0.92465	0.29415	0.69235
SYPL1	4	0.3584	1.409	0.24279	0.80292	0.15883	0.69021
IGDCC3	4	0.20112	0.73271	0.47723	0.91472	0.46373	0.75768
VANGL1	4	-0.24824	-0.85077	0.64558	0.95165	0.3949	0.72761
CCND3	4	-0.6729	-1.3425	0.17283	0.75733	0.17943	0.69021
SRPRB	4	-0.26839	-0.89354	0.61182	0.94647	0.37157	0.71848
SLITRK6	4	0.7049	1.215	0.024513	0.36627	0.22437	0.69021
GNB3	4	0.25446	1.2073	0.38534	0.87651	0.2273	0.69021
PAQR6	4	-0.043383	-0.1809	0.95913	0.99644	0.85644	0.93243
OVCH2	4	0.18096	0.56833	0.51263	0.92465	0.56981	0.80067
SLC25A24	4	0.33381	1.3718	0.27407	0.8241	0.17012	0.69021
CHAC2	4	-0.18827	-0.76252	0.75378	0.97101	0.44575	0.75081
KPTN	4	-0.15621	-0.40421	0.81459	0.97943	0.68605	0.84505
ETNK1	4	-0.14796	-1.0319	0.8305	0.98185	0.30214	0.69322
ZNF358	4	0.11679	0.97242	0.63301	0.94887	0.33084	0.70048
ZNF84	4	-0.25394	-2.0717	0.63609	0.94901	0.038292	0.46033
RAD23B	4	-0.41653	-1.4271	0.39991	0.88355	0.15354	0.69021
HAL	4	0.34408	0.81313	0.26168	0.81906	0.41614	0.73731
RAP1GDS1	4	0.12107	0.66614	0.6248	0.94784	0.50532	0.7764
PRR23A	4	0.080368	0.36052	0.70401	0.96457	0.71846	0.86276
ZNF408	4	-0.33701	-1.0866	0.50487	0.92352	0.2772	0.69021
C10orf76	4	-0.45005	-1.4173	0.35849	0.86838	0.1564	0.69021
WLS	4	0.39515	1.152	0.20267	0.78324	0.24931	0.69021
TAPT1	4	0.20305	0.73687	0.4736	0.91472	0.4612	0.75684
GABRA2	4	-0.5407	-1.0401	0.26954	0.8214	0.29828	0.69296
PHC3	4	0.020978	0.048223	0.82274	0.9802	0.96154	0.98295
DNASE2	4	-0.057065	-1.2556	0.98658	0.99799	0.20927	0.69021
OCSTAMP	4	0.76364	1.1199	0.014469	0.28543	0.26278	0.69021
GSG1	4	0.20822	0.63064	0.46345	0.91016	0.52827	0.78628
ADGRA3	4	0.25033	1.4354	0.39205	0.88082	0.15117	0.69021
ISOC1	4	0.17937	0.46514	0.51492	0.92473	0.64183	0.82488
POLE4	4	-0.78688	-2.1444	0.11615	0.6802	0.032002	0.42341
GPI	4	-0.95319	-1.5498	0.060312	0.52693	0.1212	0.69021
TOB1	4	0.24981	0.8637	0.39245	0.88082	0.38775	0.72401
C22orf42	4	0.19116	0.65467	0.49383	0.91946	0.51268	0.77977
UBE2L6	4	-0.097114	-0.59271	0.9288	0.99299	0.55338	0.79469
PCP4L1	4	0.95009	1.0533	0.0016408	0.098802	0.29221	0.69235
FAM111B	4	-0.22456	-0.67976	0.68775	0.96136	0.49666	0.77381
FBXW10	4	-0.0083992	-0.04212	0.8844	0.98734	0.9664	0.98545
AVPR1B	4	0.1564	1.1266	0.55817	0.93441	0.25991	0.69021
RPRM	4	0.38108	1.2834	0.21679	0.791	0.19936	0.69021
ZNF253	4	0.39598	1.2006	0.20172	0.78148	0.2299	0.69021
CYP2F1	4	-0.21618	-0.97959	0.70326	0.96457	0.32729	0.6998
TCEAL8	4	0.42612	0.90503	0.17209	0.75733	0.36545	0.7156
NEO1	4	-0.048599	-0.10109	0.96977	0.99763	0.91948	0.9633
PRR14L	4	0.20845	1.3338	0.46321	0.91016	0.18228	0.69021
FOXM1	4	-0.15097	-0.89573	0.82493	0.98027	0.3704	0.71815
ZNF71	4	0.26171	1.255	0.37291	0.87179	0.20949	0.69021
IRF2BP2	4	0.1764	0.35288	0.52123	0.92688	0.72418	0.86574
SEC13	4	-0.41384	-1.1702	0.40284	0.88449	0.24193	0.69021
GABPB2	4	-0.20379	-0.75293	0.72593	0.9676	0.45149	0.75268
SLC26A9	4	0.091613	0.43662	0.68138	0.95909	0.66238	0.83301
UBTD2	4	-0.099924	-0.25816	0.92348	0.99276	0.79629	0.90255
LAPTM5	4	0.22382	0.76927	0.43715	0.90221	0.44173	0.74902
AGO2	4	-0.18089	-0.69313	0.7672	0.97256	0.48823	0.77038
PTX3	4	0.29205	0.76863	0.33184	0.85776	0.44211	0.74927
MOGAT3	4	-0.038766	-0.1504	0.94968	0.99573	0.88045	0.9449
PRR15	4	-0.05568	-0.26023	0.98344	0.99763	0.79468	0.90155
C16orf96	4	-0.10953	-1.2031	0.90429	0.99022	0.22894	0.69021
PABPC3	4	-0.27007	-0.78831	0.60894	0.9456	0.43052	0.74431
XIRP2	4	-0.097737	-0.18859	0.92736	0.99276	0.85041	0.9298
GAD2	4	0.46645	1.1927	0.13509	0.71115	0.23297	0.69021
TMEM33	4	-0.19282	-1.4987	0.74503	0.96962	0.13394	0.69021
SPAG9	4	-0.035006	-0.11471	0.94123	0.99402	0.90867	0.95778
NDUFB9	4	-0.55381	-1.6186	0.25751	0.81511	0.10554	0.69021
SLC39A6	4	-0.39842	-1.4134	0.42059	0.89494	0.15754	0.69021
TMEM5	4	0.33537	1.5281	0.27198	0.82303	0.12648	0.69021
PCDHGA2	4	0.32502	1.3465	0.28635	0.83609	0.17816	0.69021
CPB1	4	-0.015382	-0.080955	0.90081	0.98892	0.93548	0.97074
CST3	4	0.11971	0.47977	0.62704	0.9481	0.63139	0.82146
HDHD1	4	0.13394	0.72658	0.60103	0.94327	0.46748	0.75975
ADRA1A	4	0.19573	1.6188	0.48618	0.91589	0.10549	0.69021
BOD1	4	0.20171	0.8617	0.47623	0.91472	0.38885	0.72485
RAB38	4	0.21285	0.78951	0.45639	0.90782	0.42981	0.74424
SIGIRR	4	-0.30349	-1.2039	0.55599	0.93441	0.22863	0.69021
ZDHHC24	4	0.035755	0.079184	0.79261	0.97475	0.93689	0.97151
ZFP69	4	-0.74309	-2.3041	0.13634	0.71369	0.021215	0.35557
NXPE3	4	0.094153	0.19933	0.67616	0.95822	0.842	0.92492
C11orf87	4	0.13436	0.63436	0.60014	0.94304	0.52584	0.78561
RTEL1	4	-1.01	-2.0189	0.047832	0.48491	0.043503	0.48906
GNB1L	4	-0.7758	-1.5273	0.12107	0.68731	0.12668	0.69021
UBXN2B	4	0.2007	0.73918	0.47753	0.91472	0.45979	0.75651
PLEKHA5	4	0.015777	0.068968	0.83433	0.9821	0.94502	0.97417
FFAR2	4	0.24409	1.3122	0.40165	0.88429	0.18944	0.69021
SUPT4H1	4	-2.1235	-1.7801	0.00019889	0.026316	0.075064	0.60315
COMMD10	4	0.015943	0.078847	0.83413	0.9821	0.93715	0.9716
USP39	4	-1.8511	-2.9772	0.00094471	0.067376	0.0029094	0.13915
ZNF280B	4	-0.13688	-0.43487	0.85218	0.98444	0.66366	0.83354
GPR85	4	0.29802	0.85045	0.32354	0.85528	0.39507	0.72761
SHMT1	4	0.21961	0.52989	0.44416	0.9042	0.59619	0.80825
HOXD9	4	0.22754	1.4523	0.43009	0.89889	0.14642	0.69021
NT5E	4	0.46577	0.8731	0.13574	0.71261	0.38261	0.72187
SLC2A6	4	0.30153	0.97411	0.31852	0.85139	0.33	0.70048
DDX50	4	-0.053583	-0.15733	0.97986	0.99763	0.87499	0.94222
FASTK	4	0.2256	1.1696	0.43372	0.90034	0.24216	0.69021
RPS26	4	-1.9218	-2.6283	0.00084527	0.064885	0.0085808	0.23384
RECQL	4	0.13874	0.67707	0.59099	0.94084	0.49836	0.77425
YTHDF2	4	-0.62504	-1.9497	0.20431	0.78351	0.051213	0.51732
NTNG1	4	0.21998	0.77463	0.44342	0.9042	0.43856	0.74726
CTRC	4	0.07883	0.34759	0.70704	0.96457	0.72815	0.86742
FAM181B	4	0.42797	1.1088	0.17015	0.75424	0.2675	0.69021
ARL4D	4	-0.021203	-0.055404	0.91229	0.99123	0.95582	0.97944
TCL1A	4	0.47395	1.2256	0.12843	0.69762	0.22036	0.69021
SGPP1	4	-0.16636	-0.58524	0.79286	0.97475	0.55838	0.79738
NTPCR	4	0.13541	0.33302	0.5981	0.94286	0.73912	0.87333
PHKA1	4	0.50269	1.2331	0.10819	0.66301	0.21753	0.69021
KCNJ18	4	0.076402	0.31904	0.71161	0.96558	0.7497	0.87871
SIK1	4	-0.004726	-0.01846	0.87689	0.98657	0.98527	0.99327
BMP6	4	0.36251	1.2787	0.23906	0.80292	0.20102	0.69021
TMEM251	4	0.056631	0.35211	0.75025	0.97092	0.72475	0.86577
NR5A1	4	-0.14912	-0.64466	0.82861	0.98169	0.51915	0.7827
F2RL1	4	-0.29472	-0.96743	0.56946	0.93441	0.33333	0.70076
TMPRSS11E	4	-0.03347	-0.12314	0.9382	0.99402	0.902	0.95534
PLVAP	4	0.52094	1.2489	0.095018	0.62759	0.21169	0.69021
TUBA1B	4	-1.0139	-2.1232	0.047285	0.48274	0.033735	0.43299
CTTNBP2	4	0.42553	0.98049	0.17258	0.75733	0.32685	0.6998
ATP5J	4	0.72682	1.1071	0.01969	0.32646	0.26824	0.69021
PITX3	4	0.14929	1.0621	0.5712	0.93441	0.28818	0.69175
LYPD5	4	0.35713	1.1635	0.24443	0.80458	0.24464	0.69021
ZAN	4	-0.24155	-0.69483	0.65697	0.95288	0.48716	0.76985
KRT24	4	0.44583	0.64923	0.15205	0.73263	0.51619	0.78137
MRPS23	4	-1.4425	-2.4861	0.0076074	0.20816	0.012914	0.28511
KLF15	4	0.27708	1.331	0.35248	0.8662	0.18318	0.69021
PLEKHG4B	4	-0.21536	-0.55237	0.7046	0.96457	0.58069	0.80455
GJA8	4	0.83153	1.1648	0.0068119	0.19943	0.2441	0.69021
LIPT1	4	-1.0997	-1.97	0.033164	0.41855	0.048835	0.5089
MB21D1	4	-0.23551	-1.5247	0.66741	0.95514	0.12733	0.69021
AXIN1	4	-0.45351	-1.2433	0.35476	0.86661	0.21374	0.69021
MTMR3	4	0.30669	1.111	0.31161	0.8466	0.26656	0.69021
OR10H2	4	0.36362	1.1134	0.23787	0.80292	0.26552	0.69021
AMFR	4	0.38351	1.1906	0.21465	0.79057	0.2338	0.69021
OPN1MW2	4	0.096779	0.40427	0.67144	0.95637	0.68601	0.84505
SPNS2	4	-0.64665	-1.9453	0.18839	0.77044	0.05174	0.51828
USHBP1	4	0.20537	0.56262	0.46873	0.91329	0.5737	0.8026
ABI3	4	0.41165	1.1835	0.18646	0.76829	0.23662	0.69021
TM4SF18	4	0.31673	1.1777	0.29838	0.84054	0.23891	0.69021
TMEM109	4	0.20195	0.63236	0.47569	0.91472	0.52715	0.78604
RABGGTB	4	-0.84164	-2.3873	0.094272	0.62599	0.016975	0.31994
NBEA	4	0.26809	1.2418	0.36446	0.86995	0.2143	0.69021
PIGQ	4	-0.19567	-1.2118	0.7402	0.96907	0.2256	0.69021
MAF1	4	0.11944	0.34551	0.62773	0.9481	0.72971	0.86794
TP53INP1	4	0.066615	0.53306	0.73051	0.96846	0.59399	0.8077
CYP1A2	4	0.053907	0.32233	0.75552	0.97102	0.7472	0.87759
ZP3	4	-0.75824	-2.084	0.12928	0.69901	0.037162	0.45324
PCDH12	4	-0.34171	-0.80972	0.49722	0.91977	0.4181	0.73801
BAZ2B	4	0.40529	1.1324	0.19277	0.7749	0.25748	0.69021
RPS3A	4	-1.8671	-3.1863	0.00089499	0.065217	0.0014409	0.099257
HSP90AB1	4	0.12911	0.51793	0.61053	0.94647	0.6045	0.81227
SH2D7	4	0.31706	1.2974	0.29793	0.84054	0.19449	0.69021
TAF1D	4	-1.1682	-1.8089	0.024911	0.36865	0.070462	0.58851
OR11L1	4	0.16819	1.0312	0.53625	0.9301	0.30245	0.69322
PEX3	4	-0.34107	-0.84312	0.49811	0.91977	0.39916	0.72988
PLXNA4	4	0.014143	0.071932	0.83736	0.98296	0.94266	0.97324
DOK3	4	0.34765	1.5305	0.25701	0.81511	0.1259	0.69021
SLC10A5	4	0.12874	0.29339	0.61128	0.94647	0.76923	0.88975
TGM4	4	-0.74528	-1.6928	0.13514	0.71115	0.090499	0.65236
AHNAK	4	0.26193	0.77787	0.37266	0.87179	0.43665	0.74631
SCN7A	4	-0.098725	-0.58116	0.92562	0.99276	0.56114	0.79782
CD48	4	0.1014	0.60681	0.66155	0.95424	0.54398	0.79176
MORN1	4	0.25611	0.8626	0.38226	0.87446	0.38835	0.72441
ZNF142	4	0.15776	0.51896	0.55589	0.93441	0.60379	0.81188
DEFB103A	4	0.061259	0.14967	0.74219	0.96907	0.88102	0.94508
NBPF4	4	-0.69234	-2.5519	0.16324	0.74784	0.010714	0.259
LAIR2	4	-0.34227	-1.4604	0.49622	0.91948	0.14418	0.69021
C1QTNF6	4	-0.72418	-1.5958	0.14608	0.72611	0.11054	0.69021
BHMT	4	-0.66853	-1.8782	0.17482	0.75821	0.060354	0.55277
RPP14	4	-0.89807	-2.1881	0.075676	0.57369	0.028664	0.40455
SLCO3A1	4	0.0325	0.069277	0.79937	0.97549	0.94477	0.97412
SDHC	4	-0.70445	-1.4995	0.15697	0.74014	0.13374	0.69021
ERF	4	0.57523	1.3045	0.066179	0.54837	0.19206	0.69021
ATP12A	4	0.14606	1.1054	0.57727	0.93498	0.26899	0.69021
CTPS2	4	-0.30963	-0.91475	0.5454	0.9321	0.36032	0.71236
FAM73A	4	-0.27352	-0.55271	0.60347	0.94411	0.58046	0.80439
CSPG4	4	-0.083836	-0.26525	0.95789	0.99644	0.79081	0.89969
OR13D1	4	0.55972	1.233	0.07314	0.56752	0.21758	0.69021
BMI1	4	-0.31982	-1.0807	0.52993	0.92889	0.27983	0.69021
ACSM5	4	-0.29047	-0.6762	0.57627	0.93498	0.49892	0.77436
C9orf66	4	0.17348	0.57143	0.52625	0.92801	0.56771	0.79932
TRAK2	4	0.30922	1.2083	0.30857	0.84579	0.22694	0.69021
EFTUD1	4	-0.88194	-1.7927	0.0804	0.58693	0.073023	0.5966
PSMA3	4	-1.3687	-2.3791	0.010392	0.24023	0.017356	0.3226
PRSS37	4	0.32762	1.3121	0.28222	0.8314	0.18949	0.69021
KCNK2	4	0.33288	1.0949	0.27516	0.8249	0.27355	0.69021
FAM46A	4	-0.2544	-0.61467	0.63539	0.94901	0.53878	0.78964
SLC25A14	4	-0.04706	-0.23462	0.96669	0.99763	0.8145	0.91154
ARRDC3	4	0.066726	0.41604	0.73046	0.96846	0.67738	0.84059
OR7C2	4	0.0034013	0.022305	0.86018	0.98502	0.9822	0.99226
TIPIN	4	-1.7575	-2.7669	0.0020386	0.112	0.00566	0.1964
