Gene	sgRNA	Cont3|beta	Cont3|z	Cont3|p-value	Cont3|fdr	Cont3|wald-p-value	Cont3|wald-fdr
RET	6	0.068557	0.31931	0.47156	0.80997	0.74949	0.86231
RIOK1	6	-3.7199	-5.5714	0	0	2.5267e-08	1.742e-06
RIOK2	6	-1.724	-3.2933	0.00085324	0.016667	0.00099005	0.018516
RIOK3	6	0.043778	0.56236	0.55205	0.85809	0.57387	0.75232
RIPK1	6	0.21883	1.2277	0.13623	0.54983	0.21957	0.49267
RIPK2	6	0.03598	0.14297	0.57964	0.86983	0.88631	0.94623
RIPK3	6	0.18685	1.5344	0.18373	0.60487	0.12493	0.39924
RIPK4	6	0.15949	1.279	0.23749	0.65316	0.20089	0.47776
RNASEL	6	-0.14388	-0.85571	0.82395	0.96047	0.39216	0.63953
ROCK1	6	0.17066	1.3635	0.21132	0.63167	0.17273	0.44557
ROCK2	6	0.14951	0.69811	0.25882	0.66716	0.48511	0.71071
ROR1	6	0.10235	0.56789	0.37344	0.74631	0.57011	0.75099
ROR2	6	0.014417	0.14276	0.65017	0.9051	0.88648	0.94623
ROS1	6	0.0050808	0.028691	0.67861	0.91418	0.97711	0.99252
RPS6KA1	12	-0.33835	-1.783	0.23749	0.65316	0.074588	0.35446
RPS6KA2	12	-0.05712	-0.56705	0.82821	0.96047	0.57068	0.75099
RPS6KA3	12	-0.059871	-0.42368	0.84101	0.96351	0.6718	0.81226
RPS6KA4	12	-0.4416	-2.9199	0.10893	0.5	0.0035013	0.050453
RPS6KA5	12	-0.13839	-1.1842	0.81086	0.95639	0.23634	0.50929
RPS6KA6	12	0.31214	2.4607	0.0031286	0.048246	0.013868	0.14134
RPS6KB1	6	-0.22965	-0.95508	0.58817	0.87553	0.33954	0.60075
RPS6KB2	6	0.20246	1.3626	0.15927	0.57554	0.173	0.44595
RPS6KL1	6	-0.34443	-1.3783	0.35154	0.7331	0.16811	0.44029
RYK	6	0.040338	0.17635	0.56485	0.86336	0.86002	0.92841
SBK1	6	-0.035732	-0.33185	0.81655	0.95924	0.74	0.85615
SBK2	6	-0.066408	-0.84273	0.92179	0.98004	0.39938	0.64811
SBK3	6	0.25632	1.2175	0.092719	0.46676	0.22342	0.49562
SCYL1	6	-0.33297	-1.7693	0.3723	0.74544	0.076849	0.35446
SCYL2	6	0.18031	0.84117	0.19482	0.61858	0.40025	0.64811
SCYL3	6	-0.019994	-0.13628	0.75967	0.93851	0.8916	0.94826
SGK1	6	0.21094	1.3776	0.14704	0.56	0.16832	0.44029
SGK2	6	0.0021373	0.019135	0.68857	0.91913	0.98473	0.99539
SGK3	6	0.23568	1.2913	0.11604	0.5145	0.19661	0.47409
SGK494	6	-0.29032	-2.0467	0.45791	0.80568	0.040689	0.28939
SIK1	6	-0.093577	-0.72347	0.9872	0.99599	0.46939	0.70289
SIK2	6	-0.07085	-0.50309	0.94255	0.98516	0.6149	0.77397
SIK3	6	-0.073975	-0.96994	0.95392	0.98967	0.33208	0.59298
SLK	6	0.15238	0.67715	0.25256	0.66467	0.49831	0.71688
SMG1	6	-1.9213	-3.742	0.00056883	0.0125	0.00018255	0.0042507
SNRK	6	-0.1684	-1.0308	0.75085	0.93617	0.30264	0.57202
SPEG	12	-0.11289	-1.152	0.91809	0.9797	0.24932	0.51857
SRC	6	-0.13859	-0.98533	0.83817	0.96308	0.32446	0.58593
SRMS	6	-0.0020534	-0.0095379	0.70108	0.92348	0.99239	0.99958
SRPK3	6	0.097113	0.61099	0.38851	0.75971	0.5412	0.73889
STK10	6	0.041979	0.41326	0.55859	0.85989	0.67941	0.81502
STK11	6	-0.36001	-1.8235	0.3248	0.71977	0.068221	0.34907
STK16	6	-0.56597	-2.6232	0.11832	0.51741	0.0087115	0.1021
STK17A	6	0.032061	0.22382	0.59272	0.87674	0.8229	0.9047
STK17B	6	0.16891	0.91072	0.21559	0.63697	0.36244	0.61655
STK19	6	0.0003113	0.0032233	0.69425	0.92183	0.99743	1
STK24	6	-0.11196	-0.84089	0.92548	0.98022	0.40041	0.64811
STK25	6	0.067672	0.48814	0.47611	0.81302	0.62545	0.78009
STK26	6	0.14153	1.1717	0.27673	0.68064	0.2413	0.51387
STK3	6	0.060627	0.32642	0.49659	0.82392	0.74411	0.85808
STK31	12	0.14815	1.4429	0.098123	0.47593	0.14905	0.42262
STK32A	6	0.014859	0.088528	0.64932	0.9051	0.92946	0.96915
STK32B	6	0.32505	1.2797	0.040102	0.31333	0.20067	0.47776
STK32C	6	0.12709	0.55389	0.31086	0.70672	0.57965	0.75406
STK33	6	0.033007	0.30778	0.59016	0.87553	0.75825	0.86841
STK35	6	0.14286	0.72022	0.27304	0.68064	0.47139	0.70318
STK36	6	0.091265	0.51555	0.40358	0.77162	0.60617	0.76925
STK38	6	0.015732	0.20356	0.64505	0.90395	0.8387	0.91239
STK38L	6	-0.02673	-0.20296	0.78242	0.94699	0.83917	0.91262
STK39	6	-0.1293	-1.7654	0.87116	0.973	0.077494	0.35446
STK4	6	0.032704	0.49575	0.59016	0.87553	0.62007	0.77616
STK40	6	0.29267	1.3577	0.056314	0.35935	0.17456	0.448
STKLD1	6	-0.048584	-0.51257	0.86633	0.97099	0.60825	0.76968
STRADA	6	-0.0077182	-0.054227	0.71928	0.92807	0.95675	0.98361
STYK1	6	0.034156	0.22405	0.58646	0.87553	0.82272	0.9047
SYK	6	-0.11755	-1.1333	0.90984	0.9797	0.2571	0.52618
TAOK1	6	0.029073	0.20026	0.60381	0.88075	0.84128	0.91441
TAOK2	6	-0.070752	-0.51812	0.94226	0.98516	0.60437	0.76797
TAOK3	6	0.093269	0.79509	0.39818	0.76599	0.42656	0.66806
TBCK	6	-0.26147	-1.2853	0.51621	0.83448	0.1987	0.4761
TBK1	6	-0.18975	-0.7904	0.69141	0.92048	0.42929	0.67097
TEC	6	0.32932	1.6717	0.037827	0.30296	0.09459	0.36813
TEK	6	0.14906	0.56299	0.26024	0.66837	0.57344	0.75232
TESK1	6	0.11943	0.70556	0.32907	0.7203	0.48046	0.70826
TESK2	6	0.24633	1.4894	0.10267	0.48391	0.13637	0.40773
TEX14	6	-0.032998	-0.17839	0.8066	0.95585	0.85841	0.92746
TGFBR2	6	0.14956	1.6358	0.25882	0.66716	0.10188	0.37638
TIE1	6	-0.30232	-1.5169	0.4343	0.79078	0.12929	0.40515
TLK1	6	-0.084661	-0.6014	0.98606	0.99599	0.54757	0.73966
TLK2	5	-0.46651	-1.568	0.23663	0.65316	0.11687	0.38835
TNIK	6	-0.12907	-1.0509	0.87258	0.97398	0.29329	0.56165
TNK1	6	0.11048	0.79759	0.35011	0.73219	0.42511	0.66722
TNK2	6	-0.43245	-1.2689	0.23294	0.65155	0.20449	0.4809
TNNI3K	6	0.057542	0.37143	0.50683	0.83023	0.71032	0.83752
TRIB1	6	0.10714	0.90071	0.36121	0.74113	0.36774	0.6211
TRIB2	6	0.21063	1.0137	0.14733	0.56	0.31075	0.57656
TRIB3	6	0.14445	1.3181	0.26962	0.67689	0.18748	0.46291
TRIO	6	0.047267	0.29444	0.53811	0.84805	0.76842	0.87549
TRPM6	6	-9.5189e-05	-0.00079785	0.69596	0.92244	0.99936	1
TRPM7	6	-1.1923	-3.19	0.0039818	0.059322	0.0014225	0.025518
TRRAP	6	-2.3445	-4.1326	0	0	3.5863e-05	0.0010596
TSSK1B	6	-0.061715	-0.21469	0.90728	0.9797	0.83001	0.90828
TSSK2	6	0.13731	1.0521	0.28612	0.68571	0.29276	0.56127
TSSK3	6	-0.04121	-0.29636	0.83703	0.96308	0.76695	0.8741
TSSK4	6	-0.018535	-0.1265	0.75484	0.93781	0.89934	0.95128
TSSK6	6	0.025573	0.21386	0.61433	0.88743	0.83066	0.90828
TTBK1	6	0.057068	0.37862	0.50825	0.83039	0.70497	0.83447
TTBK2	6	-0.16699	-1.642	0.75455	0.93781	0.1006	0.37272
TTK	6	-1.4666	-2.5249	0.0011377	0.021053	0.011574	0.1256
TTN	6	0.13287	1.0085	0.29693	0.69415	0.31323	0.57782
TXK	6	-0.1713	-0.65372	0.74317	0.93388	0.51329	0.72334
TYK2	12	-0.19589	-1.18	0.59926	0.87912	0.238	0.50995
TYRO3	6	-0.12855	-0.7324	0.87543	0.97498	0.46392	0.69857
UHMK1	6	-0.41019	-1.6726	0.25683	0.66593	0.0944	0.36813
ULK1	6	-0.032011	-0.27702	0.80233	0.95533	0.78176	0.8806
ULK2	6	0.036852	0.23526	0.57537	0.86675	0.814	0.90001
ULK3	6	-0.22964	-1.6307	0.58817	0.87553	0.10294	0.37638
ULK4	6	0.20697	0.97967	0.15245	0.56572	0.32725	0.58744
VRK1	6	-1.6826	-3.6811	0.00085324	0.016667	0.00023219	0.0052331
VRK2	6	0.047966	0.53834	0.53697	0.84805	0.59034	0.76031
VRK3	6	-0.12811	-0.57628	0.87656	0.97543	0.56443	0.74786
WEE1	6	-1.503	-3.0597	0.00085324	0.016667	0.0022154	0.034466
WEE2	6	0.16645	1.8555	0.22156	0.64174	0.063522	0.33799
WNK1	6	-1.6803	-3.1631	0.00085324	0.016667	0.0015609	0.026903
WNK2	6	0.1573	1.0685	0.24317	0.66254	0.28532	0.5544
WNK3	6	-0.0091958	-0.096737	0.72327	0.92894	0.92293	0.96435
WNK4	6	0.031919	0.28035	0.59272	0.87674	0.77921	0.8806
YES1	6	-0.50548	-1.9445	0.16524	0.581	0.051833	0.3175
ZAK	6	-0.46162	-2.0675	0.20336	0.62565	0.038687	0.28046
ZAP70	6	0.35838	1.6313	0.025028	0.23784	0.10282	0.37638
ADNP	6	-0.052615	-0.54537	0.87941	0.97543	0.5855	0.75684
AHR	6	-0.044151	-0.34222	0.84784	0.96566	0.73219	0.85019
AHRR	6	-0.14237	-1.0524	0.82793	0.96047	0.2926	0.56127
AIRE	18	-0.066958	-0.65746	0.81286	0.95745	0.51089	0.72178
ALX1	6	0.30721	1.6421	0.048919	0.33592	0.10056	0.37272
ALX3	6	0.039489	0.2297	0.56741	0.86336	0.81833	0.90252
ALX4	6	-0.10894	-0.82224	0.93402	0.98176	0.41094	0.65616
AR	6	0.21326	1.1478	0.14363	0.55987	0.25106	0.51926
ARGFX	6	0.053553	0.92946	0.51962	0.8376	0.35265	0.60989
ARID1A	6	-0.43729	-2.5556	0.22696	0.64715	0.0106	0.11795
ARID1B	6	0.1132	0.72572	0.34329	0.72667	0.46801	0.70112
ARID2	7	-0.50128	-2.1229	0.15046	0.56429	0.033764	0.25977
ARID3A	6	-0.27172	-1.4907	0.4946	0.82392	0.13605	0.40773
ARID3B	6	-0.39158	-1.9968	0.27986	0.68269	0.045844	0.30161
ARID3C	6	-0.31289	-1.1874	0.41411	0.77488	0.23507	0.5083
ARID4A	18	0.43805	2.8593	0	0	0.0042464	0.059247
ARID5A	8	-0.057171	-0.71027	0.85609	0.96785	0.47753	0.70725
ARID5B	6	-0.25931	-1.8497	0.51962	0.8376	0.064355	0.33799
ARNT	6	-0.1363	-1.1735	0.84585	0.96558	0.24059	0.51356
ARNT2	6	-0.075784	-1.0018	0.95876	0.99192	0.31646	0.57871
ARNTL	6	0.10084	0.91069	0.37827	0.74902	0.36246	0.61655
ARNTL2	6	-0.22987	-1.4652	0.5876	0.87553	0.14286	0.41649
ARX	7	0.06958	0.61769	0.44767	0.79828	0.53678	0.73646
ASCL1	6	0.083202	0.79799	0.43117	0.78794	0.42487	0.6672
ASCL2	6	0.10292	0.70614	0.37144	0.74544	0.4801	0.70826
ASCL3	6	-0.2466	-1.4805	0.54693	0.8548	0.13873	0.41059
ASCL4	6	0.22917	1.5845	0.12344	0.52542	0.11309	0.38381
ATF1	6	0.014301	0.11454	0.65102	0.9051	0.90881	0.95584
ATF2	12	0.024211	0.22848	0.4599	0.80568	0.81928	0.90328
ATF3	4	0.035436	0.49486	0.70705	0.92348	0.6207	0.77616
ATF4	6	-3.4811	-5.9971	0	0	2.0092e-09	2.2152e-07
ATF5	6	-0.056954	-0.34046	0.89306	0.97911	0.73351	0.85131
ATF6	6	-0.065355	-1.0348	0.91837	0.9797	0.30076	0.57038
ATF6B	6	0.033857	0.13645	0.5876	0.87553	0.89146	0.94826
ATF7	6	-0.025086	-0.15797	0.7773	0.94537	0.87448	0.93711
ATOH1	6	0.19978	1.3218	0.16297	0.57762	0.18622	0.46253
ATOH7	6	0.10349	0.79045	0.36945	0.74441	0.42926	0.67097
ATOH8	6	-0.12425	-1.0022	0.88737	0.97751	0.31627	0.57871
BACH1	9	0.064951	0.58185	0.39249	0.76256	0.56067	0.74643
BACH2	12	0.24287	2.2544	0.018771	0.19186	0.024169	0.20676
BARHL1	6	0.19222	1.5115	0.17491	0.58908	0.13065	0.40554
BARHL2	6	0.10479	0.72905	0.36633	0.74324	0.46597	0.69985
BARX1	7	0.03547	0.31588	0.55546	0.85984	0.7521	0.86389
BARX2	6	0.15722	1.263	0.24346	0.66254	0.20658	0.48261
BATF	6	0.15977	1.8752	0.23635	0.65316	0.060767	0.3372
BATF2	6	0.16243	1.1534	0.23009	0.6472	0.24873	0.51826
BATF3	6	0.27448	1.6999	0.077076	0.43396	0.089154	0.36482
BBX	6	-0.073884	-0.46719	0.95364	0.98967	0.64036	0.79236
BCL11A	6	-0.070186	-0.49385	0.93999	0.98516	0.62141	0.77616
BCL11B	6	-0.193	-0.92813	0.68117	0.91447	0.35334	0.60989
BCL6	13	-0.13683	-1.1914	0.82053	0.96047	0.23349	0.50695
BCL6B	13	-0.025249	-0.2988	0.64647	0.9045	0.76509	0.87255
BHLHA15	6	-0.19127	-1.5148	0.68458	0.9173	0.12982	0.40554
BHLHA9	6	-0.058989	-0.76429	0.89989	0.9797	0.44469	0.684
BHLHE22	6	-0.22276	-1.6275	0.60466	0.88075	0.10362	0.37666
BHLHE23	6	0.10718	0.78948	0.36121	0.74113	0.42983	0.67139
BHLHE40	6	0.13796	1.3488	0.28328	0.6836	0.1774	0.45265
BHLHE41	3	0.3176	1.3076	0.15159	0.56522	0.19102	0.46867
BNC2	7	0.13915	1.3346	0.25484	0.66568	0.18199	0.45774
BSX	7	-0.0075088	-0.10394	0.69767	0.92256	0.91722	0.96066
CAMTA1	7	0.042167	0.27737	0.53328	0.84754	0.7815	0.8806
CAMTA2	8	-0.014192	-0.13378	0.6917	0.92051	0.89358	0.94841
CARHSP1	6	-0.12199	-0.59322	0.89562	0.97917	0.55303	0.74109
CBFB	8	-0.12908	-0.94811	0.87031	0.97297	0.34308	0.60238
CCDC79	12	-0.035584	-0.53836	0.7244	0.92894	0.59033	0.76031
CDC5L	17	-2.3567	-8.392	0	0	4.7775e-17	2.7996e-14
CDIP1	6	-0.24386	-1.9465	0.55802	0.85989	0.051595	0.31714
CDX1	7	0.07167	0.75816	0.44283	0.79532	0.44835	0.68709
CDX2	6	-0.79795	-2.9887	0.039534	0.31236	0.002802	0.041922
CDX4	7	0.19219	1.4417	0.14818	0.56142	0.1494	0.4227
CEBPA	6	-0.017637	-0.092798	0.75057	0.93617	0.92606	0.96653
CEBPB	6	-0.3123	-2.4693	0.41553	0.77642	0.013539	0.13879
CEBPD	6	-0.42156	-1.3115	0.24716	0.66337	0.18967	0.46664
CEBPE	6	-0.15098	-1.1414	0.80205	0.95533	0.25372	0.52139
CEBPG	6	-0.34258	-1.7329	0.35552	0.73833	0.083106	0.35788
CEBPZ	5	-2.5156	-4.6359	0.00028441	0.0067114	3.554e-06	0.00013691
CERS2	7	-0.4142	-1.732	0.23749	0.65316	0.083266	0.35788
CERS3	6	0.19809	1.5303	0.1661	0.58167	0.12594	0.40109
CERS4	6	-0.10616	-0.76157	0.94312	0.98516	0.44631	0.68586
CERS5	6	-0.096951	-1.0388	0.97611	0.99192	0.29888	0.56834
CERS6	7	0.077625	1.2488	0.42605	0.78388	0.21174	0.48596
CIC	6	-0.69543	-2.1126	0.066268	0.39425	0.034637	0.26475
CLOCK	15	0.22884	2.3792	0.011945	0.13907	0.017348	0.16305
CREB1	3	-0.46382	-1.5084	0.3413	0.72651	0.13146	0.40615
CREB3	6	-0.029808	-0.35675	0.79352	0.95222	0.72128	0.84365
CREB3L1	4	-0.2831	-1.1837	0.52901	0.84392	0.23654	0.50929
CREB3L2	6	-0.065885	-0.92765	0.92008	0.97971	0.35359	0.60989
CREB3L3	6	-0.12366	-1.3152	0.88908	0.97751	0.18846	0.46499
CREB3L4	6	-0.025885	-0.2137	0.78015	0.94619	0.83078	0.90828
CREB5	6	0.22959	1.4856	0.12287	0.52542	0.1374	0.40871
CREBL2	7	0.039114	0.46981	0.54067	0.85018	0.63849	0.79103
CREM	6	0.009302	0.10989	0.66524	0.90764	0.9125	0.95828
CRX	6	0.020806	0.10444	0.62713	0.89257	0.91682	0.96053
CSDC2	6	-0.15796	-0.91639	0.78157	0.94693	0.35946	0.61441
CSDE1	8	0.31734	1.8054	0.015643	0.17134	0.071015	0.3537
CTCF	7	-2.6115	-5.2817	0	0	1.2798e-07	8.0815e-06
CTCFL	7	-0.088774	-0.80188	0.98663	0.99599	0.42262	0.66623
CUX1	6	-0.30722	-1.7603	0.42406	0.78227	0.078349	0.35446
CUX2	6	0.089427	0.47514	0.40956	0.77166	0.63468	0.78798
DBP	6	-0.37719	-1.1489	0.29807	0.69496	0.2506	0.51926
DBX1	6	0.29831	1.685	0.053754	0.34935	0.091983	0.36522
DBX2	6	0.26481	1.7099	0.086462	0.45783	0.087283	0.36456
DDIT3	6	-0.13269	-1.4618	0.85751	0.96852	0.1438	0.41756
DEAF1	7	-0.31657	-2.4002	0.38908	0.75971	0.016387	0.15872
DLX1	7	-0.048196	-0.33793	0.83845	0.96308	0.73542	0.85281
DLX2	6	0.047209	0.58835	0.53811	0.84805	0.5563	0.74342
DLX3	6	-0.2082	-1.5543	0.64022	0.8986	0.12012	0.39202
DLX4	6	0.16192	1.0266	0.23123	0.64936	0.30462	0.57321
DLX5	6	-0.033278	-0.1599	0.80745	0.95589	0.87296	0.93663
DLX6	6	0.20353	1.5565	0.15785	0.57541	0.1196	0.39202
DMBX1	6	0.089736	0.63534	0.4087	0.77166	0.52521	0.72989
DMRT1	6	0.26904	1.4967	0.080489	0.43876	0.13447	0.40773
DMRT2	6	-0.076574	-0.74739	0.96132	0.99192	0.45483	0.69221
DMRT3	6	0.39675	1.6581	0.013652	0.15534	0.097291	0.37272
DMRTA1	6	0.27281	1.3132	0.077361	0.43396	0.18911	0.46595
DMRTA2	6	-0.041646	-0.42632	0.83817	0.96308	0.66988	0.81117
DMRTB1	6	-0.068341	-0.49394	0.9289	0.98022	0.62135	0.77616
DMRTC2	6	0.071385	0.74722	0.46587	0.80769	0.45493	0.69221
DMTF1	24	0.39798	3.3451	0	0	0.00082261	0.015805
DNAJC1	18	-0.02799	-0.32059	0.60154	0.88015	0.74852	0.86176
DNAJC2	17	-0.24816	-1.8893	0.35694	0.73885	0.058854	0.33685
DPRX	6	-0.2947	-0.88177	0.44909	0.79919	0.3779	0.6296
DRGX	6	-0.25224	-1.467	0.53441	0.84754	0.14237	0.4154
DUXA	6	-0.29731	-1.4361	0.44482	0.79584	0.15097	0.42319
E2F1	6	-0.013252	-0.1302	0.73606	0.93312	0.89641	0.94979
E2F2	6	-0.047486	-0.3301	0.86177	0.96994	0.74132	0.85678
E2F3	6	-0.93698	-3.2105	0.018487	0.19118	0.001325	0.023891
E2F4	6	-0.3658	-1.9151	0.31257	0.70831	0.055478	0.3295
E2F5	6	0.15503	1.0756	0.24801	0.66337	0.28211	0.55135
E2F6	6	-0.17332	-1.2447	0.73749	0.93312	0.21323	0.48751
E2F7	6	0.22102	1.6502	0.13282	0.54302	0.098906	0.37272
E2F8	7	0.39551	1.7354	0.0059727	0.082353	0.082666	0.35788
E4F1	6	-0.93798	-3.3915	0.018203	0.19118	0.00069518	0.013665
EAF2	7	-0.12682	-1.0231	0.87799	0.97543	0.30627	0.57321
EBF1	8	0.21211	1.573	0.092435	0.46676	0.11572	0.38567
EBF2	7	0.22329	1.6135	0.10836	0.49934	0.10663	0.38047
EBF3	8	0.1837	1.5932	0.13424	0.54619	0.11111	0.38365
EBF4	8	0.26138	1.4043	0.045506	0.32323	0.16023	0.43103
EGR1	6	-0.1499	-0.82582	0.80489	0.9558	0.40891	0.6544
EGR2	6	0.03855	0.1374	0.56968	0.86336	0.89072	0.94826
EGR3	6	0.32183	1.4757	0.04124	0.31798	0.14003	0.41199
EGR4	6	-0.081638	-0.26865	0.97526	0.99192	0.7882	0.88484
EHF	7	-0.039389	-0.26435	0.80575	0.9558	0.79151	0.88686
ELF1	6	-0.13056	-0.88284	0.86547	0.97099	0.37732	0.6296
ELF2	6	-0.38187	-2.2891	0.29238	0.69086	0.022075	0.19416
ELF3	6	0.23762	1.1224	0.11348	0.50699	0.2617	0.53155
ELF4	6	0.014993	0.13591	0.64818	0.9051	0.89189	0.94826
ELF5	6	-0.15358	-1.0492	0.79437	0.95227	0.2941	0.56291
ELK1	6	0.030409	0.29704	0.59983	0.87912	0.76644	0.8738
ELK3	6	0.10786	1.0086	0.35893	0.74018	0.31317	0.57782
ELK4	6	0.318	1.6923	0.044084	0.32323	0.090581	0.36482
EMX1	6	0.078564	0.55719	0.44539	0.79584	0.5774	0.75391
EMX2	6	0.28811	1.6824	0.061718	0.37608	0.092497	0.36527
EN1	6	0.015577	0.1032	0.64534	0.90398	0.91781	0.96099
EN2	6	0.084024	0.67956	0.42833	0.78397	0.49678	0.71666
EOMES	7	0.11692	1.2018	0.31456	0.7108	0.22944	0.50229
ERF	6	0.0073067	0.040254	0.67207	0.90997	0.96789	0.98852
ERG	6	0.033728	0.43243	0.58788	0.87553	0.66543	0.80817
ESR1	6	0.3365	1.7975	0.033276	0.27725	0.07226	0.35446
ESR2	6	0.098277	0.92486	0.38481	0.75671	0.35504	0.61162
ESRRA	6	-0.5785	-2.4745	0.11007	0.5	0.013344	0.13758
ESRRB	6	-0.17298	-0.6634	0.73805	0.93312	0.50708	0.72032
ESRRG	6	0.33722	1.8221	0.032992	0.27685	0.068442	0.34907
ESX1	6	0.10201	1.0009	0.37543	0.74745	0.31688	0.57908
ETS1	6	0.37451	1.6164	0.018487	0.19118	0.10601	0.3796
ETS2	6	0.27449	1.8191	0.077076	0.43396	0.068904	0.34964
ETV1	6	0.34294	1.4207	0.030432	0.2629	0.15541	0.42789
ETV2	6	-0.2275	-1.2685	0.59329	0.87721	0.20463	0.4809
ETV3	6	-0.19528	-1.3754	0.67662	0.91324	0.16901	0.44029
ETV4	6	-0.15098	-0.77508	0.80205	0.95533	0.43829	0.68007
ETV5	6	0.27132	1.6958	0.078214	0.43396	0.089924	0.36482
ETV6	6	0.11804	0.63163	0.3322	0.72143	0.52763	0.73095
ETV7	6	-0.027102	-0.16683	0.78385	0.94809	0.86751	0.93334
EVX1	6	-0.084521	-0.80498	0.98549	0.99599	0.42083	0.66501
EVX2	6	0.22036	1.1433	0.13339	0.54345	0.25291	0.52139
FERD3L	6	0.33547	1.7248	0.033845	0.28	0.084558	0.35906
FEV	6	-0.037502	-0.2138	0.82224	0.96047	0.83071	0.90828
FEZF1	7	0.084772	1.1656	0.40387	0.77166	0.24379	0.51494
FEZF2	6	0.22466	0.93645	0.12912	0.53855	0.34904	0.607
FIGLA	6	0.24929	1.3497	0.099261	0.47678	0.17712	0.45265
FIZ1	6	0.20285	0.94005	0.15899	0.57554	0.34719	0.606
FLI1	6	0.20184	1.2057	0.16098	0.57637	0.22793	0.50082
FOS	6	0.13958	1.1514	0.28072	0.68269	0.24958	0.51857
FOSB	6	-0.35982	-1.5505	0.3248	0.71977	0.12103	0.39258
FOSL1	6	0.33035	1.9491	0.037258	0.29909	0.05128	0.3169
FOSL2	5	-0.060273	-0.4737	0.94454	0.98546	0.63571	0.78842
FOXA1	6	-0.97772	-2.7822	0.015358	0.16928	0.0053993	0.072039
FOXA2	6	0.10902	0.52939	0.35637	0.73885	0.59654	0.765
FOXA3	6	-0.1487	-0.90117	0.80944	0.95639	0.3675	0.6211
FOXB1	6	0.017379	0.25661	0.6368	0.89524	0.79748	0.89029
FOXB2	6	-0.11701	-0.87107	0.91155	0.9797	0.38372	0.63366
FOXC1	6	0.1702	0.6801	0.21217	0.63167	0.49644	0.71666
FOXC2	6	-0.12381	-0.39112	0.88908	0.97751	0.69571	0.8271
FOXD1	4	0.30265	0.73073	0.10722	0.49671	0.46495	0.69921
FOXD2	6	-0.24671	-0.79477	0.54693	0.8548	0.42675	0.66806
FOXD3	5	-0.15936	-1.4523	0.77617	0.94496	0.14642	0.42018
FOXD4	4	-0.9231	-2.3783	0.058874	0.36508	0.017391	0.16305
FOXD4L1	6	-0.84558	-1.8922	0.02901	0.25686	0.058466	0.33685
FOXD4L5	4	-1.8077	-2.5199	0.0017065	0.03	0.011738	0.12634
FOXD4L6	6	-1.3564	-2.8049	0.0022753	0.037736	0.0050335	0.067807
FOXE1	6	-0.15808	-0.60053	0.78157	0.94693	0.54815	0.73966
FOXE3	6	0.1062	0.76777	0.36206	0.74113	0.44262	0.68347
FOXF1	6	-0.057735	-0.34943	0.89647	0.97949	0.72676	0.84641
FOXF2	6	0.131	0.69207	0.30091	0.69691	0.48889	0.71347
FOXG1	6	0.22708	1.3928	0.12628	0.53301	0.16367	0.4353
FOXH1	6	-0.17095	-1.5245	0.74403	0.93429	0.1274	0.40169
FOXI1	7	0.14952	1.0925	0.22469	0.64648	0.27461	0.54365
FOXI2	7	0.014265	0.053323	0.62827	0.89257	0.95747	0.9838
FOXJ1	6	-0.22128	-1.0829	0.60978	0.88536	0.27884	0.54816
FOXJ2	6	0.13041	1.6845	0.30347	0.69889	0.092085	0.36522
FOXJ3	5	0.33632	1.5526	0.050057	0.33843	0.12053	0.39202
FOXK1	6	-0.46387	-2.5957	0.2025	0.62456	0.0094399	0.1084
FOXK2	6	0.095916	1.0595	0.39164	0.76204	0.28938	0.55886
FOXL1	6	0.0085424	0.082868	0.66894	0.90881	0.93396	0.97211
FOXL2	6	0.2709	1.9746	0.078214	0.43396	0.048314	0.30788
FOXM1	6	-0.8877	-3.1678	0.024744	0.23641	0.0015362	0.026738
FOXN1	6	-0.14197	-1.0044	0.82821	0.96047	0.31518	0.57871
FOXN2	7	0.040746	0.82162	0.53641	0.84805	0.4113	0.65639
FOXN3	7	0.075002	0.63271	0.43345	0.78964	0.52692	0.73055
FOXN4	6	0.14824	1.4898	0.26251	0.67101	0.13627	0.40773
FOXO1	6	0.043646	0.24958	0.55262	0.85859	0.80291	0.89308
FOXO3	6	-0.10032	-0.60857	0.96246	0.99192	0.54281	0.73889
FOXO4	6	0.31586	1.9191	0.044653	0.32323	0.05497	0.32788
FOXO6	6	0.10268	0.99537	0.37201	0.74544	0.31956	0.58155
FOXP1	5	-0.034757	-0.22244	0.86633	0.97099	0.82397	0.90477
FOXP2	6	0.039943	0.46101	0.5657	0.86336	0.64479	0.79547
FOXP3	6	-0.12346	-0.7644	0.88908	0.97751	0.44463	0.684
FOXP4	6	-0.039182	-0.32955	0.82878	0.96047	0.74174	0.85678
FOXQ1	6	0.05967	0.33056	0.5	0.82652	0.74098	0.85678
FOXR1	6	0.23477	1.2166	0.11775	0.51741	0.22375	0.49572
FOXR2	6	0.44581	1.7702	0.0073948	0.097744	0.076688	0.35446
FOXS1	6	0.074127	0.6347	0.4599	0.80568	0.52562	0.73018
GABPA	7	-2.0781	-5.3516	0	0	8.7204e-08	5.6779e-06
GATA1	6	-0.21116	-0.65866	0.63282	0.89379	0.51012	0.72152
GATA2	6	-0.23878	-0.70288	0.56712	0.86336	0.48213	0.70927
GATA3	6	0.086643	1.2333	0.41837	0.7779	0.21746	0.49101
GATA4	6	0.25972	1.3961	0.090728	0.46299	0.1627	0.43369
GATA5	6	0.049497	0.28367	0.53185	0.84615	0.77667	0.88031
