"","sgRNA","Gene","mergeD0","Vaco.Ts13.final"
"53753",5499279,"CALML5",1281.96352841391,382
"53754",5499309,"CALML5",1740.93384223919,80
"53755",5499381,"CALML5",510.373197625106,47
"53756",549985,"LRRC56",1936.96013570823,239
"53757",54999252,"BSND",2712.27735368957,197
"53758",54999385,"STXBP4",7648.35623409669,1168
"53759",54999751,"STXBP4",6502.20441051739,1728
"53760",55000594,"WDHD1",158.917726887193,152
"53761",55001570,"APEX2",5480.0941475827,1500
"53762",55002371,"APEX2",3039.66327396098,876
"53763",55003015,"APEX2",5976.90924512299,1076
"53764",55005039,"BSND",582.373197625106,63
"53765",55006608,"APEX2",5378.28753180662,559
"53766",55007016,"BSND",1846.64631043257,372
"53767",55007180,"BSND",1025.20525869381,296
"53768",55007568,"STXBP4",1842.96013570823,497
"53769",5500818,"LOC728392",2406.45122985581,750
"53770",5500863,"LOC728392",282.505513146735,90
"53771",5500895,"LOC728392",4552.26293469042,171
"53772",5500923,"LOC728392",1838.82273112807,125
"53773",5500931,"FBXL18",753.860050890585,144
"53774",5501298,"FBXL18",2883.01950805768,587
"53775",55014977,"GP6",4919.92705682782,621
"53776",55015118,"GP6",3742.57251908397,1430
"53777",55015726,"ALAS2",2692.97031382528,343
"53778",5501718,"FBXL18",2847.508057676,200
"53779",55017608,"ALAS2",5074.88804071247,1180
"53780",55020437,"ALAS2",4460.39694656489,949
"53781",55024774,"GZMK",1899.3893129771,273
"53782",55025224,"GP6",5947.45377438507,625
"53783",55025835,"ALAS2",4894.02968617472,926
"53784",55026498,"NEUROD4",4585.80067854114,1097
"53785",55026762,"NEUROD4",1741.754028838,482
"53786",55026816,"NEUROD4",952.202714164546,263
"53787",55026977,"NEUROD4",2800.51484308736,1057
"53788",55030460,"GZMK",4216.31636980492,397
"53789",55031428,"GZMK",2256.4385072095,408
"53790",55031506,"GZMK",583.373197625106,361
"53791",55032308,"GP6",5125.15776081425,1324
"53792",55043132,"SOCS4",954.705682782019,352
"53793",55043453,"SOCS4",5031.21374045802,550
"53794",55043630,"SOCS4",1114.20271416455,777
"53795",55043736,"SOCS4",3027.31297709924,1
"53796",55043868,"PCSK9",524.874469889737,128
"53797",55046541,"PCSK9",2064.79558948261,305
"53798",55048488,"RDH13",1390.03223070399,354
"53799",55048723,"RDH13",3477.29431721798,523
"53800",55049881,"RTN4",6323.9262086514,872
"53801",55050220,"RTN4",1663.01781170483,1
"53802",55052336,"PCSK9",233.070398642918,147
"53803",5505484,"FBXL18",2485.56403731976,184
"53804",55056746,"RDH13",4238.80491942324,1083
"53805",55057510,"PCSK9",605.586089906701,97
"53806",55059262,"RDH13",3401.53604749788,610
"53807",55062720,"MAPK1IP1L",1170.77947413062,56
"53808",55062893,"MAPK1IP1L",2104.98727735369,397
"53809",55062938,"MAPK1IP1L",2044.60729431722,240
"53810",55062984,"MAPK1IP1L",783.722646310433,164
"53811",55072937,"STXBP4",3500.48939779474,803
"53812",55076109,"PAGE2B",1017.34266327396,669
"53813",55076582,"PAGE2B",3073.44105173876,860
"53814",55076622,"PAGE2B",472.006785411366,128
"53815",55076655,"PAGE2B",4974.32654792197,1350
"53816",55079733,"EPS8L1",1239.93129770992,641
"53817",55081312,"EPS8L1",242.309584393554,375
"53818",55081815,"EPS8L1",4145.25106022053,687
"53819",55082464,"EPS8L1",2786.34520780322,765
"53820",5508479,"UBQLN3",6239.64631043257,784
"53821",5508630,"UBQLN3",3286.0491942324,514
"53822",5508922,"UBQLN3",1516.36810856658,302
"53823",55090088,"PAGE2",9727.28668363019,1082
"53824",55090502,"PAGE2",2236.46904156064,356
"53825",55090571,"PAGE2",1863.23494486853,716
"53826",55090604,"PAGE2",5273.52841391009,464
"53827",5509383,"UBQLN3",3844.94741306192,852
"53828",55094797,"PPP1R12C",3900.1475826972,943
"53829",55098956,"PPP1R12C",1265.14927905004,205
"53830",55102902,"XKR4",2148.50212044105,362
"53831",55103069,"XKR4",4310.45377438507,884
"53832",55103516,"PPP1R12C",6067.75487701442,691
"53833",55104001,"USP24",1132.76166242578,31
"53834",55104849,"KDR",1010.87955894826,386
"53835",55105531,"GZMA",2944.27989821883,292
"53836",55107835,"GZMA",788.76759966073,150
"53837",55107911,"GZMA",1263.99406276506,245
"53838",55108179,"GZMA",555.138252756573,32
"53839",55110524,"KDR",2620.16200169635,1
"53840",55112665,"PPP1R12C",3266.23833757422,1125
"53841",55114165,"KDR",1549.13655640373,505
"53842",551150,"LRRC56",2067.6887192536,346
"53843",55115372,"KDR",3073.49448685327,408
"53844",55120614,"USP24",309.969465648855,1
"53845",55125394,"USP24",1422.69635284139,175
"53846",55127314,"CDC20B",3323.42324003393,813
"53847",55128532,"CDC20B",1355.88719253605,557
"53848",55130035,"OR9K2",5301.20271416455,1017
"53849",55130167,"OR9K2",7093.20695504665,1099
"53850",55130271,"OR9K2",3823.85072094996,1088
"53851",55137186,"TNNT1",3287.96946564886,679
"53852",55138264,"LGALS3",6226.02968617472,1197
"53853",55138317,"LGALS3",3609.11026293469,834
"53854",55140276,"LGALS3",4861.14164546226,343
"53855",55140320,"LGALS3",3361.39694656489,1184
"53856",55140377,"CDC20B",2088.8074639525,509
"53857",55140888,"TNNT1",7559.1925360475,1010
"53858",55141234,"TNNT1",3848.14249363868,1312
"53859",55145549,"TNNT1",2792.47243426633,424
"53860",55146226,"FAM104B",7559.54707379135,1383
"53861",55146256,"FAM104B",8556.15097540288,1572
"53862",55146274,"FAM104B",7417.75233248516,359
"53863",55146758,"CDC20B",3820.66836301951,140
"53864",55154172,"TNNI3",1000.5368956743,160
"53865",55154773,"TNNI3",5563.27565733673,401
"53866",55154806,"TNNI3",6340.91263782867,552
"53867",55155830,"EGFR",1398.70992366412,82
"53868",5515636,"UBQLNL",3584.18320610687,676
"53869",55157075,"TNNI3",4812.44020356234,1046
"53870",55159134,"FAM104B",3718.73536895674,736
"53871",5516009,"UBQLNL",1033.37319762511,425
"53872",55160238,"GPX8",3973.81509754029,732
"53873",55160748,"DNAAF3",5052.508057676,1047
"53874",55161010,"GPX8",1744.74978795589,279
"53875",55161048,"GPX8",1931.78880407125,525
"53876",55161091,"GPX8",1664.14588634436,247
"53877",5516134,"UBQLNL",6387.21628498728,723
"53878",55161590,"EGFR",849.860050890585,213
"53879",55161648,"DNAAF3",3709.54877014419,434
"53880",55162204,"USP24",1432.69804919423,485
"53881",5516348,"UBQLNL",6117.54877014419,956
"53882",55165377,"EGFR",2597.0449533503,325
"53883",55165870,"DNAAF3",4029.92451229856,566
"53884",55166522,"DNAAF3",1235.43002544529,26
"53885",55169463,"DLGAP5",235.86598812553,49
"53886",55173941,"EGFR",1520.87531806616,128
"53887",55174962,"SYT5",772.936386768448,135
"53888",55175261,"SYT5",4330.26293469042,590
"53889",55175919,"DLGAP5",5281.94232400339,865
"53890",55178201,"SYT5",5480.92875318066,772
"53891",55178342,"SYT5",2802.84648006785,724
"53892",55181266,"DLGAP5",616.825275657337,17
"53893",55181643,"CLHC1",4613.10687022901,520
"53894",55181935,"MTRNR2L10",1280.84393553859,217
"53895",55181963,"MTRNR2L10",3004.57251908397,388
"53896",55181986,"MTRNR2L10",3319.0534351145,473
"53897",55181987,"MTRNR2L10",4047.59287531807,253
"53898",551823,"LRRC56",1410.84223918575,525
"53899",55183651,"DLGAP5",1134.89312977099,529
"53900",55190991,"RSL24D1",506.530110262935,14
"53901",55192768,"RSL24D1",283.373197625106,193
"53902",55196645,"PTPRH",4115.64631043257,406
"53903",55196852,"RSL24D1",1034.86259541985,278
"53904",55202218,"PTPRH",542.596268023749,45
"53905",55205425,"PTPRH",2346.62340966921,830
"53906",55208670,"CLHC1",5128.62001696353,1192
"53907",552089,"B4GALNT3",818.126378286684,1
"53908",55209494,"CLHC1",7872.30873621713,1034
"53909",55217855,"CLHC1",4700.11026293469,650
"53910",55220623,"PAGE5",1292.59287531807,140
"53911",55220643,"PAGE5",4348.36726039016,821
"53912",55221090,"OR10A7",2246.7582697201,348
"53913",55221176,"OR10A7",5088.47921967769,1200
"53914",55221286,"OR10A7",1569.55979643766,533
"53915",55221461,"PAGE5",3240.50551314673,815
"53916",55221590,"OR10A7",903.672603901612,105
"53917",55221853,"PAGE5",6305.79643765903,975
"53918",55222235,"MCIDAS",9009.24681933842,1291
"53919",55222388,"MCIDAS",4972.92281594572,918
"53920",55223947,"RAB27A",2061.67684478371,583
"53921",55226637,"MCIDAS",3510.16200169635,857
"53922",55226917,"MCIDAS",3812.25275657337,817
"53923",55227431,"TMEM86B",705.79219677693,195
"53924",55227530,"TMEM86B",1980.41221374046,200
"53925",55228245,"TMEM86B",6825.95335029686,1021
"53926",55228335,"TMEM86B",2907.4139100933,364
"53927",55230415,"RAB27A",4862.94147582697,1064
"53928",55230463,"RAB27A",3855.46225614928,591
"53929",55232378,"CCNO",2530.99745547074,214
"53930",55232491,"CCNO",1304.29177268872,411
"53931",55233143,"CCNO",1277.10432569975,304
"53932",55233225,"CCNO",4813.31382527566,591
"53933",55233391,"RPS27A",896.087362171332,442
"53934",55234130,"RPS27A",840.571670907549,65
"53935",55234814,"RAB27A",2610.71925360475,475
"53936",55241034,"PPP6R1",1962.35199321459,258
"53937",55241373,"PPP6R1",2415.1433418151,80
"53938",55242242,"PPP6R1",2816.10178117048,165
"53939",55245633,"PPP6R1",2674.2010178117,30
"53940",55247388,"OR6C74",6337.74639525021,1630
"53941",55247473,"OR6C74",5850.30449533503,414
"53942",55247673,"OR6C74",1799.03307888041,510
"53943",55247759,"OR6C74",1985.1721798134,853
"53944",55248650,"HCRTR2",8558.50296861747,1991
"53945",55248750,"HCRTR2",6657.25784563189,1129
"53946",55249400,"MTIF2",2063.84563189143,323
"53947",5525126,"CALML3",1073.39270568278,180
"53948",5525231,"CALML3",2624.61577608142,786
"53949",5525259,"CALML3",1859.60135708227,324
"53950",5525361,"CALML3",1000.31806615776,274
"53951",55254161,"MTIF2",1045.76759966073,385
"53952",55254730,"MTIF2",386.119592875318,148
"53953",55255350,"HCRTR2",7390.76335877863,666
"53954",55262307,"TRIM48",569.779474130619,1
"53955",55262352,"MTIF2",519.777777777778,152
"53956",55263256,"PAGE3",8351.85835453774,1930
"53957",55263292,"PAGE3",5058.50296861747,967
"53958",55263342,"PAGE3",2982.21034775233,166
"53959",55263834,"PAGE3",6333.13061916879,1844
"53960",55264932,"TRIM48",1580.82442748092,87
"53961",55265190,"TRIM48",3876.7048346056,184
"53962",55265291,"TRIM48",4959.93553859203,289
"53963",55265539,"HLF",6448.39100932994,455
"53964",55267805,"HLF",1446.77184054283,385
"53965",55267864,"HLF",2049.96776929601,1126
"53966",55269916,"TCF4",3252.89397794741,111
"53967",55274515,"HSPBP1",4385.60899067006,356
"53968",55274718,"DHX29",1629.19847328244,46
"53969",55277186,"DHX29",1193.47243426633,71
"53970",55277480,"HCRTR2",2346.36641221374,386
"53971",55277647,"HSPBP1",1672.52078032231,458
"53972",55279407,"HSPBP1",457.25614927905,139
"53973",55279551,"HSPBP1",7456.68871925361,796
"53974",55279613,"TCF4",53.4351145038168,1
"53975",5528355,"ACTB",485.738761662426,1
"53977",5529174,"ACTB",185.008481764207,1
"53978",5529358,"ACTB",180.888888888889,99
"53979",55294222,"BRSK1",4917.66497031382,373
"53980",55294659,"OR6C6",2770.38761662426,560
"53981",55294761,"OR6C6",2166.21204410517,660
"53982",55294915,"OR6C6",1598.64631043257,33
"53983",55295122,"OR6C6",1832.77184054283,426
"53984",55296273,"DHX29",917.373197625106,305
"53985",55298628,"DHX29",1386.48939779474,180
"53986",55302793,"BRSK1",5856.63443596268,1289
"53987",55303396,"BRSK1",1139.91857506361,502
"53988",55315294,"HLF",480.367260390161,151
"53989",55316918,"TMEM150B",3781.73876166243,819
"53990",55317627,"CCDC88A",1318.11620016964,252
"53991",55320056,"TMEM150B",5188.93469041561,909
"53992",55320161,"TMEM150B",9203.81594571671,1652
"53993",55320398,"PIGB",3008.21034775233,125
"53994",55320579,"TMEM150B",3128.28498727735,1091
"53995",55320731,"OR6C1",2143.13231552163,68
"53996",55320823,"OR6C1",2613.20016963528,924
"53997",55320984,"OR6C1",2794.84563189143,931
"53998",55321132,"OR6C1",3220.91942324003,1317
"53999",55326493,"IRX6",6567.91772688719,3115
"54000",55327401,"IRX6",3510.69974554707,576
"54001",55327820,"IRX6",1022.98558100085,529
"54002",55327889,"IRX6",2216.99406276505,217
"54003",55329749,"PIGB",3253.72264631043,667
"54004",55331813,"GFRAL",1897.43002544529,261
"54005",55331843,"OR6C3",2242.88973706531,1057
"54006",55331931,"OR6C3",3546.67430025445,604
"54007",55332084,"OR6C3",2674.3647158609,79
"54008",55332169,"OR6C3",233.373197625106,1
"54009",55333884,"PIGB",291.625106022053,327
"54010",55334099,"CCDC88A",2763.508057676,312
"54011",55339538,"CCDC88A",3542.49957591179,72
"54012",55340659,"PIGB",1072.82951653944,65
"54013",55342020,"SUV420H2",1219.9219677693,220
"54014",55342744,"SUV420H2",698.715860899067,146
"54015",55343326,"OR4A16",5060.76420695505,669
"54016",55343386,"OR4A16",8029.19592875318,1396
"54017",55343698,"OR4A16",7001.54283290924,1816
"54018",55343787,"OR4A16",6517.32654792197,1114
"54019",55343839,"SUV420H2",3844.55894826124,1099
"54020",55346295,"SUV420H2",1005.77353689567,135
"54021",55346553,"SRD5A3",3336.70144189992,922
"54022",5534788,"PDCD1LG2",1627.21289228159,438
"54023",5534842,"PDCD1LG2",4405.42408821035,331
"54024",5534897,"PDCD1LG2",7083.29431721798,343
"54025",5534969,"PDCD1LG2",2185.37998303647,707
"54026",55350610,"FBXO34",2696.94402035623,765
"54027",55350902,"TCF4",1299.47497879559,261
"54028",55351006,"FBXO34",4575.01526717557,1405
"54029",55351210,"FBXO34",11010.7905004241,1759
"54030",55351322,"GFRAL",2656.89228159457,619
"54031",55351393,"GFRAL",8894.66921119593,1761
"54032",55351420,"FBXO34",1002.8812553011,357
"54033",55351548,"GFRAL",3212.8278201866,860
"54034",55353911,"COX6B2",3203.3604749788,1201
"54035",55353936,"COX6B2",6065.19083969466,1204
"54036",55354468,"COX6B2",4598.38846480068,505
"54037",55354490,"COX6B2",12448.5547073791,2201
"54038",55357717,"XKR4",2141.53095843936,552
"54039",55359471,"SRD5A3",3645.01017811705,668
"54040",55359648,"FAM71E2",4526.79389312977,288
"54041",55360416,"CCPG1",5345.31297709924,964
"54042",55360596,"CCPG1",3373.07718405428,1211
"54043",55360858,"FAM71E2",2038.1475826972,187
"54044",55361210,"FAM71E2",1132.60135708227,608
"54045",55362391,"FAM71E2",2778.385072095,92
"54046",55363955,"CCDC88A",389.016963528414,120
"54047",55364176,"SRD5A3",1824.94147582697,294
"54048",55364228,"SRD5A3",3909.6395250212,864
"54049",55365171,"OR6C75",3387.26123833757,382
"54050",55365353,"OR6C75",1702.19847328244,633
"54051",55365582,"OR6C75",47.373197625106,311
"54052",55366185,"LANCL2",999.741306191688,372
"54053",55366768,"SKIV2L2",1033.8032230704,138
"54054",55368031,"OR4A15",1313.78456318914,77
"54055",55368113,"OR4A15",3103.4139100933,395
"54056",55368251,"OR4A15",2158.27820186599,297
"54057",55368327,"IL11",503.977947413062,216
"54058",55368364,"IL11",551.175572519084,195
"54059",55368551,"IL11",3040.50890585242,168
"54060",55368793,"IL11",2094.69296013571,392
"54061",55371864,"CCPG1",3684.74639525021,1107
"54062",55377075,"CCPG1",4784.37234944869,717
"54063",55377689,"TMEM190",2721.69465648855,218
"54064",55377810,"TMEM190",1600.95928753181,419
"54065",55377845,"TMEM190",1055.58439355386,309
"54066",55378016,"TMEM190",1475.91263782867,90
"54067",55380669,"ATG14",1790.92027141645,178
"54068",55382038,"ATG14",1296.8320610687,328
"54069",55383949,"TMEM238",1586.43596268024,383
"54070",55383991,"TMEM238",2729.06106870229,284
"54071",55384042,"TMEM238",1252.39016115352,583
"54072",55384133,"TMEM238",1679.508057676,316
"54073",55385864,"ATG14",2244.92027141645,577
"54074",55391883,"LANCL2",2024.02205258694,381
"54075",55396310,"TMEM165",2713.7133163698,894
"54076",55396392,"TMEM165",1337.61323155216,202
"54077",55400588,"OR6C65",7741.08821034775,1104
"54078",55400714,"OR6C65",4526.69550466497,1109
"54079",55401000,"OR6C65",8072.57760814249,768
"54080",55401073,"OR6C65",6806.17896522477,710
"54081",55401289,"LANCL2",1335.08312128923,1099
"54082",55403841,"MMD",4966.19508057676,601
"54083",55404298,"UBE2S",2051.82612383376,844
"54084",55404370,"UBE2S",1171.1925360475,167
"54085",55406824,"UBE2S",2124.1433418151,118
"54086",55406860,"UBE2S",1871.16963528414,152
"54087",55411374,"MMD",9322.23070398643,1432
"54088",55411410,"MMD",4593.99321458863,559
"54089",55411644,"ATG14",3677.9711620017,337
"54090",55411958,"LANCL2",1371.10771840543,591
"54091",55414187,"MMD",7649.4427480916,1490
"54092",55417106,"TMEM165",946.373197625106,298
"54093",55417189,"TMEM165",1409.56997455471,298
"54094",55418286,"C15orf65",1736.96352841391,124
"54095",55418310,"C15orf65",2013.60983884648,201
"54096",55418392,"C15orf65",1759.18066157761,811
"54097",55418438,"C15orf65",601.373197625106,55
"54098",55426504,"OR6C76",309.358778625954,17
"54099",55426597,"OR6C76",5.11959287531807,1
"54100",55426656,"OR6C76",3052.71162001696,1239
"54101",55426732,"OR6C76",987.002544529262,339
"54102",55435918,"TBPL2",1491.57421543681,124
"54103",55436747,"TBPL2",684.367260390161,333
"54104",55436850,"TBPL2",1216.34520780322,112
"54105",55437635,"SHISA7",4046.17981340119,744
"54106",55437722,"SHISA7",2882.96268023749,289
"54107",55439566,"DYX1C1",2197.30364715861,513
"54108",55440452,"TBPL2",1569.11365564037,601
"54109",55441885,"PPAP2A",1688.13146734521,129
"54110",55442219,"SHISA7",3998.52756573367,1070
"54111",55442302,"SHISA7",2488.10687022901,198
"54112",5544970,"OR52H1",4425.01102629347,973
"54113",5545027,"OR52H1",1294.97370653096,343
"54114",55450270,"DYX1C1",4026.43256997455,991
"54115",5545186,"OR52H1",3126.89991518236,466
"54116",55452354,"OR6C2",406.093299406277,244
"54117",55452407,"MAGEH1",2133.99745547074,1
"54118",55452466,"OR6C2",1251.88973706531,199
"54119",55452547,"MAGEH1",4873.0941475827,575
"54120",55452705,"OR6C2",1988.55385920271,91
"54121",55452737,"MAGEH1",2249.67175572519,1668
"54122",55452760,"OR6C2",3184.61832061069,812
"54123",55452800,"MAGEH1",5224.61916878711,1289
"54124",55453706,"CLOCK",2600.21967769296,584
"54125",5545426,"OR52H1",1497.78032230704,531
"54126",55455371,"ISOC2",1570.13740458015,617
"54127",55455799,"ISOC2",9908.98642917727,1838
"54128",55455994,"CLOCK",4494.39609838846,385
"54129",55456356,"ISOC2",1751.86429177269,827
"54130",55458995,"CLOCK",10513.064461408,960
"54131",55467902,"PPAP2A",3650.77947413062,808
"54132",55469766,"OR6C70",5731.03562340967,1128
"54133",55469887,"OR6C70",3026.16454622561,271
"54134",55469954,"OR6C70",2199.73197625106,356
"54135",55470028,"OR6C70",9453.12977099237,2168
"54136",55474387,"WNT5A",1836.87871077184,135
"54137",55475333,"PPAP2A",1130.70313825276,918
"54138",55475402,"PPAP2A",2241.33927056828,295
"54139",55476017,"CLOCK",6322.56403731976,765
"54140",55479375,"WNT5A",1754.55385920271,147
"54141",55479451,"WNT5A",2717.24427480916,276
"54142",55481526,"ZNF628",1631.34520780322,83
"54143",55482354,"ZNF628",5527.24851569126,586
"54144",55482747,"ZNF628",8234.35368956743,971
"54145",55482934,"ZNF628",3639.88210347752,650
"54146",55483044,"MMP2",4218.72519083969,233
"54147",55485321,"MMP2",163.373197625106,256
"54148",55485631,"MMP2",1847.31806615776,260
"54149",55486433,"NAT14",4227.62001696353,476
"54150",55486503,"NAT14",2458.90500424088,7
"54151",55486539,"NAT14",392.066157760814,251
"54152",55486658,"NAT14",3156.51738761662,511
"54153",55487614,"USP51",3618.01187446989,171
"54154",55487729,"USP51",393.631043256997,309
"54155",55487991,"USP51",4571.71416454623,618
"54156",55488290,"USP51",3081.53859202714,458
"54157",55489801,"MMP2",1349.83375742154,470
"54158",55490966,"SSC5D",879.82951653944,266
"54159",55492310,"VOPP1",481.619168787108,154
"54160",55492340,"VOPP1",3632.90415606446,596
"54161",55492630,"OR6C68",1282.86259541985,495
"54162",55492727,"OR6C68",3748.99745547074,556
"54163",55492848,"OR6C68",2310.41560644614,819
"54164",55492979,"OR6C68",1246.53519932146,437
"54165",55493886,"SSC5D",1339.2171331637,58
"54166",55495588,"HMGCLL1",4195.74215436811,353
