Gene	sgRNA	1qDi|beta	1qDi|z	1qDi|p-value	1qDi|fdr	1qDi|wald-p-value	1qDi|wald-fdr
DACH1	4	0.10989	1.3844	0.44521	0.85875	0.16625	0.53615
NUP153	4	-0.28622	-1.163	0.48976	0.87714	0.24484	0.55472
PPP1R14A	4	-0.25794	-1.1941	0.54122	0.89481	0.23243	0.54832
USP4	4	-0.38652	-1.7246	0.33554	0.79435	0.084598	0.53615
KRTAP19-3	4	0.19847	0.9362	0.22944	0.70112	0.34917	0.62432
ZFP64	4	-0.2827	-1.5295	0.49558	0.87825	0.12613	0.53615
KIAA1671	4	0.53914	1.3708	0.0036293	0.06176	0.17043	0.53615
GIPR	4	-0.41956	-1.7998	0.29323	0.76239	0.071897	0.49987
TPP1	4	0.099617	1.148	0.47276	0.86977	0.25099	0.55724
NOMO2	4	-0.4601	-1.3697	0.24948	0.72514	0.17077	0.53615
FCN3	4	-0.23927	-0.8682	0.57791	0.90772	0.38529	0.65196
ISPD	4	-0.27698	-1.1651	0.50646	0.88343	0.24397	0.55469
BRPF1	4	-0.50957	-1.7776	0.20155	0.67086	0.075471	0.51026
MDH2	4	0.45804	1.2946	0.010789	0.13002	0.19544	0.53892
UBE3B	4	0.03922	0.23517	0.66496	0.93401	0.81408	0.89865
GPR6	4	-0.08878	-0.4994	0.93959	0.98912	0.6175	0.77323
OR4C45	4	-0.080674	-0.97695	0.96386	0.99227	0.32859	0.61
PSORS1C1	4	-0.079703	-0.79909	0.96714	0.99281	0.42424	0.68243
AMBP	4	0.37728	1.2602	0.031669	0.26597	0.20759	0.54071
SGMS1	4	0.19804	1.2491	0.23009	0.70153	0.21162	0.54206
CLCA4	4	0.17312	1.034	0.28319	0.755	0.30114	0.59135
CSTL1	4	0.21498	1.0641	0.19762	0.66711	0.28729	0.58042
HDDC2	4	0.063418	0.22725	0.58521	0.91051	0.82023	0.90247
C17orf49	4	-0.12563	-0.73132	0.83812	0.9709	0.46459	0.7125
MAP1LC3B	4	0.0093671	0.047647	0.75912	0.95702	0.962	0.98077
GDPD5	4	-0.27378	-1.7032	0.51223	0.88496	0.088528	0.53615
TTC7A	4	-0.43363	-1.5885	0.27657	0.7528	0.11218	0.53615
OR5M1	4	0.2528	1.1917	0.13667	0.57667	0.2334	0.54956
UBB	4	-0.54298	-1.632	0.17406	0.63759	0.10269	0.53615
STEAP2	4	-0.040274	-0.98885	0.91474	0.98412	0.32273	0.6058
DHRS13	4	-0.11691	-0.48212	0.86273	0.97587	0.62972	0.78039
FBXO17	4	0.070231	0.7526	0.56413	0.90347	0.45169	0.70292
GTF3C5	4	-1.1872	-2.3042	0.0091976	0.11716	0.021211	0.26062
OR2A42	4	-0.011144	-0.050975	0.8241	0.96834	0.95935	0.97941
HLA-DRA	4	-0.071171	-1.2736	0.9915	0.9979	0.2028	0.53959
KLF4	4	-0.3402	-1.796	0.40335	0.83675	0.072501	0.5015
NEK1	4	-0.29853	-1.6963	0.46873	0.86874	0.08983	0.53615
GNL3L	4	-1.5082	-3.0106	0.0020384	0.041123	0.0026076	0.074819
PPM1G	4	-0.33057	-1.4642	0.41842	0.84346	0.14314	0.53615
ADRA2A	4	0.25149	1.1504	0.13846	0.57985	0.24999	0.55677
MAPKAPK2	4	-0.072793	-1.1571	0.98707	0.99644	0.24721	0.55598
ISCU	4	-0.66119	-2.2498	0.10286	0.50748	0.024462	0.28211
PRDX3	4	-0.1592	-0.75994	0.75375	0.95647	0.44729	0.69997
IGF1	4	0.081266	0.62776	0.53053	0.89193	0.53016	0.74365
ZNF839	4	-0.10708	-0.54669	0.89003	0.9804	0.58459	0.75747
ATG4A	4	-0.014813	-0.21297	0.83628	0.9709	0.83135	0.90915
LILRB3	4	-0.12614	-0.3096	0.83733	0.9709	0.75687	0.86507
ZNF573	4	-0.16605	-1.0705	0.7376	0.95122	0.28441	0.57879
COL9A2	4	0.15755	0.9297	0.32037	0.78518	0.35253	0.62704
NXPE1	4	0.13292	1.2517	0.38287	0.82616	0.21067	0.54194
S100A7	4	0.11445	0.55991	0.43268	0.85165	0.57554	0.75432
CYP17A1	4	0.18716	1.1725	0.25271	0.72773	0.24101	0.55374
EIF4E	4	-2.0802	-3.6796	0.00014915	0.0061224	0.00023358	0.016102
TRPM4	4	0.016878	0.10573	0.73531	0.95034	0.9158	0.95745
FAM206A	4	0.22897	1.5178	0.17376	0.63708	0.12905	0.53615
GIT2	4	-0.42047	-2.1639	0.29213	0.76239	0.030473	0.32069
POT1	4	-1.8709	-3.2127	0.00019887	0.0069565	0.0013148	0.048885
DEFB110	4	0.24088	1.2562	0.15412	0.60828	0.20904	0.54163
TRIM67	4	0.17138	0.81963	0.28706	0.75896	0.41243	0.67311
FPGT-TNNI3K	4	0.025028	0.23091	0.70856	0.94443	0.81738	0.90082
ITPR2	4	0.13671	0.68571	0.37362	0.82088	0.4929	0.72973
NLRX1	4	0.31045	1.5239	0.073233	0.42597	0.12754	0.53615
ENTPD2	4	-0.088796	-0.46813	0.93949	0.98912	0.63969	0.78711
CCIN	4	0.29859	1.2775	0.084369	0.45852	0.20144	0.5393
TMEM150C	4	-0.11841	-0.91001	0.85826	0.97466	0.36282	0.63516
TFAP2A	4	0.24008	1.0111	0.15507	0.60864	0.31197	0.59858
LY6D	4	-0.26776	-1.9138	0.52327	0.88858	0.05564	0.43572
ARMC5	4	-0.52403	-1.3127	0.18957	0.65764	0.18929	0.53746
TFCP2L1	4	0.20308	1.5307	0.2199	0.69142	0.12585	0.53615
KLC4	4	0.31411	1.2605	0.069404	0.41498	0.20749	0.54068
ELP6	4	-0.6162	-1.5432	0.12563	0.55269	0.12279	0.53615
BPIFB2	4	0.32899	1.5818	0.058119	0.37536	0.11368	0.53615
OTUD3	4	-0.043285	-0.4783	0.92443	0.98625	0.63243	0.7822
BRIX1	4	-1.1161	-2.184	0.01228	0.14082	0.028962	0.31253
THPO	4	0.10148	1.1486	0.46763	0.86874	0.25073	0.55719
EEF2K	4	0.24168	1.3275	0.15273	0.60559	0.18436	0.53703
PTX4	4	0.18317	1.0035	0.26007	0.73521	0.31562	0.6014
MYCBP	4	-0.21161	-0.8566	0.63419	0.92435	0.39167	0.65727
CHMP4C	4	0.24536	1.2241	0.14721	0.59686	0.2209	0.54419
NR4A3	4	0.38861	1.476	0.027841	0.24702	0.13993	0.53615
GOLGA6C	4	-1.2422	-2.7134	0.0072089	0.099931	0.0066606	0.13109
MYADML2	4	-0.012787	-0.10794	0.82977	0.96993	0.91404	0.95636
PLA2G7	4	0.19307	0.92547	0.23978	0.7126	0.35472	0.62895
GAGE12I	4	-0.87921	-1.9132	0.038083	0.29903	0.055723	0.43577
TET1	4	0.12767	1.2939	0.39748	0.83464	0.1957	0.53892
FAM89A	4	0.26146	1.306	0.12389	0.5489	0.19156	0.53751
EYA4	4	0.078185	0.66296	0.53903	0.89472	0.50735	0.73544
PRLHR	4	0.11219	1.1314	0.4391	0.85443	0.25788	0.56191
MMP23B	4	-0.61049	-1.8863	0.12857	0.55841	0.059255	0.44839
MRPL24	4	-0.62	-1.6566	0.12315	0.54849	0.097604	0.53615
ATXN3	4	0.1177	1.2209	0.42408	0.84784	0.22214	0.54419
RSPO4	4	0.14927	1.2024	0.34006	0.79551	0.22923	0.5462
SLC25A19	4	-1.0038	-2.9262	0.021776	0.21048	0.0034314	0.089949
NECAB1	4	0.13896	1.4379	0.36775	0.81654	0.15047	0.53615
SSBP3	4	-0.15383	-1.1155	0.76733	0.95912	0.26461	0.56519
MBLAC1	4	-0.022121	-0.25856	0.8597	0.97469	0.79598	0.88749
ACTR2	4	-1.965	-3.0495	0.00014915	0.0061224	0.0022921	0.06931
SOS1	4	-0.31256	-1.242	0.44655	0.85941	0.21425	0.54306
USP17L25	4	-1.1554	-2.2031	0.010739	0.12981	0.027587	0.30261
PDCD1	4	0.49187	0.77364	0.0069106	0.096327	0.43914	0.69371
METTL7A	4	0.026966	0.25285	0.70314	0.94381	0.80038	0.89033
MAVS	4	0.4765	1.3502	0.0084518	0.11089	0.17697	0.53615
LSAMP	4	-0.13324	-0.89855	0.81873	0.96781	0.36889	0.63914
ACTR1A	4	-2.0382	-3.4934	0.00014915	0.0061224	0.00047688	0.025308
ACTL6A	4	-1.2867	-2.3772	0.005618	0.083828	0.017443	0.23374
TDRD9	4	-0.72069	-2.0886	0.077956	0.43965	0.036742	0.35343
DNAJC13	4	-1.3049	-2.5497	0.0049219	0.075862	0.010781	0.17526
AIM2	4	0.14697	0.98211	0.34613	0.80028	0.32604	0.60813
FANCA	4	-0.0016617	-0.0097881	0.79373	0.96419	0.99219	0.99645
ESR1	4	0.093516	0.54682	0.49249	0.87757	0.5845	0.75747
FBXO3	4	-0.10398	-0.38678	0.89793	0.98199	0.69892	0.82729
CPNE1	4	-0.037061	-0.29186	0.90554	0.98312	0.77039	0.87329
CLEC16A	4	0.017956	0.14242	0.73223	0.94984	0.88675	0.94138
SLC15A5	4	-0.47155	-2.1532	0.23735	0.70979	0.031299	0.32468
CLIC3	4	0.1965	1.3053	0.23312	0.70654	0.19179	0.53753
MRPS14	4	-1.5334	-2.2866	0.0017898	0.037895	0.02222	0.26588
GSTT2B	4	-0.082069	-0.56236	0.95933	0.99188	0.57387	0.7538
CASP2	4	0.46488	0.9761	0.0098439	0.12215	0.32901	0.61035
LGALS7	4	-0.23496	-0.99961	0.58681	0.91138	0.3175	0.60208
LRFN5	4	0.072504	0.51342	0.55693	0.90186	0.60766	0.76717
EMD	4	-0.043458	-0.91137	0.92463	0.98625	0.3621	0.63482
INPPL1	4	0.41474	1.3386	0.019986	0.19842	0.18072	0.53615
CSN1S1	4	0.13796	1.0654	0.37014	0.81731	0.28671	0.58042
RPS6KA2	4	0.21126	1.644	0.20443	0.67408	0.10018	0.53615
GAGE1	4	-0.25358	-1.0938	0.54952	0.89911	0.27405	0.57066
ZNF208	4	-0.13352	-0.41609	0.81779	0.96781	0.67734	0.8134
TMPRSS9	4	-0.18103	-1.5072	0.7018	0.94328	0.13177	0.53615
PYGO2	4	-0.6268	-2.2454	0.11967	0.54175	0.02474	0.28343
LCE1B	4	-0.80204	-1.966	0.054241	0.36231	0.049302	0.41397
CFH	4	0.2825	1.2172	0.10058	0.50199	0.22353	0.54432
HIST2H2BE	4	-0.25252	-2.0163	0.55171	0.89937	0.043771	0.38945
IDH2	4	0.12567	1.0261	0.4027	0.83672	0.30483	0.59315
TTLL9	4	0.29961	1.5233	0.083375	0.45595	0.12769	0.53615
EIF2A	4	-0.2712	-2.0241	0.51661	0.88592	0.042956	0.38435
SPTSSA	4	-0.2853	-1.938	0.49125	0.87738	0.052619	0.42658
PNMAL2	4	-0.57634	-2.2192	0.15024	0.60187	0.026472	0.29646
IER2	4	0.10337	1.3306	0.46251	0.86628	0.18332	0.53629
EMC1	4	-0.88763	-2.3121	0.036741	0.29407	0.020771	0.25742
OVOL2	4	0.28981	1.0503	0.093119	0.481	0.29359	0.58633
ZC3HAV1L	4	0.20691	1.5539	0.21289	0.68359	0.12021	0.53615
FAM73B	4	-0.22458	-1.0652	0.60659	0.91711	0.28679	0.58042
KIF9	4	-0.066041	-0.41146	0.99304	0.9979	0.68074	0.81553
NOMO1	4	0.15347	0.87827	0.32997	0.79041	0.3798	0.64739
IL15	4	0.10905	0.99992	0.44715	0.85941	0.31735	0.60208
TMEM92	4	-0.079625	-0.82201	0.96734	0.99281	0.41107	0.67222
CAPG	4	0.12333	0.85958	0.40812	0.83847	0.39002	0.65601
LTK	4	-0.03315	-0.22912	0.89405	0.98096	0.81878	0.90164
MAK16	4	-2.1628	-3.9823	4.9717e-05	0.002924	6.8242e-05	0.0076683
ZHX1	4	-0.27992	-1.2741	0.50159	0.8818	0.20261	0.53959
GOLGA6A	4	-0.94744	-1.7946	0.028537	0.25186	0.07271	0.5015
OR4C13	4	0.12394	0.71321	0.40643	0.83786	0.47572	0.71987
CCDC40	4	0.29526	1.3971	0.08775	0.46792	0.16237	0.53615
GYPC	4	0.00051447	0.0083131	0.78766	0.96385	0.99337	0.99704
SPANXN3	4	0.19596	1.3485	0.23431	0.70715	0.17751	0.53615
PPFIA3	4	0.21569	1.4439	0.19613	0.66526	0.14877	0.53615
NUDCD3	4	-1.2784	-2.2659	0.0058666	0.086257	0.023457	0.27527
RNF141	4	0.172	1.3384	0.28562	0.75804	0.18075	0.53615
KCNA1	4	-0.37525	-1.8643	0.3511	0.80296	0.062282	0.46141
FAM104A	4	-0.76776	-1.8731	0.063538	0.39542	0.061049	0.45597
AK2	4	-0.10516	-0.35822	0.8949	0.98157	0.72018	0.84137
CPLX3	4	-0.03131	-0.6004	0.88849	0.98015	0.54824	0.74849
DNAJC9	4	-0.98986	-2.5962	0.023417	0.22102	0.0094272	0.16097
DUSP12	4	-1.0018	-2.5186	0.021975	0.21148	0.011782	0.1855
DEFA4	4	0.24521	1.3017	0.14756	0.59694	0.19303	0.53856
RAB1B	4	0.22541	0.60558	0.17992	0.64599	0.54479	0.74735
CCDC24	4	0.084283	0.71259	0.52178	0.88805	0.4761	0.72008
ITGA6	4	-0.27587	-1.5816	0.50845	0.88442	0.11374	0.53615
TDRD1	4	-0.03526	-0.17044	0.89987	0.98199	0.86466	0.92915
CEBPA	4	-0.47694	-1.7466	0.23203	0.70445	0.080703	0.52772
GRB10	4	0.082305	0.53447	0.52739	0.89105	0.59302	0.76149
KIF26B	4	-0.12681	-0.76844	0.83539	0.9709	0.44223	0.69614
DAPL1	4	0.20569	1.388	0.21527	0.68654	0.16513	0.53615
ZNF343	4	0.30211	0.77843	0.081237	0.44952	0.43631	0.69174
CLEC4D	4	0.050508	0.27502	0.62782	0.92349	0.7833	0.88107
TCEAL2	4	-0.05883	-0.2332	0.97077	0.99374	0.8156	0.89958
SERPINE3	4	0.24782	1.5288	0.14333	0.58893	0.12631	0.53615
CORIN	4	0.077516	0.8728	0.54107	0.89481	0.38277	0.64992
SPATA2L	4	-0.75077	-2.4065	0.068659	0.41352	0.016105	0.22249
RPS10-NUDT3	4	-0.77203	-1.4702	0.062046	0.38818	0.1415	0.53615
RAB35	4	-0.73343	-2.3369	0.072934	0.42543	0.019443	0.24878
LAMP2	4	0.075623	0.531	0.54673	0.89749	0.59542	0.7625
C1D	4	-0.73991	-2.1414	0.071194	0.42093	0.03224	0.32984
SEL1L3	4	0.17984	0.92521	0.26812	0.74468	0.35486	0.62913
C7orf65	4	-0.038763	-0.16219	0.91071	0.98341	0.87115	0.93299
PGPEP1	4	-0.042061	-0.4387	0.9203	0.98568	0.66088	0.80178
KLHL5	4	0.44783	1.2024	0.012529	0.14318	0.2292	0.5462
SNRPB2	4	-0.32627	-0.79699	0.42513	0.84798	0.42546	0.68362
S1PR4	4	0.17992	1.4099	0.26782	0.74416	0.15858	0.53615
PHLDA1	4	0.36525	1.4134	0.037785	0.29781	0.15753	0.53615
RNF157	4	0.18263	0.6793	0.26161	0.73728	0.49695	0.73086
SRR	4	-0.20347	-1.2825	0.65069	0.93001	0.19967	0.5393
F8	4	0.080266	0.48573	0.53371	0.89281	0.62716	0.77886
RRAS2	4	-0.089796	-0.77203	0.93696	0.98883	0.4401	0.69417
KATNAL2	4	0.48954	0.99567	0.0071095	0.098825	0.31941	0.60331
UNC119	4	-0.34522	-1.4424	0.39574	0.83403	0.14919	0.53615
C2CD4C	4	-0.02904	-0.30151	0.88162	0.9796	0.76303	0.86866
NUP210L	4	-0.10971	-0.90876	0.88307	0.9796	0.36348	0.63516
FAM86B2	4	-0.36271	-1.0479	0.37004	0.81731	0.29469	0.58687
GOLGA7	4	-0.02667	-0.20965	0.87357	0.97774	0.83394	0.91034
IRF5	4	0.12254	1.1316	0.41036	0.8401	0.25782	0.56191
LYPD1	4	0.046415	0.47998	0.64149	0.92634	0.63124	0.78124
PRKAG1	4	0.11241	0.69267	0.43855	0.85442	0.48852	0.72713
HID1	4	-0.13363	-1.0058	0.81754	0.96781	0.3145	0.60064
MPP3	4	-0.16488	-1.1972	0.74033	0.95136	0.23121	0.54775
CHMP1A	4	-1.2129	-2.9259	0.0082032	0.10834	0.0034345	0.089949
ZNF426	4	0.11548	0.58223	0.42955	0.84993	0.56041	0.75118
RALB	4	0.087672	0.50823	0.51134	0.88478	0.61129	0.76962
CHDH	4	0.030071	0.3004	0.69245	0.9402	0.76387	0.86918
HRH2	4	0.041907	0.94632	0.65696	0.93181	0.34398	0.62003
FAM156B	4	-0.42931	-1.8184	0.28179	0.755	0.069003	0.48862
PEX11G	4	0.032463	0.62012	0.68569	0.93839	0.53518	0.74523
IDO1	4	0.24717	1.2185	0.14433	0.59088	0.22303	0.54419
SLC20A2	4	-0.12944	-0.84002	0.82868	0.96975	0.4009	0.66433
KIR3DL3	4	0.25061	0.98249	0.13975	0.58187	0.32586	0.60811
NOTCH3	4	-0.067174	-1.5257	0.99667	0.99905	0.1271	0.53615
MSI2	4	0.07533	0.72315	0.54753	0.89771	0.46959	0.71583
OR2V1	4	0.067542	0.48014	0.57209	0.90621	0.63113	0.7812
ARFRP1	4	-0.87774	-2.218	0.03863	0.30186	0.026553	0.29688
ZIM3	4	0.42361	1.1761	0.017451	0.17982	0.23954	0.55342
FA2H	4	0.096414	0.87097	0.4828	0.8743	0.38377	0.65097
UQCR11	4	-0.27702	-1.6033	0.50636	0.88343	0.10887	0.53615
ANKRD53	4	0.12537	0.4821	0.40345	0.83675	0.62974	0.78039
VIPR2	4	0.12542	0.50071	0.40335	0.83675	0.61657	0.7726
ZNF33A	4	-0.084887	-0.92884	0.95038	0.99097	0.35297	0.6274
MRPS7	4	-1.07	-2.616	0.015462	0.16578	0.0088954	0.15537
PODN	4	0.29045	1.0344	0.092523	0.47941	0.30096	0.59135
CTLA4	4	0.33662	1.4878	0.053097	0.35803	0.13681	0.53615
SLC36A1	4	0.32133	1.5353	0.063737	0.39562	0.12471	0.53615
SERPINA4	4	-0.10139	-1.8406	0.90439	0.98312	0.065683	0.47506
TRNT1	4	-1.6321	-2.433	0.0012429	0.029727	0.014976	0.21454
DPAGT1	4	-1.7041	-2.8263	0.00074575	0.020353	0.0047086	0.10762
KLHDC2	4	0.085289	0.62157	0.51854	0.88698	0.53423	0.74486
ZNF699	4	-0.061271	-0.64879	0.97822	0.99535	0.51647	0.73981
ADRB1	4	0.085623	0.83317	0.51735	0.88637	0.40475	0.66703
CABP2	4	0.12017	0.68146	0.41658	0.84228	0.49558	0.7304
CBLN2	4	0.23415	1.3178	0.16476	0.62509	0.18757	0.53742
MMP10	4	0.27755	1.1889	0.106	0.51398	0.23446	0.55019
SMIM12	4	-0.17378	-0.7797	0.71925	0.94888	0.43557	0.6911
ANKS1B	4	0.074355	0.3501	0.55061	0.89937	0.72626	0.84518
UBE2Q2	4	0.070036	1.3777	0.56458	0.90347	0.1683	0.53615
MTMR4	4	0.096342	1.1177	0.48305	0.8743	0.26369	0.56467
IRS2	4	0.005825	0.14671	0.77101	0.96049	0.88336	0.93965
UBE2O	4	-0.3661	-1.2737	0.36547	0.81456	0.20278	0.53959
SH3TC2	4	0.12537	1.0634	0.40345	0.83675	0.28761	0.58042
PIK3C3	4	-2.3359	-4.6304	4.9717e-05	0.002924	3.65e-06	0.0010649
PROZ	4	-0.13749	-1.2418	0.80844	0.96708	0.21432	0.54306
BRD8	4	-0.64387	-1.7797	0.11137	0.52458	0.075127	0.50907
FOXG1	4	0.024206	0.31975	0.71065	0.94493	0.74916	0.85978
C9orf163	4	0.010717	0.088086	0.75495	0.95648	0.92981	0.96471
SLC7A6	4	0.31862	1.4624	0.065974	0.40408	0.14363	0.53615
ISX	4	0.099545	1.1668	0.473	0.86977	0.24329	0.55469
HSD3B2	4	-0.063223	-0.29975	0.98389	0.99623	0.76436	0.86955
CHRNA5	4	0.02183	0.21157	0.71955	0.94888	0.83244	0.90964
NONO	4	-0.29231	-1.4902	0.47962	0.873	0.13617	0.53615
IMPG1	4	0.42314	1.2808	0.0175	0.18014	0.20026	0.5393
LAYN	4	0.2069	0.9439	0.21289	0.68359	0.34522	0.6208
PEAK1	4	0.24442	1.3608	0.149	0.59964	0.17358	0.53615
MCOLN3	4	0.48471	1.2227	0.0076066	0.10317	0.22146	0.54419
ZNRF4	4	0.18174	1.4298	0.2634	0.73829	0.15276	0.53615
FOXC1	4	-0.62483	-1.925	0.12066	0.54281	0.054234	0.43108
NUDT5	4	0.02911	0.52514	0.69559	0.94153	0.59949	0.76482
DIRAS2	4	0.37766	1.2103	0.031471	0.26496	0.22617	0.54477
ARRDC4	4	0.13889	0.81242	0.36775	0.81654	0.41655	0.67656
ITGA3	4	-0.034211	-0.25477	0.89704	0.98199	0.7989	0.88961
PIN1	4	0.21862	1.5197	0.19091	0.65889	0.12858	0.53615
CMTM7	4	0.16851	1.2135	0.29407	0.76239	0.22495	0.54432
NOL9	4	-1.5799	-3.1385	0.0016406	0.036464	0.001698	0.057304
USP17L5	4	-0.59669	-1.472	0.13772	0.57817	0.14101	0.53615
EFNA2	4	-0.18911	-1.1255	0.68261	0.93797	0.26037	0.56328
PSORS1C2	4	0.13439	0.70865	0.37889	0.82336	0.47854	0.72143
CCDC60	4	0.077974	0.32821	0.53957	0.89472	0.74275	0.85585
METTL18	4	0.071995	0.60756	0.55847	0.90254	0.54348	0.74709
EBPL	4	0.25746	1.4718	0.13075	0.56596	0.14107	0.53615
SLC35G4	4	-0.68604	-2.0865	0.091429	0.47605	0.036936	0.35402
HIST2H4A	4	-0.58342	-2.1884	0.14557	0.59352	0.028638	0.31036
DEPDC1	4	0.025939	0.29245	0.70637	0.94443	0.76994	0.87288
KIF21A	4	0.26087	1.4366	0.12504	0.55127	0.15083	0.53615
ACTRT3	4	-0.15976	-1.0034	0.75181	0.95552	0.31569	0.60144
RWDD2B	4	0.62065	1.2331	0.0011435	0.028643	0.21754	0.54399
KEAP1	4	0.80891	1.1315	0.00014915	0.0061224	0.25783	0.56191
TMEM168	4	-0.070541	-0.90218	0.99314	0.9979	0.36696	0.63821
SIRPD	4	0.41161	1.4982	0.020881	0.20448	0.13408	0.53615
STARD8	4	0.060241	0.51658	0.59486	0.9128	0.60545	0.76661
SPRYD7	4	0.078039	0.54936	0.53947	0.89472	0.58276	0.75677
HNRNPR	4	0.36917	1.532	0.035945	0.29018	0.12552	0.53615
VPS54	4	0.16889	0.65508	0.29338	0.76239	0.51242	0.73836
VPS37C	4	0.037525	0.40886	0.67023	0.93478	0.68264	0.81696
AKT2	4	-0.41317	-1.0058	0.30019	0.76712	0.31453	0.60064
CRLS1	4	-0.59374	-1.9231	0.13921	0.58136	0.054465	0.43108
OTOF	4	-0.28363	-1.7044	0.49398	0.87825	0.088301	0.53615
CDAN1	4	-1.085	-2.4041	0.014567	0.15898	0.01621	0.22287
PSTPIP2	4	0.0080982	0.065258	0.7635	0.95774	0.94797	0.97299
ZSCAN26	4	0.1352	1.2171	0.37725	0.82266	0.22358	0.54432
IFNA10	4	0.17092	0.67864	0.28801	0.7593	0.49737	0.73092
PRAC1	4	0.14539	1.6029	0.3503	0.80251	0.10895	0.53615
TOX	4	0.071764	0.72103	0.55906	0.90263	0.47089	0.71677
NAGK	4	-0.19492	-1.6793	0.66919	0.93478	0.093089	0.53615
HIST1H2AJ	4	-0.27625	-1.0406	0.50776	0.88411	0.29804	0.58944
GMFG	4	-0.17132	-1.0087	0.72447	0.94888	0.3131	0.59943
SSX3	4	-0.38288	-1.3489	0.34021	0.79551	0.17735	0.53615
ALG14	4	-0.99402	-2.1343	0.02282	0.21723	0.032819	0.33272
CXCL8	4	0.10018	0.43362	0.47087	0.86874	0.66457	0.80441
AKR1C3	4	-0.018389	-0.10891	0.84807	0.97163	0.91328	0.9559
TMEM41A	4	0.086607	1.1809	0.51447	0.88558	0.23766	0.5523
AP4B1	4	0.0624	1.0429	0.58904	0.91146	0.29701	0.58857
RPS21	4	-0.92611	-1.3953	0.031073	0.26305	0.16293	0.53615
ZNF155	4	-0.36169	-1.4514	0.37094	0.81738	0.14668	0.53615
SLITRK4	4	0.18752	1.4392	0.25181	0.72773	0.1501	0.53615
OR2T10	4	0.17159	0.82535	0.28667	0.75888	0.40918	0.67112
SLPI	4	-0.011795	-0.14245	0.82654	0.96922	0.88672	0.94138
C1GALT1	4	-0.09609	-1.4334	0.91931	0.98529	0.15174	0.53615
SIMC1	4	0.049489	0.4765	0.63165	0.92419	0.63372	0.78287
POF1B	4	0.33376	1.4865	0.055384	0.36573	0.13714	0.53615
C4orf47	4	0.074105	0.30573	0.55166	0.89937	0.75981	0.86687
BMPR2	4	-1.1105	-2.5161	0.012727	0.14447	0.011864	0.18617
NKX2-8	4	0.21442	1.5323	0.19857	0.6675	0.12545	0.53615
TRIM35	4	0.12221	1.0409	0.4116	0.84043	0.29793	0.5893
ANXA8L1	4	-0.5131	-1.2206	0.19862	0.6675	0.22223	0.54419
OR4D1	4	-0.0076466	-0.045574	0.81287	0.96781	0.96365	0.98163
GNG13	4	0.13699	0.93745	0.37273	0.8197	0.34853	0.62358
MPZL3	4	0.096073	0.82388	0.48369	0.87444	0.41001	0.6716
HRG	4	-0.086202	-0.29923	0.94675	0.99013	0.76476	0.86966
GPR108	4	0.18718	1.4011	0.25266	0.72773	0.1612	0.53615
SERP1	4	0.11611	1.2831	0.42801	0.84968	0.19944	0.5393
GPR137B	4	0.23452	1.2615	0.16397	0.62344	0.20714	0.54068
SLIT1	4	-0.36225	-1.26	0.37054	0.81738	0.20765	0.54075
HMGB3	4	0.17144	0.76841	0.28706	0.75896	0.44224	0.69614
SPRED3	4	-0.15211	-1.9529	0.77235	0.9605	0.050829	0.42059
SARS2	4	-1.3174	-2.0891	0.0046734	0.073038	0.036702	0.35339
INS-IGF2	4	-0.34806	-1.6112	0.39117	0.83092	0.10714	0.53615
NFAM1	4	0.063352	0.46323	0.58556	0.91077	0.6432	0.7896
TSPYL6	4	0.12441	1.5699	0.40534	0.83722	0.11644	0.53615
ADAMTS19	4	0.19631	0.95696	0.23372	0.7069	0.33858	0.61615
BLOC1S1	4	-0.5319	-1.939	0.18316	0.64879	0.052505	0.42658
FANCI	4	-0.22506	-1.9767	0.60575	0.91711	0.048072	0.40902
PRR11	4	-0.10417	-0.97351	0.89734	0.98199	0.3303	0.61119
TSC2	4	-0.23191	-1.2444	0.59183	0.91198	0.21334	0.54266
HIST1H2BM	4	-0.74294	-1.536	0.070598	0.41973	0.12455	0.53615
MAPK8IP2	4	0.052997	0.57212	0.61927	0.92096	0.56724	0.75313
SMNDC1	4	-1.1234	-2.2849	0.011833	0.13773	0.022316	0.26661
MAG	4	-0.25662	-1.1325	0.5434	0.89583	0.25742	0.56157
DSC1	4	0.21146	0.90839	0.20404	0.67334	0.36367	0.63516
DEGS1	4	-0.13332	-1.4039	0.81843	0.96781	0.16035	0.53615
KCNV2	4	-0.07746	-0.40483	0.9739	0.99477	0.6856	0.81889
BMP7	4	0.00029908	0.0040858	0.78831	0.96385	0.99674	0.99838
LOC102724957	4	0.24384	1.2706	0.1498	0.60064	0.20388	0.53974
GRIN3A	4	0.082113	0.47932	0.52789	0.89121	0.63171	0.78159
OR5L2	4	0.24264	1.6333	0.15174	0.60532	0.10241	0.53615
C11orf86	4	0.11186	1.312	0.44024	0.85572	0.18953	0.53746
RBMY1E	4	0.61802	1.2851	0.0012429	0.029727	0.19877	0.5391
CENPE	4	-0.20533	-0.82116	0.64666	0.92814	0.41155	0.67257
CWC15	4	-1.1553	-2.4103	0.010739	0.12981	0.015938	0.22146
GABRE	4	0.42252	1.2136	0.017699	0.18173	0.22492	0.54432
CCDC181	4	0.18043	1.2225	0.26678	0.74243	0.2215	0.54419
APLP1	4	0.0094657	0.056007	0.75887	0.95702	0.95534	0.9773
TSPAN4	4	0.0042985	0.030481	0.77593	0.96192	0.97568	0.988
