Gene	sgRNA	1qDi|beta	1qDi|z	1qDi|p-value	1qDi|fdr	1qDi|wald-p-value	1qDi|wald-fdr
NUDT8	4	-0.104	-1.2402	0.83333	0.98502	0.21492	0.60247
TRAM2	4	0.18272	1.5786	0.28933	0.83763	0.11442	0.60247
FAM76A	4	0.01161	0.21651	0.79888	0.9791	0.82859	0.90987
PCDHGA1	4	0.10132	1.1306	0.50587	0.92626	0.25822	0.61133
PHACTR4	4	0.2876	1.2655	0.11063	0.6116	0.20568	0.60247
ZBTB5	4	-0.012743	-0.072462	0.88261	0.9882	0.94223	0.9725
HECTD1	4	-0.39281	-1.5411	0.26019	0.81894	0.12329	0.60247
HEXDC	4	0.20771	0.96344	0.23593	0.79587	0.33533	0.65129
ATF7IP	4	-0.22919	-1.5879	0.5177	0.93072	0.11231	0.60247
DZIP1L	4	0.026987	0.16442	0.74776	0.97377	0.8694	0.93504
FAM47E	4	0.32232	1.4855	0.075975	0.5112	0.13742	0.60247
PCDHGB6	4	0.30954	1.5184	0.087759	0.54896	0.12892	0.60247
UBP1	4	0.27315	1.1434	0.12714	0.6415	0.25287	0.60947
CENPBD1	4	-0.13722	-0.81373	0.73672	0.97288	0.4158	0.70262
OGG1	4	-0.03549	-0.42814	0.95699	0.99772	0.66855	0.81807
GABRA3	4	-0.24049	-0.63812	0.49483	0.92443	0.5234	0.75712
ZBTB7C	4	0.16895	1.2834	0.31981	0.85181	0.19936	0.60247
CUL4B	4	0.013403	0.035208	0.79216	0.97881	0.97191	0.98813
XRCC4	4	-0.46194	-2.1184	0.19088	0.74966	0.034144	0.41644
APOB	4	0.040381	0.24153	0.70351	0.96739	0.80914	0.90089
LYRM1	4	0.24279	1.4274	0.17179	0.71776	0.15346	0.60247
ACAD10	4	-0.44613	-2.1374	0.20361	0.76565	0.032566	0.40668
RAD9A	4	-2.2704	-3.5558	4.9722e-05	0.0028986	0.00037677	0.03398
ADAL	4	-0.15418	-0.90742	0.69058	0.96451	0.36418	0.66922
C6	4	-0.042935	-0.21643	0.98066	0.99879	0.82865	0.90987
USP46	4	0.303	1.2283	0.094073	0.56813	0.21935	0.6026
MLLT3	4	0.096929	0.63622	0.52058	0.93125	0.52463	0.75712
OR13C2	4	0.030642	0.23107	0.73538	0.97286	0.81726	0.90411
CSF2	4	-0.097405	-1.3838	0.85148	0.9863	0.16642	0.60247
SERPINB1	4	-0.34837	-1.7252	0.31742	0.85049	0.084492	0.60247
POLR1C	4	-2.2315	-3.0107	4.9722e-05	0.0028986	0.0026064	0.099286
ENOX2	4	0.00906	0.10303	0.80624	0.98041	0.91794	0.96
SIRT6	4	-0.43494	-2.0051	0.21395	0.77614	0.044955	0.47964
LOC286238	4	0.15832	0.75769	0.34507	0.8648	0.44864	0.7235
AMELY	4	0.14546	0.87132	0.37739	0.87899	0.38358	0.68223
MFN2	4	-0.9197	-2.194	0.019789	0.23316	0.028238	0.37713
ZNF548	4	0.37267	1.2949	0.042263	0.37021	0.19537	0.60247
B3GALT5	4	0.14786	1.3917	0.37117	0.87556	0.16401	0.60247
ZNF793	4	0.027383	0.15508	0.74647	0.97377	0.87676	0.93845
USF1	4	-0.28247	-1.9438	0.41796	0.89578	0.051915	0.50766
RNF220	4	0.15627	0.98457	0.35014	0.86713	0.32483	0.64588
RUNDC3A	4	0.26753	1.5533	0.1345	0.65608	0.12035	0.60247
TLE2	4	-0.28033	-1.0411	0.42174	0.897	0.29785	0.63034
CGB	4	-0.65863	-2.5165	0.073389	0.50323	0.011854	0.23689
SCEL	4	0.11198	0.2404	0.4735	0.91842	0.81002	0.90125
TMPRSS4	4	0.37272	1.2106	0.042214	0.36993	0.22603	0.60324
INSL3	4	0.20373	0.62523	0.24498	0.80536	0.53182	0.75768
CYP4F11	4	-0.10296	-1.2065	0.83661	0.98572	0.22762	0.60337
ANKRD13C	4	0.094812	1.0796	0.52675	0.93336	0.28032	0.62223
RPGRIP1	4	0.052185	0.30077	0.66294	0.95962	0.76359	0.87343
HHIP	4	0.47922	1.352	0.010442	0.1573	0.17639	0.60247
ELANE	4	-0.49054	-1.8468	0.16617	0.70623	0.064773	0.56007
FOXL2	4	0.074269	0.8843	0.59184	0.95107	0.37653	0.67741
SPDL1	4	-1.2852	-2.4726	0.0028341	0.063053	0.013412	0.25399
OR2C1	4	0.23172	0.88229	0.19163	0.75088	0.37762	0.67794
TAF1C	4	-1.2063	-2.9474	0.0043258	0.085044	0.0032048	0.1151
KRTAP9-2	4	-0.19493	-0.59032	0.59407	0.95174	0.55498	0.76389
KDM4E	4	0.22089	1.1236	0.21047	0.77146	0.26117	0.61327
SF3B5	4	-2.5756	-3.9093	0	0	9.2573e-05	0.017333
APCS	4	0.003577	0.043393	0.82533	0.98335	0.96539	0.98392
LPIN3	4	0.055451	0.61138	0.65304	0.95962	0.54095	0.76054
EFCAB2	4	-0.26642	-1.2923	0.44585	0.90704	0.19625	0.60247
SUPV3L1	4	-1.0854	-2.3744	0.0088504	0.14027	0.017579	0.29622
HRAS	4	-0.0115	-0.10592	0.87803	0.98753	0.91565	0.95857
CYP2J2	4	0.13245	1.322	0.41428	0.89332	0.18616	0.60247
PCDHB4	4	0.0042344	0.0094756	0.82319	0.98335	0.99244	0.99675
SEMA3G	4	-0.14763	-1.054	0.70769	0.96778	0.29189	0.62687
RNF152	4	0.097968	0.9199	0.51696	0.93046	0.35763	0.66627
ZCCHC10	4	-0.022872	-0.090606	0.91592	0.99251	0.92781	0.96524
CNGA1	4	0.38369	1.0461	0.037092	0.34267	0.29552	0.62926
IDNK	4	0.14955	0.84115	0.36749	0.87403	0.40026	0.6923
CLPTM1	4	0.11862	1.5466	0.45351	0.91087	0.12196	0.60247
RGSL1	4	0.067902	0.74399	0.61456	0.95709	0.45688	0.72871
ZNF526	4	-0.06529	-0.42831	0.95058	0.99699	0.66843	0.81801
DACT2	4	0.14639	1.1064	0.37555	0.87828	0.26857	0.61659
MPP6	4	0.41422	1.2555	0.025109	0.27078	0.20931	0.60247
MTX2	4	-0.002466	-0.019964	0.84681	0.9863	0.98407	0.99296
ATAD3B	4	-0.077803	-0.55345	0.91169	0.99152	0.57995	0.767
CFAP43	4	0.039528	0.25374	0.70625	0.96757	0.7997	0.89497
MRPS9	4	-0.3558	-1.4574	0.30822	0.84621	0.14502	0.60247
YWHAZ	4	-0.55628	-1.342	0.12072	0.62936	0.17959	0.60247
SAMSN1	4	-0.13809	-0.81869	0.73429	0.97268	0.41297	0.70104
TMIGD3	4	0.035015	0.20989	0.72101	0.97045	0.83375	0.91301
ARSH	4	-0.066803	-1.2614	0.94615	0.99665	0.20716	0.60247
ACTL7A	4	-0.069942	-0.70877	0.93531	0.99498	0.47847	0.74105
CSF1R	4	0.28629	1.2796	0.11222	0.61375	0.20068	0.60247
OR2T3	4	0.078404	1.42	0.57727	0.9441	0.15561	0.60247
PRMT1	4	-2.5463	-4.149	0	0	3.3391e-05	0.0093416
ISM2	4	0.33275	1.5008	0.067472	0.48104	0.13342	0.60247
USP17L26	4	-0.33075	-1.0739	0.34139	0.86229	0.28285	0.62346
YBX1	4	-1.1439	-2.5234	0.0062649	0.11024	0.011622	0.23304
MUM1L1	4	0.013717	0.079943	0.79102	0.97881	0.93628	0.97012
KCNA5	4	0.51717	1.1503	0.0058671	0.10564	0.25	0.608
HES4	4	0.26858	1.1893	0.13286	0.65189	0.2343	0.60512
SLC46A3	4	0.10835	0.45116	0.48493	0.92122	0.65187	0.80789
PRAMEF1	4	0.0067932	0.039467	0.81429	0.98186	0.96852	0.98567
ROCK2	4	0.049585	0.5595	0.67164	0.96026	0.57582	0.76607
NCS1	4	0.2641	1.6111	0.13967	0.66603	0.10716	0.60247
STRAP	4	-1.3507	-3.3272	0.0020386	0.050805	0.00087733	0.055218
GIPC2	4	-0.0023547	-0.018684	0.84626	0.9863	0.98509	0.99334
KDELC2	4	-0.05534	-0.24029	0.98215	0.99879	0.8101	0.9013
TTN	4	0.1733	1.1741	0.31026	0.84732	0.24036	0.60641
KCNJ11	4	-0.17137	-1.1372	0.64723	0.9589	0.25546	0.61034
PRRC2A	4	-0.17351	-1.0558	0.6425	0.95782	0.29105	0.62625
C7orf25	4	0.10453	0.5726	0.49632	0.92469	0.56691	0.76425
GPR146	4	-0.21131	-1.0571	0.55778	0.94027	0.29046	0.62619
CYP2C8	4	0.18967	1.4359	0.27292	0.82603	0.15103	0.60247
HSPA9	4	-1.1856	-2.3751	0.0047733	0.090737	0.017546	0.29622
DNAJC5G	4	0.23636	1.2991	0.18382	0.73792	0.1939	0.60247
SERPINB7	4	-0.35326	-1.7774	0.31131	0.84735	0.075509	0.60247
USH1G	4	-0.24842	-1.2796	0.47777	0.91842	0.20067	0.60247
CD164L2	4	0.20157	1.3155	0.24856	0.80707	0.18834	0.60247
EQTN	4	0.38737	1.3486	0.035601	0.33552	0.17745	0.60247
SUN1	4	0.47106	1.4389	0.011784	0.16965	0.15017	0.60247
EIF4E1B	4	-0.13103	-0.86204	0.75492	0.97433	0.38866	0.68569
STX11	4	0.17206	1.0639	0.3124	0.84776	0.28737	0.62573
UGT1A7	4	-0.068348	-0.42077	0.94053	0.99579	0.67392	0.82204
PLXDC2	4	0.16781	1.4769	0.32259	0.85234	0.1397	0.60247
WBSCR28	4	-0.19833	-1.1389	0.58612	0.94741	0.25473	0.61034
PRAF2	4	0.22884	1.1809	0.19695	0.75823	0.23764	0.6052
CDC14A	4	-0.093403	-1.4294	0.86282	0.98692	0.15289	0.60247
DARS2	4	-0.34386	-1.8616	0.32319	0.85234	0.06266	0.55265
FBXL2	4	0.18142	1.4373	0.29206	0.8389	0.15064	0.60247
ZNF300	4	-0.067328	-0.60779	0.94431	0.99654	0.54333	0.76137
DNASE1L2	4	-0.024016	-0.067451	0.91965	0.99302	0.94622	0.97472
TRAPPC8	4	-0.54161	-1.8785	0.13002	0.64776	0.060309	0.5427
DGKH	4	0.3125	1.2252	0.084875	0.54173	0.2205	0.6026
NDRG4	4	0.10313	0.93739	0.50075	0.92523	0.34856	0.66054
PCNT	4	-0.25198	-1.336	0.47151	0.91756	0.18156	0.60247
IGSF22	4	-0.11584	-0.84399	0.79942	0.97912	0.39867	0.69092
GNA14	4	0.060571	0.28222	0.63713	0.9574	0.77777	0.88147
LCN6	4	-0.11395	-0.91345	0.80445	0.98041	0.36101	0.66776
LGR5	4	0.23016	1.085	0.19461	0.75535	0.27792	0.6212
PIGS	4	-0.086766	-0.40554	0.88405	0.98822	0.68508	0.82813
TCEB3CL2	4	-0.54565	-1.6529	0.12749	0.64293	0.098353	0.60247
FOXO1	4	0.048674	0.29701	0.67512	0.96182	0.76646	0.87541
ACSS2	4	0.25347	1.1982	0.15563	0.69217	0.23085	0.60459
FAM84B	4	0.40472	1.3236	0.02849	0.29415	0.18565	0.60247
GRPR	4	-0.072552	-0.47475	0.9277	0.9935	0.63496	0.7967
ZNF583	4	-0.038759	-0.16161	0.96723	0.99796	0.87161	0.9362
CASP3	4	0.22764	1.3405	0.19918	0.76098	0.18008	0.60247
C1orf226	4	0.33364	1.4821	0.066428	0.47748	0.13832	0.60247
KRT35	4	0.038364	0.45941	0.71072	0.9683	0.64594	0.8042
WBP1	4	-0.16294	-1.1637	0.66885	0.95962	0.24456	0.60706
C10orf10	4	0.2626	1.3387	0.14166	0.66878	0.18066	0.60247
GJB6	4	0.13724	0.76053	0.40051	0.88692	0.44694	0.72263
GPATCH11	4	-0.027928	-0.19873	0.93268	0.99498	0.84247	0.91876
C16orf95	4	0.38178	1.3957	0.038037	0.34725	0.16279	0.60247
CCNY	4	0.066196	0.79674	0.61983	0.9574	0.4256	0.70923
CNOT10	4	-0.2382	-0.80356	0.49935	0.92503	0.42165	0.70663
RFPL4A	4	-0.12956	-1.3271	0.75865	0.97467	0.18448	0.60247
TCTN2	4	-0.0077951	-0.48695	0.8661	0.98708	0.62629	0.79051
C10orf111	4	0.080168	0.70445	0.57284	0.9441	0.48116	0.74302
GOLGA3	4	0.27136	1.4208	0.12947	0.64647	0.15536	0.60247
NDUFA5	4	-0.12989	-0.60484	0.75791	0.97467	0.54528	0.76169
KBTBD12	4	0.19474	0.92557	0.26258	0.82131	0.35467	0.66472
AIMP1	4	0.14971	0.96727	0.36714	0.87403	0.33341	0.65044
WDR35	4	0.33802	1.4363	0.063494	0.46526	0.15091	0.60247
RPS10	4	-2.3637	-3.1791	4.9722e-05	0.0028986	0.0014772	0.072995
ESRRB	4	0.21392	1.4974	0.22439	0.78665	0.13429	0.60247
USP51	4	-0.021835	-0.11288	0.91219	0.99152	0.91013	0.9555
TNFSF9	4	0.32466	1.2497	0.073936	0.50441	0.21141	0.60247
ZNF488	4	0.2782	1.1871	0.12077	0.62936	0.2352	0.60512
OTUD5	4	0.21288	1.4683	0.22623	0.7882	0.14204	0.60247
ZNF770	4	0.013657	0.19218	0.79117	0.97881	0.8476	0.92225
SIGLEC14	4	0.093098	0.48594	0.53177	0.9357	0.62701	0.79082
WAS	4	0.26472	1.4669	0.13838	0.66341	0.1424	0.60247
AANAT	4	-0.091121	-0.75265	0.87003	0.98708	0.45166	0.7256
SCN2B	4	0.1805	0.98752	0.29415	0.8412	0.32339	0.64535
INTS2	4	-1.0157	-2.0386	0.012381	0.17511	0.041492	0.4577
TM4SF5	4	-0.069493	-0.7135	0.9367	0.99525	0.47554	0.73951
MAGEC1	4	0.036885	0.52038	0.7151	0.96974	0.6028	0.77679
NR2C2AP	4	-1.4058	-2.921	0.0012928	0.035714	0.0034888	0.1207
LILRB5	4	-0.11716	-0.50717	0.79564	0.97902	0.61204	0.78256
HRNR	4	-0.55113	-2.3384	0.12386	0.63449	0.019365	0.30911
ELP5	4	-1.4694	-2.7341	0.0010442	0.031437	0.0062557	0.16341
CAMKMT	4	-0.014196	-0.14674	0.88713	0.98853	0.88334	0.94128
CPA5	4	-0.10343	-0.81804	0.83482	0.98516	0.41334	0.70124
VEGFC	4	0.29144	1.5901	0.10606	0.60118	0.11182	0.60247
PXDC1	4	0.097443	1.1841	0.5187	0.93076	0.23637	0.6052
NUMBL	4	-0.076657	-1.3624	0.91537	0.99245	0.17306	0.60247
PNMA6A	4	-0.043049	-0.2588	0.98111	0.99879	0.79579	0.89232
DLG2	4	0.085419	0.97295	0.55564	0.94014	0.33058	0.6489
PIAS4	4	0.22834	1.6467	0.19769	0.75979	0.099628	0.60247
CLDN24	4	0.30113	1.3528	0.095565	0.57249	0.17613	0.60247
OR52I1	4	0.50782	1.0202	0.0068119	0.1164	0.30765	0.63587
TXNDC16	4	0.15754	0.92151	0.34681	0.86592	0.35679	0.66611
PRMT5	4	-2.7974	-5.0246	0	0	5.0441e-07	0.0017242
C1orf95	4	-0.17612	-1.3048	0.63659	0.9574	0.19196	0.60247
DDA1	4	-0.5131	-1.5037	0.14907	0.6802	0.13266	0.60247
WWC1	4	0.075911	0.53179	0.58567	0.94732	0.59487	0.77362
SLC44A4	4	-0.25416	-1.4102	0.46753	0.91566	0.15849	0.60247
CCDC37	4	-0.014466	-0.13799	0.88778	0.98855	0.89025	0.94519
SLC39A10	4	-0.047801	-0.33685	0.99597	0.99955	0.73623	0.85723
C16orf78	4	0.17441	1.1578	0.30763	0.84591	0.24693	0.60706
TSC22D4	4	-0.19598	-1.9996	0.59179	0.95107	0.04554	0.48307
ZNF606	4	0.096326	1.1356	0.52267	0.93236	0.25614	0.61034
CXCR5	4	0.35791	1.3217	0.051362	0.41519	0.18627	0.60247
ZFP41	4	-0.19371	-1.2279	0.59651	0.95277	0.2195	0.6026
GATA3	4	0.16962	1.1105	0.31792	0.85049	0.26678	0.61612
OPRM1	4	-0.012243	-0.091064	0.88072	0.9882	0.92744	0.96513
MAGEB6	4	0.15355	1.3944	0.35695	0.87165	0.16319	0.60247
SNAI3	4	-0.067326	-0.31787	0.94431	0.99654	0.75059	0.86577
NDUFB10	4	-0.45182	-1.9924	0.19809	0.76073	0.046327	0.4864
NR1H2	4	0.08186	1.1419	0.56737	0.94337	0.25349	0.61006
TNFRSF1A	4	0.20552	1.2129	0.2412	0.80155	0.22517	0.60307
UNC93B1	4	-0.14084	-0.79471	0.72559	0.97138	0.42678	0.7102
BEX4	4	0.39752	1.353	0.031325	0.31111	0.17605	0.60247
SLC44A3	4	-0.026554	-0.1989	0.92746	0.9935	0.84234	0.91872
KRTAP27-1	4	0.039951	0.22842	0.7051	0.96747	0.81932	0.90511
RGS14	4	0.12709	0.85233	0.4293	0.90015	0.39403	0.68791
SSPO	4	0.33932	1.524	0.0625	0.46061	0.12751	0.60247
HOMER3	4	-0.44043	-2.2449	0.20863	0.77066	0.024772	0.34962
FAM222B	4	-0.08483	-0.51828	0.88957	0.98889	0.60427	0.77754
COL26A1	4	-0.12545	-1.2419	0.77198	0.97743	0.21428	0.60247
ODF3	4	0.23008	1.5602	0.19466	0.75535	0.11871	0.60247
SCAMP5	4	0.16851	0.64785	0.3209	0.85201	0.51708	0.75567
TRIM11	4	-0.11485	-0.86254	0.80201	0.97971	0.38839	0.68569
MOCOS	4	0.20591	1.3422	0.24025	0.80096	0.17952	0.60247
IGFBP1	4	0.094973	1.0406	0.5265	0.93336	0.29805	0.63046
MBNL3	4	0.34183	1.2454	0.060909	0.45522	0.213	0.60247
C17orf80	4	0.30996	0.6758	0.087311	0.54772	0.49917	0.74966
LEAP2	4	0.351	1.4172	0.055539	0.43345	0.15642	0.60247
IER5L	4	0.014808	0.6274	0.78759	0.97881	0.5304	0.75764
COMT	4	-0.15067	-0.75622	0.69988	0.96697	0.44952	0.72442
ARL2BP	4	-0.029385	-0.231	0.9377	0.99525	0.81732	0.90411
CSAG3	4	-0.10855	-0.596	0.82051	0.98315	0.55118	0.76315
THOC6	4	-0.15291	-0.96425	0.69396	0.96521	0.33492	0.65125
RFC4	4	-0.89407	-1.9035	0.022922	0.25654	0.056973	0.5305
HSPA6	4	0.18159	1.1542	0.29172	0.8389	0.24841	0.60742
CYP4F22	4	-0.19307	-1.2434	0.59785	0.95277	0.21371	0.60247
DPH3	4	-2.8959	-5.233	0	0	1.668e-07	0.00083865
PMP22	4	0.0068979	0.041316	0.81384	0.98186	0.96704	0.98477
FADS1	4	-0.077396	-0.67891	0.91304	0.99152	0.4972	0.74932
ZPR1	4	-1.7568	-2.8722	0.00019889	0.0099502	0.0040761	0.13048
LRRTM2	4	0.055819	0.50199	0.65185	0.95962	0.61567	0.78469
BSND	4	0.22891	1.2858	0.19675	0.75776	0.19852	0.60247
DLD	4	-0.52476	-2.3653	0.14151	0.66839	0.018018	0.3009
SP8	4	-0.031781	-0.56937	0.94511	0.99659	0.56911	0.76438
FAM83D	4	0.087713	1.5642	0.54858	0.93823	0.11777	0.60247
B3GALT1	4	0.19114	0.79912	0.27034	0.82603	0.42422	0.70813
FAM117A	4	-0.32881	-1.0881	0.34452	0.86441	0.27654	0.62065
NRCAM	4	0.16736	1.3209	0.32354	0.85234	0.18654	0.60247
COLGALT2	4	0.2106	1.1743	0.23081	0.7924	0.24026	0.60636
DPH5	4	-0.99491	-2.3702	0.013823	0.18851	0.017777	0.29769
TAL2	4	-0.01804	-0.074542	0.89911	0.98933	0.94058	0.97171
TAL1	4	0.13665	0.90124	0.40215	0.88782	0.36746	0.67119
IRGQ	4	-0.017984	-0.20191	0.89887	0.98933	0.83999	0.91715
BCR	4	-0.17543	-1.0377	0.63818	0.9574	0.29941	0.63103
COL8A1	4	0.21407	1.1766	0.22414	0.78646	0.23935	0.60602
OR4F3	4	-0.71895	-2.194	0.05355	0.42536	0.028234	0.37713
ACKR4	4	0.11218	0.9761	0.47325	0.91842	0.32901	0.64747
EMC9	4	0.10618	0.51537	0.4918	0.92443	0.6063	0.77861
TAS2R50	4	0.28968	1.141	0.10834	0.607	0.25385	0.61034
PIR	4	-0.063032	-0.44317	0.95714	0.99772	0.65764	0.81161
C4orf26	4	-0.039394	-0.54079	0.96912	0.99796	0.58865	0.77082
OR8G5	4	-0.12572	-0.66579	0.77103	0.97743	0.50554	0.752
SLC6A16	4	0.318	1.4836	0.079753	0.52556	0.13792	0.60247
RHCG	4	0.02953	0.2554	0.73946	0.97365	0.79841	0.89398
CDC73	4	-1.0048	-2.387	0.013226	0.18421	0.016985	0.29116
KIAA1586	4	0.28808	1.4456	0.11033	0.61123	0.1483	0.60247
SEC14L2	4	-0.098038	-0.62749	0.84994	0.9863	0.53034	0.75764
TCF23	4	0.082786	0.55819	0.56394	0.94187	0.57671	0.76643
NYX	4	0.16796	1.1482	0.3223	0.85234	0.2509	0.60869
KLF16	4	-0.44324	-1.9369	0.206	0.76765	0.052761	0.51119
ZNF354C	4	-0.0074697	-0.13876	0.86491	0.98708	0.88964	0.94494
DEFA6	4	0.36746	1.5489	0.045495	0.38788	0.1214	0.60247
CYTH1	4	-0.18649	-1.3145	0.61262	0.9569	0.18869	0.60247
FAM71A	4	-0.63699	-1.654	0.081842	0.53165	0.098131	0.60247
PTPRCAP	4	0.18852	1.1251	0.27581	0.82636	0.26054	0.61277
ATG101	4	-0.22448	-1.604	0.52809	0.93366	0.10872	0.60247
DUOX2	4	0.10912	0.63624	0.48225	0.91899	0.52462	0.75712
OR12D3	4	-0.42344	-1.7433	0.22489	0.78716	0.08129	0.60247
CDNF	4	0.052357	0.28314	0.66234	0.95962	0.77707	0.88117
FGFR3	4	0.235	1.2366	0.18566	0.73941	0.21624	0.60247
ZNF428	4	-0.047837	-0.58513	0.99602	0.99955	0.55846	0.76391
DALRD3	4	-0.33918	-1.5475	0.32881	0.85395	0.12174	0.60247
LGALS2	4	-0.32002	-2.0454	0.35884	0.87262	0.040817	0.45279
GRIP2	4	-0.036833	-0.69271	0.96157	0.99784	0.48849	0.74566
RGPD4	4	0.1391	0.71898	0.39429	0.88485	0.47215	0.73786
CT47A2	4	0.27675	1.2282	0.12261	0.63247	0.21938	0.6026
TMEM56-RWDD3	4	0.11682	0.70425	0.45858	0.91243	0.48127	0.74305
IFNA7	4	0.18375	1.4269	0.28729	0.83545	0.1536	0.60247
SMOC1	4	0.18372	1.6696	0.28744	0.83577	0.094995	0.60247
ADSL	4	-1.7985	-3.5436	0.00014916	0.0080214	0.00039467	0.034814
TBC1D5	4	0.11719	1.0011	0.45759	0.91232	0.31676	0.64162
IRF2BPL	4	0.14907	0.58664	0.36859	0.87403	0.55745	0.76391
SBDS	4	-1.5938	-2.9277	0.00044749	0.015924	0.0034146	0.11923
LRRC14	4	0.030083	0.29139	0.73752	0.9731	0.77075	0.87773
ANKRD1	4	-0.0012317	-0.013167	0.84308	0.9863	0.98949	0.99568
FAM3D	4	-0.16594	-1.3949	0.66224	0.95962	0.16303	0.60247
DDI2	4	-0.014203	-0.22347	0.88713	0.98853	0.82317	0.90691
PPM1A	4	0.1897	1.0768	0.27292	0.82603	0.28159	0.62293
HLA-A	4	0.015291	0.43772	0.78565	0.97881	0.66159	0.81402
RABIF	4	0.11344	1.0449	0.46877	0.91584	0.29606	0.62945
PITHD1	4	0.17318	0.86129	0.31066	0.84732	0.38908	0.68569
C3orf58	4	-0.046567	-0.8411	0.99224	0.9992	0.40029	0.6923
NYAP2	4	0.19553	1.5289	0.26079	0.81966	0.12628	0.60247
LZTS2	4	0.11152	1.1512	0.47579	0.91842	0.24966	0.60793
CHRM2	4	0.21143	1.3182	0.22917	0.79165	0.18742	0.60247
FFAR4	4	-0.11088	-0.80166	0.81379	0.98186	0.42275	0.70718
NAA30	4	-0.70004	-2.4245	0.05897	0.44772	0.015331	0.27505
PDZD2	4	0.039428	0.42383	0.70679	0.96778	0.67169	0.82037
PRY2	4	0.17105	0.68999	0.31459	0.84826	0.4902	0.74676
MROH2A	4	-0.025402	-0.1503	0.92393	0.99337	0.88053	0.93988
TBCE	4	-1.3948	-2.5878	0.0013425	0.036635	0.0096583	0.2072
EDC4	4	-0.87311	-2.3205	0.025408	0.27312	0.020316	0.31637
ERMARD	4	-0.084272	-0.8561	0.89111	0.98918	0.39194	0.68659
TMEM247	4	-0.035528	-0.44145	0.95719	0.99772	0.65889	0.81243
TMEM239	4	0.093578	0.58991	0.53048	0.93489	0.55525	0.76391
PPP3CB	4	0.23747	1.2595	0.18183	0.73463	0.20785	0.60247
CSNK2A2	4	-0.042727	-1.2219	0.97986	0.99879	0.22174	0.6026
ALKBH7	4	0.35177	1.2863	0.05534	0.43341	0.19833	0.60247
PCDHGB1	4	0.011838	0.077406	0.79813	0.9791	0.9383	0.97089
TMEM106A	4	-0.13052	-0.96448	0.75651	0.97467	0.33481	0.65115
AHSA1	4	0.12726	1.2533	0.42865	0.89992	0.21008	0.60247
SIRT1	4	0.28651	1.1351	0.11192	0.61375	0.25632	0.61049
SETBP1	4	0.40441	1.1966	0.02864	0.29508	0.23146	0.60459
ARID3B	4	-0.074484	-0.48795	0.92233	0.99337	0.62559	0.79022
MEGF8	4	-0.36092	-1.8491	0.30082	0.84438	0.064446	0.55905
SPDYE2B	4	-1.8783	-3.1395	4.9722e-05	0.0028986	0.0016926	0.077656
WDR26	4	-1.3457	-2.6683	0.0022375	0.055215	0.0076245	0.17998
OR3A3	4	-0.081789	-0.87793	0.89921	0.98933	0.37998	0.67953
CCDC7	4	0.2599	1.3478	0.14554	0.67464	0.17773	0.60247
CD96	4	0.24945	1.0486	0.1616	0.70039	0.29435	0.62882
BPIFA1	4	0.25266	1.1164	0.15687	0.69295	0.26426	0.61493
FGD5	4	-0.015311	-0.064573	0.89066	0.98907	0.94851	0.97568
ZNF410	4	-0.13924	-0.93038	0.73091	0.97254	0.35218	0.66328
AGMO	4	0.0057092	0.028763	0.81787	0.98268	0.97705	0.9904
UBE2W	4	0.20627	1.2205	0.23941	0.80063	0.22228	0.6026
SLC7A6OS	4	-0.94223	-2.8287	0.017751	0.21875	0.0046732	0.13924
CTNNA2	4	-0.057402	-0.31772	0.97608	0.99879	0.7507	0.86577
ETF1	4	-2.2409	-3.7941	4.9722e-05	0.0028986	0.0001482	0.022333
NRTN	4	0.11847	0.6962	0.45376	0.91087	0.4863	0.74471
EEPD1	4	-0.088614	-1.1739	0.87768	0.98753	0.24043	0.60641
MNAT1	4	-0.50199	-1.4295	0.15712	0.69329	0.15287	0.60247
RPL27	4	-2.0249	-3.8843	4.9722e-05	0.0028986	0.00010263	0.018321
C6orf120	4	0.4091	1.1846	0.027049	0.28497	0.23619	0.6052
ATP8B4	4	0.0094462	0.070845	0.80509	0.98041	0.94352	0.97323
CD207	4	0.3559	1.2128	0.052705	0.42181	0.22521	0.60307
N4BP2L1	4	-0.017875	-0.11235	0.89862	0.98933	0.91055	0.95574
DNAH12	4	-0.02323	-0.47025	0.91736	0.99285	0.63817	0.79894
POFUT1	4	-0.08543	-0.94389	0.88778	0.98855	0.34523	0.65799
DDX3X	4	-0.49828	-1.1366	0.1602	0.69948	0.2557	0.61034
AIFM2	4	0.074252	0.32204	0.59184	0.95107	0.74742	0.86426
UBA5	4	-1.0655	-2.23	0.0096957	0.1492	0.025744	0.35807
LCE6A	4	0.10222	1.2817	0.50348	0.92527	0.19995	0.60247
DRAM1	4	-0.070097	-0.52781	0.93511	0.99498	0.59763	0.7746
KRTAP6-3	4	0.40613	1.0652	0.028043	0.29162	0.28679	0.62558
PYY	4	-0.093845	-1.1621	0.86148	0.98662	0.24521	0.60706
TMEM200B	4	0.031796	0.23339	0.73125	0.97262	0.81546	0.9037
ATP11B	4	0.061748	0.4756	0.6338	0.9574	0.63436	0.79635
LOC100505841	4	0.14283	0.84462	0.38484	0.88135	0.39832	0.69055
UTP18	4	-0.77812	-1.7079	0.038833	0.35112	0.087662	0.60247
DENND2A	4	0.12076	1.1016	0.44759	0.90819	0.27064	0.61789
SPEM1	4	0.18286	0.47895	0.28908	0.83739	0.63197	0.79455
