Gene	sgRNA	7qDi|beta	7qDi|z	7qDi|p-value	7qDi|fdr	7qDi|wald-p-value	7qDi|wald-fdr
TIMM22	4	-0.28889	-1.5273	0.23496	0.83483	0.12668	0.51558
CHFR	4	0.049372	0.72915	0.4566	0.94053	0.46591	0.70908
MGST1	4	0.024785	0.34064	0.62017	0.9627	0.73337	0.85006
LIX1L	4	0.088585	1.0946	0.23924	0.83748	0.2737	0.57178
PTGER4	4	0.027013	0.30426	0.6044	0.9627	0.76093	0.86701
DENND2C	4	-0.019386	-0.22824	0.93099	0.99264	0.81946	0.89968
CLDN3	4	-0.28237	-1.7617	0.24182	0.83885	0.078119	0.51558
KCNG4	4	0.024866	0.55666	0.61917	0.9627	0.57776	0.74551
IBA57	4	-0.070652	-0.56351	0.76892	0.97973	0.57309	0.74205
BIN3	4	0.028848	0.57826	0.59302	0.9627	0.56309	0.73407
SCGB2B2	4	-0.18279	-1.7487	0.39957	0.92391	0.080344	0.51558
H2AFZ	4	-0.07196	-0.95855	0.76206	0.9795	0.33778	0.61397
UBE2I	4	-1.3596	-2.7697	0.00024858	0.013966	0.0056104	0.27084
ACTR5	4	-0.38426	-1.5539	0.13995	0.7136	0.1202	0.51558
ZNF780B	4	0.026844	0.82614	0.60585	0.9627	0.40873	0.66577
FSTL1	4	-0.067491	-1.0363	0.78423	0.98311	0.30006	0.58758
HSPG2	4	-0.10999	-1.0537	0.59879	0.9627	0.29203	0.58358
PHAX	4	-1.7368	-3.6655	0	0	0.00024688	0.094484
SNX11	4	0.0018047	0.036937	0.78289	0.98259	0.97054	0.98448
PSME2	4	0.023923	0.30126	0.62613	0.9627	0.76322	0.86849
ACTN3	4	-0.049262	-0.48186	0.88317	0.98949	0.6299	0.78398
RYR3	4	0.10686	1.1378	0.1672	0.75628	0.25521	0.56083
XKR6	4	0.17355	1.3502	0.030327	0.33833	0.17696	0.51652
SEC14L1	4	-0.046989	-0.75638	0.89619	0.99074	0.44942	0.69864
SPNS3	4	0.044681	0.58926	0.48802	0.94493	0.55569	0.72908
ATG2B	4	-0.041627	-0.89625	0.92652	0.99218	0.37012	0.63673
SLC26A7	4	0.091015	1.6991	0.22895	0.82904	0.089298	0.51558
PHRF1	4	-0.044358	-0.34746	0.91001	0.99155	0.72824	0.84667
PANK4	4	0.15414	1.122	0.053197	0.46441	0.26187	0.56409
ARF4	4	-0.47218	-1.4422	0.078503	0.56768	0.14925	0.51558
DNAAF5	4	-0.1831	-1.6111	0.39908	0.92371	0.10715	0.51558
CSTF3	4	-1.428	-3.4409	0.00014915	0.0095238	0.00057971	0.11189
LTBR	4	0.022178	0.36679	0.6395	0.96508	0.71378	0.8377
MRVI1	4	-0.067587	-1.1521	0.78383	0.98298	0.24926	0.5575
TUBGCP3	4	-0.94827	-2.6506	0.0040768	0.092971	0.008035	0.316
KLF5	4	-0.092356	-1.8407	0.66889	0.96763	0.065668	0.51558
PDLIM4	4	0.025194	0.26761	0.61649	0.9627	0.789	0.88164
PEG3	4	0.065154	1.7949	0.36124	0.91317	0.072662	0.51558
ZNF503	4	-0.22317	-1.9983	0.32654	0.90222	0.04568	0.51558
RABL3	4	-0.0048215	-0.092245	0.82868	0.98846	0.9265	0.96081
GARNL3	4	0.10239	1.4369	0.1846	0.78392	0.15075	0.51558
HVCN1	4	0.071076	1.5356	0.32962	0.90315	0.12462	0.51558
CCDC154	4	0.0076495	0.11458	0.74222	0.97677	0.90878	0.95135
TP73	4	0.14584	1.5278	0.067018	0.52208	0.12656	0.51558
NDUFV3	4	0.021473	1.1885	0.64398	0.96593	0.23465	0.54719
EZH2	4	-0.10677	-1.2348	0.61107	0.9627	0.21691	0.53488
UBL4A	4	0.041928	0.46167	0.50418	0.94581	0.64432	0.79373
ANK3	4	-0.16313	-1.9509	0.44357	0.93926	0.051073	0.51558
LRRC73	4	-0.052971	-0.51749	0.86204	0.98846	0.60481	0.76665
PIBF1	4	0.092424	0.77028	0.22402	0.82873	0.44113	0.69174
ARL1	4	0.067272	1.194	0.34946	0.91002	0.23246	0.54568
LGSN	4	-0.020134	-0.36793	0.93661	0.9943	0.71293	0.8371
ST5	4	0.083615	1.1084	0.26444	0.86347	0.2677	0.56816
IL1R2	4	0.083808	0.71421	0.2634	0.86257	0.4751	0.71148
TLR3	4	0.17036	1.6242	0.033956	0.36291	0.10434	0.51558
KMO	4	0.14262	1.5928	0.073133	0.54725	0.1112	0.51558
ZNF821	4	0.17321	1.6296	0.030824	0.34121	0.10319	0.51558
WIPI1	4	0.13827	1.3821	0.08243	0.57992	0.16693	0.51558
HAUS6	4	-0.33887	-1.6497	0.18082	0.77745	0.098999	0.51558
FAM71F2	4	0.027944	0.73913	0.59834	0.9627	0.45983	0.70533
ADAM30	4	0.013282	0.12117	0.7021	0.97149	0.90356	0.9486
PHF19	4	0.077964	1.1846	0.29204	0.88445	0.23619	0.54838
SH3BP5	4	-0.051552	-1.003	0.86984	0.98846	0.31587	0.59864
CTPS1	4	-0.37094	-1.3528	0.15253	0.7345	0.17612	0.51652
TFDP1	4	-0.78563	-2.535	0.010043	0.17032	0.011243	0.36312
TMEM217	4	0.061728	0.94293	0.38008	0.91857	0.34572	0.61976
STX2	4	0.0035345	0.098149	0.77011	0.98001	0.92181	0.95831
MKRN2OS	4	0.080607	1.4998	0.27966	0.87822	0.13366	0.51558
SERBP1	4	-0.9006	-1.8402	0.0051705	0.108	0.065743	0.51558
PICALM	4	0.095966	0.87766	0.20961	0.81532	0.38013	0.64468
HPRT1	4	0.097881	0.95753	0.2018	0.80396	0.3383	0.61441
CILP2	4	-0.067656	-1.1528	0.78333	0.98278	0.249	0.5571
POLR3G	4	0.10641	1.4657	0.16864	0.75748	0.14273	0.51558
MAP1B	4	0.025291	0.35402	0.61599	0.9627	0.72333	0.84367
TUT1	4	-1.6355	-3.2018	4.9717e-05	0.005291	0.0013657	0.15433
LMO2	4	0.075334	1.6573	0.3062	0.89296	0.097462	0.51558
ENPP2	4	-0.014174	-0.23194	0.8954	0.99074	0.81658	0.89821
FRG2C	4	-0.087548	-1.0865	0.68987	0.96877	0.27724	0.5746
TBC1D4	4	-0.055598	-1.3782	0.84762	0.98846	0.16814	0.51558
LIPJ	4	0.077422	1.2035	0.29497	0.88525	0.22878	0.54263
CCNG1	4	-0.0054095	-0.072837	0.83211	0.98846	0.94194	0.96908
GYPA	4	0.017465	0.50118	0.67296	0.96877	0.61624	0.7742
C1QTNF9	4	-0.068561	-0.83159	0.77911	0.98158	0.40564	0.66372
DIXDC1	4	0.10855	1.2815	0.16277	0.7516	0.20001	0.52595
ENTHD2	4	-0.28751	-1.9252	0.23615	0.83483	0.054203	0.51558
DMD	4	0.089972	1.6405	0.23327	0.83251	0.1009	0.51558
PTK7	4	0.098791	1.7841	0.19852	0.80326	0.074407	0.51558
ZPLD1	4	-0.064947	-1.5618	0.79785	0.98491	0.11833	0.51558
CACFD1	4	0.14098	1.5331	0.076265	0.55904	0.12524	0.51558
STX5	4	-0.14662	-1.2881	0.48474	0.94493	0.1977	0.52504
GCNT7	4	0.004966	0.11963	0.76081	0.9795	0.90477	0.94918
PNMA2	4	0.081435	1.3198	0.27588	0.87607	0.1869	0.52086
NADK2	4	-0.16939	-1.6681	0.42895	0.93294	0.095289	0.51558
RAB33B	4	0.073992	1.0398	0.31307	0.89516	0.29844	0.58695
MRPL41	4	-0.4234	-2.1425	0.11082	0.65656	0.032156	0.51558
CCDC171	4	-0.012695	-0.46526	0.88451	0.98949	0.64175	0.79176
PDC	4	-0.045727	-0.64908	0.90275	0.99074	0.51629	0.71148
EIF2B1	4	-0.85175	-2.0722	0.0067117	0.12882	0.038247	0.51558
UBAP1	4	-0.52817	-1.8504	0.052252	0.46117	0.064255	0.51558
APPBP2	4	0.025891	0.38685	0.61246	0.9627	0.69887	0.8283
HS3ST4	4	0.032329	0.77334	0.56791	0.95871	0.43932	0.68977
CREB3L4	4	0.053626	1.4927	0.4298	0.93294	0.13551	0.51558
NBEAL2	4	0.15288	0.80638	0.054788	0.47039	0.42002	0.67478
ADRM1	4	-0.29693	-2.0762	0.22561	0.82873	0.037874	0.51558
RAB15	4	0.017468	0.28035	0.67291	0.96877	0.77921	0.87588
NLRP1	4	-0.0015642	-0.026124	0.80506	0.98491	0.97916	0.98957
OR10G9	4	0.0042189	0.084086	0.76554	0.97962	0.93299	0.96434
BOLA1	4	0.025276	0.42006	0.61614	0.9627	0.67444	0.8133
SLFN14	4	-0.032195	-0.33835	0.98449	0.99763	0.7351	0.85088
CDON	4	0.11463	1.3699	0.14279	0.71796	0.17072	0.51558
PHKB	4	-0.063856	-0.95823	0.80312	0.98491	0.33795	0.61407
AHCTF1	4	-0.54702	-2.2816	0.045739	0.42831	0.022514	0.50764
KRT78	4	0.025044	1.151	0.61768	0.9627	0.24973	0.55767
SLC18A3	4	-0.0015994	-0.036388	0.80536	0.98491	0.97097	0.98473
GNG7	4	-0.085642	-1.4264	0.69817	0.97022	0.15374	0.51558
INTS9	4	-0.56153	-1.3934	0.04216	0.41045	0.16348	0.51558
PRAP1	4	0.042927	0.63405	0.49746	0.94581	0.52605	0.71264
OR4Q3	4	0.075885	0.94306	0.30337	0.89199	0.34565	0.6197
ZFP91	4	0.14018	1.4973	0.078055	0.56617	0.13432	0.51558
KRT7	4	0.0021472	0.035645	0.77995	0.98191	0.97157	0.98498
TNFAIP1	4	-0.10733	-1.2678	0.60843	0.9627	0.20488	0.52765
NPEPPS	4	-0.26812	-2.0457	0.26007	0.85987	0.040788	0.51558
PROK1	4	-0.055623	-0.96543	0.84742	0.98846	0.33433	0.61203
CDC16	4	-0.6408	-1.5135	0.025405	0.30308	0.13015	0.51558
EGLN3	4	0.072782	1.0771	0.32022	0.89916	0.28144	0.57654
CYFIP1	4	-0.29949	-1.8006	0.22228	0.82858	0.071765	0.51558
SNX4	4	0.031744	1.2354	0.57219	0.95886	0.21668	0.53471
BTBD11	4	-0.054486	-1.31	0.85398	0.98846	0.19019	0.52203
CDK4	4	-0.097828	-1.785	0.64681	0.9665	0.074269	0.51558
LRMP	4	-0.047546	-0.37256	0.89346	0.99074	0.70948	0.83501
SOGA1	4	-0.11987	-1.8682	0.56508	0.95806	0.061731	0.51558
CERS1	4	-0.29219	-1.7317	0.23083	0.83181	0.083323	0.51558
SLC35E2B	4	-0.035564	-0.57305	0.96346	0.99595	0.56661	0.73675
SNRNP70	4	-0.70927	-1.9866	0.016257	0.23159	0.046965	0.51558
DCSTAMP	4	-0.0041323	-0.13231	0.82415	0.98846	0.89474	0.94338
BRMS1L	4	0.023401	0.37061	0.62971	0.96385	0.71093	0.83599
GMEB1	4	-0.1766	-1.8984	0.41354	0.92726	0.057646	0.51558
NOL12	4	-0.61434	-2.0895	0.02988	0.33557	0.036662	0.51558
ORC2	4	-0.3467	-1.6937	0.17262	0.76279	0.090321	0.51558
ZNF213	4	-0.082284	-0.79265	0.71378	0.97349	0.42798	0.6818
FYN	4	-0.08579	-1.295	0.69742	0.96992	0.19532	0.52385
CD1C	4	0.11265	1.5306	0.14965	0.72967	0.12587	0.51558
AGPAT4	4	0.11187	1.4463	0.15188	0.73279	0.14809	0.51558
OVGP1	4	-0.063181	-1.236	0.80685	0.98491	0.21647	0.53471
PRKAA1	4	-0.028004	-0.17956	0.98727	0.99819	0.8575	0.9216
LRRC34	4	0.041554	0.78682	0.50651	0.94605	0.43139	0.68419
MCCC2	4	0.10903	1.6477	0.16118	0.75029	0.099415	0.51558
SS18	4	0.022788	0.44602	0.63503	0.96508	0.65559	0.80097
ZNF226	4	0.014898	0.56221	0.69046	0.96877	0.57397	0.74277
COL20A1	4	0.026631	0.34572	0.60704	0.9627	0.72955	0.84768
PVRL2	4	-0.12996	-1.8809	0.53391	0.9556	0.059985	0.51558
VPS37B	4	0.012894	0.27575	0.70488	0.9715	0.78274	0.87774
DBF4	4	-0.044587	-0.48281	0.90882	0.99143	0.62923	0.78329
MIS18A	4	-1.1648	-2.4919	0.00099433	0.038241	0.012705	0.38431
C10orf107	4	-0.072013	-1.43	0.76171	0.9795	0.15272	0.51558
GYLTL1B	4	0.044558	0.53148	0.48847	0.94493	0.59509	0.7592
MEPCE	4	-1.2512	-3.2381	0.00069603	0.030837	0.0012032	0.14597
TNNT3	4	-0.020327	-0.79031	0.9379	0.99462	0.42935	0.68241
TCTE3	4	0.014722	0.24784	0.69191	0.96877	0.80426	0.89104
KRT5	4	-0.15834	-0.73137	0.45545	0.94053	0.46455	0.70858
SRPX2	4	0.16146	1.4542	0.043701	0.41937	0.14589	0.51558
ATP6V1A	4	-1.4349	-3.2289	0.00014915	0.0095238	0.0012427	0.14703
OPN1SW	4	0.070021	1.2463	0.33524	0.9049	0.21264	0.53295
DPP7	4	0.0034428	0.083292	0.77051	0.98003	0.93362	0.96469
FKBP15	4	-0.056153	-0.79048	0.84434	0.98846	0.42925	0.68236
MORC4	4	0.0058616	0.27419	0.7547	0.97935	0.78394	0.87829
AOC2	4	0.0076848	0.39551	0.74197	0.97671	0.69247	0.82484
TJP1	4	-0.15528	-1.9075	0.46341	0.94193	0.056451	0.51558
FITM2	4	0.10506	1.0792	0.17401	0.76586	0.28049	0.5759
GPATCH2L	4	0.12646	1.5302	0.10873	0.65177	0.12596	0.51558
IDH3A	4	-0.14342	-1.5347	0.49384	0.94493	0.12486	0.51558
MEGF6	4	-0.026077	-0.72471	0.97569	0.99595	0.46863	0.71081
BTF3L4	4	-0.20575	-1.8619	0.35587	0.91266	0.062621	0.51558
SLC26A8	4	-0.07771	-1.3247	0.73451	0.97576	0.18527	0.51993
RPS6KB1	4	0.012917	0.31883	0.70473	0.97149	0.74985	0.86008
SPOPL	4	0.072486	1.3382	0.32167	0.89936	0.18082	0.51795
OR13C9	4	0.12724	1.6395	0.10719	0.64931	0.1011	0.51558
C14orf142	4	-0.056269	-0.85071	0.84389	0.98846	0.39493	0.65655
CRTC1	4	-0.23812	-1.7238	0.30327	0.89199	0.084741	0.51558
HARBI1	4	-0.084029	-1.8453	0.70573	0.97183	0.064996	0.51558
RPL24	4	-1.9844	-3.3001	0	0	0.00096653	0.13748
ZNF749	4	-0.0073468	-0.13363	0.84672	0.98846	0.89369	0.94282
TNRC18	4	-0.10753	-1.6425	0.60744	0.9627	0.10049	0.51558
CXorf23	4	0.053439	0.82526	0.43079	0.93294	0.40922	0.66612
ASXL1	4	-0.037325	-0.33678	0.95277	0.99591	0.73628	0.852
RAB10	4	0.099789	1.234	0.19449	0.7982	0.2172	0.53488
PPIA	4	-0.18766	-1.3634	0.39013	0.92197	0.17277	0.51558
OR4N4	4	-0.379	-1.6618	0.14473	0.72269	0.096561	0.51558
PPP2R1A	4	-0.92471	-2.8544	0.0046236	0.10164	0.0043117	0.24158
SLC16A7	4	-0.092637	-1.5574	0.66769	0.96763	0.11938	0.51558
KRTAP10-9	4	-0.22334	-2.0511	0.32624	0.90222	0.040256	0.51558
PRRG2	4	0.079171	0.72529	0.28682	0.8836	0.46827	0.71053
HSPA12B	4	-0.045151	-0.67546	0.90559	0.99124	0.49938	0.71148
SMC1B	4	0.024353	0.5661	0.62325	0.9627	0.57133	0.74078
AMH	4	0.023839	0.23747	0.62693	0.96272	0.81229	0.89595
GKN2	4	-0.066916	-1.2562	0.78706	0.98379	0.20906	0.5304
C12orf56	4	-0.12467	-1.6315	0.54952	0.95638	0.10279	0.51558
NHLRC2	4	-1.1275	-2.6606	0.0011932	0.040956	0.0077995	0.31031
BLID	4	0.037575	0.84703	0.53187	0.9546	0.39698	0.65811
PIWIL2	4	0.14372	1.3674	0.07189	0.54494	0.17149	0.51558
SLC35D1	4	-0.032466	-0.52396	0.983	0.99748	0.60031	0.76266
C1RL	4	0.18718	1.4526	0.019041	0.25636	0.14634	0.51558
PTK2	4	-0.8401	-2.7197	0.0072586	0.13594	0.0065345	0.28688
GPR84	4	0.0065961	0.16367	0.74998	0.97843	0.86999	0.92854
ARID5A	4	-0.27574	-2.0956	0.25047	0.84843	0.036119	0.51558
KIAA1107	4	-0.077114	-1.2814	0.73725	0.97668	0.20004	0.52595
SUB1	4	0.073876	0.83918	0.31351	0.89516	0.40137	0.66073
CELA3A	4	-0.18436	-1.824	0.39654	0.92321	0.068158	0.51558
TCP1	4	-1.7379	-3.4318	0	0	0.00059952	0.11189
SLC35A1	4	-0.011623	-0.239	0.87655	0.98846	0.8111	0.89493
RBM11	4	-0.0074818	-0.10555	0.84747	0.98846	0.91594	0.95531
RPRD1B	4	-0.55388	-2.1884	0.044198	0.4222	0.028641	0.51558
GAGE12J	4	-0.014508	-0.093274	0.89793	0.99074	0.92569	0.9602
RANBP3L	4	0.065707	1.3528	0.35821	0.91294	0.17612	0.51652
SYDE2	4	0.054387	0.90369	0.42508	0.93263	0.36616	0.63426
CHRNA10	4	0.037265	0.88907	0.53396	0.9556	0.37396	0.63989
FZD9	4	-0.040534	-0.69898	0.93273	0.99301	0.48457	0.71148
TMEM167A	4	-0.13431	-0.74722	0.51994	0.94882	0.45493	0.70199
LMBRD2	4	0.059841	0.62317	0.39152	0.92256	0.53317	0.71499
MIER1	4	0.13772	1.187	0.083723	0.58351	0.23523	0.54742
CERS3	4	0.006117	0.19518	0.75256	0.9788	0.84525	0.91519
CRHR1	4	-0.060353	-0.64798	0.82192	0.98846	0.517	0.71148
BBS10	4	-0.056169	-0.98861	0.84424	0.98846	0.32285	0.60425
ACTG1	4	-0.25894	-1.7638	0.272	0.87234	0.077764	0.51558
WNK4	4	-0.094132	-1.4923	0.66198	0.96763	0.13562	0.51558
CHD4	4	-0.71278	-2.1481	0.016058	0.2306	0.03171	0.51558
TRAPPC6A	4	-0.10109	-1.4584	0.63235	0.96508	0.14473	0.51558
C9orf41	4	-0.027526	-0.99574	0.98409	0.99758	0.31938	0.60172
ACO1	4	0.22085	1.3646	0.0058168	0.11584	0.17238	0.51558
RHAG	4	0.045392	0.70977	0.48205	0.94448	0.47785	0.71148
KCNJ12	4	-0.054537	-0.84386	0.85373	0.98846	0.39875	0.65958
AREG	4	0.071628	1.0042	0.32689	0.90222	0.31529	0.59822
SPC24	4	-1.0913	-2.0652	0.0014915	0.047923	0.038908	0.51558
ME2	4	-0.029709	-0.33102	0.99841	0.9996	0.74063	0.85487
MECR	4	-0.3306	-2.1581	0.18877	0.79083	0.030917	0.51558
NRG1	4	-0.0043576	-0.13454	0.8254	0.98846	0.89297	0.94254
MUC21	4	-0.058879	-1.4662	0.82982	0.98846	0.1426	0.51558
C6orf10	4	0.029382	0.55844	0.58959	0.96238	0.57654	0.74481
TBC1D16	4	-0.074397	-1.0261	0.75107	0.9785	0.30485	0.5906
IL32	4	0.061717	0.87373	0.38013	0.91857	0.38227	0.64648
SORCS1	4	0.06156	1.1563	0.38153	0.91989	0.24756	0.55571
PCOLCE	4	-0.034532	-0.64294	0.96982	0.99595	0.52026	0.7118
AADAC	4	0.027815	0.29912	0.59928	0.9627	0.76485	0.86916
ZNF30	4	0.037649	0.62567	0.53142	0.9546	0.53153	0.71443
TP53TG3	4	-0.059457	-0.94666	0.82659	0.98846	0.34381	0.61816
RGS11	4	-0.10541	-1.1866	0.61634	0.9627	0.23538	0.54751
OR2W1	4	0.031459	0.74578	0.57418	0.95886	0.4558	0.70238
OR2A14	4	-0.068998	-1.1745	0.77642	0.98109	0.24018	0.55054
FBXO34	4	0.011776	0.2363	0.71304	0.97306	0.8132	0.89649
TNFRSF13C	4	0.084283	0.84771	0.26126	0.86122	0.3966	0.6578
ECE1	4	0.074367	1.0258	0.31108	0.89495	0.30498	0.59068
GOLGB1	4	0.17939	1.1436	0.024908	0.3	0.25278	0.55949
KLRD1	4	0.17566	1.3705	0.028786	0.32898	0.17052	0.51558
UMPS	4	-0.055745	-0.62339	0.84667	0.98846	0.53303	0.71496
CYP2R1	4	0.008898	0.28243	0.73357	0.97554	0.77762	0.87482
LEFTY2	4	0.038296	0.51005	0.5261	0.95068	0.61001	0.77043
PROS1	4	-0.2306	-1.8187	0.31495	0.89656	0.068964	0.51558
HOXA11	4	-0.15954	-1.7838	0.45257	0.94053	0.074448	0.51558
CLASP1	4	-0.16609	-1.6626	0.43606	0.93478	0.096401	0.51558
PIK3R4	4	-0.36511	-2.068	0.15715	0.74371	0.038643	0.51558
TFG	4	-0.23354	-1.5737	0.31018	0.89495	0.11556	0.51558
CD59	4	3.9553e-06	6.6787e-05	0.79522	0.98437	0.99995	0.99995
TRIM16L	4	-0.030564	-1.1884	0.99567	0.99925	0.23469	0.54719
CDHR5	4	0.13183	1.5942	0.09655	0.62164	0.11088	0.51558
NEMF	4	0.016662	0.33236	0.67833	0.96877	0.73962	0.85429
CYTH4	4	-0.079075	-1.1675	0.72795	0.97471	0.243	0.55244
EFR3A	4	0.060306	1.2413	0.38859	0.9213	0.21449	0.53381
MTRNR2L2	4	-0.20887	-1.0782	0.35105	0.91086	0.28094	0.57626
PAPLN	4	-0.005093	-0.13159	0.83027	0.98846	0.89531	0.94356
FOXA2	4	0.14131	1.5233	0.07552	0.55678	0.12767	0.51558
PSG3	4	0.026192	0.538	0.61027	0.9627	0.59058	0.75561
LOC101927572	4	-0.0226	-0.35359	0.95262	0.99591	0.72365	0.84394
ZNF831	4	0.16739	1.7135	0.03689	0.38071	0.086629	0.51558
FAM157A	4	-0.3744	-1.994	0.1491	0.72939	0.046157	0.51558
NUDT16	4	-0.012669	-0.22267	0.88441	0.98949	0.82379	0.90264
C15orf43	4	-0.15813	-1.7849	0.4559	0.94053	0.074282	0.51558
C22orf46	4	0.018405	0.50934	0.66615	0.96763	0.61051	0.77067
NLRC5	4	0.016948	0.51195	0.67674	0.96877	0.60869	0.76932
MED8	4	-1.3606	-3.2812	0.00024858	0.013966	0.0010335	0.13748
FPGS	4	-0.10761	-1.2006	0.60724	0.9627	0.22992	0.54369
RNLS	4	0.12949	1.354	0.10232	0.63698	0.17573	0.51652
RNF219	4	0.004811	0.064016	0.76216	0.9795	0.94896	0.97295
CNTNAP5	4	0.029853	0.65461	0.58636	0.96081	0.51272	0.71148
PIFO	4	0.079787	0.95009	0.28383	0.88168	0.34206	0.61696
RPS15A	4	-1.7489	-3.2767	0	0	0.0010501	0.13748
POU4F1	4	0.075713	1.4663	0.30466	0.89281	0.14257	0.51558
SGCA	4	-0.22531	-2.0366	0.32346	0.90123	0.041686	0.51558
LEPR	4	-0.034329	-0.50337	0.97072	0.99595	0.61471	0.77305
SCT	4	0.028123	0.17333	0.5969	0.9627	0.86239	0.92409
NAT2	4	0.17796	1.691	0.0263	0.30918	0.090835	0.51558
PQLC2L	4	0.13882	1.4134	0.081237	0.57555	0.15753	0.51558
NEUROG1	4	0.034213	0.40938	0.55429	0.95638	0.68226	0.81821
NAB1	4	-0.063031	-1.2493	0.8077	0.98491	0.21154	0.5318
ZAP70	4	0.025222	0.29338	0.61639	0.9627	0.76923	0.87123
