sgRNA,Gene,DLD1-Cont3.initial,DLD1-Cont3.final
MBTD1_MBT145245_E1_1887.34,MBTD1,922,447
MBTD1_MBT145245_E1_1887.35,MBTD1,1012,760
MBTD1_MBT262352_E1_1887.132,MBTD1,667,541
MBTD1_MBT262352_E1_1887.134,MBTD1,764,599
MBTD1_MBT262352_E1_1887.43,MBTD1,1388,576
MBTD1_MBT262352_E1_1887.45,MBTD1,883,253
MBTD1_MBT262352_E1_1887.48,MBTD1,971,1014
MBTD1_MBT262352_E1_1887.5,MBTD1,2197,1271
MBTD1_MBT359456_E1_1887.118,MBTD1,1755,1316
MBTD1_MBT359456_E1_1887.54,MBTD1,1423,266
MBTD1_MBT359456_E1_1887.58,MBTD1,1141,981
MBTD1_MBT359456_E1_1887.63,MBTD1,319,0
MBTD1_MBT359456_E1_1887.65,MBTD1,1483,1524
MBTD1_MBT359456_E1_1887.67,MBTD1,1240,1463
MBTD1_MBT468560_E1_1887.109,MBTD1,1320,855
MBTD1_MBT468560_E1_1887.11,MBTD1,2042,1941
MBTD1_MBT468560_E1_1887.73,MBTD1,824,418
MBTD1_MBT468560_E1_1887.78,MBTD1,442,252
MBTD1_MBT468560_E1_1887.85,MBTD1,1713,1751
MBTD1_MBT468560_E1_1887.87,MBTD1,1759,920
MECP2_MBD_E3_98.10,MECP2,2019,3717
MECP2_MBD_E3_98.3,MECP2,956,1413
MECP2_MBD_E3_98.5,MECP2,2510,1842
MECP2_MBD_E4_127.1,MECP2,5348,4915
MECP2_MBD_E4_127.3,MECP2,2438,3059
MECP2_MBD_E4_127.5,MECP2,3374,5942
MIER1_SANT_E12_81.0,MIER1,2515,4112
MIER1_SANT_E12_81.3,MIER1,1538,857
MIER1_SANT_E12_81.4,MIER1,1526,2089
MIER1_SANT_E12_81.6,MIER1,1892,1660
MIER1_SANT_E13_57.0,MIER1,2381,1482
MIER1_SANT_E13_57.1,MIER1,2034,2126
MIER2_SANT_E10_84.0,MIER2,1751,2006
MIER2_SANT_E10_84.1,MIER2,2658,3424
MIER2_SANT_E10_84.2,MIER2,927,1281
MIER2_SANT_E10_84.3,MIER2,1350,799
MIER2_SANT_E10_84.4,MIER2,2524,2310
MIER2_SANT_E11_57.0,MIER2,2262,1935
MIER3_SANT_E10_87.0,MIER3,6865,7319
MIER3_SANT_E10_87.1,MIER3,3388,3765
MIER3_SANT_E11_57.0,MIER3,6585,7779
MIS18BP1_SANT_E12_112.10,MIS18BP1,1691,0
MIS18BP1_SANT_E12_112.2,MIS18BP1,2168,594
MIS18BP1_SANT_E12_112.4,MIS18BP1,1590,373
MIS18BP1_SANT_E12_112.5,MIS18BP1,1695,93
MIS18BP1_SANT_E12_112.7,MIS18BP1,2180,748
MIS18BP1_SANT_E12_112.9,MIS18BP1,1631,0
MLLT1_Yeats29112_E1_1680.1,MLLT1,846,1492
MLLT1_Yeats29112_E1_1680.17,MLLT1,662,183
MLLT1_Yeats29112_E1_1680.21,MLLT1,1117,442
MLLT1_Yeats29112_E1_1680.325,MLLT1,1163,1311
MLLT1_Yeats29112_E1_1680.331,MLLT1,856,1292
MLLT1_Yeats29112_E1_1680.346,MLLT1,1913,2714
MLLT10_Phd_E2_91.6,MLLT10,528,783
MLLT10_Phd_E3_53.4,MLLT10,373,232
MLLT10_Phd_E4_55.0,MLLT10,858,930
MLLT10_Phd_E5_110.5,MLLT10,1055,181
MLLT10_Phd_E6_104.3,MLLT10,1020,984
MLLT10_Phd_E7_94.2,MLLT10,2472,1624
MLLT3_Yeats29112_E1_1707.13,MLLT3,883,445
MLLT3_Yeats29112_E1_1707.142,MLLT3,1638,628
MLLT3_Yeats29112_E1_1707.144,MLLT3,1784,1980
MLLT3_Yeats29112_E1_1707.15,MLLT3,1604,1364
MLLT3_Yeats29112_E1_1707.152,MLLT3,2782,927
MLLT3_Yeats29112_E1_1707.18,MLLT3,905,218
MLLT6_ePhd_E3_55.3,MLLT6,460,223
MLLT6_ePhd_E3_55.5,MLLT6,863,845
MLLT6_ePhd_E4_110.3,MLLT6,4420,2341
MLLT6_ePhd_E4_110.8,MLLT6,1784,1478
MLLT6_ePhd_E5_104.11,MLLT6,1153,815
MLLT6_ePhd_E6_94.4,MLLT6,1563,931
MLLT6_Phd_E1_91.1,MLLT6,3166,1654
MLLT6_Phd_E1_91.7,MLLT6,587,157
MLLT6_Phd_E1_91.8,MLLT6,620,70
MLLT6_Phd_E2_53.1,MLLT6,1950,1124
MLLT6_Phd_E2_53.2,MLLT6,1620,1150
MLLT6_Phd_E2_53.4,MLLT6,1720,1434
MORC1_CW481530_E1_2955.173,MORC1,746,388
MORC1_CW481530_E1_2955.174,MORC1,1307,1262
MORC1_CW481530_E1_2955.7,MORC1,769,337
MORC1_CW481530_E1_2955.71,MORC1,1557,2177
MORC1_CW481530_E1_2955.72,MORC1,1335,1486
MORC2_CW432479_E1_2913.107,MORC2,1005,391
MORC2_CW432479_E1_2913.109,MORC2,1428,662
MORC2_CW432479_E1_2913.366,MORC2,1078,1210
MORC2_CW432479_E1_2913.367,MORC2,1633,1118
MORC2_CW432479_E1_2913.369,MORC2,1176,3000
MORC2_CW432479_E1_2913.373,MORC2,416,213
MORC3_CW408446_E1_2820.17,MORC3,1411,777
MORC3_CW408446_E1_2820.171,MORC3,1070,1525
MORC3_CW408446_E1_2820.172,MORC3,1378,1126
MORC3_CW408446_E1_2820.173,MORC3,2527,3068
MORC3_CW408446_E1_2820.63,MORC3,1129,1035
MORC3_CW408446_E1_2820.64,MORC3,895,361
MORC4_CW424471_E1_2814.253,MORC4,1331,1578
MORC4_CW424471_E1_2814.26,MORC4,1623,2930
MORC4_CW424471_E1_2814.261,MORC4,1944,3120
MORC4_CW424471_E1_2814.76,MORC4,1043,1357
MORC4_CW424471_E1_2814.77,MORC4,362,203
MORC4_CW424471_E1_2814.79,MORC4,1625,1928
MORF4L1_Chromo_E3_68.0,MORF4L1,2389,978
MORF4L1_Chromo_E3_68.1,MORF4L1,540,302
MORF4L1_Chromo_E3_68.2,MORF4L1,1207,1701
MORF4L1_Chromo_E4_79.0,MORF4L1,1589,984
MORF4L1_Chromo_E4_79.1,MORF4L1,1697,1652
MORF4L1_Chromo_E4_79.2,MORF4L1,982,398
MPHOSPH8_Chromo_E1_45.0,MPHOSPH8,770,505
MPHOSPH8_Chromo_E1_45.1,MPHOSPH8,5,71
MPHOSPH8_Chromo_E1_45.2,MPHOSPH8,2391,1915
MPHOSPH8_Chromo_E2_114.0,MPHOSPH8,1870,1685
MPHOSPH8_Chromo_E2_114.3,MPHOSPH8,1699,1205
MPHOSPH8_Chromo_E2_114.5,MPHOSPH8,929,811
MSH6_PWWP88195_E1_4083.36,MSH6,1519,1758
MSH6_PWWP88195_E1_4083.39,MSH6,791,362
MSH6_PWWP88195_E1_4083.4,MSH6,501,52
MSH6_PWWP88195_E1_4083.418,MSH6,1811,1890
MSH6_PWWP88195_E1_4083.425,MSH6,426,154
MSH6_PWWP88195_E1_4083.43,MSH6,1372,1053
MSL3_Chromo_E2_83.0,MSL3,1805,1031
MSL3_Chromo_E2_83.2,MSL3,743,771
MSL3_Chromo_E2_83.3,MSL3,2463,2727
MSL3_Chromo_E2_83.4,MSL3,3194,2612
MSL3_Chromo_E2_83.5,MSL3,1337,1472
MSL3_Chromo_E3_70.0,MSL3,1579,1445
MTA1_Bah3188_E1_2148.18,MTA1,1350,2150
MTA1_Bah3188_E1_2148.2,MTA1,894,1038
MTA1_Bah3188_E1_2148.22,MTA1,896,468
MTA1_Bah3188_E1_2148.371,MTA1,1090,1160
MTA1_Bah3188_E1_2148.39,MTA1,1906,1949
MTA1_Bah3188_E1_2148.47,MTA1,1814,1576
MTA1_SANT_E10_87.0,MTA1,4626,8581
MTA1_SANT_E10_87.1,MTA1,1922,1368
MTA1_SANT_E10_87.4,MTA1,2039,2174
MTA1_SANT_E11_57.0,MTA1,3957,4677
MTA1_SANT_E11_57.1,MTA1,4372,4607
MTA1_SANT_E11_57.2,MTA1,4895,6339
MTA2_Bah3168_E1_2007,MTA2,660,87
MTA2_Bah3168_E1_2007.11,MTA2,2690,1215
MTA2_Bah3168_E1_2007.3,MTA2,2265,1003
MTA2_Bah3168_E1_2007.318,MTA2,517,449
MTA2_Bah3168_E1_2007.33,MTA2,4,0
MTA2_Bah3168_E1_2007.4,MTA2,2747,1106
MTA2_SANT_E10_57.0,MTA2,1939,1382
MTA2_SANT_E10_57.2,MTA2,1036,440
MTA2_SANT_E10_57.3,MTA2,2852,1026
MTA2_SANT_E9_87.4,MTA2,3892,836
MTA2_SANT_E9_87.5,MTA2,3391,1648
MTA2_SANT_E9_87.8,MTA2,5097,2250
MTA3_Bah3170_E1_1548.11,MTA3,2482,2676
MTA3_Bah3170_E1_1548.13,MTA3,1637,1106
MTA3_Bah3170_E1_1548.139,MTA3,2691,1859
MTA3_Bah3170_E1_1548.14,MTA3,2241,1910
MTA3_Bah3170_E1_1548.141,MTA3,1329,898
MTA3_Bah3170_E1_1548.145,MTA3,1186,1233
MTA3_SANT_E10_87.0,MTA3,974,1038
MTA3_SANT_E10_87.1,MTA3,972,176
MTA3_SANT_E10_87.3,MTA3,1779,994
MTA3_SANT_E10_87.4,MTA3,5837,5734
MTA3_SANT_E11_57.0,MTA3,1484,1479
MTA3_SANT_E11_57.1,MTA3,2203,2784
MTF2_Phd1_E4_73.0,MTF2,2264,1965
MTF2_Phd1_E4_73.1,MTF2,1524,1982
MTF2_Phd1_E4_73.2,MTF2,2173,2488
MTF2_Phd1_E5_86.0,MTF2,2082,2723
MTF2_Phd1_E5_86.1,MTF2,2499,1930
MTF2_Phd1_E5_86.3,MTF2,2600,2954
MTF2_Phd2_E6_26.0,MTF2,2289,2078
MTF2_Phd2_E7_96.0,MTF2,2086,2513
MTF2_Phd2_E7_96.1,MTF2,2496,1988
MTF2_Phd2_E7_96.2,MTF2,1653,3355
MTF2_Phd2_E7_96.3,MTF2,1793,3423
MTF2_tudor4595_E1_1782.1,MTF2,1381,1303
MTF2_tudor4595_E1_1782.11,MTF2,2470,3769
MTF2_tudor4595_E1_1782.13,MTF2,1444,1813
MTF2_tudor4595_E1_1782.15,MTF2,1908,2918
MTF2_tudor4595_E1_1782.7,MTF2,733,616
MTF2_tudor4595_E1_1782.9,MTF2,2624,2354
MUM1_PWWP410489_E1_2136.103,MUM1,2713,1439
MUM1_PWWP410489_E1_2136.104,MUM1,1753,1305
MUM1_PWWP410489_E1_2136.107,MUM1,1498,1591
MUM1_PWWP410489_E1_2136.108,MUM1,2553,2890
MUM1_PWWP410489_E1_2136.112,MUM1,2071,1194
MUM1_PWWP410489_E1_2136.114,MUM1,272,166
MYB_SANT_E3_72.0,MYB,1780,1764
MYB_SANT_E3_72.1,MYB,1275,1105
MYB_SANT_E3_72.2,MYB,1073,1599
MYB_SANT_E4_52.0,MYB,5116,3473
MYB_SANT_E4_52.1,MYB,1689,313
MYB_SANT_E4_52.2,MYB,3431,1873
MYB_SANT2_E4_32.0,MYB,2075,1712
MYB_SANT2_E5_114.0,MYB,0,0
MYB_SANT2_E5_114.1,MYB,3576,1931
MYB_SANT2_E5_114.10,MYB,879,299
MYB_SANT2_E5_114.11,MYB,3998,1884
MYB_SANT2_E5_114.3,MYB,759,361
MYB_SANT3_E5_97.1,MYB,1413,1360
MYB_SANT3_E5_97.5,MYB,1667,131
MYB_SANT3_E5_97.6,MYB,2844,1764
MYB_SANT3_E6_46.0,MYB,2373,1521
MYB_SANT3_E6_46.1,MYB,375,0
MYB_SANT3_E6_46.2,MYB,1613,792
MYBL1_SANT_E3_72.0,MYBL1,1705,2972
MYBL1_SANT_E3_72.1,MYBL1,1018,788
MYBL1_SANT_E4_52.0,MYBL1,5603,9037
MYBL1_SANT_E4_52.1,MYBL1,6525,10995
MYBL1_SANT2_E4_32.0,MYBL1,1434,1538
MYBL1_SANT2_E4_32.1,MYBL1,2095,2683
MYBL1_SANT2_E5_115.1,MYBL1,2411,2157
MYBL1_SANT2_E5_115.2,MYBL1,1414,2063
MYBL1_SANT2_E5_115.5,MYBL1,1702,2136
MYBL1_SANT2_E5_115.6,MYBL1,2189,3131
MYBL1_SANT3_E5_97.3,MYBL1,1736,2329
MYBL1_SANT3_E5_97.4,MYBL1,4422,5997
MYBL1_SANT3_E5_97.5,MYBL1,1740,1994
MYBL1_SANT3_E5_97.6,MYBL1,4496,4279
MYBL1_SANT3_E5_97.7,MYBL1,1144,984
MYBL1_SANT3_E6_46.0,MYBL1,1775,1901
MYBL2_SANT_E3_72.2,MYBL2,4250,1771
MYBL2_SANT_E3_72.4,MYBL2,906,159
MYBL2_SANT_E3_72.6,MYBL2,1792,336
MYBL2_SANT_E4_52.2,MYBL2,2374,393
MYBL2_SANT_E4_52.3,MYBL2,1050,498
MYBL2_SANT_E4_52.4,MYBL2,1332,455
MYBL2_SANT2_E4_32.0,MYBL2,2934,478
MYBL2_SANT2_E5_115.0,MYBL2,1425,95
MYBL2_SANT2_E5_115.5,MYBL2,568,74
MYBL2_SANT2_E5_115.6,MYBL2,900,526
MYBL2_SANT2_E5_115.8,MYBL2,2291,344
MYBL2_SANT2_E5_115.9,MYBL2,2903,409
MYBL2_SANT3_E5_97.1,MYBL2,4051,1724
MYBL2_SANT3_E5_97.10,MYBL2,4727,575
MYBL2_SANT3_E5_97.6,MYBL2,2944,80
MYBL2_SANT3_E5_97.9,MYBL2,3082,445
MYBL2_SANT3_E6_46.0,MYBL2,1417,185
MYBL2_SANT3_E6_46.1,MYBL2,3627,335
MYNN_BTB14111_E1_1833.125,MYNN,3080,3501
MYNN_BTB14111_E1_1833.127,MYNN,2298,1470
MYNN_BTB14111_E1_1833.128,MYNN,3992,5409
MYNN_BTB14111_E1_1833.13,MYNN,2225,1205
MYNN_BTB14111_E1_1833.2,MYNN,1416,1960
MYNN_BTB14111_E1_1833.7,MYNN,828,916
MYPOP_SANT_E2_231.0,MYPOP,1185,1480
MYPOP_SANT_E2_231.10,MYPOP,1614,1387
MYPOP_SANT_E2_231.17,MYPOP,2902,2199
MYPOP_SANT_E2_231.23,MYPOP,380,782
MYPOP_SANT_E2_231.27,MYPOP,600,1242
MYPOP_SANT_E2_231.3,MYPOP,1967,1355
MYSM1_SANT_E6_42.0,MYSM1,2765,2038
MYSM1_SANT_E6_42.1,MYSM1,3813,4021
MYSM1_SANT_E7_93.0,MYSM1,4660,5354
MYSM1_SANT_E7_93.1,MYSM1,6596,8461
MYSM1_SANT_E7_93.2,MYSM1,2574,4059
MYSM1_SANT_E7_93.3,MYSM1,6826,8558
NACC1_BTB20122_E1_1584.15,NACC1,1303,502
NACC1_BTB20122_E1_1584.22,NACC1,325,447
NACC1_BTB20122_E1_1584.24,NACC1,0,0
NACC1_BTB20122_E1_1584.3,NACC1,1036,793
NACC1_BTB20122_E1_1584.302,NACC1,828,520
NACC1_BTB20122_E1_1584.307,NACC1,17,0
NACC2_BTB20120_E1_1764.15,NACC2,1317,1644
NACC2_BTB20120_E1_1764.16,NACC2,744,490
NACC2_BTB20120_E1_1764.23,NACC2,0,0
NACC2_BTB20120_E1_1764.362,NACC2,592,209
NACC2_BTB20120_E1_1764.365,NACC2,1471,832
NACC2_BTB20120_E1_1764.6,NACC2,2215,3616
NCOR1_SANT_E12_41.0,NCOR1,3359,5430
NCOR1_SANT_E12_41.1,NCOR1,1555,3221
NCOR1_SANT_E13_55.2,NCOR1,6821,6021
NCOR1_SANT_E13_55.4,NCOR1,315,494
NCOR1_SANT_E14_102.4,NCOR1,4866,4607
NCOR1_SANT_E15_125.2,NCOR1,792,901
NCOR1_SANT2_E16_218.27,NCOR1,1106,1016
NCOR1_SANT2_E16_218.9,NCOR1,3874,5018
NCOR1_SANT2_E17_63.2,NCOR1,1580,3618
NCOR1_SANT2_E17_63.3,NCOR1,7023,7207
NCOR1_SANT2_E18_101.0,NCOR1,4393,5498
NCOR1_SANT2_E18_101.4,NCOR1,244,562
NCOR2_SANT_E13_35.0,NCOR2,1433,2400
NCOR2_SANT_E13_35.1,NCOR2,2000,1
NCOR2_SANT_E14_55.3,NCOR2,2441,3617
NCOR2_SANT_E14_55.5,NCOR2,972,1504
NCOR2_SANT_E15_99.3,NCOR2,542,1389
NCOR2_SANT_E16_158.13,NCOR2,542,360
NCOR2_SANT2_E17_173.11,NCOR2,1335,1295
NCOR2_SANT2_E17_173.12,NCOR2,1905,3001
NCOR2_SANT2_E18_63.0,NCOR2,1656,3265
NCOR2_SANT2_E18_63.3,NCOR2,2413,3684
NCOR2_SANT2_E19_101.0,NCOR2,3716,7912
NCOR2_SANT2_E19_101.4,NCOR2,2495,3015
NSD1_Phd1_E11_144.10,NSD1,1557,773
NSD1_Phd1_E11_144.20,NSD1,992,933
NSD1_Phd1_E11_144.4,NSD1,1459,1271
NSD1_Phd1_E12_120.0,NSD1,778,1199
NSD1_Phd1_E12_120.8,NSD1,1830,1782
NSD1_Phd1_E12_120.9,NSD1,2397,2813
NSD1_Phd2_E13_141.12,NSD1,1592,728
NSD1_Phd2_E13_141.13,NSD1,1690,1290
NSD1_Phd2_E13_141.17,NSD1,1341,1171
NSD1_Phd2_E13_141.4,NSD1,742,715
NSD1_Phd2_E13_141.7,NSD1,1022,406
NSD1_Phd2_E13_141.9,NSD1,858,475
NSD1_Phd3_E13_52.0,NSD1,604,656
NSD1_Phd3_E13_52.1,NSD1,467,292
NSD1_Phd3_E14_110.0,NSD1,1815,921
NSD1_Phd3_E14_110.1,NSD1,1355,2141
NSD1_Phd3_E14_110.7,NSD1,1580,1112
NSD1_Phd3_E14_110.8,NSD1,505,219
NSD1_Phd4_E15_98.0,NSD1,1740,1017
NSD1_Phd4_E15_98.2,NSD1,1102,454
NSD1_Phd4_E15_98.3,NSD1,3765,2008
NSD1_Phd4_E15_98.4,NSD1,1148,388
NSD1_Phd4_E15_98.5,NSD1,1550,1349
NSD1_Phd4_E15_98.7,NSD1,1509,761
NSD1_Phd5_E22_106.0,NSD1,643,363
NSD1_Phd5_E22_106.1,NSD1,641,370
NSD1_Phd5_E22_106.2,NSD1,509,323
NSD1_Phd5_E22_106.3,NSD1,347,138
NSD1_Phd5_E22_106.5,NSD1,810,592
NSD1_Phd5_E22_106.7,NSD1,917,497
NSD1_PWWP17541848_E1_8091.285,NSD1,500,100
NSD1_PWWP17541848_E1_8091.295,NSD1,1288,228
NSD1_PWWP17541848_E1_8091.703,NSD1,3127,1296
NSD1_PWWP17541848_E1_8091.705,NSD1,922,96
NSD1_PWWP17541848_E1_8091.712,NSD1,332,365
NSD1_PWWP17541848_E1_8091.714,NSD1,994,574
NSD1_PWWP319429_E1_8091.35,NSD1,439,311
NSD1_PWWP319429_E1_8091.38,NSD1,1862,1674
NSD1_PWWP319429_E1_8091.921,NSD1,2162,1817
NSD1_PWWP319429_E1_8091.928,NSD1,2003,2438
NSD1_PWWP319429_E1_8091.93,NSD1,674,247
NSD1_PWWP319429_E1_8091.932,NSD1,812,1227
OARD1_Macro14140_E1_459.2,OARD1,943,654
OARD1_Macro14140_E1_459.23,OARD1,1069,821
OARD1_Macro14140_E1_459.24,OARD1,936,512
OARD1_Macro14140_E1_459.26,OARD1,1330,2609
OARD1_Macro14140_E1_459.37,OARD1,979,569
OARD1_Macro14140_E1_459.5,OARD1,2664,2247
ORC1_Bah44170_E1_2586.1,ORC1,2114,1
ORC1_Bah44170_E1_2586.15,ORC1,1722,1305
ORC1_Bah44170_E1_2586.2,ORC1,1735,24
ORC1_Bah44170_E1_2586.314,ORC1,1549,483
ORC1_Bah44170_E1_2586.325,ORC1,1827,439
ORC1_Bah44170_E1_2586.329,ORC1,2579,266
PARP14_Macro10141155_E1_5406.168,PARP14,1118,1493
PARP14_Macro10141155_E1_5406.179,PARP14,2307,2415
PARP14_Macro10141155_E1_5406.185,PARP14,715,970
PARP14_Macro10141155_E1_5406.187,PARP14,1372,1287
PARP14_Macro10141155_E1_5406.372,PARP14,1365,1534
PARP14_Macro10141155_E1_5406.375,PARP14,1056,1854
PARP14_Macro12271354_E1_5406.219,PARP14,575,617
PARP14_Macro12271354_E1_5406.22,PARP14,916,1386
PARP14_Macro12271354_E1_5406.225,PARP14,2659,3665
PARP14_Macro12271354_E1_5406.342,PARP14,1829,2358
PARP14_Macro12271354_E1_5406.343,PARP14,1845,1402
PARP14_Macro12271354_E1_5406.345,PARP14,888,1038
PARP14_Macro801977_E1_5406.121,PARP14,2696,2896
PARP14_Macro801977_E1_5406.399,PARP14,1362,1289
PARP14_Macro801977_E1_5406.409,PARP14,1321,1482
PARP14_Macro801977_E1_5406.412,PARP14,1667,2528
PARP14_Macro801977_E1_5406.425,PARP14,759,642
PARP14_Macro801977_E1_5406.429,PARP14,1184,1037
PARP15_Macro304431_E1_2037.151,PARP15,1091,647
PARP15_Macro304431_E1_2037.158,PARP15,1623,2164
PARP15_Macro304431_E1_2037.62,PARP15,1388,2170
PARP15_Macro304431_E1_2037.63,PARP15,1293,1651
PARP15_Macro304431_E1_2037.68,PARP15,714,1246
PARP15_Macro304431_E1_2037.8,PARP15,874,1276
PARP15_Macro89230_E1_2037.25,PARP15,0,0
PARP15_Macro89230_E1_2037.28,PARP15,2382,2930
PARP15_Macro89230_E1_2037.31,PARP15,1527,991
PARP15_Macro89230_E1_2037.39,PARP15,1532,1500
PARP15_Macro89230_E1_2037.41,PARP15,3037,3064
PARP15_Macro89230_E1_2037.46,PARP15,2579,2365
PARP9_Macro117295_E1_2565.15,PARP9,633,654
PARP9_Macro117295_E1_2565.243,PARP9,2494,4744
PARP9_Macro117295_E1_2565.247,PARP9,1475,3191
PARP9_Macro117295_E1_2565.37,PARP9,1754,1824
PARP9_Macro117295_E1_2565.49,PARP9,1729,1181
PARP9_Macro117295_E1_2565.5,PARP9,689,627
PARP9_Macro317453_E1_2565.219,PARP9,1238,907
PARP9_Macro317453_E1_2565.6,PARP9,3510,4474
PARP9_Macro317453_E1_2565.64,PARP9,2338,1251
PARP9_Macro317453_E1_2565.67,PARP9,2544,3858
PARP9_Macro317453_E1_2565.7,PARP9,1422,2069
PARP9_Macro317453_E1_2565.71,PARP9,2820,2595
PATZ1_BTB30159_E1_2064.23,PATZ1,1422,1548
PATZ1_BTB30159_E1_2064.39,PATZ1,1903,1820
PATZ1_BTB30159_E1_2064.397,PATZ1,1130,1249
PATZ1_BTB30159_E1_2064.45,PATZ1,788,1246
PATZ1_BTB30159_E1_2064.49,PATZ1,1064,613
PATZ1_BTB30159_E1_2064.7,PATZ1,1485,1125
PBRM1_Bah11301248_E1_4749.143,PBRM1,1069,456
PBRM1_Bah11301248_E1_4749.146,PBRM1,2894,1861
PBRM1_Bah11301248_E1_4749.15,PBRM1,2187,1535
PBRM1_Bah11301248_E1_4749.329,PBRM1,780,823
PBRM1_Bah11301248_E1_4749.332,PBRM1,1087,368
PBRM1_Bah11301248_E1_4749.348,PBRM1,747,240
PBRM1_Bah9571049_E1_4749.114,PBRM1,924,1913
PBRM1_Bah9571049_E1_4749.115,PBRM1,1649,984
PBRM1_Bah9571049_E1_4749.117,PBRM1,972,836
PBRM1_Bah9571049_E1_4749.122,PBRM1,2275,2366
PBRM1_Bah9571049_E1_4749.369,PBRM1,1193,1216
PBRM1_Bah9571049_E1_4749.371,PBRM1,1064,601
PHF1_Phd1_E4_73.2,PHF1,679,689
PHF1_Phd1_E4_73.6,PHF1,1914,2973
PHF1_Phd1_E4_73.7,PHF1,2409,1475
PHF1_Phd1_E5_80.1,PHF1,2222,2752
PHF1_Phd1_E5_80.14,PHF1,1999,886
PHF1_Phd1_E5_80.8,PHF1,1054,0
PHF1_Phd2_E6_26.0,PHF1,1556,2562
PHF1_Phd2_E6_26.1,PHF1,864,905
PHF1_Phd2_E7_96.10,PHF1,1301,984
PHF1_Phd2_E7_96.4,PHF1,2452,2418
PHF1_Phd2_E8_34.0,PHF1,1551,1784
PHF1_Phd2_E8_34.1,PHF1,1474,1508
PHF1_tudor2980_E1_1704.1,PHF1,1189,278
PHF1_tudor2980_E1_1704.14,PHF1,1449,1823
PHF1_tudor2980_E1_1704.21,PHF1,1440,2269
PHF1_tudor2980_E1_1704.23,PHF1,1704,2302
PHF1_tudor2980_E1_1704.352,PHF1,1602,1929
PHF1_tudor2980_E1_1704.354,PHF1,3068,3497
PHF10_Phd_E10_88.0,PHF10,2589,2527
PHF10_Phd_E10_88.1,PHF10,1861,2495
PHF10_Phd_E10_88.2,PHF10,1670,1283
PHF10_Phd_E11_77.1,PHF10,3070,3466
PHF10_Phd_E11_77.2,PHF10,973,1314
PHF10_Phd_E11_77.4,PHF10,3214,3804
PHF11_Phd_E3_84.0,PHF11,2424,3648
PHF11_Phd_E3_84.1,PHF11,1031,1239
PHF11_Phd_E4_108.5,PHF11,1089,826
PHF11_Phd_E4_108.6,PHF11,1587,1423
PHF11_Phd_E5_134.10,PHF11,2831,3610
PHF11_Phd_E5_134.7,PHF11,698,1028
PHF12_Phd_E2_77.0,PHF12,871,290
PHF12_Phd_E2_77.6,PHF12,430,114
PHF12_Phd_E3_58.3,PHF12,1715,589
PHF12_Phd_E3_58.5,PHF12,1955,940
PHF12_Phd_E5_121.8,PHF12,1733,1805
PHF12_Phd_E6_133.4,PHF12,2820,1856
PHF13_Phd_E4_141.1,PHF13,1717,562
PHF13_Phd_E4_141.11,PHF13,2807,2863
PHF13_Phd_E4_141.15,PHF13,1635,1365
PHF13_Phd_E4_141.6,PHF13,1096,1592
PHF13_Phd_E4_141.8,PHF13,2615,3837
PHF13_Phd_E4_141.9,PHF13,1789,1564
PHF14_ePhd_E5_53.0,PHF14,2223,2936
PHF14_ePhd_E5_53.2,PHF14,1197,1245
PHF14_ePhd_E6_112.1,PHF14,1062,2081
PHF14_ePhd_E6_112.2,PHF14,1665,2509
PHF14_ePhd_E7_138.13,PHF14,1169,656
PHF14_ePhd_E8_39.0,PHF14,2722,3293
PHF14_Phd1_E4_85.0,PHF14,769,1239
PHF14_Phd1_E4_85.1,PHF14,537,1579
PHF14_Phd1_E5_86.0,PHF14,2424,3823
PHF14_Phd1_E5_86.1,PHF14,1936,1089
PHF14_Phd2_E13_132.0,PHF14,2440,4330
PHF14_Phd2_E13_132.1,PHF14,1133,906
PHF14_Phd2_E13_132.2,PHF14,3,0
PHF14_Phd2_E13_132.3,PHF14,1396,1104
PHF14_Phd2_E13_132.6,PHF14,0,0
PHF14_Phd2_E13_132.8,PHF14,1150,2751
PHF19_Phd1_E4_73.1,PHF19,1493,604
PHF19_Phd1_E4_73.6,PHF19,1599,1276
PHF19_Phd1_E4_73.7,PHF19,667,408
PHF19_Phd1_E5_86.12,PHF19,1634,2463
PHF19_Phd1_E5_86.3,PHF19,1496,540
PHF19_Phd1_E5_86.9,PHF19,2479,4054
PHF19_Phd2_E6_26.0,PHF19,2338,4251
PHF19_Phd2_E7_96.0,PHF19,1302,2153
PHF19_Phd2_E7_96.1,PHF19,1714,1566
PHF19_Phd2_E7_96.11,PHF19,696,634
PHF19_Phd2_E7_96.3,PHF19,2472,1442
PHF19_Phd2_E8_34.0,PHF19,961,273
PHF19_tudor4387_E1_624.15,PHF19,815,337
PHF19_tudor4387_E1_624.19,PHF19,1524,2588
PHF19_tudor4387_E1_624.95,PHF19,1427,1415
PHF19_tudor4387_E1_624.96,PHF19,3753,2586
PHF19_tudor4387_E1_624.98,PHF19,1741,2416
PHF19_tudor4387_E1_624.99,PHF19,3426,3438
PHF2_Phd_E1_80.0,PHF2,1574,1196
PHF2_Phd_E1_80.5,PHF2,1054,174
PHF2_Phd_E1_80.6,PHF2,1271,1597
PHF2_Phd_E2_61.0,PHF2,1601,327
PHF2_Phd_E2_61.2,PHF2,712,796
PHF2_Phd_E2_61.3,PHF2,1112,871
PHF20_Phd_E13_45.0,PHF20,2987,2461
