Gene	sgRNA	Cont2|beta	Cont2|z	Cont2|p-value	Cont2|fdr	Cont2|wald-p-value	Cont2|wald-fdr
NPAS3	6	0.19802	1.5824	0.033865	0.24435	0.11355	0.34807
ZBTB3	11	0.043999	0.56694	0.39044	0.7713	0.57076	0.72903
ZKSCAN4	6	0.12223	1.3245	0.18014	0.57598	0.18535	0.42401
PRDM6	6	0.089682	0.91246	0.30535	0.70639	0.36153	0.59425
WWP2	14	-0.073719	-1.2575	0.59903	0.85906	0.20859	0.44338
neg95	1	-0.012041	-0.71341	0.95248	0.98907	0.47559	0.68297
HPN	6	0.060442	0.52995	0.45134	0.80808	0.59614	0.74763
EGR1	6	0.077715	1.5128	0.36198	0.75311	0.13032	0.36287
FOXN2	7	-0.01659	-0.22741	0.91292	0.97749	0.82011	0.89638
RAD54L2	8	0.023872	0.21926	0.61042	0.86353	0.82645	0.89883
PRSS58	6	0.014413	0.20558	0.7214	0.90805	0.83712	0.90623
RFPL3	9	-0.0027707	-0.02726	0.78458	0.93776	0.97825	0.99009
EIF2AK4	12	-0.12548	-1.6645	0.31104	0.70809	0.096016	0.33016
EPHA3	6	0.13182	1.4102	0.1494	0.52226	0.15847	0.3954
ZNF514	6	-0.09537	-1.0963	0.59135	0.85655	0.27296	0.51021
MEOX2	6	0.021276	0.32268	0.67131	0.88952	0.74694	0.85108
43526	9	-0.086362	-1.1814	0.58139	0.85374	0.23746	0.47389
TERF1	12	-0.35916	-2.8133	0.001992	0.033019	0.0049043	0.10977
USP12	6	0.089295	1.7572	0.30734	0.70681	0.078887	0.32007
FOXF1	6	-0.084168	-0.80745	0.65196	0.88161	0.41941	0.63995
NPR2	6	-0.0021646	-0.026441	0.83978	0.95875	0.97891	0.9903
ZFP62	4	0.12218	0.51767	0.27917	0.68315	0.60469	0.75538
TMPRSS11F	6	0.11964	1.602	0.18839	0.58532	0.10915	0.34628
RAD54L	6	-0.25927	-1.5917	0.11155	0.45266	0.11146	0.34706
FBXL18	20	-0.032415	-0.51161	0.99175	0.998	0.60892	0.75851
KCTD3	6	0.10871	1.3408	0.22738	0.63767	0.18	0.41796
SIM1	6	0.11256	1.1309	0.21343	0.62344	0.25811	0.49417
USP22	6	-0.029823	-0.50849	0.98008	0.99423	0.61111	0.75962
NR2C1	6	0.083256	1.4235	0.33608	0.73214	0.15459	0.39193
ZNF674	6	0.14897	1.983	0.10757	0.44262	0.047367	0.30164
RPS6KB1	6	0.16601	0.80802	0.072282	0.36638	0.41908	0.63995
USP25	6	-0.044333	-0.57798	0.88902	0.97027	0.56328	0.72405
