sgRNA,Gene,DLD1-Ts13.initial,DLD1-Ts13.final
MYNN_E7_83.0,MYNN,2279,3421
ZNF436_E4_918.68,ZNF436,4563,4302
neg1,neg1,8022,9460
CBFB_E2_87.9,CBFB,1679,1210
TRIM31_1278.3,TRIM31,2536,2388
PRDM13_E4_69.2,PRDM13,3625,3782
YY2_E1_230.3,YY2,1655,1511
ZNF91_E4_2595.71,ZNF91,3049,3895
ZNF493_E4_1086.37,ZNF493,2991,3795
RNF144A_879.33,RNF144A,2604,2785
HMGB2_E2_126.14,HMGB2,4488,7080
PRSS41_957.126,PRSS41,5238,7531
FOXK1_E4_138.11,FOXK1,7348,4494
KCNA10_BTB88179_E1_1536.29,KCNA10,799,773
KCNB2_BTB37136_E1_2736.367,KCNB2,2245,2780
BMPR2_PKc_E10_137.6,BMPR2,2064,1814
STK33_PKc_E10_76.4,STK33,1898,2306
MIER2_SANT_E10_84.4,MIER2,2780,2097
TXK_PKc_E10_161.16,TXK,1879,2553
ZKSCAN3_E7_573.55,ZKSCAN3,4923,5167
LNX1_2187.9,LNX1,2116,2332
GSX2_E2_174.3,GSX2,2653,2598
PDX1_E2_177.3,PDX1,1687,1211
CUL5_2343.34,CUL5,3075,3847
FBXL4_1866.100,FBXL4,2680,3349
CERS6_E3_105.6,CERS6,1824,2085
SH3RF1_2667.5,SH3RF1,1739,1488
ZNF491_E3_1176.100,ZNF491,3510,3344
KLHL25_BTB36144_E1_1770.12,KLHL25,2383,2353
PA2G4_1185.22,PA2G4,1715,828
KCTD2_BTB74164_E1_792.48,KCTD2,2482,2668
GRK4_PKc_E11_90.8,GRK4,1352,1545
FBXW11_9,FBXW11,3550,2418
RNF10_2436.271,RNF10,1854,1244
CDC27_2493.124,CDC27,3820,579
ZNF502_E5_1161.46,ZNF502,3371,4147
ASB12_957.28,ASB12,2076,2021
KAT6A_Phd_E5_116.6,KAT6A,763,848
EPHB3_PKc_E12_216.7,EPHB3,1577,981
SFMBT1_MBT360453_E1_2601.92,SFMBT1,1292,624
HMGB1_E3_146.3,HMGB1,2116,2249
TOX3_E5_144.13,TOX3,7717,8110
CHD3_Chromo_E10_90.3,CHD3,2600,3391
PLAG1_E4_110.5,PLAG1,2964,3034
ZNF446_E7_69.2,ZNF446,5019,3122
ZNF446_E7_69.2,ZNF446,5019,1075
ZNF446_E7_69.2,ZNF446,1362,3122
ZNF446_E7_69.2,ZNF446,1362,1075
NEURL2_858.69,NEURL2,2510,2986
KALRN_PKc_E58_201,KALRN,3228,2066
VPS8_4287.219,VPS8,2599,2413
neg81,neg81,4293,4448
DMPK_PKc_E2_84.9,DMPK,1376,1084
ASB18_1401.198,ASB18,1280,1287
NFATC2_E5_173.3,NFATC2,2476,2304
ZNF616_E4_1668.35,ZNF616,2157,2565
HLTF_3030.152,HLTF,3028,3663
MEIS2_E8_63.1,MEIS2,1625,2405
RPL23A_e3.1,RPL23A,19877,2861
ZNF33A_E5_1407.109,ZNF33A,2676,2828
RING1_1221.262,RING1,4499,4811
ATOH8_E2_87.4,ATOH8,2545,2366
CBLB_2949.61,CBLB,1681,2212
IKZF4_E5_131.12,IKZF4,3485,3869
LIMK2_PKc_E8_87.3,LIMK2,3995,3730
MID2_2208.6,MID2,1148,797
ZNF37A_E8_1242.61,ZNF37A,3504,3959
MMP13_1416.134,MMP13,3709,4219
ZNF230_E5_810.18,ZNF230,2606,2687
SETDB1_e22_45.2,SETDB1,1598,1546
DCST1_2121.154,DCST1,1948,1501
RNF144A_879.119,RNF144A,1987,1507
MARCH10_2541.167,43534,2270,2981
HERC3_2799.109,HERC3,715,543
G2E3_1983.59,G2E3,2832,2497
RPS6KB1_PKc_E4_69,RPS6KB1,328,173
NR2C2_E7_38.0,NR2C2,2633,2363
SIX4_E1_165.21,SIX4,1243,991
ZNF493_E4_1086.21,ZNF493,1268,1293
CREB5_E9_138.2,CREB5,1473,1014
RNF24_510.39,RNF24,1573,1666
LNX1_2187.8,LNX1,1238,1365
neg45,neg45,8334,7353
EHMT1_e26_176.2,EHMT1,2375,1011
ZSCAN32_E7_555.45,ZSCAN32,1691,922
THAP8_E2_187.11,THAP8,1551,1409
UBR3_5667.59,UBR3,69,92
KDM3A_e21_131.1,KDM3A,1908,1786
CTSH_1008.105,CTSH,4844,4457
ZNF3_E6_582.62,ZNF3,2991,2958
MECOM_E11_167.4,MECOM,3326,3900
L3MBTL4_MBT57149_E1_1872.206,L3MBTL4,2217,2864
MECOM_E8_1357.16,MECOM,3029,3639
ZNF771_E3_492.16,ZNF771,3745,4045
CREB3L3_E6_92.7,CREB3L3,1266,779
SP110_E14_143.9,SP110,3854,3219
TRIO_PKc_E55_201.12,TRIO,692,421
TBX15_E2_83.5,TBX15,3372,3085
EP300_e29_162.9,EP300,2483,1788
PhIP_BD2_e36_153.0,PhIP,5784,4742
KDM5D_E5_144.7,KDM5D,3943,4974
ZNF665_E4_1497.90,ZNF665,4794,5568
ASCL4_E1_165.12,ASCL4,4066,4261
ADCK2_PKc_E4_96.5,ADCK2,923,1417
GFI1_E5_138.15,GFI1,2222,2192
PHF8_e7_187.2,PHF8,2002,829
ABTB1_BTB273376_E1_1437.82,ABTB1,1404,1227
ZBTB3_BTB64170_E1_1725.54,ZBTB3,616,311
TFAM_E3_71.2,TFAM,3096,722
ZNF507_E5_115.3,ZNF507,2902,3547
PARP14_Macro12271354_E1_5406.22,PARP14,929,968
NSD1_Phd5_E22_106.0,NSD1,592,515
PARP9_Macro117295_E1_2565.49,PARP9,1708,1633
DTX4_1860.220,DTX4,1290,1179
CASP4_966.7,CASP4,2837,2992
MAP4K4_PKc_E3_57,MAP4K4,1267,926
PAX2_E2_167.32,PAX2,2098,2008
TCF23_E2_150.13,TCF23,810,866
CDC42BPB_PKc_E3_84.2,CDC42BPB,2079,1770
MINA_e4_129.12,MINA,1868,1896
SHH_1389.106,SHH,2241,2390
DBX2_E3_123.2,DBX2,3573,3566
RCOR3_E10_81.0,RCOR3,3261,3574
CUL3_2325.102,CUL3,2409,670
RPS6KA5_PKc_E7_104,RPS6KA5,1849,2023
DTX3L_2223.99,DTX3L,839,635
ESRRG_E3_109.2,ESRRG,2701,3116
HIF1AN_e3_149.1,HIF1AN,3002,2203
ARX_E2_89.0,ARX,3740,3714
BRWD1_6963.521,BRWD1,2469,1912
SIX6_E1_147.6,SIX6,3754,3829
DCAF6_2856.235,DCAF6,4802,7772
SOX6_E13_109.9,SOX6,3793,3337
ZNF620_E5_570.16,ZNF620,4259,3334
TET2_e10_86.3,TET2,5217,4406
ANKIB1_3270.50,ANKIB1,1893,2656
MTA3_Bah3170_E1_1548.11,MTA3,3192,2641
CDRT1_8,CDRT1,2145,1863
FBXL4_1866.84,FBXL4,2168,2164
TBX15_E3_102.4,TBX15,4746,5023
DMRTA2_E2_141.19,DMRTA2,1801,1644
HES5_E2_159.15,HES5,3223,2749
SPPL2C_2055.366,SPPL2C,2357,1885
MARK3_PKc_E6_71,MARK3,2320,2505
ZBTB6_BTB23127_E1_1275.2,ZBTB6,482,468
FBXO38_2,FBXO38,2175,2764
MIER2_SANT_E10_84.2,MIER2,652,348
ZNF30_E5_1491.59,ZNF30,6571,7095
SMARCA2_H_e25_59.1,SMARCA2,3660,1318
ZNF706_E4_48.3,ZNF706,2201,2028
ZBTB24_E5_84.1,ZBTB24,2878,1752
HNF1A_E3_187.10,HNF1A,2290,1961
KCTD4_BTB36123_E1_780.14,KCTD4,2455,2381
LEF1_E9_99.3,LEF1,2771,2715
UHRF2_Phd_E6_182.11,UHRF2,2184,2430
ZBTB9_BTB38140_E1_1422.17,ZBTB9,5440,4780
MTF2_Phd1_E5_86.3,MTF2,2785,3286
BRD2_BD2_e7_129.6,BRD2,2015,917
ZNF17_E3_1239.76,ZNF17,3671,3915
KLK12_765.6,KLK12,1931,1699
ZBTB48_E4_112.7,ZBTB48,994,426
PSMA8_771.47,PSMA8,3412,3616
HTRA4_1431.117,HTRA4,2674,2434
TRIM28_BD_e15_87.2,TRIM28,3161,3093
DPYSL2_80.3,DPYSL2,1141,882
MINK1_PKc_E4_126.7,MINK1,1847,1804
PHF20_tudor90135_E1_3039.19,PHF20,3034,2392
HDAC11_e4_117.8,HDAC11,2617,2122
ZFP92_E4_657.72,ZFP92,3572,4052
SPIN3_Spinlin210254_E1_777.57,SPIN3,2326,2372
ZBTB22_BTB47149_E1_1905.16,ZBTB22,2025,1677
TRIM31_1278.6,TRIM31,4171,4260
ZSCAN9_E5_327.29,ZSCAN9,3368,3040
RNF170_777.61,RNF170,894,719
MNT_E4_112.3,MNT,2040,1258
TRIM45_1689.209,TRIM45,2549,2172
HOXC12_E2_171.6,HOXC12,3573,3397
ZNF787_E3_822.44,ZNF787,1623,1108
CUL2_2295.87,CUL2,2699,1544
MAST1_PKc_E16_102.2,MAST1,477,304
PRKAA1_PKc_E3_94.7,PRKAA1,952,807
CFB_2295.22,CFB,2666,2794
BMP1_2961.72,BMP1,2542,1741
GZMH_741.9,GZMH,1672,2053
ADAM29_2463.218,ADAM29,4208,5369
USP51_2136.114,USP51,2157,2580
NSD1_Phd4_E15_98.4,NSD1,1496,1159
CDKL3_PKc_E5_113.2,CDKL3,950,659
PKN2_PKc_E14_42,PKN2,3107,2600
PRDM8_e9_190.8,PRDM8,3625,2951
PLAU_1296.54,PLAU,2081,2463
FBXL17_2106.107,FBXL17,2660,2841
CELA3B_813.12,CELA3B,3018,2595
RNF25_1380.37,RNF25,2738,2237
TRIM77_1353.122,TRIM77,830,693
PHF14_Phd1_E5_86.1,PHF14,2695,3447
WSB2_1266.30,WSB2,1757,1558
EIF2AK2_PKc_E12_159.6,EIF2AK2,1271,846
NEURL1B_1668.242,NEURL1B,1308,1113
WHSC1L1_PWWP267383_E1_4314.384,WHSC1L1,1892,1274
ZNF232_E5_69.0,ZNF232,3295,4088
SIAH1_942.73,SIAH1,1486,1538
DMRT3_E1_141.4,DMRT3,3827,4179
CUL3_2325.99,CUL3,3921,546
LHX5_E3_135.10,LHX5,2279,2338
TYRO3_PKc_E16_110.11,TYRO3,499,349
OVGP1_2037.253,OVGP1,2482,2161
RHBDF1_2568.429,RHBDF1,1456,887
DCST1_2121.252,DCST1,1734,886
ZNF431_E5_1059.45,ZNF431,3231,3926
SMARCA2_H_e23_167.0,SMARCA2,2769,2513
DCAF15_1803.343,DCAF15,2759,3772
MMP12_1413.12,MMP12,3397,4228
DCAF12_1362.134,DCAF12,3546,4483
TLL2_3048.95,TLL2,2913,2107
ARX_E2_89.7,ARX,2458,2463
MEP1A_2241.28,MEP1A,4720,5200
SIX3_E1_147.6,SIX3,873,533
COMMD3_588.28,COMMD3,1997,1959
IRAK1_PKc_E9_208.4,IRAK1,911,943
ADAM32_2364.34,ADAM32,3127,3673
VENTX_E2_129.26,VENTX,2830,1966
SP140L_E12_143.6,SP140L,2076,1800
DCLK3_PKc_E3_133.7,DCLK3,1513,1326
STK39_PKc_E3_109.6,STK39,1629,1507
MBTPS2_1560.84,MBTPS2,6319,1520
KDM4C_Phd_E15_56.3,KDM4C,1763,1857
ZNF80_E1_411.46,ZNF80,1375,1155
HMG20B_E4_144.19,HMG20B,1065,1083
HTRA3_1362.84,HTRA3,3821,4340
FAP_2283.96,FAP,3183,3084
ADAM2_2208.151,ADAM2,3759,3086
PAX9_E3_378.5,PAX9,2486,2969
RC3H1_3405.2,RC3H1,1243,878
TCF19_Phd_E4_147.6,TCF19,2091,3055
GRK5_PKc_E7_51,GRK5,2683,2576
SOX8_E1_122.15,SOX8,4231,3924
KAT2A_BD_e18_158.19,KAT2A,621,358
ZBTB41_BTB77173_E1_2730.16,ZBTB41,1353,2273
USP18_1119.113,USP18,2466,1833
KDM4B_e7_50.4,KDM4B,1647,858
KLF4_E5_78.4,KLF4,1973,2049
MEF2D_E3_180.8,MEF2D,2603,2909
HOXB3_E4_177.16,HOXB3,2866,2342
ZNF684_E5_660.37,ZNF684,1720,1645
ELF5_E6_182.11,ELF5,1697,1329
HELLS_D_e10_144.9,HELLS,3618,5295
DCUN1D2_780.2,DCUN1D2,1868,1839
PRMT9_e4_168.5,PRMT9,6161,7035
NR2F1_E1_208.3,NR2F1,2239,1790
KDM5C_e13_120.3,KDM5C,2439,1715
ZNF441_E4_1239.96,ZNF441,2198,2460
ZBTB7A_E2_68.2,ZBTB7A,2296,1927
FBXW7_2124.76,FBXW7,2028,2211
EZH1_e20_85.7,EZH1,2806,3083
EZH1_e18_82.1,EZH1,3355,2977
JAK1_PKc_E14_88.2,JAK1,1094,761
DPRX_E2_132.11,DPRX,7082,9394
PRKCI_PKc_E15_80,PRKCI,970,1039
BRD8_BD_e18_69.2,BRD8,3934,1271
SP8_E2_69.3,SP8,5125,4866
NR0B2_E2_220.14,NR0B2,2994,3295
MLXIPL_E13_117.10,MLXIPL,1475,1080
TRIM40_777.30,TRIM40,3282,4258
RPS6KB2_PKc_E8_91,RPS6KB2,4143,3543
TCF20_ePhd_E2_94.6,TCF20,541,279
IRF6_E4_171.5,IRF6,5543,5813
KLF12_E8_170.11,KLF12,3893,3323
MARK1_PKc_E9_120,MARK1,993,517
PLK2_PKc_E6_96.4,PLK2,1154,1172
ZNF416_E4_1290.141,ZNF416,2047,1882
TOX2_E5_144.2,TOX2,4448,4567
CDKL3_PKc_E2_162.7,CDKL3,2129,3426
TRPM6_PKc_E38_88.1,TRPM6,1635,2025
HCK_PKc_E10_77.2,HCK,2286,2294
TFEB_E7_76.0,TFEB,7560,8181
KDM4A_tudor9601004_E1_3195.227,KDM4A,2746,2140
PSIP1_PWWP387_E1_1593.119,PSIP1,2295,3160
NR1H2_E5_274.9,NR1H2,3324,2089
PHF1_Phd2_E8_34.1,PHF1,1334,2079
SCYL2_PKc_E5_150.1,SCYL2,1521,1423
SMARCAD1_D_e15_136.0,SMARCAD1,5983,5203
SENP6_3339.94,SENP6,2557,533
ZNF32_E3_561.40,ZNF32,2271,3003
HTRA4_1431.96,HTRA4,3660,4459
ZNF417_E3_567.28,ZNF417,3965,3512
DCAF7_1029.85,DCAF7,1443,545
NFXL1_E18_167.14,NFXL1,3708,4047
KLF12_E8_170.16,KLF12,1237,1459
BTBD2_BTB110217_E1_1578.251,BTBD2,1249,1310
FBXO7_1569.160,FBXO7,3507,3486
ZNF562_E6_726.43,ZNF562,4511,4073
EIF2AK2_PKc_E11_123.3,EIF2AK2,2787,2374
ZBTB14_E4_387.25,ZBTB14,3770,3030
CDK1_e5.1,CDK1,7487,877
UBE2G2_498.43,UBE2G2,706,273
SUV39H2_e4_147.6,SUV39H2,3190,2942
KCNA1_BTB39130_E1_1488.211,KCNA1,1716,1434
ZNF691_E4_573.3,ZNF691,2741,1840
MAPKAPK2_PKc_E5_127.3,MAPKAPK2,1696,1712
MSGN1_E1_183.9,MSGN1,1968,2381
ZNF552_E3_243.16,ZNF552,4538,5032
UBE4A_3201.148,UBE4A,2159,2002
EPHA7_PKc_E14_150.12,EPHA7,1483,1314
DCAF4_1488.60,DCAF4,1365,1066
SMYD3_e7_103.7,SMYD3,1856,2157
HDAC4_e20_88.1,HDAC4,3419,4024
ESR2_E4_117.4,ESR2,2604,2720
MAST1_PKc_E13_139.1,MAST1,821,797
PKNOX2_E10_72.4,PKNOX2,3189,2611
RCOR2_SANT2_E9_78.4,RCOR2,2152,2101
ZNF568_E7_1170.72,ZNF568,4896,4991
PRSS48_987.27,PRSS48,3094,2633
ZNF443_E4_1242.39,ZNF443,8920,10376
TBX19_E3_135.2,TBX19,5425,5911
MORF_e13_94.8,MORF,1514,1376
BAZ2B_MBD_E12_109.4,BAZ2B,844,491
FBXO30_3,FBXO30,3065,4140
RCHY1_720.13,RCHY1,3619,3631
KLF7_E2_64.3,KLF7,2591,2876
GZMK_795.87,GZMK,2653,3014
LTA4H_1836.3,LTA4H,2432,2165
FBXO10_2871.6,FBXO10,1514,1283
KLK12_765.35,KLK12,2269,1491
ZNF10_E5_666.12,ZNF10,3907,4412
TRAF7_2013.67,TRAF7,1336,909
LTK_PKc_E16_93.11,LTK,1643,1284
RNF40_3006.315,RNF40,2413,486
RET_PKc_E13_108,RET,995,664
RFPL4A_2,RFPL4A,4011,5491
CDY2A_Chromo_E1_159.0,CDY2A,2533,3337
NPAS1_E2_156.10,NPAS1,1658,1376
PHF10_Phd_E11_77.4,PHF10,2638,2625
ZNF257_E4_936.60,ZNF257,4072,5613
TRIB2_PKc_E2_293.31,TRIB2,1147,964
PRDM6_E7_131.10,PRDM6,2885,3799
FBXO17_864.77,FBXO17,1377,1497
PHKG1_PKc_E7_164.2,PHKG1,1714,1741
TRIM16_1695.236,TRIM16,1969,2093
BARX2_E3_85.2,BARX2,2251,1618
ISL2_E4_174.2,ISL2,3190,2607
NKX3_2_E2_177.1,NKX3,217,107
ZNF561_E6_897.54,ZNF561,4179,4029
LEF1_E9_99.2,LEF1,4121,4098
RCBTB2_BTB395487_E1_1656.123,RCBTB2,4520,6209
MYF5_E1_171.0,MYF5,1323,1269
ASB7_957.69,ASB7,4200,4740
USP17L2_1593.176,USP17L2,2311,2309
HPN_1254.15,HPN,3478,3217
NLK_PKc_E5_86.1,NLK,2532,2500
SKP2_1275.29,SKP2,1821,875
CAPN14_2055.73,CAPN14,2064,2035
ZNF382_E5_765.53,ZNF382,1846,2370
NPAS1_E2_156.0,NPAS1,1176,840
ASB3_1557.85,ASB3,1419,1298
ZNF223_E5_498.23,ZNF223,1592,1125
EIF2AK4_PKc2_E15_123.2,EIF2AK4,1329,439
FBXO11_2784.155,FBXO11,1739,1401
TRIM56_2268.541,TRIM56,653,723
DCAF8_1794.254,DCAF8,1323,2094
BRWD1_BD2_e36_153.5,BRWD1,1937,1685
PRMT7_e5_73.2,PRMT7,3778,2258
CTSE_1191.98,CTSE,1864,2272
TRIM8_1656.9,TRIM8,821,563
TRIB2_PKc_E3_361.22,TRIB2,1494,1192
PRSS42_882.43,PRSS42,2574,2654
POU6F2_E11_174.6,POU6F2,3102,3248
ZNF486_E4_663.24,ZNF486,5506,5658
MTF2_Phd2_E7_96.3,MTF2,1929,2405
ZNF354A_E5_1209.7,ZNF354A,3072,2878
TRAF6_1569.16,TRAF6,2531,2195
USP29_2769.37,USP29,2744,2912
EIF3F_1074.1,EIF3F,838,585
KDM5B_e12_163.17,KDM5B,2384,2314
GRK5_PKc_E12_209.8,GRK5,859,823
EEF2K_PKc_E9_53.1,EEF2K,899,972
FOXH1_E1_78.8,FOXH1,4659,4199
ASB11_972.45,ASB11,1944,3180
OVCH1_3405.114,OVCH1,3193,3135
CISH_828.56,CISH,2196,1539
BRDT_BD1_e4_68.0,BRDT,3926,4301
UNCX_E2_135.12,UNCX,2529,2189
ZFP2_E5_1059.28,ZFP2,3870,4376
CAPN12_2160.71,CAPN12,1893,2360
CDK16_PKc_E7_95.4,CDK16,2525,3023
GTF3C4_e4_89.6,GTF3C4,1285,572
TRIM9_2133.70,TRIM9,2656,2942
UBOX5_1626.137,UBOX5,1738,1961
TTBK1_PKc_E7_66.4,TTBK1,976,739
ZNF584_E4_495.25,ZNF584,4226,3890
ZNF397_E4_744.33,ZNF397,3396,3234
TRIM24_Phd_E15_104.5,TRIM24,2262,2256
FBXL20_1311.32,FBXL20,1882,1559
ZNRF3_2811.80,ZNRF3,2438,2744
IVNS1ABP_BTB22126_E1_1929.161,IVNS1ABP,1350,1837
SP100_E22_143.11,SP100,2017,2259
ZNF22_E2_327.3,ZNF22,4194,4085
PHF6_ePhd_E3_102.1,PHF6,1824,2470
EGFR_PKc_E19_99,EGFR,1416,881
ACVR1B_PKc_E5_123.4,ACVR1B,1712,1327
DNAJC2_SANT2_E16_155.10,DNAJC2,1904,1994
PRKCE_PKc_E12_139.1,PRKCE,2088,2374
FBXL13_2208.128,FBXL13,1816,1992
ZBTB34_E2_156.6,ZBTB34,2673,2442
NEURL1_1725.131,NEURL1,3107,3909
JADE1_Phd_E7_54.6,JADE1,1928,2509
CUL2_2295.35,CUL2,3323,1885
BTBD8_BTB207300_E1_1137.45,BTBD8,2303,2261
FGR_PKc_E13_161.22,FGR,1368,1382
MEF2C_E2_51.0,MEF2C,1494,1238
SENP6_3339.137,SENP6,2803,1767
CFD_762.43,CFD,3098,2295
RORB_E2_86.1,RORB,1498,1591
RNF135_1299.11,RNF135,2796,3069
SP110_Phd_E15_101.5,SP110,2174,3041
ZNF131_BTB24129_E1_1770.135,ZNF131,2397,2006
L3MBTL3_MBT345439_E1_2343.205,L3MBTL3,1970,1686
PRDM8_e9_190.13,PRDM8,2123,2415
FEV_E3_249.20,FEV,1331,1384
ZNF680_E4_1086.37,ZNF680,4256,4720
ZNF623_E1_1116.1,ZNF623,3400,4355
DTX3L_2223.133,DTX3L,4302,4743
CFI_1752.138,CFI,3128,3337
ZNF131_BTB24129_E1_1770.139,ZNF131,3716,2226
KBTBD7_BTB53168_E1_2055.14,KBTBD7,2568,2725
MYRF_E8_135.4,MYRF,1697,1162
HES6_E3_57.6,HES6,1203,813
OTUB2_705.77,OTUB2,1478,1466
STAT6_E12_93.8,STAT6,4357,6665
ZBTB33_E3_657.35,ZBTB33,3119,3655
ING5_Phd_E7_62.3,ING5,769,348
KLK14_804.31,KLK14,984,564
FBXO21_1887.48,FBXO21,1482,1347
STK26_PKc_E6_158.7,STK26,957,1167
PSKH2_PKc_E3_108.12,PSKH2,1945,2104
HOXB7_E2_177.19,HOXB7,1277,744
MAFG_E3_210.4,MAFG,2725,1139
ZSCAN1_E6_336.74,ZSCAN1,520,742
ZNF334_E5_1401.90,ZNF334,4784,5933
ZNF268_E6_1749.61,ZNF268,4564,3674
KDM5A_Phd3_E28_204.11,KDM5A,2164,2447
ZMYND8_BD_e5_59.4,ZMYND8,3295,1506
ERCC6_H_e13_105.0,ERCC6,2978,2611
HOXA10_E2_177.15,HOXA10,2240,1736
ZNF253_E4_828.31,ZNF253,1386,1741
FBXL5_2076.1,FBXL5,2614,3283
ZNF774_E4_996.94,ZNF774,2820,3469
TRIP12_6123.41,TRIP12,1488,1708
RPS6KA5_PKc_E2_34.2,RPS6KA5,1145,607
AMFR_1932.73,AMFR,3142,1955
NAALADL2_2388.154,NAALADL2,1556,1527
TRIM66_BD_e19_79.6,TRIM66,1697,2191
DCAF17_1362.12,DCAF17,1317,1328
ESR2_E4_117.6,ESR2,2184,2301
ZNF689_E3_666.32,ZNF689,1659,1510
KDM3A_e22_95.4,KDM3A,2269,2107
TNIK_PKc_E6_91.2,TNIK,748,598
TLL2_3048.96,TLL2,4528,4469
RNF217_1629.145,RNF217,4135,5987
SMN1_Tudor_E5_201.8,SMN1,7158,2902
PRMT6_e1_281.50,PRMT6,2078,1550
FBXO10_2871.105,FBXO10,2550,2704
TET2_e9_138.14,TET2,2827,3426
STAMBP_1275.87,STAMBP,3755,4008
BACH2_BTB27133_E1_2526.5,BACH2,1059,824
NFKB1_E7_164.3,NFKB1,3796,3281
RUNX1_E4_129.5,RUNX1,2722,2493
FOXO6_E1_153.16,FOXO6,627,438
ADAMTS19_3624.377,ADAMTS19,2978,3776
DUXA_E2_135.0,DUXA,3217,3327
TRIM33_3384.382,TRIM33,835,581
RNF125_699.10,RNF125,1107,998
ZNF664_E5_735.38,ZNF664,1727,1920
ACTR_e20_258.22,ACTR,2136,1383
DDB1_3423.391,DDB1,2715,827
FAP_2283.105,FAP,2847,3286
ZNF668_E2_410.66,ZNF668,1992,1415
PRSS45_687.13,PRSS45,4525,3831
PAX6_E5_129.5,PAX6,1803,1702
HES7_E3_81.3,HES7,922,743
PCGF1_780.88,PCGF1,814,499
MORF_e12_162.8,MORF,6561,8799
SMYD1_e4_86.3,SMYD1,2232,2455
EZH2_SANT2_E11_170.3,EZH2,2223,1704
BIRC7_897.162,BIRC7,3652,3922
AGA_1041.103,AGA,1657,1543
FBXO31_1620.303,FBXO31,791,671
ZNF821_E6_60.2,ZNF821,1169,1217
TPSAB1_828.17,TPSAB1,2504,1703
RNF216_2772.211,RNF216,1692,1672
NEURL1B_1668.160,NEURL1B,1674,1151
TRIM60_1416.96,TRIM60,3823,4752
UBP1_E6_153.2,UBP1,4339,3786
ATXN3_933.2,ATXN3,1258,1341
FBXL7_1476.189,FBXL7,2916,2566
FOXS1_E1_234.21,FOXS1,1996,1815
ASB6_1266.115,ASB6,323,296
L3MBTL1_MBT493585_E1_2523.137,L3MBTL1,1161,936
TBX4_E2_86.8,TBX4,2196,2118
ZNF620_E5_570.37,ZNF620,2460,2653
STK32B_PKc_E7_104.18,STK32B,997,928
SETD5_e11_110.1,SETD5,3887,3694
ZSCAN20_SANT2_E7_248.31,ZSCAN20,1614,1484
FOXD3_E1_234.32,FOXD3,3467,3175
CAD_6678.251,CAD,1392,968
ZFX_E10_1119.65,ZFX,2336,1931
FBXO24_1857.48,FBXO24,1800,1702
E2F2_E3_194.22,E2F2,1705,1688
MDM2_1335.53,MDM2,2985,3037
ST18_E15_212.25,ST18,1163,733
KCTD12_BTB36126_E1_978.22,KCTD12,1836,1025
ELP3_e14_82.0,ELP3,3145,550
RNF170_777.59,RNF170,1495,1714
neg44,neg44,8176,10072
NR6A1_E3_232.12,NR6A1,1480,1578
SP110_E14_143.1,SP110,4703,5604
FBXL14_1257.221,FBXL14,1502,1071
SIX2_E1_156.17,SIX2,2673,2665
CDK18_PKc_E7_95.9,CDK18,1031,1244
KDM2B_CXXC615651_E1_4011.167,KDM2B,1111,945
HOXB3_E4_177.18,HOXB3,2640,1358
ANAPC1_3,ANAPC1,3131,4064
BRPF3_ePhd_E2_354.21,BRPF3,1089,1077
MITF_E9_76.3,MITF,3137,3374
ZNF827_E3_173.5,ZNF827,2548,2669
CDK9_e4.1,CDK9,9713,2381
ZNF691_E4_573.52,ZNF691,1614,1484
DOT1L_e7_63.3,DOT1L,4977,1689
ATG4B_1182.161,ATG4B,873,742
PSMB10_822.64,PSMB10,520,412
ZRANB1_130.0,ZRANB1,2873,2608
USP17L2_1593.177,USP17L2,2866,2722
NPAS4_E6_362.39,NPAS4,1918,1933
RNF138_E6_99.1,RNF138,2513,2139
SIRT2_e8_69.0,SIRT2,3258,3099
MARCH1_870.77,43525,1793,1682
TIP60_e10_94.5,TIP60,10660,1052
ZNF502_E5_1161.80,ZNF502,5000,6428
KDM4C_ePhd_E16_53.0,KDM4C,2568,4107
FBXO40_12,FBXO40,1831,1571
BRD1_ePhd_E2_354.47,BRD1,1526,1098
CDKL5_PKc_E2_34,CDKL5,2774,3859
RNF112_1896.385,RNF112,1824,2079
SOCS2_597.65,SOCS2,3197,3394
RBBP6_5379.1,RBBP6,2309,551
KMT2B_8148.507,KMT2B,1309,1079
MYBL1_SANT3_E6_46.0,MYBL1,1523,1707
NR4A3_E5_130.4,NR4A3,3035,2979
TLX2_E2_167.11,TLX2,3118,2131
ZNF682_E4_750.42,ZNF682,1775,1855
HOXC8_E2_177.17,HOXC8,3124,3018
HERC1_14586.1167,HERC1,2166,2089
CAMKK1_PKc_E7_37,CAMKK1,1502,1356
ZNF709_E4_1422.103,ZNF709,966,746
PAX5_E2_166.24,PAX5,3122,3349
RNF103_2058.134,RNF103,1879,1150
UBE2Z_1065.60,UBE2Z,4388,4428
HOPX_E3_117.9,HOPX,1576,1089
TPP2_3750.321,TPP2,2257,1979
BRD3_BD1_e2_112.5,BRD3,3024,2829
ZNF133_E7_1230.87,ZNF133,1702,1410
INSRR_PKc_E21_135.9,INSRR,917,1049
ZNF182_E7_1221.0,ZNF182,2705,3453
PROX2_E4_168.0,PROX2,1926,2097
TDRD7_tudor517559_E1_3297.242,TDRD7,2288,1967
CISH_828.34,CISH,1961,2188
CTSD_1239.176,CTSD,1545,1175
PIGK_1188.101,PIGK,4554,3704
WDTC1_2034.312,WDTC1,3707,2371
KDM4A_ePhd_E16_53.1,KDM4A,1928,1342
