Gene	sgRNA	c23|beta	c23|z	c23|p-value	c23|fdr	c23|wald-p-value	c23|wald-fdr
RNF151	8	-0.012179	-0.1136	0.98976	0.99771	0.90956	0.96152
RNF152	8	-0.071859	-1.276	0.51792	0.94407	0.20196	0.62071
RNF157	7	-0.017399	-0.18874	0.95137	0.9885	0.85029	0.93692
RNF165	9	0.037666	0.58184	0.5401	0.9497	0.56068	0.7982
RNF166	10	-0.4488	-3.6192	0.00056883	0.05	0.00029547	0.13617
RNF167	11	0.11266	1.8814	0.081911	0.68974	0.059913	0.58871
RNF168	10	-0.33496	-2.8702	0.0017065	0.10714	0.004102	0.48075
RNF170	10	-0.078321	-1.0006	0.43658	0.93712	0.317	0.6964
RNF175	9	-0.021077	-0.38857	0.91581	0.98238	0.69759	0.86886
RNF180	8	0.034427	0.62781	0.58532	0.95747	0.53013	0.7868
RNF182	9	0.04184	0.73408	0.50739	0.94292	0.4629	0.77699
RNF183	9	0.039843	0.49186	0.52418	0.94597	0.62282	0.82761
RNF185	6	0.069189	0.44978	0.40216	0.92362	0.65287	0.84642
RNF186	11	-0.071327	-0.84125	0.45648	0.9399	0.40021	0.74628
RNF187	7	-0.17564	-2.2735	0.126	0.75254	0.022993	0.58871
RNF19A	13	-0.0052193	-0.12409	0.8959	0.98105	0.90124	0.95854
RNF19B	16	-0.10446	-1.3961	0.18658	0.84026	0.16268	0.59603
RNF20	8	0.099719	1.5751	0.18515	0.84026	0.11524	0.58871
RNF207	9	-0.20321	-1.5181	0.054039	0.61093	0.129	0.59021
RNF212	6	-0.010559	-0.12141	0.99317	0.99857	0.90336	0.95854
RNF212B	6	0.056009	0.65908	0.49005	0.9399	0.50984	0.78031
RNF213	11	0.078031	1.6254	0.21729	0.84026	0.10407	0.58871
RNF214	7	0.041363	0.66035	0.56968	0.95747	0.50903	0.78031
RNF215	11	-0.013691	-0.20837	0.99232	0.99828	0.83494	0.92903
RNF217	13	-0.046903	-1.1082	0.64192	0.96005	0.26777	0.65583
RNF219	6	0.19291	1.6532	0.032708	0.51101	0.098288	0.58871
RNF220	7	-0.13103	-1.2328	0.24716	0.86468	0.21765	0.63052
RNF222	9	0.087045	1.0926	0.20648	0.84026	0.27459	0.66081
RNF223	10	-0.11368	-1.6508	0.24716	0.86468	0.098771	0.58871
RNF224	8	-0.095735	-1.2469	0.37088	0.91858	0.21243	0.62753
RNF225	8	-0.25415	-1.6018	0.025313	0.45	0.1092	0.58871
RNF24	7	0.057794	1.0087	0.4599	0.9399	0.31313	0.69506
RNF25	11	0.021639	0.333	0.64676	0.96005	0.73913	0.88879
RNF26	10	0.0063077	0.074928	0.81797	0.9799	0.94027	0.97608
RNF31	22	-0.032754	-0.7465	0.73692	0.96967	0.45537	0.77197
RNF32	13	0.078486	1.2277	0.17435	0.83154	0.21956	0.63052
RNF34	10	-0.16508	-1.6637	0.094425	0.70638	0.096164	0.58871
RNF38	10	0.042046	0.66882	0.48635	0.9399	0.50361	0.77868
RNF39	10	-0.12514	-1.1154	0.20023	0.84026	0.26467	0.65394
RNF40	12	-0.084199	-1.3838	0.35779	0.91679	0.16643	0.59603
RNF41	9	-0.00171	-0.024538	0.90245	0.98105	0.98042	0.99228
RNF43	11	0.01073	0.11447	0.75	0.97137	0.90887	0.9615
RNF44	7	0.23916	2.0751	0.0065415	0.25843	0.037977	0.58871
RNF7	5	-1.1042	-3.0587	0	0	0.002223	0.33983
RNF8	10	-0.019661	-0.32361	0.93117	0.98531	0.74624	0.89062
RNFT2	10	-0.0083301	-0.067742	0.96502	0.99182	0.94599	0.97769
RSPRY1	9	-0.043537	-0.69325	0.70933	0.96684	0.48815	0.77868
SH3RF1	10	0.11482	2.0708	0.08959	0.70576	0.038377	0.58871
SH3RF2	9	0.020443	0.32512	0.68771	0.96379	0.74509	0.89062
SH3RF3	12	0.10223	1.3906	0.10068	0.71227	0.16436	0.59603
SIAH1	8	0.12762	1.2044	0.095848	0.70711	0.22844	0.63081
SIAH2	12	-0.096744	-1.8343	0.27929	0.88742	0.066603	0.58871
SYVN1	11	-0.24333	-3.0167	0.012799	0.35714	0.0025551	0.34552
TMEM129	7	-0.19862	-1.7969	0.088453	0.70576	0.072354	0.58871
TOPORS	4	0.052848	0.55728	0.6041	0.95747	0.57734	0.80439
TRAF2	12	-0.13554	-1.1011	0.12628	0.75254	0.27086	0.65872
TRAF3	12	-0.0531	-0.60926	0.593	0.95747	0.54235	0.79138
TRAF4	11	-0.05993	-0.56735	0.54636	0.95052	0.57048	0.8027
TRAF5	11	-0.062505	-0.87591	0.52986	0.94617	0.38108	0.73426
TRIM6-TRIM34	16	-0.014365	-0.36861	0.99972	0.99972	0.71242	0.8754
TRAIP	11	-0.096115	-0.94872	0.29835	0.89219	0.34277	0.70892
TRIM10	11	-0.04342	-0.57666	0.68885	0.96379	0.56417	0.79952
TRIM11	10	0.065345	0.90899	0.3157	0.90325	0.36335	0.72418
TRIM13	9	-0.094151	-1.456	0.35353	0.91679	0.14539	0.59603
TRIM15	12	0.040873	0.58013	0.44767	0.9399	0.56183	0.7982
TRIM17	10	0.011582	0.13647	0.76906	0.97197	0.89145	0.95472
TRIM2	12	0.032001	0.92632	0.52759	0.94597	0.35428	0.71623
TRIM21	12	0.0098403	0.21378	0.7446	0.96967	0.83072	0.92753
TRIM22	10	-0.043447	-0.43558	0.71473	0.96684	0.66314	0.85282
TRIM23	10	-0.02503	-0.56255	0.87059	0.98009	0.57374	0.80337
TRIM25	14	-0.10629	-1.4408	0.20364	0.84026	0.14964	0.59603
TRIM26	13	-0.010907	-0.13138	0.95933	0.99032	0.89547	0.95786
TRIM27	12	0.00897	0.15552	0.7554	0.97153	0.87641	0.94864
TRIM3	13	0.0062169	0.12025	0.76934	0.97197	0.90429	0.95854
TRIM31	10	0.044329	1.8351	0.46843	0.9399	0.066495	0.58871
TRIM32	10	-0.10288	-1.4832	0.2975	0.89219	0.13803	0.59277
TRIM34	10	-0.07375	-1.1577	0.47327	0.9399	0.24697	0.64369
TRIM35	13	-0.13269	-1.3356	0.12258	0.75254	0.18168	0.60528
TRIM36	10	-0.0059054	-0.19137	0.94113	0.98806	0.84823	0.93692
TRIM38	11	-0.10791	-1.9332	0.24346	0.86203	0.053208	0.58871
TRIM39	14	0.034182	0.59188	0.47014	0.9399	0.55393	0.79687
TRIM4	11	-0.1509	-1.1939	0.10011	0.71227	0.23251	0.63472
TRIM40	8	0.065692	0.82316	0.35978	0.91679	0.41042	0.75134
TRIM41	11	-0.18898	-1.9872	0.042662	0.56777	0.046896	0.58871
TRIM46	12	-0.10256	-0.89604	0.25313	0.86829	0.37023	0.72845
TRIM47	11	-0.15184	-1.956	0.098692	0.71227	0.050465	0.58871
TRIM5	11	0.0096718	0.14156	0.75882	0.97197	0.88742	0.95297
TRIM50	8	0.054419	1.4804	0.43914	0.93917	0.13876	0.59282
TRIM52	9	-0.15467	-1.4317	0.12742	0.75804	0.15224	0.59603
TRIM54	11	-0.041918	-0.67739	0.70279	0.96684	0.49816	0.77868
TRIM55	10	0.13145	2.4752	0.055461	0.61321	0.013317	0.58871
TRIM56	12	0.072288	1.543	0.22639	0.84414	0.12284	0.58871
TRIM58	11	0.12774	1.7674	0.045791	0.57193	0.07716	0.58871
TRIM59	8	-0.090106	-1.3125	0.40358	0.92362	0.18934	0.61569
TRIM6	11	0.04003	0.79091	0.47924	0.9399	0.429	0.76549
TRIM62	11	-0.064687	-0.60285	0.50995	0.94407	0.54661	0.79374
TRIM63	12	0.10808	1.5539	0.083333	0.69596	0.12021	0.58871
TRIM65	12	-0.20345	-1.959	0.02446	0.45	0.050109	0.58871
TRIM67	12	-0.050367	-0.65578	0.61433	0.95747	0.51197	0.78123
TRIM68	9	-0.065209	-0.94447	0.53982	0.9497	0.34493	0.7097
TRIM69	8	0.10577	1.4442	0.16553	0.83154	0.1487	0.59603
TRIM7	11	0.1177	1.2575	0.068828	0.65229	0.20858	0.62416
TRIM72	10	0.11613	1.5912	0.087031	0.70023	0.11157	0.58871
TRIM77	6	0.11255	1.1118	0.20705	0.84026	0.26622	0.65456
TRIM8	9	-0.067121	-0.69053	0.52844	0.94606	0.48986	0.77868
TRIM9	11	-0.098379	-1.6433	0.28612	0.88742	0.10032	0.58871
TRIML1	8	0.092802	1.1403	0.21388	0.84026	0.25417	0.64737
UBOX5	12	-0.049531	-0.84599	0.624	0.95747	0.39756	0.74628
UBR1	9	0.090101	1.3846	0.19369	0.84026	0.16618	0.59603
UBR2	15	0.096087	2.275	0.079636	0.68932	0.022903	0.58871
UBR3	20	0.0733	1.86	0.10523	0.7191	0.062889	0.58871
UNK	9	-0.12634	-1.305	0.20904	0.84026	0.19189	0.61698
UNKL	8	0.032955	0.4037	0.5967	0.95747	0.68643	0.86205
VPS11	13	-0.030313	-0.30249	0.82708	0.98009	0.76228	0.89658
ZNRF1	6	-0.1399	-1.673	0.23322	0.853	0.094329	0.58871
ZNRF3	8	0.050085	1.1655	0.47213	0.9399	0.24381	0.64025
ZNRF4	12	0.067495	0.87579	0.25142	0.86752	0.38114	0.73426
ZSWIM2	6	0.28319	1.809	0.0045506	0.22222	0.070457	0.58871
BRCA1	12	-0.10471	-1.7228	0.24147	0.85931	0.084926	0.58871
CBLL1	7	0.14818	1.5815	0.081342	0.68974	0.11375	0.58871
CCNB1IP1	6	-0.042858	-0.47589	0.75683	0.97153	0.63415	0.8338
RFPL1	10	0.087365	1.8558	0.18857	0.84026	0.063479	0.58871
RFPL2	8	0.028619	0.39923	0.63709	0.95931	0.68973	0.86358
RFPL3	9	-0.087682	-0.86999	0.39562	0.92221	0.3843	0.73796
RNF13	9	0.13001	1.656	0.066553	0.64208	0.097727	0.58871
RNF14	12	-0.15135	-1.6671	0.085893	0.69746	0.09549	0.58871
RNF181	6	-0.1461	-1.2695	0.21047	0.84026	0.20425	0.62178
RNF2	7	0.070785	1.3965	0.37543	0.91858	0.16257	0.59603
RNF4	7	-0.068882	-1.1143	0.54721	0.95069	0.26514	0.65394
RNF6	8	0.026845	0.27314	0.65415	0.96005	0.78475	0.90549
SCAF11	8	0.022548	0.40099	0.69625	0.96583	0.68843	0.86293
TRIM37	9	-0.20165	-1.7811	0.056314	0.6161	0.074893	0.58871
TRIM51	9	-0.058292	-0.97677	0.59528	0.95747	0.32868	0.70414
TRIM60	10	0.044332	0.93326	0.46843	0.9399	0.35069	0.71227
TRIM61	4	-0.13127	-0.70458	0.3413	0.91047	0.48107	0.77868
TRIM64C	8	-0.038473	-0.32168	0.75597	0.97153	0.74769	0.89099
TTC3	9	0.056811	1.657	0.38908	0.92221	0.09751	0.58871
VPS18	7	-0.38248	-2.5111	0.0045506	0.22222	0.012037	0.58871
VPS8	7	-0.015093	-0.17637	0.97099	0.99389	0.86	0.94254
ZFP36L2	12	0.050535	0.66634	0.37002	0.91858	0.50519	0.77868
ZFPL1	11	-0.088591	-1.3445	0.34357	0.91176	0.17879	0.60297
ZNF598	20	-0.23463	-2.44	0.0019909	0.11667	0.014689	0.58871
ZNF645	6	0.11096	1.5316	0.21331	0.84026	0.12563	0.58871
ZNRF2	4	0.069551	0.5697	0.50484	0.94283	0.56888	0.80264
MSL2	8	-0.105	-2.0653	0.32878	0.90417	0.038897	0.58871
RNF144A	17	0.14248	0.69917	0.0062571	0.25287	0.48445	0.77868
RNF144B	15	0.023327	0.44118	0.57224	0.95747	0.65908	0.85057
RNF208	7	-0.037887	-0.29584	0.78043	0.97289	0.76735	0.89893
RNF216	7	-0.14797	-1.6471	0.1971	0.84026	0.099546	0.58871
RNFT1	8	-0.15611	-2.0133	0.15188	0.81032	0.044078	0.58871
TRAF6	16	-0.099838	-1.6913	0.21018	0.84026	0.090777	0.58871
TRAF7	23	-0.18666	-2.55	0.0056883	0.2439	0.010772	0.58871
TRIM14	11	0.0050931	0.071372	0.80774	0.97427	0.9431	0.97708
TRIM16	11	0.13189	2.1132	0.039818	0.54688	0.034586	0.58871
TRIM42	14	0.022169	0.30227	0.58191	0.95747	0.76245	0.89658
TRIM43	10	0.02573	0.28619	0.63111	0.95747	0.77473	0.90072
TRIM44	6	-0.14672	-2.0073	0.20933	0.84026	0.044719	0.58871
TRIM45	16	0.058969	1.3589	0.24147	0.85931	0.17417	0.59934
TRIM48	4	0.0135	0.15179	0.86177	0.98009	0.87936	0.94928
TRIM49B	9	-0.15095	-1.8399	0.13538	0.76518	0.065788	0.58871
TRIM71	12	0.19778	2.387	0.003413	0.18462	0.016985	0.58871
VPS41	11	0.069954	1.4127	0.26479	0.87266	0.15774	0.59603
TRIM49	8	-0.40488	-1.9032	0.0011377	0.085106	0.057013	0.58871
TRIM49D1	6	-0.097868	-0.68574	0.41268	0.92362	0.49288	0.77868
TRIM64	5	-0.1724	-1.3136	0.188	0.84026	0.18897	0.61519
TRIM64B	2	0.061438	0.50194	0.66268	0.96005	0.61571	0.82392
TRIM73	8	-0.062465	-0.58631	0.57907	0.95747	0.55767	0.7982
UHRF1	14	0.081427	0.71106	0.14306	0.79088	0.47704	0.77868
XIAP	12	0.019131	0.40937	0.65529	0.96005	0.68227	0.85981
RNF5	7	-0.1005	-1.4158	0.36348	0.91858	0.15683	0.59603
PCGF6	3	0.0068653	0.11471	0.91297	0.98105	0.90867	0.9615
RAD18	6	0.015783	0.23593	0.7901	0.97392	0.81348	0.92205
RFPL4A	7	-0.18632	-1.4896	0.10865	0.7191	0.13632	0.59161
UBA52	3	0.061574	0.53539	0.60154	0.95747	0.59238	0.81391
UBB	3	0.046794	0.57958	0.68601	0.96326	0.5622	0.7982
UBC	4	-0.32082	-1.8411	0.043515	0.56777	0.065609	0.58871
PPIL2	17	-0.17684	-1.7745	0.018203	0.39024	0.07598	0.58871
PRPF19	17	-0.26595	-2.6113	0.00056883	0.05	0.0090198	0.58871
STUB1	12	-0.3626	-2.2842	0.00056883	0.05	0.022361	0.58871
UBE4A	16	0.11388	2.204	0.038396	0.53571	0.027528	0.58871
UBE4B	14	0.045443	0.76482	0.36263	0.91858	0.44438	0.77164
WDSUB1	11	-0.018705	-0.4149	0.93601	0.98562	0.67822	0.8581
AREL1	12	-0.02027	-0.36997	0.91638	0.98238	0.7114	0.8754
HACE1	12	0.063588	0.5603	0.27503	0.88553	0.57528	0.80439
HECTD1	15	-0.07325	-1.1954	0.40046	0.92362	0.23194	0.63472
HECTD2	6	0.035979	0.42767	0.63936	0.96005	0.66889	0.85398
HECTD3	12	-0.14776	-1.6932	0.092435	0.70576	0.090414	0.58871
HECTD4	14	-0.079326	-1.0987	0.35808	0.91679	0.27189	0.65872
HECW1	12	-0.033157	-0.71499	0.78527	0.97289	0.47462	0.77868
HECW2	17	0.088079	1.6534	0.086746	0.70023	0.098248	0.58871
HERC1	28	0.028298	0.83745	0.37088	0.91858	0.40234	0.74769
HERC2	21	-0.036182	-0.94576	0.69482	0.96583	0.34427	0.70953
HERC3	14	0.051999	0.87722	0.3083	0.90258	0.38037	0.73426
HERC4	12	0.061306	0.86444	0.29152	0.8913	0.38735	0.73915
HERC5	10	0.083127	1.5965	0.21018	0.84026	0.11037	0.58871
HERC6	14	-0.0021518	-0.041236	0.85182	0.98009	0.96711	0.98647
HUWE1	16	-0.14962	-2.3263	0.054892	0.6127	0.020004	0.58871
ITCH	12	-0.11467	-2.2001	0.20023	0.84026	0.027798	0.58871
NEDD4	12	0.042784	0.76211	0.43032	0.93337	0.44599	0.77164
NEDD4L	14	-0.070041	-1.6492	0.42719	0.93313	0.099105	0.58871
SMURF1	14	0.0028014	0.05224	0.7901	0.97392	0.95834	0.9824
SMURF2	11	0.082447	1.2551	0.19369	0.84026	0.20945	0.62451
TRIP12	12	0.13185	1.2721	0.034414	0.52101	0.20332	0.62151
UBE3A	5	-0.14599	-2.0556	0.25768	0.87032	0.039817	0.58871
UBE3B	9	-0.010159	-0.2004	0.97952	0.99538	0.84117	0.93239
UBE3C	10	-0.10674	-0.82111	0.27958	0.88742	0.41158	0.75168
UBR5	10	0.13827	1.6817	0.046359	0.57193	0.092621	0.58871
WWP1	5	-0.023203	-0.48942	0.91752	0.98238	0.62455	0.82896
WWP2	14	-0.084717	-1.8073	0.32053	0.90389	0.070709	0.58871
BTRC	15	-0.072777	-1.0057	0.40301	0.92362	0.31456	0.6964
CCNF	21	-0.076762	-1.2627	0.28811	0.8886	0.20669	0.62409
CDRT1	8	0.077832	0.73903	0.28527	0.88742	0.45989	0.77515
ECT2L	10	0.078429	1.2089	0.23407	0.853	0.22671	0.63069
FBXL12	17	-0.24847	-2.9219	0.0011377	0.085106	0.0034795	0.45311
FBXL13	14	-0.082183	-2.1181	0.33675	0.90728	0.034163	0.58871
FBXL14	20	-0.082812	-1.445	0.25085	0.86752	0.14846	0.59603
FBXL15	17	-0.20996	-2.3774	0.0062571	0.25287	0.017435	0.58871
FBXL16	14	-0.013336	-0.17599	0.98834	0.99742	0.8603	0.94254
FBXL17	12	-0.060319	-1.2063	0.53043	0.94622	0.22771	0.63069
FBXL18	20	0.048205	1.2072	0.24744	0.86481	0.22736	0.63069
FBXL2	17	-0.052273	-1.2266	0.54551	0.95045	0.21996	0.63052
FBXL20	16	-0.0039425	-0.09849	0.86576	0.98009	0.92154	0.96548
FBXL21	13	0.094537	1.2945	0.11064	0.72305	0.19548	0.61807
FBXL22	14	-0.089445	-1.2547	0.29067	0.89102	0.20957	0.62451
FBXL3	15	-0.064317	-1.0892	0.47298	0.9399	0.27605	0.66163
FBXL4	14	-0.0082482	-0.25057	0.9289	0.98531	0.80215	0.91496
FBXL5	20	-0.020881	-0.44035	0.90017	0.98105	0.65968	0.85086
FBXL6	17	-0.030617	-0.51969	0.78982	0.97392	0.60328	0.81738
FBXL7	22	0.064046	1.6157	0.13055	0.75941	0.10616	0.58871
FBXL8	17	-0.11594	-1.0331	0.12486	0.75254	0.30156	0.6823
FBXO10	19	0.066591	1.3977	0.14704	0.79661	0.16221	0.59603
FBXO11	16	0.059796	1.3021	0.23749	0.857	0.19287	0.61698
FBXO15	4	0.21404	1.3783	0.060011	0.62059	0.16811	0.59603
FBXO16	6	0.05545	0.86388	0.49374	0.9399	0.38766	0.73915
FBXO17	14	-0.1304	-2.0081	0.10609	0.7191	0.044628	0.58871
FBXO18	16	-0.14843	-1.3754	0.057167	0.61631	0.16901	0.59662
FBXO2	12	-0.15207	-1.6026	0.084471	0.69606	0.10903	0.58871
FBXO21	14	-0.19213	-1.9462	0.019056	0.39645	0.05163	0.58871
FBXO22	10	-0.061889	-0.82849	0.56314	0.95627	0.40739	0.75073
FBXO24	9	-0.062468	-0.73697	0.56115	0.95627	0.46114	0.7765
FBXO25	11	0.061358	0.84653	0.31769	0.90388	0.39725	0.74628
FBXO27	12	-0.12109	-1.3215	0.17378	0.83154	0.18633	0.61072
FBXO28	8	-0.14487	-1.1237	0.18402	0.84026	0.26112	0.65392
FBXO3	13	0.01302	0.21935	0.69084	0.96465	0.82637	0.92562
FBXO30	12	0.017631	0.56141	0.66951	0.96005	0.57452	0.80383
FBXO31	9	-0.19382	-1.3729	0.062571	0.63401	0.16977	0.59752
FBXO32	7	0.068562	1.4045	0.3905	0.92221	0.16017	0.59603
FBXO33	6	-0.18524	-1.1072	0.1223	0.75254	0.26821	0.65605
FBXO34	12	0.05782	0.93237	0.3157	0.90325	0.35115	0.71227
FBXO36	2	0.0099834	0.3111	0.91212	0.98105	0.75573	0.89436
FBXO38	8	-0.18759	-2.3277	0.090159	0.70576	0.019925	0.58871
FBXO39	6	0.066791	1.2352	0.41837	0.92691	0.21677	0.63052
FBXO4	12	-0.032543	-0.42241	0.79266	0.97392	0.67272	0.854
FBXO40	14	0.044822	0.92093	0.36803	0.91858	0.35709	0.71826
FBXO41	16	-0.1773	-2.1053	0.021331	0.42373	0.035267	0.58871
FBXO42	14	0.10736	1.6944	0.063424	0.63483	0.090187	0.58871
FBXO43	8	-0.045161	-0.48668	0.70421	0.96684	0.62649	0.82942
FBXO44	9	-0.17922	-1.2738	0.079067	0.68932	0.20274	0.62151
FBXO45	12	-0.26559	-2.1905	0.0056883	0.2439	0.028491	0.58871
FBXO46	7	-0.09151	-0.68743	0.41013	0.92362	0.49181	0.77868
FBXO47	3	0.052059	0.62607	0.65529	0.96005	0.53127	0.78739
FBXO48	6	0.11223	0.88306	0.20762	0.84026	0.3772	0.73414
FBXO5	10	-0.16412	-2.1	0.096701	0.70833	0.03573	0.58871
FBXO6	7	0.0028779	0.03531	0.87543	0.98009	0.97183	0.98735
FBXO7	19	0.037147	0.59639	0.35239	0.91679	0.55092	0.79511
FBXO8	11	0.086598	2.152	0.17321	0.83154	0.031401	0.58871
FBXO9	9	0.047532	0.2853	0.46445	0.9399	0.77542	0.90072
FBXW10	7	0.093396	1.1432	0.25114	0.86752	0.25295	0.64737
FBXW11	12	0.078117	1.3385	0.19539	0.84026	0.18073	0.60497
FBXW12	14	0.05618	0.95642	0.27929	0.88742	0.33886	0.70624
FBXW2	15	-0.016751	-0.49393	0.97582	0.99449	0.62135	0.82761
FBXW4	13	-0.015408	-0.22449	0.98919	0.99771	0.82238	0.92423
FBXW5	22	-0.12785	-1.8281	0.057452	0.61631	0.067529	0.58871
FBXW7	16	0.065662	1.4388	0.20222	0.84026	0.1502	0.59603
FBXW8	18	0.0022869	0.026701	0.79608	0.97392	0.9787	0.9911
FBXW9	15	-0.084361	-1.1928	0.31428	0.90286	0.23293	0.63488
SKP1	6	0.040425	0.42608	0.60609	0.95747	0.67005	0.85398
SKP2	17	-0.28562	-3.2093	0.00028441	0.029412	0.0013304	0.27143
TBL1X	9	0.091446	1.9136	0.18714	0.84026	0.055666	0.58871
TBL1XR1	10	0.2552	1.9028	0	0	0.057065	0.58871
TBL1Y	7	0.023408	0.30462	0.7099	0.96684	0.76065	0.89626
CUL1	11	-0.061073	-0.93646	0.5384	0.9497	0.34904	0.71187
CUL2	14	-0.14872	-2.4997	0.069681	0.65684	0.012431	0.58871
CUL3	16	-0.17786	-2.4148	0.021047	0.42286	0.015743	0.58871
CUL4A	17	0.016103	0.30367	0.62173	0.95747	0.76138	0.89658
CUL4B	10	-0.055347	-0.81683	0.62002	0.95747	0.41402	0.75308
CUL5	11	0.0016876	0.036229	0.84386	0.98009	0.9711	0.98735
ASB1	14	0.052726	0.7601	0.30119	0.89367	0.4472	0.77164
ASB10	14	0.0070084	0.10579	0.74886	0.97087	0.91575	0.96376
ASB11	12	0.0056951	0.10077	0.79209	0.97392	0.91973	0.96548
ASB12	12	0.0096711	0.2656	0.74716	0.97045	0.79055	0.90836
ASB13	14	-0.11135	-1.7289	0.1789	0.83867	0.083824	0.58871
ASB14	14	0.074438	1.3744	0.17804	0.83712	0.16933	0.59714
ASB15	16	-0.045927	-1.2837	0.62827	0.95747	0.19924	0.62042
ASB16	20	-0.086827	-1.548	0.22639	0.84414	0.12163	0.58871
ASB17	9	0.029292	0.48319	0.60978	0.95747	0.62896	0.82986
ASB18	19	0.055075	1.1507	0.21104	0.84026	0.24987	0.64657
ASB2	19	0.044543	1.1163	0.28413	0.88742	0.26429	0.65394
ASB3	16	0.038841	0.61344	0.3979	0.92221	0.53958	0.79106
ASB4	15	0.014911	0.35195	0.66268	0.96005	0.72488	0.87946
ASB5	12	0.14784	2.2018	0.019625	0.40116	0.02768	0.58871
ASB6	17	-0.13593	-1.8748	0.071672	0.66667	0.060814	0.58871
ASB7	15	0.10339	1.9739	0.063709	0.63483	0.048388	0.58871
ASB8	12	-0.023265	-0.22704	0.88481	0.98078	0.82039	0.92304
ASB9	9	-0.056224	-0.83796	0.60978	0.95747	0.40205	0.74755
CISH	12	-0.083989	-1.4942	0.35865	0.91679	0.13511	0.59021
ELOB	6	-0.55302	-1.84	0.0014221	0.098039	0.065763	0.58871
ELOC	5	0.14137	1.4975	0.15046	0.80763	0.13427	0.59021
NEURL2	19	0.042621	0.77839	0.30461	0.89774	0.43634	0.76978
RAB40A	9	0.074084	1.138	0.27958	0.88742	0.25512	0.64811
RAB40AL	6	0.083795	0.85794	0.32366	0.90389	0.39093	0.74167
RAB40B	14	0.049105	0.71974	0.33191	0.90417	0.47169	0.77868
RAB40C	18	-0.11796	-1.4396	0.10751	0.7191	0.14997	0.59603
SOCS1	12	0.01326	0.1275	0.71274	0.96684	0.89855	0.95854
SOCS2	11	0.010619	0.33951	0.75171	0.97137	0.73423	0.88562
SOCS3	14	-0.017042	-0.26196	0.96587	0.99183	0.79335	0.91025
SOCS4	14	0.011786	0.20122	0.6917	0.96546	0.84053	0.93227
SOCS5	8	0.050432	0.7525	0.47042	0.9399	0.45175	0.77164
SOCS6	6	-0.059452	-0.75975	0.6405	0.96005	0.44741	0.77164
SOCS7	19	0.045603	0.73246	0.27418	0.88553	0.46389	0.77699
SPSB1	14	-0.010404	-0.40449	0.95364	0.9885	0.68585	0.86205
SPSB2	14	0.039413	0.67965	0.41638	0.92424	0.49673	0.77868
SPSB3	18	-0.13555	-1.2057	0.063424	0.63483	0.22794	0.63069
SPSB4	14	-0.086699	-0.96633	0.31086	0.90286	0.33388	0.70423
WSB1	14	-0.037134	-0.73325	0.74061	0.96967	0.4634	0.77699
WSB2	21	-0.25358	-2.7648	0	0	0.0056952	0.52696
AMBRA1	10	-0.088842	-1.2178	0.37372	0.91858	0.22328	0.63052
DCAF1	22	-0.11421	-2.0922	0.093003	0.70576	0.03642	0.58871
DCAF10	15	0.016311	0.37177	0.64761	0.96005	0.71007	0.8754
DCAF11	17	-0.053494	-1.3233	0.53385	0.9497	0.18574	0.61064
DCAF12	16	0.040199	1.0075	0.38652	0.92221	0.31372	0.6956
DCAF12L1	19	0.048082	0.90866	0.25825	0.87057	0.36353	0.72418
DCAF13	10	-0.039207	-0.52434	0.74545	0.96967	0.60004	0.81636
DCAF15	11	-0.035772	-0.55783	0.7665	0.97197	0.57696	0.80439
DCAF16	7	-0.045689	-1.1208	0.71473	0.96684	0.26236	0.65394
DCAF17	8	-0.12423	-1.3822	0.24886	0.86548	0.16692	0.59603
DCAF4	8	0.038802	0.40414	0.54693	0.95069	0.68611	0.86205
DCAF5	17	-0.20269	-2.5531	0.0076792	0.28125	0.010676	0.58871
DCAF6	10	0.10943	2.3062	0.10381	0.7191	0.021098	0.58871
DCAF7	14	-0.082884	-0.94333	0.33163	0.90417	0.34551	0.7097
DCAF8	16	-0.010405	-0.15803	0.94511	0.9884	0.87443	0.94834
DDA1	2	0.10552	0.39466	0.48009	0.9399	0.69309	0.86668
DDB1	22	-0.15738	-2.5038	0.023038	0.43316	0.012286	0.58871
DTL	12	0.13962	2.1293	0.026451	0.45813	0.033233	0.58871
PHIP	16	-0.054188	-0.94773	0.5401	0.9497	0.34326	0.70892
WDTC1	18	-0.022048	-0.653	0.89107	0.98105	0.51376	0.78193
ANAPC1	10	0.053128	0.45273	0.40046	0.92362	0.65075	0.84521
ANAPC10	8	-0.037089	-0.37604	0.76621	0.97197	0.70688	0.87351
ANAPC13	5	-0.078427	-0.6081	0.55347	0.95345	0.54312	0.79138
ANAPC15	6	-0.068944	-0.45338	0.57765	0.95747	0.65028	0.84521
ANAPC16	6	-0.024719	-0.25037	0.89676	0.98105	0.8023	0.91496
ANAPC2	14	-0.16804	-2.1202	0.039818	0.54688	0.033988	0.58871
ANAPC4	10	-0.36313	-2.8324	0.0011377	0.085106	0.0046205	0.5052
ANAPC5	12	-0.18624	-2.2026	0.037827	0.53571	0.027623	0.58871
ANAPC7	15	-0.012596	-0.27979	0.98009	0.99567	0.77964	0.90207
CDC16	14	-0.72407	-3.6069	0	0	0.00030984	0.13617
CDC20	7	-0.60661	-2.6504	0	0	0.0080388	0.58871
CDC23	14	-0.27836	-2.4704	0.0011377	0.085106	0.013498	0.58871
CDC26	3	0.17561	0.93681	0.1661	0.83154	0.34886	0.71187
