sgRNA,Gene,DLD1-Ts4.initial,DLD1-Ts4.final
TIE1_PKc_E18_114.6,TIE1,444,449
EPHB4_PKc_E12_248.35,EPHB4,265,509
ROCK2_PKc_E4_138,ROCK2,938,2192
DPP8_2697.135,DPP8,839,1293
RNF224_471.89,RNF224,438,726
PGC_948.118,PGC,746,1478
BTBD19_BTB30123_E1_876.159,BTBD19,1225,2093
KBTBD13_BTB13101_E1_1377.19,KBTBD13,147,150
RNF217_1629.168,RNF217,757,1993
TRIM17_1434.279,TRIM17,695,1788
FBXW4_1239.27,FBXW4,353,674
RFPL4A_5,RFPL4A,286,811
DMPK_PKc_E2_84.9,DMPK,885,1741
MKNK1_PKc_E7_105.6,MKNK1,264,507
STK40_PKc_E6_53.1,STK40,428,649
AK2_PKc_E6_159.21,AK2,280,538
RNF213_15624.74,RNF213,499,1095
MAP2K7_PKc_E7_108.1,MAP2K7,444,823
MYCN_E3_180.21,MYCN,162,147
LMX1B_E4_84.2,LMX1B,883,1808
SIK2_PKc_E3_64.2,SIK2,451,936
UHRF1_3,UHRF1,660,1036
HOXC6_E2_177.14,HOXC6,463,796
ZBTB42_E1_159.11,ZBTB42,26,45
KMT2A_CXXC11471194_E1_11919.127,KMT2A,921,874
FBXW12_1395.9,FBXW12,1185,2013
SPEG_PKc1_E25_179.16,SPEG,434,730
MKNK1_PKc_E5_80.3,MKNK1,38,24
KIAA2018_E6_60.3,KIAA2018,661,901
ZNF311_E7_1152.56,ZNF311,834,1536
TRIM56_2268.3,TRIM56,712,1083
RAB40C_846.107,RAB40C,493,1480
SNRK_PKc_E4_142.6,SNRK,353,1017
STK31_tudor31147_E1_3060.16,STK31,875,1407
BHLHE22_E1_174.0,BHLHE22,730,1164
MBTD1_MBT262352_E1_1887.132,MBTD1,334,639
HNF1A_E4_106.8,HNF1A,403,686
MID2_2208.257,MID2,509,739
CDK2_PKc_E6_204.3,CDK2,475,703
MARK2_PKc_E8_237.18,MARK2,449,596
CDC7_PKc_E6_143.7,CDC7,299,229
TNK1_PKc_E7_271.2,TNK1,545,1328
FEZF1_E3_133.8,FEZF1,879,1875
KDM7A_Phd_E2_70.0,KDM7A,678,1778
ABL2_PKc_E5_120.8,ABL2,332,405
ZFP64_E5_252.15,ZFP64,1396,2588
GCK_PKc_E2_163.12,GCK,482,812
ZIC3_E1_118.1,ZIC3,1460,3092
PRDM1_E7_180.21,PRDM1,541,860
TRIM56_2268.541,TRIM56,358,749
HTRA3_1362.52,HTRA3,1502,2709
POU4F1_E2_177.16,POU4F1,306,576
ANAPC4_2430.6,ANAPC4,352,364
ZNF775_E3_1254.128,ZNF775,425,653
CTSH_1008.133,CTSH,265,496
ASB11_972.62,ASB11,948,2209
FBXO22_1212.8,FBXO22,757,1914
MEST_981.103,MEST,548,783
CXXC1_Phd_E3_97.14,CXXC1,261,630
PDGFRA_PKc_E17_116.3,PDGFRA,559,1193
FBXO3_1416.122,FBXO3,1861,3295
MYO3A_PKc_E8_146.14,MYO3A,361,638
ACVR1B_PKc_E4_193.4,ACVR1B,425,812
EZH1_e17_96.3,EZH1,557,1000
UBE2D2_444.12,UBE2D2,794,1406
CPQ_1419.54,CPQ,686,1692
SETD6_e4_118.10,SETD6,482,564
NACC2_BTB20120_E1_1764.362,NACC2,400,1007
EHMT2_e25_176.13,EHMT2,776,1300
KCNA5_BTB122213_E1_1842.35,KCNA5,335,876
GRK4_PKc_E9_191.15,GRK4,601,923
KLHL31_BTB63165_E1_1905.211,KLHL31,931,864
CXXC4_CXXC301341_E1_1104.116,CXXC4,511,613
MSH6_PWWP88195_E1_4083.418,MSH6,916,1870
DMRT1_E1_141.12,DMRT1,441,1026
NEK6_PKc_E4_108.12,NEK6,224,299
NACC2_BTB20120_E1_1764.15,NACC2,501,1260
MMP24_1938.304,MMP24,518,804
ZMYND11_PWWP272353_E1_1809.53,ZMYND11,564,1058
DLX5_E2_129.9,DLX5,262,360
KLHL38_BTB24131_E1_1746.284,KLHL38,553,1486
MAP2K7_PKc_E6_120,MAP2K7,423,649
OARD1_Macro14140_E1_459.2,OARD1,399,1226
KDM8_e7_159.11,KDM8,1530,2035
FBXO3_1416.139,FBXO3,428,494
KLHL2_BTB50157_E1_1794.164,KLHL2,1031,1923
ABHD12_1215.119,ABHD12,869,1624
ZNF30_E5_1491.43,ZNF30,808,1585
MYCBP2_14037.267,MYCBP2,1042,1887
MAP3K2_PKc_E14_130.2,MAP3K2,356,421
PGA5_1167.83,PGA5,911,1597
FBXW5_1701.184,FBXW5,1211,1968
RNF32_1089.91,RNF32,629,1570
FBXO40_7,FBXO40,162,234
MAP3K8_PKc_E8_138.7,MAP3K8,466,735
DPF2_Phd2_E9_77.9,DPF2,729,843
RCHY1_720.14,RCHY1,582,1016
PBRM1_Bah9571049_E1_4749.369,PBRM1,701,1007
ZBTB11_BTB204306_E1_3162.238,ZBTB11,538,749
RNF31_2766.165,RNF31,757,1201
FOXA2_E2_234.15,FOXA2,181,350
TRIM26_1620.291,TRIM26,448,733
UBE2Z_1065.71,UBE2Z,1724,2863
ASB10_1404.73,ASB10,638,1746
MLKL_PKc_E8_152.5,MLKL,660,1111
TRIM73_5,TRIM73,1250,3097
RC3H1_3405.65,RC3H1,172,237
PAX9_E3_378.55,PAX9,846,1431
SMAD6_E2_340.33,SMAD6,258,416
KLHL41_BTB23130_E1_1821.158,KLHL41,385,704
RNF31_2766.326,RNF31,576,868
HDGF_PWWP40108_E1_771.119,HDGF,600,983
IMMP2L_528.24,IMMP2L,1115,2442
NKX6_2_E2_135.8,NKX6,324,432
MAPK3_PKc_E2_183,MAPK3,623,1040
SFMBT1_MBT252348_E1_2601.62,SFMBT1,673,838
NR2C2_E6_180.11,NR2C2,815,1302
KCTD19_BTB398488_E1_2781.345,KCTD19,400,787
KCNA1_BTB39130_E1_1488.1,KCNA1,490,966
NSMCE2_744.23,NSMCE2,581,779
BHLHE22_E1_174.18,BHLHE22,486,911
BCL6_BTB22128_E1_2121.361,BCL6,829,1599
SETD1A_e18_138.17,SETD1A,1107,1242
UBE2V1_1,UBE2V1,295,484
KCNA3_BTB106197_E1_1728.52,KCNA3,1035,2090
UBE2Q1_1269.96,UBE2Q1,526,948
DDB1_3423.375,DDB1,846,1119
CHD2_Chromo_E12_143.4,CHD2,223,583
SOCS1_636.39,SOCS1,172,335
KSR1_PKc_E16_227.2,KSR1,468,748
HLTF_3030.157,HLTF,857,1489
KCTD4_BTB36123_E1_780.6,KCTD4,1108,2349
CDK2_PKc_E5_102.12,CDK2,608,806
ZKSCAN7_E6_1077.21,ZKSCAN7,730,880
KCNB1_BTB33132_E1_2577.28,KCNB1,555,803
TSC22D3_E3_168.12,TSC22D3,388,810
KDM5C_Phd_E21_183.29,KDM5C,455,774
ARGFX_E4_132.7,ARGFX,1257,2502
HERC2_14505.1200,HERC2,247,443
KLHL26_BTB56157_E1_1848.29,KLHL26,284,387
MAST2_PKc_E17_133.14,MAST2,187,338
TBX21_E4_159.9,TBX21,945,1761
KDM4C_ePhd_E18_168.4,KDM4C,205,286
ZNF665_E4_1497.69,ZNF665,1160,2656
HUWE1_13125.807,HUWE1,767,1327
AKT2_PKc_E6_120.14,AKT2,358,699
HDAC2_e9_140.4,HDAC2,747,1683
DCLK1_PKc_E12_134.16,DCLK1,418,669
AK3_PKc_E1_127.14,AK3,919,2521
USP37_2940.213,USP37,813,697
MAPK14_PKc_E2_130.3,MAPK14,507,649
SETD2_e7_98.2,SETD2,998,2030
KCNC2_BTB10151_E1_1917.291,KCNC2,328,610
TRIM15_1398.252,TRIM15,263,402
DCAF16_651.53,DCAF16,595,881
PROC_1386.92,PROC,679,1302
KBTBD4_BTB62156_E1_1605.18,KBTBD4,536,706
MYB_SANT2_E5_114.3,MYB,315,499
MBD2_E2_100.2,MBD2,738,1296
SFMBT2_MBT384477_E1_2685.83,SFMBT2,475,816
PRDM4_E10_31.0,PRDM4,447,866
ACVR2A_PKc_E9_139.9,ACVR2A,777,1882
PRKD2_PKc_E14_162.19,PRKD2,389,656
FOXN3_E2_204.14,FOXN3,1500,3035
ZIC4_E3_118.6,ZIC4,221,373
IBTK_BTB761871_E1_4062.133,IBTK,985,1222
CDK10_PKc_E4_103.11,CDK10,957,1913
ATF7_E10_126.12,ATF7,427,655
NKX3_2_E2_177.21,NKX3,36,66
KLHL2_BTB50157_E1_1794.12,KLHL2,593,584
FOXC2_E1_234.18,FOXC2,605,852
GBX1_E2_177.11,GBX1,72,135
MARCH4_1233.173,MARCH4,666,1196
BTBD3_BTB156263_E1_1698.167,BTBD3,375,849
RNF157_2040.52,RNF157,763,1795
CREBBP_BD_e17_107.6,CREBBP,1137,1832
NEK8_PKc_E3_233.4,NEK8,1564,3474
TNIK_PKc_E2_66.8,TNIK,530,1279
DIDO1_Phd_E4_118.6,DIDO1,447,564
ADAM20_2331.55,ADAM20,265,448
RNF212_894.96,RNF212,485,771
SPEG_PKc1_E23_58,SPEG,788,1421
MAP3K5_PKc_E15_134.6,MAP3K5,1116,1977
RNF123_3945.668,RNF123,1206,2233
TDRD1_tudor545592_E1_3570.69,TDRD1,711,1603
MYF6_E1_177.28,MYF6,115,124
TCF7_E7_114.6,TCF7,503,906
CDX4_E3_45.0,CDX4,779,1031
FOXO6_E1_153.15,FOXO6,636,1121
RNF212_894.91,RNF212,605,1260
ETV6_E6_141.8,ETV6,406,799
DTX4_1860.209,DTX4,578,1001
GAK_PKc_E4_115.1,GAK,183,171
KCTD16_BTB27119_E1_1287.1,KCTD16,780,1591
DCUN1D1_735.37,DCUN1D1,593,917
STK24_PKc_E6_186.15,STK24,305,561
HDAC5_e22_120.11,HDAC5,529,708
KCNC1_BTB10104_E1_1758.277,KCNC1,634,1068
HOXB1_E2_168.13,HOXB1,336,727
TRIM31_745.20,TRIM31,592,1136
NEK6_PKc_E6_111.4,NEK6,1293,3595
TRIM28_BD_e15_87.9,TRIM28,929,1450
GZMM_774.142,GZMM,308,280
ZNF672_E4_1206.78,ZNF672,515,1064
UBA52_387.34,UBA52,823,869
PRKG2_PKc_E12_137.1,PRKG2,546,1519
RNF113A_1032.107,RNF113A,688,600
DTX3_1053.173,DTX3,370,750
UBE2B_459.37,UBE2B,566,828
KDM4B_Phd_E15_223.16,KDM4B,201,351
RPS6KA6_PKc2_E18_162.4,RPS6KA6,241,442
FBXL19_2085.290,FBXL19,169,388
GATA3_E4_138.14,GATA3,511,651
SHOX2_E3_135.13,SHOX2,963,1716
ADAM33_2442.417,ADAM33,722,1018
PHF11_Phd_E3_84.1,PHF11,515,872
CBLL1_1473.19,CBLL1,897,941
FBXL8_1125.33,FBXL8,542,882
USP49_1923.111,USP49,1328,2087
RNF225_990.237,RNF225,319,608
RNF180_1779.58,RNF180,625,1885
OTUD7B_2532.59,OTUD7B,724,1095
KMT2C_Phd2_E9_115.4,KMT2C,686,1207
TBL1XR1_3,TBL1XR1,928,1045
LBX1_E2_171.6,LBX1,500,923
FBXO27_852.28,FBXO27,528,742
ILK_PKc_E13_138.3,ILK,363,307
PRKCZ_PKc_E13_88.11,PRKCZ,385,737
ASPA_942.6,ASPA,985,1529
PPIL2_1563.246,PPIL2,659,946
FOXQ1_E1_237.3,FOXQ1,457,862
NSD1_PWWP17541848_E1_8091.295,NSD1,740,1294
NPAS4_E6_362.39,NPAS4,890,1844
ZNF653_E8_100.12,ZNF653,519,903
LZTR1_BTB433573_E1_2523.337,LZTR1,820,1645
ORC1_Bah44170_E1_2586.314,ORC1,611,915
KMT2C_Phd1_E8_138.9,KMT2C,1262,1917
KMT2C_14736.1661,KMT2C,1262,1917
ZNRF3_2811.88,ZNRF3,1127,1959
ADAMTS2_3636.596,ADAMTS2,1324,2997
ETV3_E3_185.14,ETV3,70,119
SP110_E13_88.7,SP110,2374,5617
MEOX2_E3_162.18,MEOX2,214,326
MORC1_CW481530_E1_2955.71,MORC1,590,636
ZBTB43_BTB23123_E1_1404.154,ZBTB43,778,1491
RAB40C_846.127,RAB40C,247,238
MAST3_PKc_E16_166.17,MAST3,346,465
CBX2_Chromo_E3_66.1,CBX2,325,267
GRHL2_E6_157.8,GRHL2,791,1585
SMYD3_e5_95.3,SMYD3,723,1042
ARID3C_E3_184.3,ARID3C,365,549
JADE2_Phd_E4_158.2,JADE2,359,648
CSF1R_PKc_E14_111.8,CSF1R,467,706
RNF17_tudor12321277_E1_4872.144,RNF17,297,497
SPIB_E6_261.28,SPIB,131,181
WSB2_1266.102,WSB2,539,1225
MYBL2_SANT_E4_52.4,MYBL2,607,902
SOX14_E1_216.17,SOX14,295,455
CDC42BPB_PKc_E6_94.2,CDC42BPB,507,772
PARP14_Macro12271354_E1_5406.345,PARP14,405,577
STK31_PKc_E21_150.8,STK31,519,665
ZNF420_E5_1581.133,ZNF420,1815,3339
FXR1_Agenet59115_E1_1866.15,FXR1,316,461
ZNF778_E7_1323.132,ZNF778,1640,3328
KCNG2_BTB19112_E1_1401.26,KCNG2,176,245
DNMT3A_PWWP_E9_108.1,DNMT3A,784,1746
KCTD15_BTB58145_E1_852.22,KCTD15,497,910
STK33_PKc_E9_85.4,STK33,345,772
MAP4K4_PKc_E5_111.8,MAP4K4,287,569
MLX_E5_100.10,MLX,839,1759
PIGK_1188.86,PIGK,595,969
EIF2AK1_PKc_E5_72.4,EIF2AK1,238,235
RAD54L_H_e16_180.9,RAD54L,474,628
LONP1_2880.178,LONP1,915,1367
SP6_E2_162.12,SP6,199,209
KMT2B_Phd3_E15_109.1,KMT2B,1156,2338
ZNF124_E4_582.46,ZNF124,841,1594
CAMK2D_PKc_E5_66,CAMK2D,296,808
HGFAC_1968.231,HGFAC,586,794
NEUROD6_E2_171.3,NEUROD6,488,760
FBXO22_1212.11,FBXO22,212,274
HIPK2_PKc_E3_124.7,HIPK2,404,635
PRSS36_2568.561,PRSS36,218,337
PHF21B_Phd_E10_129.16,PHF21B,471,743
UBE2O_3879.458,UBE2O,568,775
ZNF683_E6_141.11,ZNF683,884,2010
STK16_PKc_E6_96.9,STK16,198,402
ZNF77_E4_834.42,ZNF77,1138,1688
SPEG_PKc1_E22_201.35,SPEG,823,1761
NEDD4_3960.142,NEDD4,990,1719
TRIM25_1893.214,TRIM25,780,1186
TRIM41_1893.127,TRIM41,270,303
POU6F1_E6_177.5,POU6F1,1333,2740
PSEN2_1347.6,PSEN2,258,603
PRDM9_e10_135.11,PRDM9,339,674
FOXI2_E1_208.0,FOXI2,215,378
PPARG_E3_69.0,PPARG,754,1441
FURIN_2385.85,FURIN,771,1491
RNF166_714.125,RNF166,460,739
BACH2_E8_126.1,BACH2,617,913
KDM2B_3,KDM2B,325,336
TEC_PKc_E16_119.4,TEC,298,466
KMT2C_Phd6_E21_85.2,KMT2C,615,559
NOBOX_E5_203.2,NOBOX,654,1365
KCTD21_BTB593_E1_783.118,KCTD21,1330,2346
PSMA4_786.22,PSMA4,880,1152
SCML2_MBT142240_E1_2103.48,SCML2,462,794
CSNK1G1_PKc_E7_86.9,CSNK1G1,205,198
KDM2B_11,KDM2B,2,1
PARP14_Macro801977_E1_5406.425,PARP14,423,1012
AKT1_PKc_E5_66.5,AKT1,442,764
PRPF4B_PKc_E12_115.3,PRPF4B,555,904
FBXO41_2628.367,FBXO41,690,1415
ELF1_E8_61.0,ELF1,724,949
KMT2A_ePhd_E21_138.6,KMT2A,371,638
BAHD1_Bah623733_E1_2343.211,BAHD1,455,469
RNF183_579.105,RNF183,514,875
RNF32_1089.36,RNF32,205,342
ZBTB37_BTB22122_E1_1512.6,ZBTB37,371,994
PIM2_PKc_E4_373.24,PIM2,367,632
JADE3_ePhd_E8_117.11,JADE3,495,1033
SPIN1_Spinlin133181_E1_789.63,SPIN1,1,7
SPI1_E5_261.25,SPI1,315,246
TRAF7_2013.178,TRAF7,735,1006
COPS5_1005.32,COPS5,346,368
CASP7_912.79,CASP7,610,1375
MOK_PKc_E5_79,MOK,484,841
LHX6_E7_96.7,LHX6,1198,2057
KCTD11_BTB2270_E1_699.152,KCTD11,414,585
RNF170_777.61,RNF170,331,492
CBLB_2949.157,CBLB,581,749
TMPRSS11E_1272.64,TMPRSS11E,488,681
ALK_PKc_E20_35,ALK,1007,1657
GZMM_774.179,GZMM,513,569
CDK3_PKc_E4_121,CDK3,1192,3604
CFD_762.91,CFD,249,437
SH3RF1_2667.2,SH3RF1,946,994
BRSK2_PKc_E5_117.9,BRSK2,510,1145
GTF3A_E5_74.2,GTF3A,556,716
EIF2AK1_PKc_E7_100.3,EIF2AK1,748,1358
ZNF786_E4_1077.118,ZNF786,597,874
ASB16_1362.247,ASB16,845,1571
KLHL11_BTB85200_E1_2127.65,KLHL11,422,837
ZNF565_E5_990.82,ZNF565,696,1094
ING2_Phd_E2_605.51,ING2,482,1122
HOXC13_E2_156.13,HOXC13,768,1401
SOCS1_636.8,SOCS1,265,716
POU3F2_E1_174.16,POU3F2,143,261
MBD3_MBD2_E4_52.0,MBD3,970,1630
MYLK3_PKc_E7_110.2,MYLK3,235,367
CDK11B_PKc_E13_122.7,CDK11B,394,741
MTOR_PKc_E49_123.6,MTOR,357,439
CBL_2721.351,CBL,667,1105
KCTD12_BTB36126_E1_978.38,KCTD12,69,130
RNF133_1131.83,RNF133,726,972
DMRTA1_E1_141.9,DMRTA1,159,249
SKP2_1275.137,SKP2,213,187
NCOR2_E19_95.3,NCOR2,284,608
TEAD3_E10_174.29,TEAD3,48,30
SIAH2_975.85,SIAH2,308,467
RNF6_2058.113,RNF6,488,960
DTX1_1863.223,DTX1,1310,3790
TRIML1_1407.190,TRIML1,449,1261
VAX2_E2_129.5,VAX2,754,1161
WHSC1_PWWP218337_E1_4098.33,WHSC1,1232,3078
HOXD4_E2_177.13,HOXD4,1180,2017
NKX2_4_E2_174.11,NKX2,271,451
TTBK1_PKc_E5_141.14,TTBK1,276,368
PPP1R11_381.2,PPP1R11,633,387
TRAF6_1569.141,TRAF6,1534,2712
PHF14_Phd2_E13_132.8,PHF14,628,1488
KMT2B_Phd1_E12_105.12,KMT2B,152,215
BRSK2_PKc_E3_86.2,BRSK2,430,1141
PLK1_PKc_E2_169.19,PLK1,283,393
SH3RF2_2190.35,SH3RF2,1100,1795
TRIM59_1212.3,TRIM59,765,900
ZNF740_E6_119.7,ZNF740,253,418
BMP1_2961.457,BMP1,625,1260
ZNF264_E4_1155.22,ZNF264,873,1683
KDM2A_CXXC576609_E1_3489.12,KDM2A,728,1675
CUL4A_2280.217,CUL4A,484,882
PRKAA2_PKc_E2_142,PRKAA2,388,786
E2F4_E2_110.8,E2F4,793,1211
GGT7_1989.316,GGT7,348,470
NEURL1B_1668.139,NEURL1B,585,1517
SH3RF3_2649.230,SH3RF3,941,2565
CDC34_711.131,CDC34,333,600
WDTC1_2034.103,WDTC1,580,893
ZBTB12_BTB23127_E1_1380.267,ZBTB12,262,465
ZNF354B_E5_1239.9,ZNF354B,738,969
SPSB2_792.43,SPSB2,418,766
HOXA7_E2_177.20,HOXA7,282,464
UNK_2433.194,UNK,368,1126
WWP2_2613.221,WWP2,640,889
KLKB1_1917.81,KLKB1,1134,1392
SPSB1_822.34,SPSB1,44,163
ZNF358_E2_741.141,ZNF358,690,763
ZNF16_E4_1479.167,ZNF16,93,116
PRKG2_PKc_E13_90.7,PRKG2,421,626
MORC4_CW424471_E1_2814.77,MORC4,152,224
TTK_PKc_E15_158.2,TTK,169,217
SENP6_3339.115,SENP6,495,607
KDM4B_tudor921973_E1_3291.362,KDM4B,689,1048
TRIB3_PKc_E4_361.24,TRIB3,210,353
CBX7_Chromo_E1_42.1,CBX7,222,265
POU3F4_E1_174.14,POU3F4,270,413
ZGLP1_E3_94.7,ZGLP1,910,1998
MORC3_CW408446_E1_2820.17,MORC3,628,943
PASK_PKc_E17_86.7,PASK,378,718
INSM1_E1_675.1,INSM1,217,363
TFAM_E3_71.4,TFAM,484,524
HOXB13_E2_171.16,HOXB13,544,689
ASB10_1404.53,ASB10,181,265
RAG1_3132.259,RAG1,224,394
PRSS53_1662.143,PRSS53,371,423
ZNF837_E3_690.106,ZNF837,805,1156
ZBTB22_BTB47149_E1_1905.376,ZBTB22,529,947
RNF223_750.150,RNF223,533,740
SH3RF3_2649.555,SH3RF3,274,495
TDRD6_tudor15711609_E1_6291.292,TDRD6,608,1335
STK3_PKc_E13_135.6,STK3,219,373
ARID4B_Chromo_E18_85.0,ARID4B,971,1840
ZBTB45_BTB23122_E1_1536.28,ZBTB45,533,765
MMP28_246.4,MMP28,386,554
ZXDB_E1_490.23,ZXDB,1076,1683
RNF39_1263.41,RNF39,224,309
HELLS_H_e20_73.0,HELLS,544,707
PRKD1_PKc_E15_99.1,PRKD1,435,857
SHOX_E3_135.13,SHOX,635,1089
TRIM7_1536.294,TRIM7,203,247
KCTD17_BTB33121_E1_894.186,KCTD17,157,320
UBE2V2_438.29,UBE2V2,1263,2508
PITRM1_3117.26,PITRM1,1124,1906
RNF114_687.52,RNF114,732,1315
MAK_PKc_E4_122,MAK,364,785
DYRK1B_PKc_E7_147.3,DYRK1B,466,1152
PHF7_Phd_E9_59.0,PHF7,753,1693
BRD1_ePhd_E2_354.28,BRD1,400,666
KMT2A_CXXC11471194_E1_11919.233,KMT2A,167,150
DTX1_1863.40,DTX1,454,712
MMP11_1467.236,MMP11,583,1041
CPD_4143.421,CPD,964,1556
THAP11_E1_234.6,THAP11,1071,1530
KLHL26_BTB56157_E1_1848.328,KLHL26,546,872
MESP1_E1_174.20,MESP1,714,919
ATOH8_E1_78.1,ATOH8,471,606
ZNF285_E5_1002.40,ZNF285,367,562
ZFP37_E4_906.49,ZFP37,2009,4655
MSH6_PWWP88195_E1_4083.4,MSH6,329,445
CUL3_2325.68,CUL3,694,1166
ASB2_1908.260,ASB2,16,7
TRIM33_3384.351,TRIM33,494,906
FGFR2_PKc_E15_71.1,FGFR2,346,444
RNF114_687.18,RNF114,420,1176
SCYL2_PKc_E6_222.9,SCYL2,259,375
THAP5_E1_74.0,THAP5,819,1285
FBXW5_1701.1,FBXW5,648,1302
TRIO_PKc_E55_201.2,TRIO,400,413
RNF166_714.36,RNF166,385,523
WDTC1_2034.139,WDTC1,472,1303
IRAK1_PKc_E10_66.4,IRAK1,453,808
FBXL15_903.24,FBXL15,936,1967
TRAF2_1506.10,TRAF2,214,366
KDM4B_tudor921973_E1_3291.367,KDM4B,813,1598
NR1H2_E5_274.35,NR1H2,304,362
HOXD9_E2_156.4,HOXD9,391,1055
UBR5_8397.417,UBR5,521,872
CECR2_BD_e14_59.3,CECR2,492,1184
BTBD3_BTB156263_E1_1698.42,BTBD3,614,1172
KLF6_E3_65.5,KLF6,264,347
KCNA4_BTB178269_E1_1962.258,KCNA4,1084,1524
FOXC1_E1_234.32,FOXC1,422,901
MAP3K7_PKc_E3_66.4,MAP3K7,809,939
CDKL1_PKc_E5_201.9,CDKL1,693,1198
PAX7_E5_138.6,PAX7,678,868
BRSK2_PKc_E1_43.7,BRSK2,261,515
IKZF1_E5_168.18,IKZF1,107,124
ZNF410_E9_90.5,ZNF410,615,918
MAP4K5_PKc_E4_91.1,MAP4K5,1003,2230
ZNF646_E2_5235.393,ZNF646,247,306
SCML2_MBT142240_E1_2103.214,SCML2,742,1251
SOCS1_636.89,SOCS1,258,449
ULK2_PKc_E4_33.1,ULK2,322,745
HERC1_14586.671,HERC1,1065,2413
CHD3_H_e21_118.4,CHD3,587,1053
ZNF771_E3_492.62,ZNF771,912,1577
EPHA8_PKc_E11_186.31,EPHA8,180,293
BTBD7_BTB137235_E1_3399.355,BTBD7,852,1213
LYL1_E4_180.24,LYL1,471,834
CHUK_PKc_E3_115,CHUK,380,671
GTF3C4_e4_89.6,GTF3C4,634,660
neg64,neg64,493,738
MBTD1_MBT262352_E1_1887.43,MBTD1,855,1515
EIF2AK2_PKc_E16_54.1,EIF2AK2,649,1359
HECW2_4719.221,HECW2,353,735
ANKK1_PKc_E3_152.22,ANKK1,648,1594
SETD7_e7_158.13,SETD7,788,1118
ZBTB24_E3_168.2,ZBTB24,936,1970
ZNF358_E2_741.123,ZNF358,986,2041
HES7_E3_81.3,HES7,371,677
CTSD_1239.138,CTSD,752,1148
HES4_E1_99.7,HES4,239,514
DMPK_PKc_E6_207.24,DMPK,440,813
ZSCAN12_E4_1068.80,ZSCAN12,672,842
MYT1_E11_215.11,MYT1,245,406
RERE_Bah102307_E1_4701.17,RERE,848,1686
FBXO21_1887.18,FBXO21,233,319
MPND_1416.184,MPND,1259,2268
DMRT2_E2_141.9,DMRT2,394,601
IRX5_E2_177.29,IRX5,460,1080
STUB1_696.49,STUB1,481,632
TNK1_PKc_E6_284.41,TNK1,224,306
DTX3L_2223.79,DTX3L,963,1514
TSSK2_PKc_E1_789.95,TSSK2,537,822
KDM5C_E3_123.8,KDM5C,842,1311
ZNF648_E2_828.0,ZNF648,475,784
MAP2K1_PKc_E2_108.8,MAP2K1,27,120
GSG2_PKc_E1_1371.55,GSG2,1032,1897
GLIS1_E4_84.7,GLIS1,204,393
GUCY2F_PKc_E8_90,GUCY2F,346,336
EGR1_E2_75.1,EGR1,647,1223
CCNF_2361.210,CCNF,320,578
KBTBD11_BTB141225_E1_1872.75,KBTBD11,249,332
ALG13_Tudor_E14_101.2,ALG13,241,582
DTX4_1860.5,DTX4,241,268
PHF12_Phd_E2_77.0,PHF12,434,955
PARK2_1398.97,PARK2,602,965
KLK8_263.10,KLK8,946,1886
SPDEF_E6_173.10,SPDEF,783,1098
ZNF808_E5_1998.100,ZNF808,296,627
PITX2_E2_135.8,PITX2,358,714
ANAPC5_2268.206,ANAPC5,619,968
ITK_PKc_E14_65,ITK,443,723
BUB1_PKc_E20_108.7,BUB1,285,432
ATM_PKc_E60_115.6,ATM,222,289
POU3F4_E1_174.13,POU3F4,100,108
L3MBTL1_E18_88.1,L3MBTL1,306,523
RBCK1_1533.39,RBCK1,176,278
NFE2L1_E6_204.6,NFE2L1,212,97
KCTD17_BTB33121_E1_894.161,KCTD17,527,899
SLK_PKc_E5_73,SLK,904,1407
SGK1_PKc_E6_132,SGK1,340,549
ULK2_PKc_E2_93.1,ULK2,890,1725
MARK4_PKc_E5_66,MARK4,687,1324
CHD4_Chromo_E11_69.4,CHD4,327,294
RHOXF1_E2_46.0,RHOXF1,643,964
CAPN12_2160.369,CAPN12,544,918
CTSG_768.99,CTSG,760,1339
USP11_2892.411,USP11,1878,4416
SOCS3_678.47,SOCS3,547,876
ARID3C_E3_184.4,ARID3C,218,298
MASTL_PKc2_E9_142.23,MASTL,216,344
MESP1_E1_174.7,MESP1,963,1355
ASH1L_Bah26602794_E1_8895.489,ASH1L,302,528
LIMK2_PKc_E11_66.3,LIMK2,520,1309
TRIM39_1557.203,TRIM39,167,276
HDGF_PWWP40108_E1_771.128,HDGF,381,621
HOXB6_E4_177.18,HOXB6,699,1679
PDX1_E2_177.8,PDX1,370,759
LHX9_E4_135.11,LHX9,223,313
HOXD9_E2_156.5,HOXD9,245,295
SCML2_MBT36131_E1_2103.232,SCML2,546,1335
KDM4B_tudor921973_E1_3291.363,KDM4B,316,654
HLF_E4_177.1,HLF,292,322
PSMB7_834.46,PSMB7,987,915
CLOCK_e23_256.10,CLOCK,420,574
STK39_PKc_E3_109.6,STK39,719,1261
AIRE_Phd2_E11_104.10,AIRE,315,756
HIPK4_PKc_E2_357.17,HIPK4,109,163
SP6_E2_162.2,SP6,984,2233
ZNF467_E5_1212.147,ZNF467,108,189
FLT1_PKc_E21_157.4,FLT1,198,205
MYLK4_PKc_E7_142.8,MYLK4,1213,3586
POU5F1_E5_51.3,POU5F1,682,761
PAX2_E3_198.8,PAX2,883,1151
MEX3D_2001.258,MEX3D,568,1125
GGT5_1764.213,GGT5,1326,2187
TCF21_E1_180.30,TCF21,458,512
