Gene	sgRNA	c12|beta	c12|z	c12|p-value	c12|fdr	c12|wald-p-value	c12|wald-fdr
INTS12	6	-0.44005	-2.1866	0.0068259	0.15686	0.028771	0.39756
IPP	6	0.17145	1.9133	0.06058	0.42688	0.055705	0.39756
IVNS1ABP	6	0.083284	1.0874	0.31911	0.73064	0.27688	0.55009
JADE1	12	-0.13268	-1.9639	0.22213	0.66215	0.049541	0.39756
JADE2	6	0.094814	1.5219	0.26991	0.70089	0.12803	0.42931
JADE3	12	0.07137	0.92184	0.20193	0.63307	0.35661	0.61979
KAT5	6	-0.62674	-2.1534	0.0011377	0.058824	0.031284	0.39756
KAT6A	6	-0.15205	-1.6285	0.28925	0.71539	0.10343	0.41535
KAT6B	12	0.14168	2.3872	0.029295	0.30058	0.016978	0.37236
KAT8	6	-0.66725	-2.1354	0.00028441	0.021277	0.032731	0.39756
KBTBD11	6	0.0015363	0.030429	0.8211	0.9527	0.97573	0.99321
KBTBD12	6	0.10482	1.717	0.22554	0.66361	0.085986	0.40585
KBTBD13	6	0.09308	0.5722	0.27702	0.70836	0.56719	0.75913
KBTBD2	6	0.16705	1.0551	0.066268	0.44129	0.29138	0.56211
KBTBD3	6	0.16234	1.5468	0.075939	0.4676	0.12192	0.42583
KBTBD4	6	-0.15972	-1.8099	0.2628	0.69578	0.070311	0.40167
KBTBD6	6	-0.062097	-0.51662	0.72838	0.92937	0.60542	0.7837
KBTBD7	6	-0.086945	-0.72029	0.58049	0.87148	0.47135	0.71743
KBTBD8	6	0.062586	0.96412	0.4252	0.79712	0.33498	0.60228
KCNA1	6	0.10565	1.0457	0.22298	0.66274	0.29571	0.56449
KCNA10	6	-0.010599	-0.14278	0.91155	0.97747	0.88647	0.95506
KCNA2	6	0.085334	0.7969	0.312	0.72745	0.42551	0.68211
KCNA3	6	-0.098699	-1.0308	0.51849	0.84791	0.30262	0.57144
KCNA4	6	0.23667	1.6274	0.010808	0.19388	0.10365	0.41535
KCNA5	6	0.16266	1.5458	0.07537	0.46655	0.12216	0.42583
KCNA6	6	0.044228	0.48733	0.53697	0.85624	0.62602	0.79606
KCNB1	6	0.040996	0.44743	0.55631	0.86318	0.65456	0.81698
KCNB2	6	0.22962	1.6561	0.012514	0.20455	0.097708	0.41099
KCNC1	6	-0.11892	-1.9715	0.41837	0.79643	0.04867	0.39756
KCNC2	6	0.069138	0.78003	0.39391	0.7833	0.43537	0.69011
KCNC3	6	-0.24414	-1.4963	0.08504	0.47785	0.13458	0.4336
KCNC4	6	-0.29677	-1.9945	0.038396	0.34351	0.046103	0.39756
KCND1	6	0.061039	0.54297	0.43089	0.79821	0.58715	0.77377
KCND2	6	-0.0069683	-0.12869	0.88111	0.96603	0.8976	0.95981
KCND3	6	-0.29978	-2.034	0.037258	0.33763	0.041954	0.39756
KCNG1	6	-0.014794	-0.17719	0.94511	0.9852	0.85936	0.93894
KCNG2	6	-0.0091248	-0.11954	0.89704	0.97286	0.90485	0.96146
KCNG3	6	0.030417	0.49668	0.62258	0.88521	0.61941	0.79258
KCNG4	6	-0.011939	-0.2851	0.92292	0.98141	0.77557	0.8865
KCNRG	6	0.1053	1.1386	0.22412	0.66274	0.25488	0.53216
KCNS1	6	0.033753	0.69248	0.60182	0.8778	0.48864	0.72745
KCNS2	6	0.068926	0.7774	0.39477	0.7833	0.43693	0.69152
KCNS3	6	-0.14123	-1.8637	0.32651	0.73684	0.062359	0.39756
KCNV1	6	0.19232	1.9893	0.035267	0.32804	0.046672	0.39756
KCNV2	6	-0.023704	-0.42621	0.99488	0.99914	0.66995	0.82709
KCTD1	6	0.10188	1.6555	0.23805	0.6739	0.097821	0.41099
KCTD10	6	-0.24697	-1.7392	0.081627	0.4736	0.081995	0.40434
KCTD11	6	-0.29874	-2.4766	0.037827	0.34103	0.013263	0.37236
KCTD12	6	-0.077287	-1.6548	0.63367	0.88809	0.097957	0.41099
KCTD13	6	-0.17646	-1.464	0.21559	0.65232	0.1432	0.43554
KCTD14	6	-0.15693	-1.0453	0.27162	0.70272	0.29589	0.56449
KCTD15	6	0.1081	1.1123	0.21359	0.64965	0.26602	0.54101
KCTD16	6	0.021628	0.29408	0.67918	0.91109	0.7687	0.88301
KCTD17	6	-0.026307	-0.33088	0.97639	0.9945	0.74074	0.86518
KCTD18	6	-0.050862	-0.85721	0.80119	0.95135	0.39133	0.65117
KCTD19	12	-0.13209	-1.8359	0.22355	0.66274	0.066372	0.39906
KCTD2	6	-0.16485	-1.5016	0.24516	0.67714	0.13319	0.43293
KCTD21	6	-0.060309	-0.61031	0.74033	0.93031	0.54166	0.74415
KCTD3	6	0.082586	1.4138	0.32338	0.73325	0.15741	0.44057
KCTD4	6	0.095026	1.2738	0.26906	0.70089	0.20274	0.4869
KCTD5	6	-0.14403	-0.84204	0.31456	0.72745	0.39976	0.65755
KCTD6	6	-0.03667	-0.34826	0.90074	0.97386	0.72764	0.86025
KCTD7	6	-0.13202	-0.69512	0.36519	0.76748	0.48698	0.72641
KCTD8	6	0.10183	1.4205	0.23834	0.6739	0.15545	0.43876
KCTD9	6	-0.094774	-0.69762	0.53982	0.8565	0.48542	0.72591
KEAP1	6	-0.4845	-2.0888	0.0031286	0.094828	0.036726	0.39756
KLHL1	6	-0.0039776	-0.048276	0.85808	0.95931	0.9615	0.9856
KLHL10	6	-0.032045	-0.50837	0.93003	0.98141	0.61119	0.78774
KLHL11	6	-0.094015	-1.0629	0.54238	0.85861	0.28785	0.55933
KLHL12	6	-0.12284	-0.95149	0.40131	0.78579	0.34136	0.60647
KLHL13	6	0.12023	1.5062	0.16837	0.60264	0.13202	0.4314
KLHL14	6	0.055369	0.80787	0.46701	0.82201	0.41917	0.67636
KLHL15	6	0.12067	0.86308	0.16695	0.60205	0.38809	0.64855
KLHL17	6	-0.19432	-1.4241	0.17235	0.60299	0.15441	0.43876
KLHL18	6	0.15597	0.9587	0.084755	0.47785	0.33771	0.60489
KLHL2	6	0.070229	0.55705	0.38766	0.78243	0.5775	0.76541
KLHL20	6	-0.077575	-0.50943	0.63168	0.88809	0.61045	0.78707
KLHL21	6	-0.0033426	-0.047641	0.8541	0.95855	0.962	0.98584
KLHL22	6	0.054562	0.85363	0.47127	0.82201	0.39331	0.65296
KLHL23	6	-0.04387	-0.43502	0.84954	0.95745	0.66355	0.82347
KLHL24	6	-0.0011672	-0.018483	0.83646	0.9527	0.98525	0.9972
KLHL25	6	0.16789	1.6244	0.065415	0.44061	0.10428	0.41535
KLHL26	6	0.11064	1.0233	0.20364	0.63307	0.30619	0.57662
KLHL28	6	0.027925	0.5637	0.63936	0.89065	0.57296	0.76255
KLHL29	6	0.062774	0.58025	0.42491	0.79712	0.56175	0.75559
KLHL3	6	0.31271	1.6047	0.0017065	0.073171	0.10856	0.42009
KLHL30	6	-0.084904	-0.72188	0.59044	0.87579	0.47037	0.71708
KLHL31	6	0.092131	1.1438	0.28157	0.71162	0.25273	0.5305
KLHL32	6	0.056625	0.62351	0.45904	0.81887	0.53295	0.74085
KLHL34	6	0.2469	1.4219	0.0071104	0.16026	0.15504	0.43876
KLHL35	6	-0.28991	-1.2647	0.042662	0.35971	0.20599	0.48801
KLHL36	6	-0.035972	-0.31295	0.90785	0.97705	0.75432	0.87473
KLHL38	6	0.0077929	0.11151	0.78072	0.94299	0.91121	0.96322
KLHL4	6	0.038337	0.81092	0.57423	0.86764	0.41741	0.67445
KLHL40	6	-0.21427	-1.0714	0.13311	0.56659	0.28399	0.55474
KLHL41	6	0.15947	1.7519	0.079067	0.47049	0.079783	0.40167
KLHL5	6	0.10782	1.9131	0.21473	0.65086	0.055735	0.39756
KLHL6	6	9.4027e-06	0.00012638	0.83049	0.9527	0.9999	1
KLHL7	6	0.010352	0.20612	0.76052	0.93301	0.83669	0.92769
KLHL8	6	0.039934	0.70279	0.56286	0.86608	0.48218	0.72328
KLHL9	6	-0.031974	-0.33048	0.93117	0.98141	0.74104	0.86518
KMT2E	6	-0.0054305	-0.05031	0.8686	0.96068	0.95988	0.98458
L3MBTL2	24	-0.028414	-0.53207	0.98948	0.99914	0.59467	0.77814
L3MBTL3	18	-0.019638	-0.39174	0.91183	0.97747	0.69525	0.84149
LBR	6	0.1523	1.4679	0.090444	0.48109	0.14212	0.43486
LZTR1	12	-0.13542	-2.2672	0.21217	0.64731	0.023376	0.39756
MACROD1	6	-0.17195	-1.2889	0.22696	0.665	0.19742	0.48029
MBD5	6	-0.057957	-0.59986	0.75455	0.93207	0.5486	0.74675
MBTD1	24	-0.14961	-2.455	0.048066	0.37978	0.01409	0.37236
MIER1	6	-0.089415	-0.67559	0.56684	0.86675	0.4993	0.73018
MIER2	6	-0.14599	-1.8227	0.30973	0.72745	0.068356	0.4015
MIS18BP1	6	-0.14012	-1.7074	0.32907	0.74072	0.087741	0.40585
MLLT1	6	0.12678	1.3705	0.14875	0.57663	0.17054	0.45829
MLLT10	6	0.21192	1.3947	0.021615	0.25763	0.1631	0.44977
MLLT3	6	0.11957	1.303	0.1698	0.60299	0.19256	0.47747
MLLT6	12	-0.12844	-1.3361	0.23407	0.67261	0.18152	0.4686
MORC1	5	-0.056142	-0.48494	0.78669	0.94629	0.62772	0.79735
MORC2	6	0.0085665	0.10009	0.77617	0.94201	0.92028	0.9677
MORC3	6	0.054826	0.39529	0.46871	0.82201	0.69263	0.84121
MORC4	6	0.082902	0.79138	0.32224	0.73325	0.42872	0.68469
MORF4L1	6	-0.16866	-1.2242	0.23692	0.6734	0.22089	0.50153
MPHOSPH8	6	0.033642	0.41549	0.6021	0.8778	0.67778	0.83253
MSH6	6	-0.22573	-1.8802	0.11121	0.52823	0.060077	0.39756
MSL3	6	-0.061475	-1.4308	0.7335	0.92937	0.15249	0.43876
MTF2	17	-0.0083241	-0.16979	0.78896	0.94773	0.86518	0.94221
MUM1	6	-0.006756	-0.072228	0.87998	0.96603	0.94242	0.97572
MYPOP	6	0.032665	0.3632	0.60694	0.87819	0.71645	0.8538
NACC1	6	-0.35595	-1.7465	0.018487	0.24254	0.080716	0.40167
NACC2	6	0.12905	1.2367	0.14363	0.57399	0.21622	0.49645
OARD1	6	-0.098183	-0.84885	0.52105	0.85012	0.39596	0.65485
ORC1	6	-0.4243	-2.2133	0.0088168	0.17714	0.026878	0.39756
PARP14	18	0.13575	2.2511	0.008248	0.1716	0.024382	0.39756
PARP15	12	0.050728	0.7541	0.32082	0.73247	0.45079	0.70381
PARP9	12	0.021667	0.37394	0.5566	0.86318	0.70845	0.84902
PHF1	18	-0.14311	-2.6478	0.10438	0.51329	0.0081029	0.33342
PHF10	6	0.10252	2.035	0.23521	0.67261	0.041847	0.39756
PHF11	6	0.077211	1.0071	0.35267	0.75868	0.31388	0.58339
PHF12	6	-0.29114	-1.4713	0.041524	0.35437	0.1412	0.43418
PHF13	6	0.099106	1.2463	0.25	0.68242	0.21267	0.49258
PHF14	16	0.042892	0.95492	0.32281	0.73325	0.33962	0.60499
PHF19	18	-0.13145	-1.7688	0.13965	0.5736	0.076932	0.40167
PHF20	12	-0.10688	-1.8999	0.33333	0.74602	0.057445	0.39756
PHF20L1	12	0.18065	2.3433	0.0051195	0.13333	0.019116	0.39304
PHF21A	6	-0.014386	-0.13269	0.94084	0.98335	0.89444	0.95981
PHF21B	6	-0.069428	-1.0391	0.68032	0.91109	0.29875	0.56748
PHF23	6	-0.12933	-1.1465	0.3723	0.7741	0.25158	0.52937
PHF3	6	-0.08452	-0.93354	0.59215	0.87579	0.35054	0.61471
PHF6	6	-0.001002	-0.0088156	0.83589	0.9527	0.99297	1
PHF7	24	-0.11157	-2.2355	0.16553	0.59979	0.025383	0.39756
PHRF1	15	-0.11544	-2.3398	0.2446	0.67663	0.019292	0.39304
PSIP1	6	0.127	1.4692	0.14846	0.57663	0.14179	0.43471
PWWP2A	6	0.21339	1.9095	0.020478	0.25087	0.056193	0.39756
PWWP2B	6	0.027812	0.20328	0.63993	0.89074	0.83892	0.92853
PYGO1	6	-0.12699	-1.0617	0.38339	0.77874	0.28835	0.55983
PYGO2	6	-0.24771	-2.1949	0.081342	0.4736	0.028174	0.39756
RAI1	6	-0.20684	-1.414	0.14477	0.57399	0.15735	0.44057
RCBTB1	6	0.01228	0.044949	0.74716	0.93207	0.96415	0.98713
RCBTB2	6	0.0031305	0.045132	0.81086	0.95135	0.964	0.98713
RHOBTB1	12	0.072595	1.4359	0.19596	0.63139	0.15103	0.43876
RHOBTB2	18	-0.011644	-0.26246	0.82167	0.9527	0.79297	0.89763
RHOBTB3	6	0.26349	1.6791	0.0045506	0.1203	0.09314	0.40772
RNF17	42	0	0	0.54636	0.85861	1	1
RSF1	4	-0.050536	-0.51922	0.80148	0.95135	0.60361	0.78326
SCMH1	12	0.048883	0.52645	0.33476	0.74683	0.59858	0.77965
SCML2	12	0.10024	1.2209	0.096985	0.49492	0.22212	0.50255
SFMBT1	24	-0.0070913	-0.17402	0.7318	0.92937	0.86185	0.94049
SFMBT2	24	0.094555	2.2276	0.027304	0.29179	0.02591	0.39756
SHKBP1	6	0.089031	1.1953	0.29408	0.71975	0.23196	0.51197
SLX4	6	-0.059546	-0.55935	0.74545	0.93207	0.57593	0.76449
SMARCA1	6	0.15264	1.7645	0.090159	0.48109	0.077642	0.40167
SMARCA5	6	-0.076664	-0.52184	0.63709	0.88964	0.60178	0.78134
SMARCC1	10	0.080243	1.9769	0.22184	0.66215	0.048058	0.39756
SMARCC2	12	-0.018097	-0.365	0.94369	0.98486	0.71511	0.85325
SMN1	6	-0.15483	-1.4391	0.27787	0.709	0.15012	0.43876
SMNDC1	6	-0.26138	-1.8941	0.068828	0.44981	0.058214	0.39756
SND1	6	0.063077	0.83033	0.42292	0.79712	0.40635	0.66278
SPIN1	18	0.065234	0.70362	0.14448	0.57399	0.48167	0.72325
SPIN2A	3	0.22693	1.1585	0.086746	0.47981	0.24668	0.52501
SPIN2B	4	0.020528	0.3018	0.76962	0.93763	0.76281	0.87926
SPIN3	18	-0.03096	-0.99114	0.94994	0.98641	0.32162	0.59038
SPIN4	18	0.038159	0.81196	0.31655	0.72745	0.41682	0.67402
SPOP	6	-0.084636	-0.46485	0.59158	0.87579	0.64204	0.80761
SPOPL	6	0.22193	1.6968	0.016496	0.23108	0.08974	0.40585
TAF3	6	6.6623e-05	0.0012906	0.82992	0.9527	0.99897	1
TCF19	6	-0.11917	-1.2516	0.41695	0.79544	0.21072	0.49099
TCF20	6	-0.054775	-0.46548	0.77389	0.94087	0.64159	0.80738
TDRD1	21	0.1102	2.6239	0.014505	0.21757	0.008693	0.33342
TDRD10	6	0.051138	1.072	0.49204	0.83558	0.28374	0.55455
TDRD12	6	-0.079573	-0.91423	0.61889	0.88419	0.36059	0.62394
TDRD15	6	-0.073871	-0.80091	0.64989	0.89223	0.42319	0.67963
TDRD3	6	-0.01299	-0.28598	0.9306	0.98141	0.7749	0.8865
TDRD5	6	-0.021259	-0.2725	0.99346	0.99914	0.78524	0.89235
TDRD6	47	0	0	0.54636	0.85861	1	1
TDRD7	18	-0.085727	-1.6477	0.38595	0.78181	0.099404	0.41167
TDRD9	4	0.33491	1.3287	0.0028441	0.094828	0.18396	0.46889
TDRKH	6	0.087868	1.1084	0.30063	0.72348	0.2677	0.5425
TNFAIP1	6	0.0010537	0.020024	0.82395	0.9527	0.98402	0.99707
TNRC18	12	-0.26681	-2.3812	0.014505	0.21757	0.017255	0.37236
TSNARE1	6	0.069823	1.4418	0.39022	0.7833	0.14936	0.43876
UBR7	6	0.010946	0.097649	0.75683	0.93207	0.92221	0.96849
UHRF2	17	0.042561	0.97988	0.2901	0.71629	0.32715	0.59612
WHSC1L1	20	-0.0023876	-0.053435	0.68402	0.91271	0.95739	0.98282
YEATS2	6	-0.10806	-0.60374	0.47099	0.82201	0.54602	0.74566
YEATS4	6	-0.033569	-0.68649	0.92207	0.98123	0.4924	0.7292
ZBTB22	6	-0.36471	-2.2075	0.017349	0.23643	0.027277	0.39756
ZBTB39	6	-0.13945	-1.1117	0.3322	0.74442	0.26626	0.54101
ZBTB5	6	-0.15557	-1.7742	0.27503	0.70584	0.07603	0.40167
ZBTB8B	6	0.22853	1.4053	0.012799	0.20455	0.15992	0.4441
ZBTB9	6	-0.18313	-2.0404	0.19596	0.63139	0.041312	0.39756
ZCWPW1	12	-0.11489	-1.141	0.29152	0.71779	0.25387	0.53131
ZCWPW2	12	0.018964	0.27057	0.5785	0.87072	0.78672	0.89374
ZKSANT2	12	0.008699	0.18572	0.67918	0.91109	0.85267	0.93514
ENDOU	6	-0.085321	-1.0775	0.58788	0.874	0.28124	0.55365
ACR	6	-0.37886	-2.6734	0.01479	0.21757	0.0075082	0.33342
AZU1	6	-0.14143	-1.9857	0.32594	0.7365	0.047063	0.39756
C1R	6	0.025179	0.38217	0.65728	0.89717	0.70234	0.84569
C1RL	6	-0.053823	-1.1799	0.77986	0.94292	0.23805	0.51788
C1S	6	0.054561	0.58152	0.47127	0.82201	0.56089	0.75501
C2	6	-0.024178	-0.34118	0.99147	0.99914	0.73297	0.86349
CELA1	6	-0.090572	-0.95253	0.55973	0.86467	0.34083	0.60625
CELA2A	6	-0.14493	-1.9874	0.31229	0.72745	0.046876	0.39756
CELA2B	6	0.0027914	0.058208	0.81143	0.95135	0.95358	0.98092
CELA3A	6	0.013112	0.13797	0.73976	0.93031	0.89027	0.95724
CELA3B	6	0.12212	1.2646	0.16212	0.59563	0.20601	0.48801
CFB	6	0.0033099	0.040216	0.81058	0.95135	0.96792	0.98902
CFD	6	-0.077583	-0.93764	0.63168	0.88809	0.34843	0.61309
CFI	6	0.1265	1.1997	0.14903	0.57709	0.23027	0.50985
CMA1	6	-0.018587	-0.22586	0.97241	0.9939	0.82131	0.91683
CORIN	6	-0.061404	-0.48818	0.73407	0.92942	0.62542	0.79586
CTRB1	6	-0.02028	-0.28237	0.98692	0.99914	0.77766	0.8869
CTRB2	6	-0.010951	-0.13566	0.91553	0.97842	0.89209	0.95868
CTRC	6	-0.219	-1.7351	0.12429	0.55359	0.082728	0.40585
CTRL	6	-0.10907	-1.2185	0.46644	0.82201	0.22305	0.50273
CTSG	6	-0.017221	-0.33331	0.96217	0.98976	0.7389	0.86518
ELANE	6	0.095001	0.80654	0.26906	0.70089	0.41993	0.67698
F10	6	-0.045972	-0.78573	0.83504	0.9527	0.43203	0.68679
F11	6	0.006755	0.16785	0.78896	0.94773	0.8667	0.94335
F12	6	-0.18555	-1.44	0.1917	0.62873	0.14987	0.43876
F2	6	-0.17505	-1.4506	0.21843	0.65641	0.1469	0.43766
F7	6	-0.044059	-0.69015	0.84812	0.95745	0.4901	0.72831
F9	6	0.12922	1.8041	0.14306	0.57399	0.071211	0.40167
GZMA	6	0.1553	1.9179	0.085893	0.47785	0.055125	0.39756
GZMB	6	0.071827	0.7339	0.38055	0.77836	0.46301	0.71107
GZMH	6	0.042234	0.47974	0.5475	0.85861	0.63141	0.79993
GZMK	6	-0.018721	-0.60531	0.97327	0.9939	0.54497	0.74566
GZMM	6	-0.31535	-2.2133	0.031286	0.31073	0.026877	0.39756
HABP2	6	0.056087	0.48867	0.46331	0.82065	0.62508	0.79586
HGFAC	6	-0.076805	-1.0818	0.63567	0.88964	0.27934	0.55209
HP	6	-0.12426	-1.435	0.3942	0.7833	0.1513	0.43876
HPN	6	0.054049	0.69677	0.47497	0.82307	0.48595	0.72591
HPR	6	0.071398	1.1353	0.38254	0.77874	0.25626	0.53301
KLK1	6	-0.048748	-0.76354	0.81428	0.95189	0.44514	0.69871
KLK10	6	0.016031	0.30125	0.72042	0.92687	0.76323	0.87926
KLK11	6	0.045678	0.8254	0.52759	0.85177	0.40914	0.66538
KLK12	6	0.08446	1.1881	0.31513	0.72745	0.2348	0.51512
KLK13	6	0.014471	0.24577	0.73151	0.92937	0.80586	0.90524
KLK14	6	-0.060738	-1.0551	0.73749	0.93031	0.29136	0.56211
KLK15	6	0.061761	0.74859	0.42776	0.79799	0.4541	0.70519
KLK2	6	-0.060631	-0.51881	0.73777	0.93031	0.60389	0.78326
KLK3	6	-0.075287	-1.5928	0.64363	0.89134	0.11121	0.42227
KLK4	6	-0.047735	-0.51696	0.82139	0.9527	0.60518	0.7837
KLK5	6	-0.18096	-2.0901	0.20193	0.63307	0.036605	0.39756
KLK6	6	-0.022439	-0.19184	1	1	0.84787	0.93226
KLK7	6	-0.098559	-1.1346	0.51849	0.84791	0.25655	0.53312
KLK9	6	0.0040594	0.09802	0.80546	0.95135	0.92192	0.96847
KLKB1	6	-0.030114	-0.40233	0.94596	0.9852	0.68744	0.83823
LPA	6	0.20918	1.696	0.022469	0.26333	0.089881	0.40585
MASP1	6	-0.074601	-1.0668	0.64761	0.89219	0.28605	0.55689
MST1	6	-0.4461	-2.6134	0.0062571	0.14667	0.0089635	0.33342
OVCH1	12	0.036201	0.7161	0.42975	0.7982	0.47393	0.71856
OVCH2	6	-0.07441	-1.3057	0.6479	0.89219	0.19164	0.47745
PLAT	6	0.0197	0.39181	0.69255	0.9147	0.6952	0.84149
PLAU	6	-0.065435	-0.33958	0.70734	0.92046	0.73417	0.86391
PROC	6	0.16156	1.4265	0.077076	0.46907	0.15371	0.43876
PROZ	6	0.17085	1.4711	0.061149	0.42688	0.14127	0.43418
PRSS1	6	0.14666	1.538	0.1004	0.50357	0.12405	0.42583
PRSS12	6	-0.04089	-0.67136	0.86832	0.96068	0.50199	0.73145
PRSS21	6	-0.12309	-0.9849	0.39989	0.78472	0.32467	0.59241
PRSS22	6	-0.089144	-1.2095	0.56854	0.86675	0.22648	0.50528
PRSS23	6	0.01213	0.19824	0.74772	0.93207	0.84285	0.93103
PRSS27	6	-0.13876	-1.2034	0.33532	0.747	0.22884	0.50834
PRSS3	6	-0.08237	-0.7493	0.60324	0.87819	0.45368	0.70519
PRSS33	6	-0.44968	-2.411	0.0056883	0.13793	0.01591	0.37236
PRSS35	6	-0.030156	-0.49688	0.94596	0.9852	0.61927	0.79258
PRSS36	18	-0.0041829	-0.083695	0.74289	0.93207	0.9333	0.97224
PRSS37	6	-0.080372	-1.2902	0.6149	0.88209	0.19699	0.48029
PRSS38	6	0.016517	0.37951	0.71644	0.92508	0.70431	0.84719
PRSS41	6	-0.0089852	-0.33346	0.89619	0.97253	0.73879	0.86518
PRSS42	6	0.07571	0.59305	0.35978	0.76265	0.55315	0.75033
PRSS45	6	0.064415	0.91175	0.41695	0.79544	0.3619	0.62466
PRSS46	12	-0.041713	-1.0127	0.8302	0.9527	0.31121	0.58203
PRSS48	6	-0.03059	-0.44117	0.9417	0.98366	0.65909	0.81973
PRSS50	6	0.038695	0.28263	0.57167	0.86675	0.77746	0.8869
PRSS53	18	0.00053311	0.018536	0.68828	0.9144	0.98521	0.9972
PRSS54	6	-0.087973	-1.058	0.57395	0.86758	0.29007	0.56162
PRSS55	6	0.067014	1.201	0.40273	0.78579	0.22977	0.50937
PRSS56	6	-0.18952	-1.4754	0.18288	0.61864	0.1401	0.43418
PRSS57	6	0.071758	1.3312	0.38083	0.77849	0.18311	0.46889
PRSS58	6	0.1838	1.9514	0.0438	0.3658	0.051007	0.39756
PRSS8	6	-0.15025	-1.545	0.29295	0.71827	0.12235	0.42583
PRTN3	6	-0.15939	-1.6541	0.26365	0.69595	0.098101	0.41099
ST14	6	-0.088667	-1.1722	0.57082	0.86675	0.24113	0.52145
TMPRSS11A	6	0.036661	1.2234	0.5839	0.8725	0.22116	0.50153
TMPRSS11B	6	0.037715	0.56431	0.57793	0.87061	0.57255	0.76255
TMPRSS11D	6	0.05903	1.3265	0.44425	0.80933	0.18467	0.46889
TMPRSS11E	6	-0.063892	-1.2893	0.71615	0.92508	0.19728	0.48029
TMPRSS11F	6	0.083847	1.1816	0.31655	0.72745	0.23735	0.51734
TMPRSS12	6	-0.044996	-0.79159	0.84243	0.9561	0.4286	0.68469
TMPRSS13	6	0.14113	1.9696	0.1149	0.5343	0.04888	0.39756
TMPRSS15	6	-0.0046776	-0.078024	0.86377	0.96068	0.93781	0.97442
TMPRSS2	6	-0.079874	-1.5799	0.61689	0.88314	0.11412	0.4229
TMPRSS3	6	-0.047198	-0.62443	0.82622	0.9527	0.53235	0.74085
TMPRSS4	6	0.14311	1.4265	0.11064	0.52782	0.15373	0.43876
TMPRSS5	6	0.11048	1.1043	0.20364	0.63307	0.26946	0.54381
TMPRSS6	6	0.0036226	0.070343	0.80774	0.95135	0.94392	0.97583
TMPRSS7	6	-0.015134	-0.17914	0.94795	0.98609	0.85783	0.93809
TMPRSS9	18	-0.01386	-0.12777	0.84642	0.95745	0.89833	0.95981
TPSAB1	6	-0.26208	-1.7113	0.068544	0.44981	0.087018	0.40585
TPSB2	6	-0.046314	-0.53976	0.8322	0.9527	0.58936	0.77465
TPSD1	6	-0.25902	-1.5631	0.070819	0.45273	0.11803	0.42432
TPSG1	6	-0.024921	-0.48021	0.98749	0.99914	0.63108	0.79993
TPP2	12	0.12495	1.985	0.046075	0.3713	0.047148	0.39756
HTRA1	12	0.16556	2.6239	0.011377	0.20101	0.0086937	0.33342
HTRA3	12	0.099103	1.6491	0.098407	0.49856	0.099129	0.41167
HTRA4	12	0.07873	1.5472	0.16382	0.59689	0.12182	0.42583
HTRA2	12	-0.2651	-2.9593	0.01479	0.21757	0.0030838	0.22274
IMMP1L	6	0.12838	1.7805	0.14562	0.57399	0.074992	0.40167
IMMP2L	6	-0.0071177	-0.15421	0.88168	0.96603	0.87744	0.9483
SEC11A	12	0.11128	2.5631	0.069113	0.45083	0.010376	0.35766
SEC11C	6	0.084708	0.72626	0.31456	0.72745	0.46768	0.71494
CLPP	6	0.020812	0.27761	0.68572	0.91326	0.78131	0.88931
RHBDF1	6	-0.61997	-2.9375	0.0011377	0.058824	0.0033082	0.22274
RHBDF2	12	-0.066328	-1.5847	0.61433	0.88209	0.11304	0.42227
RHBDD2	6	-0.05343	-0.54117	0.78242	0.94408	0.58839	0.77424
PSMB10	6	-0.25097	-1.7494	0.079352	0.47049	0.080225	0.40167
PSMB7	6	-0.25059	-1.542	0.079352	0.47049	0.12308	0.42583
PSMB6	6	-0.52716	-2.0806	0.0022753	0.086022	0.037473	0.39756
PSMB9	6	-0.042801	-0.40784	0.85637	0.95922	0.68339	0.83589
PSMB5	6	-0.41583	-2.6882	0.0096701	0.18478	0.0071835	0.33342
PSMB8	6	-0.074349	-1.5724	0.6479	0.89219	0.11586	0.42346
PSMB4	6	-0.67626	-2.5189	0.00028441	0.021277	0.011772	0.37236
PSMB3	6	-0.70143	-2.1025	0	0	0.035512	0.39756
PSMB2	6	-0.28487	-2.0148	0.046075	0.3713	0.043922	0.39756
PSMB1	6	-0.31898	-2.2283	0.029579	0.30058	0.025862	0.39756
PSMA7	6	-0.11571	-1.3026	0.43316	0.79864	0.19271	0.47749
PSMA8	6	0.074787	1.382	0.36462	0.76748	0.16697	0.45477
PSMA6	6	-0.24291	-2.0414	0.085893	0.47785	0.041206	0.39756
PSMA5	6	-0.29736	-1.437	0.038396	0.34351	0.15071	0.43876
PSMA4	6	-0.34705	-2.1281	0.020478	0.25087	0.03333	0.39756
PSMA3	6	0.039262	0.52516	0.56911	0.86675	0.59948	0.77978
PSMA2	6	-0.47298	-2.3604	0.0039818	0.11382	0.018255	0.38537
PSMA1	6	-0.35941	-1.9893	0.017634	0.23755	0.046668	0.39756
TPP1	6	0.015133	0.28134	0.72497	0.92937	0.77845	0.8869
DPP10	6	0.11244	1.4318	0.19767	0.63239	0.15222	0.43876
DPP4	6	0.13007	1.4658	0.14107	0.57399	0.14269	0.43534
DPP6	6	-0.050206	-0.89469	0.80489	0.95135	0.37095	0.63389
DPP8	6	-0.077518	-1.4821	0.63168	0.88809	0.13832	0.43418
DPP9	6	-0.10301	-1.2938	0.49659	0.83803	0.19573	0.4789
