sgRNA,Gene,HCT116-Ts8.initial,HCT116-Ts8.final
ZNF561_E6_897.55,ZNF561,539,2225
OTUD3_1197.55,OTUD3,800,2760
TPP2_3750.262,TPP2,668,2710
ZNRF2_729.77,ZNRF2,616,1887
ASB18_1401.119,ASB18,614,1942
RFX3_E8_49.1,RFX3,493,1077
ZNF674_E6_1125.62,ZNF674,392,1734
ZBTB3_E2_75.1,ZBTB3,1366,4344
CDY2A_Chromo_E1_159.5,CDY2A,266,1100
EAF2_E3_137.3,EAF2,1801,5430
RBBP6_5379.296,RBBP6,864,1938
RIPK2_PKc_E2_154.5,RIPK2,276,633
ZMYND8_BD_e7_88.2,ZMYND8,890,2491
ZSCAN31_E4_492.9,ZSCAN31,422,1922
TRIM33_BD_e18_153.5,TRIM33,390,769
MMP16_1824.49,MMP16,657,2804
ZNF483_E6_1206.0,ZNF483,338,1236
SMAD7_E3_436.77,SMAD7,307,869
ANAPC7_1800.194,ANAPC7,391,1515
DTX2_1869.202,DTX2,377,1314
KDM3A_e21_131.13,KDM3A,590,2326
CNDP1_1524.101,CNDP1,1295,4179
FBXO8_960.29,FBXO8,620,1788
ROR1_PKc_E9_849.47,ROR1,340,1276
INSM1_E1_675.145,INSM1,148,340
TRIM36_2187.66,TRIM36,652,1617
ARID2_E13_135.4,ARID2,865,2963
CUL4A_2280.186,CUL4A,273,786
EHF_E9_76.3,EHF,863,2776
KLHL5_BTB210317_E1_2268.36,KLHL5,776,3259
TRIM40_777.109,TRIM40,544,1696
MMP1_1410.13,MMP1,630,1021
NCOR1_SANT_E12_41.0,NCOR1,920,2375
WSB1_1266.110,WSB1,436,1930
ZNF284_E5_1296.40,ZNF284,552,1334
EPHB2_PKc_E10_43.2,EPHB2,459,2443
CUL9_7554.703,CUL9,302,1207
C1RL_1464.1,C1RL,592,1300
ZNF76_E10_50.5,ZNF76,391,724
ZHX3_E3_1533.57,ZHX3,512,1024
ZNF347_E5_1647.130,ZNF347,456,1676
INO80_D_e15_60.2,INO80,1155,3843
TBX18_E2_83.1,TBX18,706,2827
ZNF85_E5_1080.60,ZNF85,338,1420
TRIM5_1482.38,TRIM5,535,1549
OXSR1_PKc_E5_56,OXSR1,502,1349
RUNX3_E3_157.13,RUNX3,712,1857
FAM105A_117.0,FAM105A,360,1385
ZFPM2_E8_1788.80,ZFPM2,470,2197
UBR5_8397.421,UBR5,125,357
DCAF1_4,DCAF1,530,1029
E2F5_E2_110.2,E2F5,839,4376
REST_E3_84.1,REST,697,1562
UBP1_E3_77.0,UBP1,230,719
ZNF324_E4_660.39,ZNF324,975,2647
ETV5_E12_102.1,ETV5,1029,4449
HDAC2_e6_140.2,HDAC2,800,3213
HERC4_2385.89,HERC4,553,1632
THAP9_E2_184.16,THAP9,332,870
BRCC3_951.32,BRCC3,342,621
L3MBTL4_MBT164260_E1_1872.41,L3MBTL4,1201,3244
TDRD6_tudor13091422_E1_6291.261,TDRD6,829,3211
ZNF398_E6_246.39,ZNF398,292,906
MMP17_1812.83,MMP17,578,1477
SOHLH2_E7_130.0,SOHLH2,1626,6994
HAND1_E1_162.15,HAND1,862,2506
KLHL12_BTB23130_E1_1707.1,KLHL12,898,2405
TBX6_E5_147.0,TBX6,991,1851
ACR_1266.238,ACR,503,773
FURIN_2385.122,FURIN,451,1929
PCSK7_2358.161,PCSK7,686,1917
RNF31_2766.111,RNF31,139,491
FBXL12_981.192,FBXL12,319,829
GRK5_PKc_E8_141.16,GRK5,346,790
FBXL21_3,FBXL21,664,2443
INSM2_E1_852.154,INSM2,133,248
TFAP2C_E5_119.7,TFAP2C,500,1334
HOXA11_E2_171.6,HOXA11,1633,5751
USP32_4815.231,USP32,602,2308
PhIP_BD1_e31_121.0,PhIP,922,2340
ZNF792_E4_750.1,ZNF792,387,778
GGH_957.5,GGH,896,2757
EZH1_e17_96.3,EZH1,342,1029
PBX4_E5_136.15,PBX4,784,2548
FBXO18_3285.72,FBXO18,641,1535
ETV5_E12_102.6,ETV5,478,2620
USP26_2742.105,USP26,802,2852
TLL1_3042.74,TLL1,485,1653
SIRT1_e7_187.14,SIRT1,391,1332
ZNF683_E6_141.10,ZNF683,446,1258
ZNF615_E7_1578.33,ZNF615,393,1557
ATF3_E3_63.2,ATF3,1125,4046
KLHL24_BTB56163_E1_1803.139,KLHL24,653,2373
neg80,neg80,672,2531
DCAF4_1488.163,DCAF4,394,1232
TET1_e9_138.17,TET1,904,3024
SMARCAL1_D_e9_159.0,SMARCAL1,345,1112
USP3_1563.52,USP3,560,1501
HTRA1_1443.108,HTRA1,1044,5116
ACY1_1227.219,ACY1,437,1306
THRB_E6_148.1,THRB,365,1105
ZNF189_E3_1161.93,ZNF189,1012,3322
ADAM28_2328.216,ADAM28,550,2846
NKX3_2_E2_177.12,NKX3,387,1386
HOXA10_E2_177.12,HOXA10,378,2106
GATA4_E4_126.3,GATA4,270,566
ZNF547_E4_495.44,ZNF547,604,2171
ARIH2_1482.125,ARIH2,1031,3899
ZNF534_E4_1170.67,ZNF534,1027,3761
MID1_2004.108,MID1,236,830
PARP15_Macro89230_E1_2037.28,PARP15,620,2581
MYCL_E2_165.24,MYCL,36,262
ZNF415_E4_831.65,ZNF415,755,2775
PTK7_PKc_E15_40.2,PTK7,190,278
KDM5B_E3_123.10,KDM5B,839,3395
SPSB1_822.94,SPSB1,319,849
ZNF35_E4_834.67,ZNF35,786,3363
ZNF134_E3_1116.98,ZNF134,897,3128
LONRF3_2280.66,LONRF3,208,603
CUL4B_2742.40,CUL4B,517,1800
ZNF235_E5_1239.29,ZNF235,1113,5503
ZNF490_E5_918.58,ZNF490,739,2282
SMYD3_e7_103.2,SMYD3,520,1548
RNF19A_2517.30,RNF19A,816,3136
TBX4_E3_120.3,TBX4,681,2722
TRIM66_BD_e18_153.3,TRIM66,1176,3018
TMPRSS11E_1272.76,TMPRSS11E,619,2188
TRIM63_1062.27,TRIM63,837,2848
GZMB_744.1,GZMB,979,2080
ZNF248_E6_1053.73,ZNF248,652,1964
AEBP1_3477.192,AEBP1,452,1808
KLHL1_BTB202305_E1_2247.203,KLHL1,730,2783
FBXO22_1212.136,FBXO22,888,2953
ZNF354A_E5_1209.74,ZNF354A,745,3762
PRSS36_2568.49,PRSS36,1173,5944
ELK3_E2_153.0,ELK3,686,2658
CPA1_1260.65,CPA1,782,2847
ZFP90_E5_1260.103,ZFP90,759,2531
ZSCAN2_E3_1143.23,ZSCAN2,810,1833
ZNF136_E4_1110.82,ZNF136,189,524
ZBTB38_E8_2331.85,ZBTB38,600,2167
SHPRH_H_e26_93.5,SHPRH,287,1184
ZNF823_E4_1167.0,ZNF823,585,2002
PRMT1_e4_73.0,PRMT1,787,352
STK16_PKc_E5_121,STK16,277,1075
ARNTL2__158.6,ARNTL2,1527,3268
ZNF491_E3_1176.44,ZNF491,563,1920
HES1_E3_81.3,HES1,648,1365
SOX10_E3_91.0,SOX10,694,1320
POU3F1_E1_174.4,POU3F1,635,1600
ACVR1C_PKc_E8_131.1,ACVR1C,421,1079
SOX21_E1_216.8,SOX21,232,708
HDAC8_e8_173.14,HDAC8,1831,6251
PITRM1_3117.378,PITRM1,595,1519
UBE2L6_462.12,UBE2L6,341,1172
KLHL18_BTB28135_E1_1725.255,KLHL18,342,844
neg7,neg7,4798,21162
CELA3B_813.4,CELA3B,370,1518
DTX3_1053.61,DTX3,204,433
PARP14_Macro801977_E1_5406.409,PARP14,297,1200
MYBL2_SANT_E4_52.3,MYBL2,171,447
ZKSCAN5_E6_427.29,ZKSCAN5,486,1290
ASRGL1_927.56,ASRGL1,842,2035
CUL3_2325.9,CUL3,785,3431
MAPK7_PKc_E4_754.43,MAPK7,389,933
MYB_SANT2_E5_114.3,MYB,184,934
CSNK1G1_PKc_E3_41,CSNK1G1,980,3408
STAT1_E11_89.2,STAT1,277,983
MGA_E2_573.55,MGA,495,1745
MAX_E4_66.1,MAX,356,1156
TMPRSS2_1590.162,TMPRSS2,510,1138
ZNF93_E4_1329.86,ZNF93,422,1907
ZNF678_E4_1161.56,ZNF678,1131,3378
BRD1_Phd_E2_162.8,BRD1,195,900
ZNF836_E5_2079.76,ZNF836,1051,3754
STAT6_E9_185.13,STAT6,770,1456
BCL11B_E4_1173.217,BCL11B,249,1116
ZNF74_E5_915.38,ZNF74,302,718
TMPRSS6_2436.313,TMPRSS6,483,1594
ZNF366_E3_192.17,ZNF366,554,1579
PSMA4_786.22,PSMA4,538,336
ZSCAN9_E5_327.23,ZSCAN9,776,2486
ZNF32_E3_561.1,ZNF32,460,1652
ILK_PKc_E10_122.7,ILK,164,487
TMPRSS15_3060.127,TMPRSS15,624,2094
ADAM9_2460.4,ADAM9,552,1579
MOZ_e12_162.8,MOZ,1134,4441
RHOBTB2_BTB523615_E1_2250.239,RHOBTB2,238,1046
SENP8_639.56,SENP8,637,1850
TP53_E5_184.4,TP53,499,1654
CEBPD_E1_132.9,CEBPD,801,2610
ZNF792_E4_750.47,ZNF792,565,2192
UBB_690.30,UBB,468,1721
ZNF676_E3_1410.86,ZNF676,600,2485
SENP6_3339.12,SENP6,1458,5559
SP2_E7_80.4,SP2,811,3087
HDAC10_e11_107.3,HDAC10,447,2402
RNF125_699.53,RNF125,440,1599
HECTD2_2343.65,HECTD2,302,1050
RERE_SANT_E14_39.1,RERE,611,2499
CYLD_2871.137,CYLD,766,2325
ZEB1_E7_1811.174,ZEB1,613,2217
PBX2_E5_136.12,PBX2,159,669
SATB1_E12_174.18,SATB1,581,1997
FBXO28_1107.22,FBXO28,274,1210
ZFP2_E5_1059.0,ZFP2,790,2593
CASP9_801.59,CASP9,483,2179
CORIN_3129.14,CORIN,363,837
WWP2_2613.7,WWP2,503,1592
SMARCA2_D_e16_67.2,SMARCA2,943,2979
ZNF391_E3_807.43,ZNF391,1116,3756
FGFR3_PKc_E14_123.8,FGFR3,98,266
PEX2_918.39,PEX2,1365,4155
TEAD2_E4_63.1,TEAD2,368,626
RUNX1_E4_129.4,RUNX1,295,805
ZBTB26_E2_300.26,ZBTB26,829,2901
TBX3_E3_60.1,TBX3,471,2111
TRIM37_2895.250,TRIM37,1041,2876
MBD1_CXXC331377_E1_1968.26,MBD1,279,725
KDM4C_e6_50.0,KDM4C,1135,3988
ZNF484_E4_1164.71,ZNF484,949,4149
ZNF287_E6_1158.39,ZNF287,846,3596
IRF9_E3_168.16,IRF9,1940,5755
ANKFY1_BTB111198_E1_3636.43,ANKFY1,77,419
BRWD3_BD_e31_121.4,BRWD3,863,3529
TRIM42_2172.182,TRIM42,416,1931
FOXF1_E1_234.39,FOXF1,468,1204
CAPN8_2112.325,CAPN8,349,1205
ZNF16_E4_1479.174,ZNF16,616,2411
PTK6_PKc_E8_164.19,PTK6,384,991
JARID2_E7_88.10,JARID2,1071,3141
ZNF195_E6_1215.7,ZNF195,435,1215
RNF144B_912.6,RNF144B,459,867
STAT1_E18_136.1,STAT1,1079,3438
ZNF660_E3_825.10,ZNF660,576,2496
ZFP30_E6_1074.62,ZFP30,1073,2685
GLI2_E10_120.4,GLI2,423,1337
neg12,neg12,1700,7257
TRIM9_2133.367,TRIM9,221,745
SP1_E5_200.12,SP1,395,677
MGA_E2_573.0,MGA,1076,3346
FBXO18_3285.279,FBXO18,629,2221
ZNF502_E5_1161.84,ZNF502,837,2420
neg48,neg48,2402,10074
SMAD4_E3_165.3,SMAD4,623,1841
KLF12_E8_170.15,KLF12,651,2022
KAT2B_BD_e18_190.13,KAT2B,930,2806
IRAK3_PKc_E6_65,IRAK3,623,1480
DCAF5_2829.371,DCAF5,744,1942
PLG_65.3,PLG,670,2177
AMFR_1932.48,AMFR,414,1105
BAZ2A_MBD_E9_84.6,BAZ2A,228,830
HECTD2_2343.72,HECTD2,274,207
KDM5A_Phd3_E28_204.20,KDM5A,246,1002
CPZ_1959.124,CPZ,718,2361
PRSS35_1242.29,PRSS35,1025,2095
EPHX4_1089.85,EPHX4,1276,5275
RUNX1_E5_157.8,RUNX1,682,3123
EZH2_SET_e18_81.0,EZH2,5849,15146
NFATC3_E4_200.3,NFATC3,640,1783
KDM4A_tudor9601004_E1_3195.225,KDM4A,252,331
BRPF1_BD_e7_237.10,BRPF1,297,984
TGIF2LY_E2_171.13,TGIF2LY,553,2592
KLK3_786.99,KLK3,494,1457
TEX14_PKc_E7_149.6,TEX14,387,1026
ZNF445_E8_1842.104,ZNF445,177,396
RNF165_1041.66,RNF165,367,1046
CTSE_1191.123,CTSE,840,2895
SMARCC1_Chromo_E7_70.3,SMARCC1,624,2114
PAK3_PKc_E10_49,PAK3,231,1147
BNC2_E7_147.4,BNC2,490,2467
PRDM8_e8_135.1,PRDM8,767,2245
NANOG_E2_195.13,NANOG,671,1589
TOX_E5_147.2,TOX,1860,6877
ASB12_957.100,ASB12,769,2786
MGRN1_1731.255,MGRN1,144,215
RNF14_1425.87,RNF14,766,2572
USF1_E9_95.7,USF1,643,1065
USP36_68.0,USP36,523,331
JADE1_Phd_E6_84.0,JADE1,796,2309
RNF144B_912.15,RNF144B,899,3223
ZNF705A_E5_483.4,ZNF705A,981,4118
ZNF687_E4_179.7,ZNF687,587,1461
ZHX1_E3_1074.71,ZHX1,405,1539
BTBD19_BTB30123_E1_876.152,BTBD19,448,1153
PRAM1_2013.127,PRAM1,378,1069
ZBTB7C_E2_113.11,ZBTB7C,1252,5359
LBX1_E2_171.11,LBX1,154,532
CERS2_E4_93.11,CERS2,385,913
FBXO27_852.96,FBXO27,321,950
BHLHE41_E4_78.0,BHLHE41,507,1470
ZMYND8_Phd_E5_123.3,ZMYND8,409,1068
ZBTB25_E6_69.3,ZBTB25,492,1039
MAPK10_PKc_E5_130.2,MAPK10,421,2505
NKX2_2_E2_171.20,NKX2,214,379
EPHA2_PKc_E12_62.7,EPHA2,538,2348
KDM4A_Phd_E15_56.1,KDM4A,510,1630
TRIM63_1062.112,TRIM63,560,1802
ZKSCAN8_E7_744.8,ZKSCAN8,1233,4485
TRIM77_1353.4,TRIM77,224,1569
ZBTB7C_BTB24127_E1_1860.17,ZBTB7C,265,1056
THAP10_E1_276.39,THAP10,576,1667
PCGF5_771.5,PCGF5,504,1569
ITCH_2712.275,ITCH,446,1426
RNF144A_879.74,RNF144A,462,1439
HOXD9_E2_156.14,HOXD9,313,802
CDC5L_SANT2_E3_142.0,CDC5L,650,198
UQCRC1_1443.24,UQCRC1,522,1376
TBX5_E7_60.3,TBX5,320,973
CHD6_Chromo_E6_63.2,CHD6,360,1152
ZNF470_E6_1338.13,ZNF470,714,2721
FBXL22_744.153,FBXL22,125,313
YY2_E1_230.13,YY2,457,1483
STAT5A_E9_176.6,STAT5A,439,1224
TP63_E8_82.11,TP63,193,671
MKNK1_PKc_E6_74.1,MKNK1,630,1814
E4F1_E7_173.4,E4F1,331,250
ZBTB25_E6_69.2,ZBTB25,1204,3847
ABHD12_1215.148,ABHD12,285,779
ZBTB16_E6_168.14,ZBTB16,592,1515
CLOCK_E7_149.5,CLOCK,747,2592
BTRC_1818.100,BTRC,379,1108
MARCH10_2541.121,43534,376,584
ZNF23_E6_1326.104,ZNF23,994,3952
NAALADL1_2223.414,NAALADL1,517,1591
RNF126_936.190,RNF126,330,973
MIB2_3213.117,MIB2,305,1224
PRMT7_e6_79.3,PRMT7,1694,2992
PBX1_E5_136.0,PBX1,798,2885
ZNF397_E4_744.22,ZNF397,646,1660
SPSB3_1068.148,SPSB3,540,1381
ZNF620_E5_570.34,ZNF620,765,2132
NAALADL2_2388.28,NAALADL2,1230,4226
CAMKK2_PKc_E4_54,CAMKK2,603,1956
FBXL3_1287.95,FBXL3,715,3046
HDGF_PWWP40108_E1_771.117,HDGF,998,2118
AMBRA1_3906.673,AMBRA1,296,885
UBA52_387.34,UBA52,324,658
ZNF793_E8_600.62,ZNF793,94,329
LACTB_1644.107,LACTB,237,645
ZNF70_E2_915.33,ZNF70,375,471
L3MBTL2_MBT408500_E1_2118.126,L3MBTL2,356,1196
RHOXF2B_E2_71.2,RHOXF2B,1467,4897
EZH1_e19_81.0,EZH1,646,2314
TEAD4_E3_196.31,TEAD4,515,1754
ZBTB11_E10_176.9,ZBTB11,1190,1395
neg21,neg21,2190,9890
BMPR1B_PKc_E9_176,BMPR1B,1118,3166
MLL5_e11_105.0,MLL5,1821,4683
ZNF420_E5_1581.91,ZNF420,579,2115
KLF4_E5_78.5,KLF4,562,2623
ISL2_E4_174.18,ISL2,574,2067
THAP6_E2_74.3,THAP6,398,1102
KLHL12_BTB23130_E1_1707.208,KLHL12,581,1178
MAST3_PKc_E15_133.2,MAST3,722,1940
FBXL2_1272.17,FBXL2,337,1416
ESR1_E2_106.0,ESR1,799,3444
USF1_E9_95.6,USF1,673,2072
SFMBT2_MBT156256_E1_2685.51,SFMBT2,224,625
IRAK4_PKc_E10_184.6,IRAK4,266,914
USP11_2892.222,USP11,669,1951
USP11_2892.399,USP11,488,1897
THAP8_E1_77.2,THAP8,272,743
Nr1h4_E2_76.7,Nr1h4,999,4542
TCF4_Ex_220.2,TCF4,446,1470
CLK2_PKc_E4_40,CLK2,156,690
ZIK1_E4_666.75,ZIK1,1386,4998
MSGN1_E1_183.10,MSGN1,1460,5666
MYB_SANT3_E5_97.5,MYB,298,1181
ZPR1_E9_71.4,ZPR1,915,727
TMEM129_1089.9,TMEM129,340,952
SP140L_E11_88.10,SP140L,436,1138
NFIL3_E2_156.5,NFIL3,1194,3632
KLF13_E1_31.0,KLF13,472,1176
HOXB6_E4_177.12,HOXB6,194,945
ZNF589_E4_318.10,ZNF589,416,1925
RNF185_579.15,RNF185,204,886
JARID2_e14_158.20,JARID2,504,2336
PAX4_E2_216.2,PAX4,480,1368
LYL1_E4_180.6,LYL1,571,1133
DPYSL3_2055.316,DPYSL3,555,2000
FOXD4_E1_234.41,FOXD4,954,1388
PJA2_2127.115,PJA2,1099,3618
RFPL4B_792.89,RFPL4B,759,2698
ZNF75D_E7_405.4,ZNF75D,2087,8520
ZNF580_E1_237.41,ZNF580,249,579
ZNF443_E4_1152.65,ZNF443,455,1189
ZNF23_E6_1326.84,ZNF23,898,3194
MSX2_E2_177.23,MSX2,339,1284
ZNF700_E4_1239.60,ZNF700,786,3029
ATXN3_933.3,ATXN3,836,2531
LHX9_E4_135.2,LHX9,719,2814
HOPX_E3_117.5,HOPX,323,1154
MME_2253.122,MME,734,2896
JADE1_Phd_E6_84.3,JADE1,708,1333
SOX4_E1_216.20,SOX4,949,3837
KDM4C_e7_104.6,KDM4C,1172,3054
HOXD1_E2_168.1,HOXD1,408,974
PRCP_1554.41,PRCP,153,671
PRKCA_PKc_E13_139.7,PRKCA,232,679
UBE4A_3201.25,UBE4A,503,1343
ZSCAN16_E4_324.16,ZSCAN16,461,1451
STEAP1_1020.14,STEAP1,752,2773
ZEB2_E8_1970.216,ZEB2,991,3771
MYLIP_1338.102,MYLIP,757,2298
DMPK_PKc_E4_149.4,DMPK,270,682
TTBK2_PKc_E3_148.2,TTBK2,321,1441
CTSE_1191.76,CTSE,887,3778
AREL1_2472.105,AREL1,416,1786
SPIN4_Spinlin119167_E1_750.61,SPIN4,454,1758
EZH2_SANT2_E11_170.13,EZH2,122,757
FIZ1_E3_1065.232,FIZ1,253,645
IKZF5_E5_187.5,IKZF5,749,1941
ZNF529_E6_1119.55,ZNF529,742,3334
ZKSCAN1_E6_555.42,ZKSCAN1,546,1871
PAX1_E2_384.51,PAX1,182,719
TEK_PKc_E15_130.7,TEK,165,696
ZNF202_E9_735.49,ZNF202,220,685
JADE2_Phd_E3_33.2,JADE2,480,1508
ZNF471_E5_1311.20,ZNF471,369,1939
BRAF_PKc_E12_85.2,BRAF,446,1047
IRF2BPL_2391.256,IRF2BPL,461,1866
NAALADL2_2388.169,NAALADL2,1014,3543
MYCN_E3_180.1,MYCN,376,811
FBXL22_744.146,FBXL22,283,753
ZSWIM2_1902.52,ZSWIM2,637,2264
MYRF_E10_111.6,MYRF,1177,4393
SMARCA4_HELIC_e25.1,SMARCA4,4565,7732
NEUROD1_E2_177.4,NEUROD1,875,3180
RHOXF1_E2_46.2,RHOXF1,1019,5611
HSFX2_E1_273.19,HSFX2,821,3411
MTA1_SANT_E10_87.1,MTA1,464,984
CLK4_PKc_E4_40,CLK4,209,1315
ZNF383_E5_969.42,ZNF383,602,1835
OTUD7A_2781.95,OTUD7A,272,1190
ZNF565_E5_990.84,ZNF565,1635,4329
MYNN_BTB14111_E1_1833.128,MYNN,1195,4055
PGR_E2_103.6,PGR,936,2454
BTRC_1818.18,BTRC,681,1185
RNF32_1089.63,RNF32,189,560
ITCH_2712.97,ITCH,296,861
PARP15_Macro304431_E1_2037.63,PARP15,291,948
UBR2_5268.339,UBR2,659,2817
TRIM65_1554.119,TRIM65,396,1248
FBXW12_1395.6,FBXW12,1144,2774
MBD1_E10_69.0,MBD1,814,2564
GLI2_E9_54.0,GLI2,509,1759
ZNF174_E3_237.2,ZNF174,460,721
FBXO7_1569.59,FBXO7,427,1719
RNF41_954.111,RNF41,452,1810
SOX9_E1_122.12,SOX9,393,797
PHF12_Phd_E2_77.6,PHF12,79,72
UBE4B_3909.170,UBE4B,150,208
TRIM52_894.132,TRIM52,476,1608
HOXB6_E4_177.0,HOXB6,361,942
CHFR_1995.296,CHFR,460,1526
SPSB2_792.107,SPSB2,325,991
PRKG1_PKc_E11_140,PRKG1,625,2602
RSPRY1_1731.83,RSPRY1,600,1925
ZNF114_E6_321.25,ZNF114,620,1441
DCAF12L1_1392.264,DCAF12L1,398,1318
ZNF667_E5_1383.102,ZNF667,505,1510
ZXDC_E4_64.5,ZXDC,858,2121
TRIM17_1434.98,TRIM17,586,1929
ZNF785_E3_495.75,ZNF785,603,2321
SNAI1_E3_133.15,SNAI1,225,422
VEZF1_E2_78.2,VEZF1,1095,3408
POLR2A_e2.2,POLR2A,1510,3876
ZNF782_E6_1062.26,ZNF782,1315,3928
ZNF589_E4_318.22,ZNF589,930,2738
POLR2A_e27.1,POLR2A,1867,3283
ZFP36_999.24,ZFP36,376,1651
RNF224_471.17,RNF224,448,2122
ZBTB18_BTB23119_E1_1596.8,ZBTB18,476,2039
ZNF214_E3_1026.51,ZNF214,993,4053
USP54_106.7,USP54,1019,3932
ZNF623_E1_1116.3,ZNF623,507,1878
RNF113A_1032.30,RNF113A,166,203
ZNF71_E3_1110.166,ZNF71,687,3044
CAMK1D_PKc_E3_75.1,CAMK1D,431,1952
KCND1_BTB42131_E1_1944.307,KCND1,212,707
ZNF556_E4_492.39,ZNF556,773,1888
ARIH2_1482.44,ARIH2,494,2253
ZNF610_E6_735.18,ZNF610,731,3513
ZNF75A_E7_237.2,ZNF75A,2086,8054
NCOA2_e20_178.18,NCOA2,617,2217
FBXL7_1476.30,FBXL7,569,1748
CDK9_e5.1,CDK9,3309,2334
FBXL14_1257.103,FBXL14,391,1462
KMT2C_e58_117.3,KMT2C,614,1522
SOX5_E14_107.5,SOX5,1014,2866
BRPF3_Phd_E2_162.5,BRPF3,548,1454
HOXD12_E2_171.12,HOXD12,578,1666
UBR1_5250.474,UBR1,296,769
NR2E1_E2_146.17,NR2E1,396,1617
SMARCA2_H_e24_164.7,SMARCA2,705,2983
ZNF141_E4_666.20,ZNF141,1030,2885
ZNF415_E4_831.51,ZNF415,534,1745
KCTD6_BTB14102_E1_714.73,KCTD6,193,538
MPND_1416.23,MPND,442,894
PRDM5_E12_161.10,PRDM5,767,2482
PHF19_Phd1_E5_86.9,PHF19,547,2430
SCML2_MBT142240_E1_2103.21,SCML2,298,1368
WWP2_2613.72,WWP2,388,1244
RNF17_tudor419526_E1_4872.317,RNF17,566,1380
RNF14_1425.45,RNF14,744,1891
SOCS3_678.51,SOCS3,187,910
MARCH4_1233.67,43528,360,1440
IRF1_E3_100.6,IRF1,672,2129
EPHA3_PKc_E14_150.14,EPHA3,261,507
MMP2_1983.51,MMP2,867,3096
MMP3_1434.34,MMP3,839,3179
USP42_3951.42,USP42,661,2238
ABHD12B_858.59,ABHD12B,289,1551
NEK8_PKc_E2_206.9,NEK8,274,477
KCTD19_BTB398488_E1_2781.344,KCTD19,794,1908
CUL7_5349.579,CUL7,520,2518
CAPN10_2019.128,CAPN10,375,1278
ZBTB18_E2_69.2,ZBTB18,745,1709
MYLK3_PKc_E10_129.9,MYLK3,220,672
JOSD1_609.29,JOSD1,606,1989
SPIN4_Spinlin201245_E1_750.44,SPIN4,388,1263
NFAT5_E7_191.2,NFAT5,467,994
KAT5_Chromo_E3_137.6,KAT5,319,1350
FOXP1_E17_102.1,FOXP1,523,1586
STUB1_696.4,STUB1,290,563
EPHB1_PKc_E14_150.11,EPHB1,363,732
MEF2A_E3_51.1,MEF2A,1032,4005
ZNF581_E2_246.31,ZNF581,578,1547
MYB_SANT_E3_72.2,MYB,201,823
ZNF536_E2_1738.30,ZNF536,500,1954
USP26_2742.41,USP26,505,2214
ZNF536_E4_38.0,ZNF536,1275,4773
TFAM_E5_96.2,TFAM,857,1519
PTK2B_PKc_E20_90.1,PTK2B,123,551
TRIM22_1497.19,TRIM22,438,1358
RXRB_E4_180.14,RXRB,1117,3559
PAK7_PKc_E11_147.8,PAK7,589,1362
CREB3L2_E7_59.1,CREB3L2,239,1101
CELA2B_810.82,CELA2B,781,2810
MAPK1_PKc_E3_190.8,MAPK1,354,691
UBR5_8397.210,UBR5,627,2094
CTSB_1020.61,CTSB,554,2204
KCNA2_BTB35126_E1_1500.14,KCNA2,511,2253
WHSC1L1_PWWP9581051_E1_4314.148,WHSC1L1,445,2184
ZSCAN32_E7_555.61,ZSCAN32,512,1516
LNPEP_3078.264,LNPEP,607,1910
FOXO1_E2_90.4,FOXO1,603,2656
neg67,neg67,866,4243
CTSH_1008.87,CTSH,798,3593
PBRM1_BD6_e17_246.7,PBRM1,917,4328
RFPL2_1137.34,RFPL2,202,560
ZNF444_E5_360.57,ZNF444,573,2236
RLIM_1875.99,RLIM,527,1817
ZNF836_E5_2079.103,ZNF836,389,1618
ZNRF4_1290.157,ZNRF4,367,572
ASB18_1401.126,ASB18,401,827
ZNF749_E3_1185.67,ZNF749,539,2016
RPL23A_e2.1,RPL23A,2472,9082
ZNF772_E5_582.20,ZNF772,741,2724
HMGXB4_E6_79.1,HMGXB4,972,2776
PROP1_E2_135.9,PROP1,656,1849
EP300_BD_e18_196.15,EP300,811,1652
NEDD4L_2565.191,NEDD4L,982,3540
CDK11A_PKc_E18_149.14,CDK11A,469,1905
ZNRF4_1290.83,ZNRF4,569,1597
CCIN_BTB18128_E1_1767.241,CCIN,429,1066
SCMH1_MBT137235_E1_1983.27,SCMH1,604,2079
FXR2_Agenet69127_E1_2022.25,FXR2,242,478
MMP26_786.49,MMP26,415,1206
LRSAM1_2172.160,LRSAM1,419,1411
KMT2C_Phd3_E10_74.2,KMT2C,712,2763
SOCS4_1323.36,SOCS4,687,2291
ATAD2_BD_e21_95.1,ATAD2,971,2051
ZBTB18_BTB23119_E1_1596.187,ZBTB18,327,968
PBRM1_Bah11301248_E1_4749.146,PBRM1,411,1933
E2F8_E6_162.12,E2F8,371,1488
HOXB13_E2_171.13,HOXB13,510,1210
RNF166_714.137,RNF166,549,969
E2F6_E3_194.9,E2F6,1018,2420
ZNF100_E5_1155.44,ZNF100,1423,5426
ZNF333_E12_972.64,ZNF333,450,1376
FOXO4_E2_90.1,FOXO4,1135,4635
MMP16_1824.48,MMP16,1161,5213
ZBTB41_E8_106.4,ZBTB41,494,1312
ZNF564_E4_1317.111,ZNF564,684,2650
ZNF7_E5_1380.49,ZNF7,660,2069
TMPRSS7_2154.157,TMPRSS7,569,1932
DPRX_E2_132.2,DPRX,663,2102
FERD3L_E1_171.6,FERD3L,524,2938
TUB_E13_113.10,TUB,1016,2555
WNK3_PKc_E2_132,WNK3,871,2726
