sgRNA,Gene,DLD1-Ts2.18.initial,DLD1-Ts2.18.final
UBE2J1_957.86,UBE2J1,2148,5499
ZNF239_E2_816.82,ZNF239,1795,5018
PLAGL1_E7_67.4,PLAGL1,1399,3005
SP2_E7_80.4,SP2,2053,4109
KMT2D_e51_74.0,KMT2D,1645,4663
ANAPC1_10,ANAPC1,419,667
RNF186_684.112,RNF186,1902,4293
ZNF468_E4_750.15,ZNF468,1166,3397
BRD2_BD1_e3_138.3,BRD2,3787,5306
FBXL7_1476.30,FBXL7,1433,4114
PIK3R4_PKc_E3_134.5,PIK3R4,795,1154
ZNF136_E4_1110.75,ZNF136,1940,4668
ONECUT1_E2_165.13,ONECUT1,2145,5871
BRD4_BD1_e2_121.9,BRD4,1838,3507
KDM5D_e13_79.1,KDM5D,2267,6580
ZNF583_E5_1056.60,ZNF583,1656,3752
MATK_PKc_E11_74.3,MATK,743,1693
CELA1_777.5,CELA1,1106,2533
NSD3_e20_117.2,NSD3,1654,4016
BRDT_BD1_e4_68.0,BRDT,2474,5606
USP45_2445.94,USP45,2899,7325
BAZ1A_BD_e27_135.4,BAZ1A,2751,7292
TRIM63_1062.5,TRIM63,666,1715
ZBTB41_BTB77173_E1_2730.16,ZBTB41,1099,3516
MARCH9_1041.72,MARCH9,720,1740
PDK3_PKc_E1_34.1,PDK3,1149,3029
TULP2_E12_172.1,TULP2,3664,8902
ZBTB8A_E4_144.14,ZBTB8A,2494,5958
MTA1_SANT_E11_57.0,MTA1,2800,7074
SOX6_E14_107.6,SOX6,1299,3372
CNBP_540.22,CNBP,868,2087
LCORL_E7_876.50,LCORL,2925,7024
KCNV2_BTB99190_E1_1638.43,KCNV2,673,1538
NCOA2_e20_178.17,NCOA2,2294,5497
JARID2_E17_108.4,JARID2,1452,3724
UBE2E1_582.29,UBE2E1,988,2092
CDK2_PKc_E4_171.1,CDK2,958,1792
neg24,neg24,2745,7267
PBX4_E5_136.0,PBX4,340,790
UBE2E2_606.37,UBE2E2,2346,6138
ASB9_885.41,ASB9,1202,2659
G2E3_1983.48,G2E3,519,1177
HIVEP2_E7_172.2,HIVEP2,2599,6978
ZNF45_E10_1548.70,ZNF45,364,1015
CDK1_e5.1,CDK1,3202,4643
SIRT6_e4_60.2,SIRT6,1406,3294
SNAI1_E3_133.16,SNAI1,1497,2956
SPSB2_792.107,SPSB2,782,1975
ANKIB1_3270.274,ANKIB1,1654,3989
FBXO7_1569.174,FBXO7,2898,7240
ADAM23_2499.5,ADAM23,1789,4628
ZFP30_E6_1074.76,ZFP30,2095,5592
CDY2A_Chromo_E1_159.10,CDY2A,1962,4609
NFIC_E5_124.15,NFIC,1120,3693
ZNF491_E3_1176.57,ZNF491,2693,6799
KLF2_E2_75.2,KLF2,2333,5443
SOX11_E1_216.10,SOX11,1132,2598
TTN_PKc_E358_736.2,TTN,1010,2199
neg31,neg31,4632,12509
USP17L24_885.18,USP17L24,7997,16310
USP17L25_885.18,USP17L25,7997,16310
USP17L26_885.18,USP17L26,7997,16310
USP17L5_885.18,USP17L5,7997,16310
SENP8_639.7,SENP8,2322,5314
IRF2_E2_75.8,IRF2,712,1863
KDM6A_e25_115.8,KDM6A,2008,4342
BACE2_1557.33,BACE2,1883,4983
MNT_E4_112.5,MNT,1320,3261
HDGF_PWWP40108_E1_771.21,HDGF,1038,2184
UBE2S_2,UBE2S,797,1651
HNF4A_E2_113.5,HNF4A,936,2187
ANPEP_2904.421,ANPEP,1428,4017
TFAP2B_E7_217.5,TFAP2B,1979,4982
REPIN1_E4_1524.171,REPIN1,654,1667
UBE2N_459.23,UBE2N,1048,1980
CASP4_966.7,CASP4,1615,3890
ZKSCAN3_E7_573.15,ZKSCAN3,1992,4645
ZNF212_E5_66.2,ZNF212,2378,5863
GRHL1_E5_77.7,GRHL1,1682,4038
PBX4_E5_136.12,PBX4,1673,4057
STK32A_PKc_E7_90.4,STK32A,716,1800
NR1I3_E2_77.1,NR1I3,1988,5385
MTF2_tudor4595_E1_1782.15,MTF2,1343,3183
TWIST2_Ex_176.15,TWIST2,708,1849
ZNF227_E6_1557.100,ZNF227,1896,4849
ZNF212_E5_66.0,ZNF212,2757,6821
WT1_E8_90.0,WT1,2543,7041
KDM6A_e25_115.7,KDM6A,2217,5116
LCOR_E8_132.11,LCOR,3694,10042
NEURL2_858.175,NEURL2,1198,3211
PSMB2_606.18,PSMB2,1736,3569
CUL7_5349.545,CUL7,2068,5477
NSD1_Phd4_E15_98.0,NSD1,1097,2191
RNF175_987.81,RNF175,1838,4285
ITCH_2259.185,ITCH,1186,3086
ZNF410_E9_90.2,ZNF410,1112,2322
TDRD9_tudor949996_E1_4149.337,TDRD9,974,2043
PRSS22_954.166,PRSS22,1303,2873
HIPK4_PKc_E3_219.24,HIPK4,691,1889
PJA1_1368.113,PJA1,1334,3973
USP29_2769.61,USP29,2076,5820
CUX1_E23_155.12,CUX1,1183,2743
KDM4C_e8_96.5,KDM4C,2751,6870
MSL3_Chromo_E2_83.4,MSL3,1503,3122
ZNF219_E4_63.1,ZNF219,2123,5440
ZNF701_E5_795.30,ZNF701,2732,6371
ANAPC7_1800.69,ANAPC7,1263,3131
KCNV2_BTB99190_E1_1638.41,KCNV2,1444,4094
ZNF740_E6_119.4,ZNF740,3637,9796
TBX3_E7_134.15,TBX3,218,604
RHOBTB2_BTB523615_E1_2250.258,RHOBTB2,307,911
ZBTB26_BTB23123_E1_1326.14,ZBTB26,1042,3105
ZNF540_E5_1251.35,ZNF540,1902,4887
EN1_E2_180.18,EN1,2278,7184
TMPRSS11D_1257.72,TMPRSS11D,2155,5359
ZNF169_E5_1002.76,ZNF169,1349,3170
ZCWPW2_CW3078_E1_1071.4,ZCWPW2,1090,2981
TESK2_PKc_E7_85.7,TESK2,388,1197
MMP10_1431.35,MMP10,1684,4309
FBXL2_1272.149,FBXL2,1592,3477
CHD2_Chromo_E10_101.1,CHD2,1491,3475
RPL9_e3.2,RPL9,9037,15413
ZNF112_E5_1077.95,ZNF112,432,1126
HSFY2_E1_279.6,HSFY2,3477,9324
ZNF331_E7_993.91,ZNF331,2777,7377
KDM2B_13,KDM2B,1108,3115
EPHB4_PKc_E15_150.34,EPHB4,1177,2532
EZH1_e20_85.2,EZH1,1676,4467
KLHL8_BTB57163_E1_1863.164,KLHL8,900,2157
MIB2_3213.84,MIB2,146,292
ATAD2B_BD_e22_160.8,ATAD2B,2738,7258
USP8_3357.149,USP8,1015,1616
IMMP2L_528.19,IMMP2L,1639,3963
DRGX_E3_33.1,DRGX,1063,2843
PITX2_E3_42.0,PITX2,2507,6214
MYRF_E10_111.6,MYRF,3475,8462
HOXA2_E2_174.15,HOXA2,1197,2618
ADAMTS14_3681.674,ADAMTS14,2054,4598
SPIN4_Spinlin201245_E1_750.44,SPIN4,750,2098
FBXO39_1,FBXO39,1159,2776
RFPL1_954.118,RFPL1,1438,3577
ZNF417_E3_567.8,ZNF417,1135,2675
SENP1_1935.69,SENP1,1380,2993
KCTD3_BTB20112_E1_2448.18,KCTD3,851,1886
PRDM2_E8_69.5,PRDM2,2291,5239
BRAF_PKc_E12_85.2,BRAF,887,2174
FOXO3_E1_153.15,FOXO3,1928,5254
TBX18_E4_172.20,TBX18,2525,6526
ZNF26_E5_1047.19,ZNF26,2277,5124
RNF13_1146.8,RNF13,2203,4527
TRIP12_6123.357,TRIP12,1119,2302
RNF122_468.9,RNF122,1116,3287
PBK_PKc_E3_59.2,PBK,531,1265
ZNF772_E5_582.20,ZNF772,2136,5227
TSC22D4_E5_162.3,TSC22D4,1081,2567
ZNF84_E5_1578.122,ZNF84,901,2265
HOXD4_E2_177.21,HOXD4,184,546
PIAS2_1866.115,PIAS2,1292,3005
RNF225_990.33,RNF225,520,1326
HIC1_BTB37152_E1_2202.469,HIC1,1393,3688
FBXO18_3285.279,FBXO18,1614,3463
TRIM63_1062.147,TRIM63,608,1749
SATB1_E12_174.5,SATB1,1550,4317
ASB17_888.18,ASB17,1017,2199
CHD6_Chromo_E6_63.2,CHD6,774,1675
PPARG_E4_139.5,PPARG,3265,7593
ZNF776_E3_666.51,ZNF776,1079,2918
SHPRH_5052.202,SHPRH,2266,5797
RNF180_1779.97,RNF180,2084,5509
PRMT2_e7_165.21,PRMT2,3306,7599
KCND2_BTB43132_E1_1893.212,KCND2,1563,4339
AK3_PKc_E4_119.7,AK3,551,1477
ROCK1_PKc_E7_145.1,ROCK1,695,1990
JOSD2_567.39,JOSD2,298,818
MAP4K3_PKc_E3_91,MAP4K3,1226,2955
UBE2C_540.64,UBE2C,1659,4094
ZNF799_E4_1587.66,ZNF799,2636,7559
EPHA4_PKc_E15_150.7,EPHA4,602,2006
CAD_6678.68,CAD,1439,3199
ZNF841_E7_1674.15,ZNF841,2757,7192
ZNF138_E4_231.2,ZNF138,3516,10177
KEL_2199.283,KEL,1981,5335
CFLAR_708.55,CFLAR,1347,3437
CLOCK_e22_203.2,CLOCK,2327,4789
KLK6_735.108,KLK6,2047,5084
DLX1_E2_129.2,DLX1,1490,3391
KAT6B_Phd2_E5_36.0,KAT6B,1826,5072
USP17L2_1593.25,USP17L2,2414,5322
TCF12_E19_183.11,TCF12,439,882
CAPN10_2019.36,CAPN10,2185,4777
OVGP1_2037.248,OVGP1,951,2539
PREP_2133.128,PREP,1482,4012
TPP1_1692.59,TPP1,1762,4433
TRIM42_2172.44,TRIM42,1733,5235
FBXO5_1206.52,FBXO5,872,1349
JAK2_PKc_E13_135.1,JAK2,1095,2757
RERE_E16_140.20,RERE,1363,3759
MAFF_E3_276.10,MAFF,760,1439
SOX4_E1_216.20,SOX4,2603,7062
ZNF575_E4_504.0,ZNF575,1793,4471
SOCS6_1608.118,SOCS6,1320,3572
DNMT1_Bah9811117_E1_4899.573,DNMT1,981,2072
EMX1_E2_129.10,EMX1,806,2533
KLK4_765.1,KLK4,2524,7387
ELF4_E8_61.0,ELF4,2325,5974
ZNF568_E7_1170.72,ZNF568,2757,7392
PLK2_PKc_E3_117,PLK2,1021,2296
KLHL5_BTB210317_E1_2268.36,KLHL5,1678,4525
HELLS_H_e18_120.2,HELLS,2052,4541
BARHL2_E2_155.1,BARHL2,1578,3956
E2F1_E3_220.2,E2F1,856,2341
EZH1_e18_82.1,EZH1,2089,5190
HLTF_3030.81,HLTF,1854,4445
DBP_E4_159.8,DBP,1537,3549
MYB_SANT_E3_72.0,MYB,809,1852
BRD3_BD2_e6_145.5,BRD3,1885,4047
BACE2_1557.82,BACE2,679,1822
SMN1_Tudor_E5_201.14,SMN1,1775,2796
PRSS56_1812.423,PRSS56,1424,4257
HOXC8_E2_177.13,HOXC8,2261,6075
RFPL4A_864.70,RFPL4A,2247,6249
ELK4_E2_159.6,ELK4,425,1318
HAND1_E1_162.12,HAND1,2148,5841
TSHZ3_E2_207.21,TSHZ3,2111,5556
YBX3_E4_90.7,YBX3,1612,4153
XIAP_1494.40,XIAP,1287,3231
XPNPEP2_66.4,XPNPEP2,2717,7653
FOXN2_E3_204.3,FOXN2,3686,9855
USP17L11_885.36,USP17L11,9945,25750
USP17L18_885.36,USP17L18,9945,25750
USP17L19_885.36,USP17L19,9945,25750
MMP21_1710.69,MMP21,729,1854
PHF7_1146.99,PHF7,3037,7296
USP17L24_885.6,USP17L24,13058,26293
USP17L25_885.6,USP17L25,13058,26293
USP17L26_885.6,USP17L26,13058,26293
USP17L5_885.6,USP17L5,13058,26293
ZNF479_E5_990.78,ZNF479,1880,3666
KCTD1_BTB40132_E1_798.1,KCTD1,886,1908
KMT2B_ePhd_E23_138.11,KMT2B,2565,6495
UBTFL1_E1_558.64,UBTFL1,1251,2612
MBD1_CXXC217262_E1_1968.31,MBD1,2196,4754
KMT2C_ePhd2_E52_315.17,KMT2C,1845,3918
CHD2_D_e16_135.13,CHD2,1899,4420
ZNF174_E3_237.3,ZNF174,679,1290
KALRN_PKc_E60_399.58,KALRN,1332,3465
MSL2_1734.146,MSL2,1294,2534
CUL5_2343.125,CUL5,1059,3472
PHF21A_Phd_E15_129.0,PHF21A,1520,3851
TRIM67_2352.448,TRIM67,1774,3874
USP45_2445.88,USP45,1504,3709
BRD3_BD1_e4_66.5,BRD3,1669,3898
FBXO10_2871.482,FBXO10,2024,4892
HMX2_E2_174.17,HMX2,1777,5184
PIAS1_Ex_220.0,PIAS1,1485,4772
RNF186_684.109,RNF186,843,2227
ZNF490_E5_918.63,ZNF490,2349,6140
PRSS35_1242.147,PRSS35,2431,5553
TBX18_E6_63.3,TBX18,783,1446
ZNF770_E3_1944.30,ZNF770,2801,6948
HERC3_2799.51,HERC3,1706,4426
PRSS46_525.66,PRSS46,3601,9260
PRSS46_260.40,PRSS46,3601,9260
RNF8_1458.91,RNF8,845,1716
ATRX_D_e20_138.2,ATRX,2858,6097
MAP4K1_PKc_E3_91.2,MAP4K1,278,647
PHEX_2250.27,PHEX,1374,3336
BRD2_BD1_e4_60.3,BRD2,1234,2386
SUV39H2_e4_147.6,SUV39H2,2003,5091
TSSK4_PKc_E1_156.11,TSSK4,1760,4639
PIM1_PKc_E4_367.38,PIM1,834,2217
NKX1_2_E2_177.11,NKX1,2106,5838
SNRK_PKc_E5_76.4,SNRK,772,1656
KDM2B_5,KDM2B,1080,2357
NR2E3_E2_127.9,NR2E3,788,1808
ZBTB8B_BTB14122_E1_1488.25,ZBTB8B,2122,5867
HSFX2_E1_273.19,HSFX2,2068,4843
CDKL3_PKc_E6_140.5,CDKL3,535,1422
CASP12_1026.5,CASP12,1165,2874
USP26_2742.201,USP26,1506,3669
PHF7_1146.116,PHF7,749,1562
KLK11_849.115,KLK11,1492,3381
SP100_E22_143.7,SP100,3167,8261
TRIM66_BD_e19_79.7,TRIM66,1917,4920
NFYC_E3_57.1,NFYC,2374,3738
MEX3A_1563.180,MEX3A,2007,4317
FAM105A_117.5,FAM105A,1235,3588
ZNF610_E6_735.18,ZNF610,2382,5619
SEC11A_558.51,SEC11A,4425,9848
SEC11A_150.8,SEC11A,4425,9848
KLK10_831.134,KLK10,1602,4599
CNDP1_1524.101,CNDP1,3083,8414
QPCT_1086.74,QPCT,1068,2458
PRDM9_E11_915.180,PRDM9,3756,9572
ZNF354B_E5_1239.8,ZNF354B,1365,3014
JAK1_PKc_E13_144.4,JAK1,702,1714
ADAMTS8_2670.105,ADAMTS8,1075,3167
KDM2B_Phd_E15_63.2,KDM2B,1617,3516
AMFR_1932.72,AMFR,2004,5101
UBE2G2_498.30,UBE2G2,1054,2275
PHF14_Phd2_E13_132.1,PHF14,527,1752
RNF126_936.4,RNF126,865,2157
PCGF6_1,PCGF6,1990,4995
TMEM129_1089.1,TMEM129,1920,5501
RNF187_708.131,RNF187,569,1196
OVCH1_3405.357,OVCH1,2643,6366
UCHL3_693.51,UCHL3,2115,4844
ABHD12B_858.2,ABHD12B,1717,4957
ZNF217_E2_66.0,ZNF217,3760,6929
USP28_3234.298,USP28,1133,2662
BTRC_1818.157,BTRC,1596,3945
TRIM5_1482.150,TRIM5,1947,5272
FBXL21_6,FBXL21,1498,3238
USP22_1578.178,USP22,1452,2947
ZNF671_E4_573.44,ZNF671,2084,4915
TRIM23_1725.31,TRIM23,1033,2238
ASB2_1908.28,ASB2,919,2434
HERC1_14586.792,HERC1,2689,6662
SMARCA5_SANT_E20_126.4,SMARCA5,554,1129
CDX4_E2_126.1,CDX4,1868,4307
UBC_2058.230,UBC,842,2089
UNK_2433.43,UNK,759,1589
TRIM77_1353.0,TRIM77,1327,3563
PBX1_E5_136.3,PBX1,2792,6787
STK38_PKc_E7_155.1,STK38,922,2126
MBTPS2_1560.132,MBTPS2,1841,2644
RNF144B_912.6,RNF144B,1174,2762
ZKSCAN4_E5_576.47,ZKSCAN4,2870,7501
UBE4B_3909.192,UBE4B,291,475
BACE2_1557.31,BACE2,2236,5880
THAP11_E1_234.15,THAP11,1687,3695
ESRRB_E5_117.2,ESRRB,1785,4231
HOXA10_E2_177.3,HOXA10,3832,9145
OTUB1_816.33,OTUB1,1152,2566
ELANE_804.156,ELANE,1466,3675
MUL1_1059.122,MUL1,1646,4222
IRAK1_PKc_E9_208.4,IRAK1,506,902
TRERF1_SANT_E14_84.0,TRERF1,1367,3313
HDAC9_e19_120.1,HDAC9,4665,11873
ZNF536_E4_38.0,ZNF536,3889,10168
neg37,neg37,6211,16012
ADAMTS2_3636.135,ADAMTS2,2158,5301
RNF133_1131.81,RNF133,1030,2323
PAK6_PKc_E11_165.9,PAK6,826,1857
BRD3_BD1_e4_66.4,BRD3,3433,7419
SYK_PKc_E10_210.16,SYK,668,2126
CTSF_1455.144,CTSF,2113,4994
TNFAIP3_2373.23,TNFAIP3,1217,2951
RNF217_1629.146,RNF217,1033,2782
ADAM12_2730.48,ADAM12,1616,4949
ZNF12_E5_1131.47,ZNF12,2607,7401
DCAF1_10,DCAF1,2354,3800
DMRTC2_E2_113.0,DMRTC2,2812,6136
EN1_E2_180.0,EN1,489,1048
DOT1L_e9_80.7,DOT1L,1264,2445
SPIB_E6_261.24,SPIB,1082,2250
UNK_2433.67,UNK,1318,2755
KMT2C_Phd3_E10_74.2,KMT2C,1831,4557
CHD1L_H_e10_50.2,CHD1L,3097,9356
ZNF780B_E5_1908.129,ZNF780B,1816,4175
ZNF430_E5_1083.43,ZNF430,3768,10156
TBX2_E6_95.0,TBX2,2637,6735
FMR1_Agenet59117_E1_1899.14,FMR1,1321,3335
FBXL21_1305.76,FBXL21,1141,2797
ABHD13_1014.29,ABHD13,2371,5270
ZSCAN10_E6_1281.21,ZSCAN10,300,608
YBX1_E4_90.5,YBX1,1691,3417
TAOK2_PKc_E5_46,TAOK2,1108,2669
ZMIZ1_E19_75.6,ZMIZ1,2244,5696
VSX1_E3_124.10,VSX1,1267,2398
ADAMTS10_3312.58,ADAMTS10,2540,6697
PRTN3_771.68,PRTN3,883,2346
HAT1_e3_76.0,HAT1,1367,3135
TDRD6_tudor821866_E1_6291.212,TDRD6,1091,2459
RNF25_1380.168,RNF25,734,1787
NR2F6_E1_113.1,NR2F6,5136,10990
USP12_1113.31,USP12,937,1964
RNF141_693.32,RNF141,2061,6474
ERG_E12_252.19,ERG,1226,3155
neg47,neg47,6706,16735
NOBOX_E5_203.29,NOBOX,1468,3926
CORIN_3129.196,CORIN,3175,7432
DNAJC2_E14_101.1,DNAJC2,3836,8440
DNAJC2_SANT_E14_101.1,DNAJC2,3836,8440
CERS5_E3_105.9,CERS5,1567,3590
FOXP2_E13_36.2,FOXP2,1947,4149
TMPRSS11E_1272.43,TMPRSS11E,763,1751
ZNF383_E5_969.6,ZNF383,1940,4987
KMT2E_Phd_E6_73.2,KMT2E,896,1947
PARP15_Macro304431_E1_2037.62,PARP15,655,1406
ZNF446_E7_69.3,ZNF446,2349,5106
ZNF446_E7_69.3,ZNF446,2349,2307
ZNF446_E7_69.3,ZNF446,1046,5106
ZNF446_E7_69.3,ZNF446,1046,2307
TRIM56_2268.563,TRIM56,704,1718
ZNF460_E3_999.75,ZNF460,676,2380
ZNF43_E7_1908.6,ZNF43,1035,3230
ETS2_E11_141.7,ETS2,839,2293
DIDO1_Phd_E3_362.22,DIDO1,2553,4443
H2AFY_Macro178364_E1_1119.76,H2AFY,1869,4319
L3MBTL2_MBT408500_E1_2118.128,L3MBTL2,1269,3837
ECE1_2313.173,ECE1,1114,2840
MLLT3_Yeats29112_E1_1707.15,MLLT3,778,1708
CDC5L_E2_104.0,CDC5L,3383,4690
CDC5L_SANT_E2_104.0,CDC5L,3383,4690
DPP10_2403.9,DPP10,1975,4512
DNAJC1_E11_449.37,DNAJC1,2576,6372
DNAJC1_SANT2_E11_449.37,DNAJC1,2576,6372
STAT4_E18_50.3,STAT4,3983,9065
DPP7_1479.33,DPP7,1855,5218
UBE2R2_717.62,UBE2R2,1372,2955
UBE2J1_957.88,UBE2J1,479,1150
COMMD3_588.28,COMMD3,956,2057
PJA2_2127.129,PJA2,1793,4386
ZNF232_E5_324.21,ZNF232,2539,6061
EGR3_E2_237.10,EGR3,972,2555
MLXIPL_E14_66.1,MLXIPL,1300,3016
ZNF248_E6_1053.1,ZNF248,1792,4158
MDM4_1473.78,MDM4,2189,4889
SSRP1_E14_144.12,SSRP1,1608,3785
ZNF441_E4_1239.96,ZNF441,1272,2998
neg34,neg34,6728,18868
ADAMTS17_3288.509,ADAMTS17,1173,2959
PRSS57_852.16,PRSS57,1285,2819
HTRA3_1362.113,HTRA3,542,1125
ARNTL_E8_157.6,ARNTL,1953,4863
RNF32_1089.68,RNF32,944,2668
ZNF563_E4_579.32,ZNF563,1952,5083
ZNF736_E4_579.27,ZNF736,1104,2143
SOX12_E1_216.30,SOX12,3475,9736
TEAD2_E8_143.10,TEAD2,4161,10210
RNF165_1041.67,RNF165,1324,3255
SOX9_E1_122.11,SOX9,1232,3096
DMRTA1_E1_141.18,DMRTA1,2460,5996
MXD4_E4_115.5,MXD4,963,2311
ZNF562_E6_726.16,ZNF562,1683,4335
ZNF436_E4_918.101,ZNF436,913,2013
CDK1_e4.1,CDK1,5276,8971
NCOR1_E14_102.4,NCOR1,2259,4733
NCOR1_SANT_E14_102.4,NCOR1,2259,4733
TCF7L1_E10_99.10,TCF7L1,3347,9057
SMARCA5_SANT_E20_126.5,SMARCA5,597,1198
RNF213_15624.544,RNF213,1198,3066
KDM4A_ePhd_E17_109.4,KDM4A,1041,2592
ZNF621_E5_162.6,ZNF621,1688,3429
GLIS2_E6_53.3,GLIS2,3051,8520
ZNF212_E5_78.4,ZNF212,4266,11521
TRIM24_BD_e18_150.4,TRIM24,1122,3090
E4F1_E7_173.23,E4F1,2119,5289
EPHB3_PKc_E11_248.16,EPHB3,753,2185
ASB13_837.101,ASB13,677,1455
COPS5_1005.66,COPS5,1849,3149
SMARCE1_E6_132.7,SMARCE1,789,1291
NACC2_BTB20120_E1_1764.6,NACC2,1633,4273
ETV4_E11_111.13,ETV4,1101,2510
FBXL21_3,FBXL21,1656,4367
PBRM1_BD1_e3_98.0,PBRM1,2269,5383
SOCS4_1323.36,SOCS4,1661,4055
UBTF_E17_178.19,UBTF,676,1248
TBX19_E3_135.2,TBX19,3636,9008
TSC22D1_E3_138.1,TSC22D1,2830,6798
MTA2_Bah3168_E1_2007.11,MTA2,1363,3960
Nr1h4_E2_76.8,Nr1h4,2775,7533
ZNF559_E6_1170.58,ZNF559,1284,3860
ABHD12_1215.152,ABHD12,2549,6298
IBTK_BTB554639_E1_4062.106,IBTK,1766,3691
ADAMDEC1_1413.96,ADAMDEC1,1746,3940
MMP7_804.42,MMP7,2110,5683
NR0B1_E2_220.5,NR0B1,2748,6424
NPAS1_E2_156.10,NPAS1,711,2101
ZSCAN1_E6_336.5,ZSCAN1,1677,3533
HLTF_H_e23_181.0,HLTF,1634,4291
SIM1_E1_153.1,SIM1,1227,3188
PBK_PKc_E8_191,PBK,845,1909
MAP3K5_PKc_E19_158.19,MAP3K5,1258,3067
FOXH1_E1_78.11,FOXH1,3052,7310
DCAF5_2829.444,DCAF5,1357,3006
HOXC12_E2_171.16,HOXC12,1552,3949
DCAF4_1488.151,DCAF4,1783,4128
KDM4C_e7_104.8,KDM4C,1529,4358
ZNF708_E4_1233.86,ZNF708,1213,2890
ASB11_972.58,ASB11,512,1369
GUCY2F_PKc_E10_157.3,GUCY2F,429,1077
KDM1B_e12_132.8,KDM1B,1098,2762
KBTBD3_BTB42149_E1_1839.112,KBTBD3,2153,5128
SEC11C_579.43,SEC11C,1600,3933
MYBL2_SANT2_E4_32.0,MYBL2,2220,4553
ZNF235_E5_1239.98,ZNF235,2343,5855
TRIB1_PKc_E2_293.37,TRIB1,961,2243
KLHL1_BTB202305_E1_2247.198,KLHL1,2835,7180
HECTD4_12855.1437,HECTD4,441,1159
ZNF580_E1_237.27,ZNF580,352,856
CASP5_879.83,CASP5,1238,2768
TCF20_ePhd_E1_543.17,TCF20,298,669
SGK494_PKc_E3_84,SGK494,381,778
TWIST2_Ex_176.1,TWIST2,973,2963
CGRRF1_999.37,CGRRF1,1015,1999
LHX9_E4_135.2,LHX9,1963,5024
ASPRV1_1032.7,ASPRV1,979,2302
NKX1_1_E2_177.15,NKX1,1527,4541
ZNF267_E4_1101.35,ZNF267,866,1905
ZNF841_E7_1674.90,ZNF841,926,2580
MYBL1_E4_93.7,MYBL1,3672,9246
MYBL1_SANT_E4_52.1,MYBL1,3672,9246
TRIM25_1893.86,TRIM25,885,2194
RORB_E2_86.2,RORB,1647,4130
DPF2_Phd2_E10_82.4,DPF2,1774,3180
CASP6_882.64,CASP6,1660,4151
L3MBTL2_MBT511604_E1_2118.233,L3MBTL2,1908,5160
NRL_E3_210.18,NRL,1714,4293
SMARCAL1_D_e8_135.4,SMARCAL1,2154,5425
BRAP_1779.131,BRAP,2539,5752
neg58,neg58,3890,10382
ZNF655_E4_582.17,ZNF655,1090,2837
FBXL4_3,FBXL4,1657,4466
ZFP37_E4_906.70,ZFP37,1339,3987
TULP4_E14_114.1,TULP4,1603,4112
TULP4_4632.356,TULP4,1603,4112
PCGF1_780.7,PCGF1,1946,4393
EZH1_e19_81.0,EZH1,1395,3623
ZNF594_E2_2052.199,ZNF594,1703,3369
RNF111_2988.142,RNF111,3071,7991
USP47_3864.278,USP47,2847,7279
PHF14_Phd2_E13_132.3,PHF14,579,1700
HUWE1_13125.837,HUWE1,1701,3629
SOX13_E12_109.10,SOX13,938,2111
FOXQ1_E1_237.2,FOXQ1,1645,4627
MIB2_3213.291,MIB2,1665,4305
SMYD4_e5_95.0,SMYD4,3434,8402
ZNF215_E7_402.16,ZNF215,2021,4851
SATB1_E12_174.18,SATB1,1575,3962
ZNF454_E5_1011.25,ZNF454,3360,8703
YY2_E1_230.12,YY2,1720,3952
TRIM6-TRIM34_2529.262,TRIM6-TRIM34,704,2000
TRIM6_1551.177,TRIM6,704,2000
ZNF479_E5_990.58,ZNF479,708,1746
CAPN6_1926.63,CAPN6,2594,5842
ADAM10_2247.48,ADAM10,1854,4777
FAP_2283.93,FAP,2290,5963
MBTPS1_3159.431,MBTPS1,990,2011
FBXL3_1287.89,FBXL3,2164,5307
ERG_E12_252.35,ERG,3069,8096
UBE2R2_717.50,UBE2R2,3027,6291
SMAD7_E3_436.41,SMAD7,1215,2403
FBXO8_960.71,FBXO8,2214,5487
RPS6KA1_PKc_E6_80.9,RPS6KA1,424,564
NFKB1_E7_164.2,NFKB1,1715,4810
CELA2B_810.82,CELA2B,2356,5692
UBE2U_681.50,UBE2U,1222,3241
AMFR_1932.179,AMFR,783,1854
FERD3L_E1_171.26,FERD3L,588,1505
FBXW2_1365.119,FBXW2,1111,2647
BRPF3_PWWP10741189_E1_3618.291,BRPF3,887,1962
SETD1B_e17_118.1,SETD1B,2699,6083
HERC1_14586.1637,HERC1,1755,4021
ZNF16_E4_1479.126,ZNF16,719,2084
USP26_2742.62,USP26,2330,6122
MMP3_1434.46,MMP3,2209,5473
DPF1_Phd1_E9_94.11,DPF1,1245,3170
GCM2_E2_241.33,GCM2,1519,3288
NANOG_E2_195.0,NANOG,2856,6455
neg7,neg7,13590,34663
SFMBT1_MBT23120_E1_2601.29,SFMBT1,908,1492
ZKSCAN7_E6_1077.22,ZKSCAN7,2969,7286
ZNF547_E4_495.9,ZNF547,2825,6842
PSMB2_606.3,PSMB2,1446,2473
NRF1_E6_159.3,NRF1,2056,4376
RNF152_612.1,RNF152,1065,2315
SPSB4_822.102,SPSB4,713,1584
ADNP_E6_126.5,ADNP,2617,6803
NSD1_PWWP319429_E1_8091.932,NSD1,628,1330
C2_2259.238,C2,2232,5894
ITCH_2259.63,ITCH,1022,2582
USP1_2358.152,USP1,1111,2286
RFX1_E3_182.2,RFX1,1907,4245
ELANE_804.165,ELANE,1574,3608
ZNF208_E4_2559.140,ZNF208,2169,5498
