sgRNA,Gene,HCT116-Ts13.initial,HCT116-Ts13.final
OTUD3_1197.55,OTUD3,605,3513
TPP2_3750.262,TPP2,446,3082
ZNRF2_729.77,ZNRF2,408,3404
ASB18_1401.119,ASB18,313,2766
RFX3_E8_49.1,RFX3,271,1940
ZNF674_E6_1125.62,ZNF674,327,2040
ZBTB3_E2_75.1,ZBTB3,883,6924
CDY2A_Chromo_E1_159.5,CDY2A,201,1917
EAF2_E3_137.3,EAF2,1028,8076
RBBP6_5379.296,RBBP6,542,3137
RIPK2_PKc_E2_154.5,RIPK2,198,1538
ZMYND8_BD_e7_88.2,ZMYND8,486,4635
ZSCAN31_E4_492.9,ZSCAN31,295,2378
TRIM33_BD_e18_153.5,TRIM33,243,1583
MMP16_1824.49,MMP16,459,3635
ZNF483_E6_1206.0,ZNF483,205,2081
SMAD7_E3_436.77,SMAD7,165,1490
ANAPC7_1800.194,ANAPC7,256,2268
DTX2_1869.202,DTX2,290,1902
KDM3A_e21_131.13,KDM3A,385,3863
CNDP1_1524.101,CNDP1,943,5484
FBXO8_960.29,FBXO8,401,3268
ROR1_PKc_E9_849.47,ROR1,255,1932
INSM1_E1_675.145,INSM1,71,657
TRIM36_2187.66,TRIM36,511,2579
ARID2_E13_135.4,ARID2,572,5190
CUL4A_2280.186,CUL4A,121,1031
EHF_E9_76.3,EHF,492,3572
KLHL5_BTB210317_E1_2268.36,KLHL5,472,3660
TRIM40_777.109,TRIM40,387,1883
MMP1_1410.13,MMP1,307,1419
NCOR1_SANT_E12_41.0,NCOR1,604,3576
WSB1_1266.110,WSB1,372,2006
ZNF284_E5_1296.40,ZNF284,428,1969
EPHB2_PKc_E10_43.2,EPHB2,323,2205
CUL9_7554.703,CUL9,264,1196
C1RL_1464.1,C1RL,307,2005
ZNF76_E10_50.5,ZNF76,249,1938
ZHX3_E3_1533.57,ZHX3,380,1927
ZNF347_E5_1647.130,ZNF347,246,2678
INO80_D_e15_60.2,INO80,701,6351
TBX18_E2_83.1,TBX18,478,3096
ZNF85_E5_1080.60,ZNF85,300,2444
TRIM5_1482.38,TRIM5,291,2274
OXSR1_PKc_E5_56,OXSR1,248,2432
RUNX3_E3_157.13,RUNX3,543,3007
FAM105A_117.0,FAM105A,181,1683
ZFPM2_E8_1788.80,ZFPM2,298,2773
UBR5_8397.421,UBR5,94,638
DCAF1_4,DCAF1,442,775
E2F5_E2_110.2,E2F5,698,4668
REST_E3_84.1,REST,300,2211
UBP1_E3_77.0,UBP1,164,986
ZNF324_E4_660.39,ZNF324,841,3607
ETV5_E12_102.1,ETV5,625,6615
HDAC2_e6_140.2,HDAC2,703,3889
HERC4_2385.89,HERC4,339,3059
THAP9_E2_184.16,THAP9,230,1734
BRCC3_951.32,BRCC3,216,1755
L3MBTL4_MBT164260_E1_1872.41,L3MBTL4,631,5748
TDRD6_tudor13091422_E1_6291.261,TDRD6,675,3615
ZNF398_E6_246.39,ZNF398,264,1333
MMP17_1812.83,MMP17,327,2364
SOHLH2_E7_130.0,SOHLH2,926,8917
HAND1_E1_162.15,HAND1,403,3065
KLHL12_BTB23130_E1_1707.1,KLHL12,496,3776
TBX6_E5_147.0,TBX6,652,3253
ACR_1266.238,ACR,298,947
FURIN_2385.122,FURIN,255,3199
PCSK7_2358.161,PCSK7,424,3073
RNF31_2766.111,RNF31,62,929
FBXL12_981.192,FBXL12,147,1046
GRK5_PKc_E8_141.16,GRK5,149,1277
FBXL21_3,FBXL21,510,3751
INSM2_E1_852.154,INSM2,41,697
TFAP2C_E5_119.7,TFAP2C,235,1970
HOXA11_E2_171.6,HOXA11,1027,7200
USP32_4815.231,USP32,515,4169
PhIP_BD1_e31_121.0,PhIP,621,3339
ZNF792_E4_750.1,ZNF792,168,1634
GGH_957.5,GGH,487,3819
EZH1_e17_96.3,EZH1,186,1109
PBX4_E5_136.15,PBX4,349,4813
FBXO18_3285.72,FBXO18,293,3377
ETV5_E12_102.6,ETV5,408,3341
USP26_2742.105,USP26,563,3938
TLL1_3042.74,TLL1,249,2530
SIRT1_e7_187.14,SIRT1,271,1936
ZNF683_E6_141.10,ZNF683,294,1765
ZNF615_E7_1578.33,ZNF615,222,2186
ATF3_E3_63.2,ATF3,556,5074
KLHL24_BTB56163_E1_1803.139,KLHL24,395,3882
neg80,neg80,355,2645
DCAF4_1488.163,DCAF4,252,1484
TET1_e9_138.17,TET1,581,3782
SMARCAL1_D_e9_159.0,SMARCAL1,186,1730
USP3_1563.52,USP3,258,1624
HTRA1_1443.108,HTRA1,788,4867
ACY1_1227.219,ACY1,272,2371
THRB_E6_148.1,THRB,279,2637
ZNF189_E3_1161.93,ZNF189,682,4233
ADAM28_2328.216,ADAM28,291,2559
NKX3_2_E2_177.12,NKX3,174,2036
HOXA10_E2_177.12,HOXA10,244,1788
GATA4_E4_126.3,GATA4,198,913
ZNF547_E4_495.44,ZNF547,395,2608
ARIH2_1482.125,ARIH2,703,5638
ZNF534_E4_1170.67,ZNF534,630,4750
MID1_2004.108,MID1,193,1091
PARP15_Macro89230_E1_2037.28,PARP15,549,3140
MYCL_E2_165.24,MYCL,18,357
ZNF415_E4_831.65,ZNF415,542,4376
PTK7_PKc_E15_40.2,PTK7,81,476
KDM5B_E3_123.10,KDM5B,562,4686
SPSB1_822.94,SPSB1,183,1069
ZNF35_E4_834.67,ZNF35,520,4724
ZNF134_E3_1116.98,ZNF134,434,5322
LONRF3_2280.66,LONRF3,83,680
CUL4B_2742.40,CUL4B,278,2488
ZNF235_E5_1239.29,ZNF235,882,7228
ZNF490_E5_918.58,ZNF490,512,3613
SMYD3_e7_103.2,SMYD3,299,2243
RNF19A_2517.30,RNF19A,481,3661
TBX4_E3_120.3,TBX4,440,3368
TRIM66_BD_e18_153.3,TRIM66,683,5180
TMPRSS11E_1272.76,TMPRSS11E,311,3407
TRIM63_1062.27,TRIM63,576,4266
GZMB_744.1,GZMB,665,3654
ZNF248_E6_1053.73,ZNF248,458,3556
AEBP1_3477.192,AEBP1,309,2154
KLHL1_BTB202305_E1_2247.203,KLHL1,531,3545
FBXO22_1212.136,FBXO22,570,3669
ZNF354A_E5_1209.74,ZNF354A,483,3846
PRSS36_2568.49,PRSS36,847,6666
ELK3_E2_153.0,ELK3,508,3390
CPA1_1260.65,CPA1,472,3801
ZFP90_E5_1260.103,ZFP90,665,4303
ZSCAN2_E3_1143.23,ZSCAN2,579,4268
ZNF136_E4_1110.82,ZNF136,115,1234
ZBTB38_E8_2331.85,ZBTB38,363,2717
SHPRH_H_e26_93.5,SHPRH,159,1393
ZNF823_E4_1167.0,ZNF823,450,2578
PRMT1_e4_73.0,PRMT1,437,486
STK16_PKc_E5_121,STK16,188,1242
ARNTL2__158.6,ARNTL2,777,4405
ZNF491_E3_1176.44,ZNF491,316,2916
HES1_E3_81.3,HES1,399,1865
SOX10_E3_91.0,SOX10,429,3134
POU3F1_E1_174.4,POU3F1,356,2805
ACVR1C_PKc_E8_131.1,ACVR1C,263,1936
SOX21_E1_216.8,SOX21,173,1166
HDAC8_e8_173.14,HDAC8,1268,7308
PITRM1_3117.378,PITRM1,325,2062
UBE2L6_462.12,UBE2L6,193,1984
KLHL18_BTB28135_E1_1725.255,KLHL18,210,1392
neg7,neg7,3857,28779
CELA3B_813.4,CELA3B,234,1765
DTX3_1053.61,DTX3,91,735
PARP14_Macro801977_E1_5406.409,PARP14,235,1325
MYBL2_SANT_E4_52.3,MYBL2,139,645
ZKSCAN5_E6_427.29,ZKSCAN5,356,2524
ASRGL1_927.56,ASRGL1,494,3025
CUL3_2325.9,CUL3,513,4300
MAPK7_PKc_E4_754.43,MAPK7,186,1396
MYB_SANT2_E5_114.3,MYB,114,1404
CSNK1G1_PKc_E3_41,CSNK1G1,585,4383
STAT1_E11_89.2,STAT1,133,1458
MGA_E2_573.55,MGA,307,1933
MAX_E4_66.1,MAX,185,2108
TMPRSS2_1590.162,TMPRSS2,304,1696
ZNF93_E4_1329.86,ZNF93,203,1407
ZNF678_E4_1161.56,ZNF678,556,5409
BRD1_Phd_E2_162.8,BRD1,133,751
ZNF836_E5_2079.76,ZNF836,560,5283
STAT6_E9_185.13,STAT6,354,2902
BCL11B_E4_1173.217,BCL11B,124,1621
ZNF74_E5_915.38,ZNF74,167,795
TMPRSS6_2436.313,TMPRSS6,312,1842
ZNF366_E3_192.17,ZNF366,433,2150
PSMA4_786.22,PSMA4,245,348
ZSCAN9_E5_327.23,ZSCAN9,472,3595
ZNF32_E3_561.1,ZNF32,209,2167
ILK_PKc_E10_122.7,ILK,182,1241
TMPRSS15_3060.127,TMPRSS15,446,3444
ADAM9_2460.4,ADAM9,359,2143
MOZ_e12_162.8,MOZ,824,8223
RHOBTB2_BTB523615_E1_2250.239,RHOBTB2,193,2302
SENP8_639.56,SENP8,396,3454
TP53_E5_184.4,TP53,214,3732
CEBPD_E1_132.9,CEBPD,487,2659
ZNF792_E4_750.47,ZNF792,377,3219
UBB_690.30,UBB,256,2041
ZNF676_E3_1410.86,ZNF676,538,3384
SENP6_3339.12,SENP6,866,9082
SP2_E7_80.4,SP2,509,3588
HDAC10_e11_107.3,HDAC10,474,2180
RNF125_699.53,RNF125,268,2170
HECTD2_2343.65,HECTD2,187,1452
RERE_SANT_E14_39.1,RERE,266,2863
CYLD_2871.137,CYLD,491,3477
ZEB1_E7_1811.174,ZEB1,404,4425
PBX2_E5_136.12,PBX2,147,844
SATB1_E12_174.18,SATB1,461,1739
FBXO28_1107.22,FBXO28,183,2007
ZFP2_E5_1059.0,ZFP2,494,4026
CASP9_801.59,CASP9,263,2324
CORIN_3129.14,CORIN,226,2208
WWP2_2613.7,WWP2,292,1038
SMARCA2_D_e16_67.2,SMARCA2,512,4237
ZNF391_E3_807.43,ZNF391,757,6099
FGFR3_PKc_E14_123.8,FGFR3,60,328
PEX2_918.39,PEX2,970,7116
TEAD2_E4_63.1,TEAD2,202,3168
RUNX1_E4_129.4,RUNX1,156,1367
ZBTB26_E2_300.26,ZBTB26,432,3413
TBX3_E3_60.1,TBX3,354,2616
TRIM37_2895.250,TRIM37,720,3189
MBD1_CXXC331377_E1_1968.26,MBD1,226,1064
KDM4C_e6_50.0,KDM4C,870,5496
ZNF484_E4_1164.71,ZNF484,758,4378
ZNF287_E6_1158.39,ZNF287,717,4958
IRF9_E3_168.16,IRF9,1244,8070
ANKFY1_BTB111198_E1_3636.43,ANKFY1,53,447
BRWD3_BD_e31_121.4,BRWD3,529,3860
TRIM42_2172.182,TRIM42,286,2343
FOXF1_E1_234.39,FOXF1,366,1828
CAPN8_2112.325,CAPN8,217,2494
ZNF16_E4_1479.174,ZNF16,489,3507
PTK6_PKc_E8_164.19,PTK6,245,1710
JARID2_E7_88.10,JARID2,668,5122
ZNF195_E6_1215.7,ZNF195,191,2354
RNF144B_912.6,RNF144B,210,1298
STAT1_E18_136.1,STAT1,827,5102
ZNF660_E3_825.10,ZNF660,284,2612
ZFP30_E6_1074.62,ZFP30,485,5924
GLI2_E10_120.4,GLI2,211,2523
neg12,neg12,978,9624
TRIM9_2133.367,TRIM9,155,1159
SP1_E5_200.12,SP1,263,1856
MGA_E2_573.0,MGA,704,5277
FBXO18_3285.279,FBXO18,387,3035
ZNF502_E5_1161.84,ZNF502,500,3596
neg48,neg48,1593,15730
SMAD4_E3_165.3,SMAD4,474,2094
KLF12_E8_170.15,KLF12,300,3070
KAT2B_BD_e18_190.13,KAT2B,634,4190
IRAK3_PKc_E6_65,IRAK3,353,1574
DCAF5_2829.371,DCAF5,392,3311
PLG_65.3,PLG,328,2575
AMFR_1932.48,AMFR,216,1613
BAZ2A_MBD_E9_84.6,BAZ2A,187,932
HECTD2_2343.72,HECTD2,67,795
KDM5A_Phd3_E28_204.20,KDM5A,148,1106
CPZ_1959.124,CPZ,474,3750
PRSS35_1242.29,PRSS35,567,4516
EPHX4_1089.85,EPHX4,827,6060
RUNX1_E5_157.8,RUNX1,518,4814
EZH2_SET_e18_81.0,EZH2,4032,14194
NFATC3_E4_200.3,NFATC3,409,2839
KDM4A_tudor9601004_E1_3195.225,KDM4A,94,992
BRPF1_BD_e7_237.10,BRPF1,197,1351
TGIF2LY_E2_171.13,TGIF2LY,368,4207
KLK3_786.99,KLK3,245,2162
TEX14_PKc_E7_149.6,TEX14,215,2050
ZNF445_E8_1842.104,ZNF445,90,984
RNF165_1041.66,RNF165,224,2276
CTSE_1191.123,CTSE,598,4578
SMARCC1_Chromo_E7_70.3,SMARCC1,256,2471
PAK3_PKc_E10_49,PAK3,214,1240
BNC2_E7_147.4,BNC2,330,3631
PRDM8_e8_135.1,PRDM8,435,3067
NANOG_E2_195.13,NANOG,417,3258
TOX_E5_147.2,TOX,1282,9475
ASB12_957.100,ASB12,489,4315
MGRN1_1731.255,MGRN1,62,507
RNF14_1425.87,RNF14,582,3640
USF1_E9_95.7,USF1,281,1696
USP36_68.0,USP36,320,970
JADE1_Phd_E6_84.0,JADE1,367,2832
RNF144B_912.15,RNF144B,500,4431
ZNF705A_E5_483.4,ZNF705A,539,5738
ZNF687_E4_179.7,ZNF687,337,1681
ZHX1_E3_1074.71,ZHX1,261,1478
BTBD19_BTB30123_E1_876.152,BTBD19,286,1555
PRAM1_2013.127,PRAM1,262,2301
ZBTB7C_E2_113.11,ZBTB7C,1112,6366
LBX1_E2_171.11,LBX1,61,659
CERS2_E4_93.11,CERS2,214,1557
FBXO27_852.96,FBXO27,174,3045
BHLHE41_E4_78.0,BHLHE41,377,1968
ZMYND8_Phd_E5_123.3,ZMYND8,229,2417
ZBTB25_E6_69.3,ZBTB25,360,1978
MAPK10_PKc_E5_130.2,MAPK10,333,3045
NKX2_2_E2_171.20,NKX2,129,1196
EPHA2_PKc_E12_62.7,EPHA2,479,3218
KDM4A_Phd_E15_56.1,KDM4A,275,2220
TRIM63_1062.112,TRIM63,347,2969
ZKSCAN8_E7_744.8,ZKSCAN8,765,5385
TRIM77_1353.4,TRIM77,179,1890
ZBTB7C_BTB24127_E1_1860.17,ZBTB7C,191,2088
THAP10_E1_276.39,THAP10,443,2270
PCGF5_771.5,PCGF5,356,2419
ITCH_2712.275,ITCH,286,2060
RNF144A_879.74,RNF144A,309,1569
HOXD9_E2_156.14,HOXD9,219,821
CDC5L_SANT2_E3_142.0,CDC5L,425,995
UQCRC1_1443.24,UQCRC1,269,1819
TBX5_E7_60.3,TBX5,161,1321
CHD6_Chromo_E6_63.2,CHD6,183,1036
ZNF470_E6_1338.13,ZNF470,542,4225
FBXL22_744.153,FBXL22,98,295
YY2_E1_230.13,YY2,300,1865
STAT5A_E9_176.6,STAT5A,340,2512
TP63_E8_82.11,TP63,89,768
MKNK1_PKc_E6_74.1,MKNK1,425,2558
E4F1_E7_173.4,E4F1,284,374
ZBTB25_E6_69.2,ZBTB25,772,3639
ABHD12_1215.148,ABHD12,153,1343
ZBTB16_E6_168.14,ZBTB16,344,2732
CLOCK_E7_149.5,CLOCK,516,3877
BTRC_1818.100,BTRC,309,2300
MARCH10_2541.121,43534,208,1656
ZNF23_E6_1326.104,ZNF23,482,5196
NAALADL1_2223.414,NAALADL1,240,2092
RNF126_936.190,RNF126,196,772
MIB2_3213.117,MIB2,254,1059
PRMT7_e6_79.3,PRMT7,1242,3473
PBX1_E5_136.0,PBX1,492,4381
ZNF397_E4_744.22,ZNF397,419,2611
SPSB3_1068.148,SPSB3,322,1619
ZNF620_E5_570.34,ZNF620,455,3203
NAALADL2_2388.28,NAALADL2,795,6034
CAMKK2_PKc_E4_54,CAMKK2,313,1755
FBXL3_1287.95,FBXL3,607,3225
HDGF_PWWP40108_E1_771.117,HDGF,549,2305
AMBRA1_3906.673,AMBRA1,227,2209
UBA52_387.34,UBA52,205,784
ZNF793_E8_600.62,ZNF793,114,775
LACTB_1644.107,LACTB,135,1185
ZNF70_E2_915.33,ZNF70,254,1792
L3MBTL2_MBT408500_E1_2118.126,L3MBTL2,197,1910
RHOXF2B_E2_71.2,RHOXF2B,806,7611
EZH1_e19_81.0,EZH1,386,3347
TEAD4_E3_196.31,TEAD4,354,2993
ZBTB11_E10_176.9,ZBTB11,543,3936
neg21,neg21,1480,12404
BMPR1B_PKc_E9_176,BMPR1B,732,4248
MLL5_e11_105.0,MLL5,1140,6075
ZNF420_E5_1581.91,ZNF420,395,3064
KLF4_E5_78.5,KLF4,236,3322
ISL2_E4_174.18,ISL2,305,4173
THAP6_E2_74.3,THAP6,297,2619
KLHL12_BTB23130_E1_1707.208,KLHL12,288,1781
MAST3_PKc_E15_133.2,MAST3,321,2050
FBXL2_1272.17,FBXL2,217,1924
ESR1_E2_106.0,ESR1,525,4059
USF1_E9_95.6,USF1,332,2138
SFMBT2_MBT156256_E1_2685.51,SFMBT2,219,1377
IRAK4_PKc_E10_184.6,IRAK4,182,1732
USP11_2892.222,USP11,255,2130
USP11_2892.399,USP11,312,2803
THAP8_E1_77.2,THAP8,182,858
Nr1h4_E2_76.7,Nr1h4,588,4239
TCF4_Ex_220.2,TCF4,279,2352
CLK2_PKc_E4_40,CLK2,104,759
ZIK1_E4_666.75,ZIK1,985,8377
MSGN1_E1_183.10,MSGN1,948,7753
MYB_SANT3_E5_97.5,MYB,239,1619
ZPR1_E9_71.4,ZPR1,650,1279
TMEM129_1089.9,TMEM129,193,1512
SP140L_E11_88.10,SP140L,210,2288
NFIL3_E2_156.5,NFIL3,563,4478
KLF13_E1_31.0,KLF13,224,2303
HOXB6_E4_177.12,HOXB6,163,802
ZNF589_E4_318.10,ZNF589,300,2286
RNF185_579.15,RNF185,205,766
JARID2_e14_158.20,JARID2,284,2363
PAX4_E2_216.2,PAX4,289,1795
LYL1_E4_180.6,LYL1,323,2380
DPYSL3_2055.316,DPYSL3,298,1657
FOXD4_E1_234.41,FOXD4,729,2878
PJA2_2127.115,PJA2,565,5242
RFPL4B_792.89,RFPL4B,582,3067
ZNF75D_E7_405.4,ZNF75D,1157,10597
ZNF580_E1_237.41,ZNF580,93,870
ZNF443_E4_1152.65,ZNF443,302,2357
ZNF23_E6_1326.84,ZNF23,476,4140
MSX2_E2_177.23,MSX2,287,1625
ZNF700_E4_1239.60,ZNF700,376,4386
ATXN3_933.3,ATXN3,623,4395
LHX9_E4_135.2,LHX9,556,4884
HOPX_E3_117.5,HOPX,158,1937
MME_2253.122,MME,385,3103
JADE1_Phd_E6_84.3,JADE1,557,2828
SOX4_E1_216.20,SOX4,602,8745
KDM4C_e7_104.6,KDM4C,731,5376
HOXD1_E2_168.1,HOXD1,243,1704
PRCP_1554.41,PRCP,65,803
PRKCA_PKc_E13_139.7,PRKCA,167,1440
UBE4A_3201.25,UBE4A,374,2471
ZSCAN16_E4_324.16,ZSCAN16,221,2111
STEAP1_1020.14,STEAP1,475,3799
ZEB2_E8_1970.216,ZEB2,643,4986
MYLIP_1338.102,MYLIP,397,3488
DMPK_PKc_E4_149.4,DMPK,199,1241
TTBK2_PKc_E3_148.2,TTBK2,212,1905
CTSE_1191.76,CTSE,533,5008
AREL1_2472.105,AREL1,253,1924
SPIN4_Spinlin119167_E1_750.61,SPIN4,262,2468
EZH2_SANT2_E11_170.13,EZH2,90,1229
FIZ1_E3_1065.232,FIZ1,111,1358
IKZF5_E5_187.5,IKZF5,597,3270
ZNF529_E6_1119.55,ZNF529,445,5769
ZKSCAN1_E6_555.42,ZKSCAN1,324,2209
PAX1_E2_384.51,PAX1,157,1304
TEK_PKc_E15_130.7,TEK,144,885
ZNF202_E9_735.49,ZNF202,124,771
JADE2_Phd_E3_33.2,JADE2,201,2394
ZNF471_E5_1311.20,ZNF471,254,2029
BRAF_PKc_E12_85.2,BRAF,180,2117
IRF2BPL_2391.256,IRF2BPL,226,2612
NAALADL2_2388.169,NAALADL2,590,5182
MYCN_E3_180.1,MYCN,189,1334
FBXL22_744.146,FBXL22,197,1774
ZSWIM2_1902.52,ZSWIM2,445,2382
MYRF_E10_111.6,MYRF,733,5678
SMARCA4_HELIC_e25.1,SMARCA4,2659,16471
NEUROD1_E2_177.4,NEUROD1,481,3965
RHOXF1_E2_46.2,RHOXF1,664,5474
HSFX2_E1_273.19,HSFX2,434,4114
MTA1_SANT_E10_87.1,MTA1,288,1479
CLK4_PKc_E4_40,CLK4,144,1087
ZNF383_E5_969.42,ZNF383,276,3492
OTUD7A_2781.95,OTUD7A,132,1479
ZNF565_E5_990.84,ZNF565,1110,6621
MYNN_BTB14111_E1_1833.128,MYNN,827,4913
PGR_E2_103.6,PGR,591,2629
BTRC_1818.18,BTRC,337,2185
RNF32_1089.63,RNF32,107,932
ITCH_2712.97,ITCH,153,817
PARP15_Macro304431_E1_2037.63,PARP15,213,1230
UBR2_5268.339,UBR2,504,3414
TRIM65_1554.119,TRIM65,255,1645
FBXW12_1395.6,FBXW12,686,5078
MBD1_E10_69.0,MBD1,616,3681
GLI2_E9_54.0,GLI2,407,2381
ZNF174_E3_237.2,ZNF174,261,1113
FBXO7_1569.59,FBXO7,267,1770
RNF41_954.111,RNF41,281,2042
SOX9_E1_122.12,SOX9,196,1518
PHF12_Phd_E2_77.6,PHF12,41,286
UBE4B_3909.170,UBE4B,112,352
TRIM52_894.132,TRIM52,333,1943
HOXB6_E4_177.0,HOXB6,272,1464
CHFR_1995.296,CHFR,332,2118
SPSB2_792.107,SPSB2,199,1450
PRKG1_PKc_E11_140,PRKG1,521,3544
RSPRY1_1731.83,RSPRY1,495,3848
ZNF114_E6_321.25,ZNF114,220,1698
DCAF12L1_1392.264,DCAF12L1,239,1915
ZNF667_E5_1383.102,ZNF667,288,2423
ZXDC_E4_64.5,ZXDC,449,2889
TRIM17_1434.98,TRIM17,322,2931
ZNF785_E3_495.75,ZNF785,528,3434
SNAI1_E3_133.15,SNAI1,126,862
VEZF1_E2_78.2,VEZF1,659,5019
POLR2A_e2.2,POLR2A,916,4546
ZNF782_E6_1062.26,ZNF782,772,6046
ZNF589_E4_318.22,ZNF589,425,3324
POLR2A_e27.1,POLR2A,1204,5177
ZFP36_999.24,ZFP36,274,2231
RNF224_471.17,RNF224,402,2706
ZBTB18_BTB23119_E1_1596.8,ZBTB18,268,2976
ZNF214_E3_1026.51,ZNF214,658,5464
USP54_106.7,USP54,597,5057
ZNF623_E1_1116.3,ZNF623,297,2034
RNF113A_1032.30,RNF113A,72,260
ZNF71_E3_1110.166,ZNF71,440,4171
CAMK1D_PKc_E3_75.1,CAMK1D,255,2111
KCND1_BTB42131_E1_1944.307,KCND1,102,838
ZNF556_E4_492.39,ZNF556,498,3589
ARIH2_1482.44,ARIH2,281,2405
ZNF610_E6_735.18,ZNF610,551,4196
ZNF75A_E7_237.2,ZNF75A,1314,10382
NCOA2_e20_178.18,NCOA2,366,2704
FBXL7_1476.30,FBXL7,378,2619
CDK9_e5.1,CDK9,2749,5210
FBXL14_1257.103,FBXL14,251,1731
KMT2C_e58_117.3,KMT2C,343,2504
SOX5_E14_107.5,SOX5,386,3406
BRPF3_Phd_E2_162.5,BRPF3,275,3161
HOXD12_E2_171.12,HOXD12,402,2473
UBR1_5250.474,UBR1,247,1312
NR2E1_E2_146.17,NR2E1,221,2072
SMARCA2_H_e24_164.7,SMARCA2,486,3699
ZNF141_E4_666.20,ZNF141,687,4732
ZNF415_E4_831.51,ZNF415,299,2841
KCTD6_BTB14102_E1_714.73,KCTD6,112,1117
MPND_1416.23,MPND,222,1482
PRDM5_E12_161.10,PRDM5,486,3211
PHF19_Phd1_E5_86.9,PHF19,486,2353
SCML2_MBT142240_E1_2103.21,SCML2,198,1174
WWP2_2613.72,WWP2,190,2109
RNF17_tudor419526_E1_4872.317,RNF17,429,2505
RNF14_1425.45,RNF14,507,1836
SOCS3_678.51,SOCS3,105,1280
MARCH4_1233.67,43528,192,1319
IRF1_E3_100.6,IRF1,313,3563
EPHA3_PKc_E14_150.14,EPHA3,150,1020
MMP2_1983.51,MMP2,537,3746
MMP3_1434.34,MMP3,433,3342
USP42_3951.42,USP42,261,3565
ABHD12B_858.59,ABHD12B,266,1808
NEK8_PKc_E2_206.9,NEK8,232,978
KCTD19_BTB398488_E1_2781.344,KCTD19,572,2719
CUL7_5349.579,CUL7,228,2885
CAPN10_2019.128,CAPN10,380,1449
ZBTB18_E2_69.2,ZBTB18,387,3233
MYLK3_PKc_E10_129.9,MYLK3,106,496
JOSD1_609.29,JOSD1,357,3714
SPIN4_Spinlin201245_E1_750.44,SPIN4,194,1830
NFAT5_E7_191.2,NFAT5,280,1675
KAT5_Chromo_E3_137.6,KAT5,228,2646
FOXP1_E17_102.1,FOXP1,320,3386
STUB1_696.4,STUB1,112,908
EPHB1_PKc_E14_150.11,EPHB1,188,1587
MEF2A_E3_51.1,MEF2A,837,4830
ZNF581_E2_246.31,ZNF581,318,2851
MYB_SANT_E3_72.2,MYB,165,1317
ZNF536_E2_1738.30,ZNF536,364,1558
USP26_2742.41,USP26,254,3245
ZNF536_E4_38.0,ZNF536,857,7273
TFAM_E5_96.2,TFAM,458,2275
PTK2B_PKc_E20_90.1,PTK2B,61,502
TRIM22_1497.19,TRIM22,270,1999
RXRB_E4_180.14,RXRB,585,5780
PAK7_PKc_E11_147.8,PAK7,401,3308
CREB3L2_E7_59.1,CREB3L2,159,1641
CELA2B_810.82,CELA2B,540,3049
MAPK1_PKc_E3_190.8,MAPK1,232,778
UBR5_8397.210,UBR5,311,3767
CTSB_1020.61,CTSB,462,2935
KCNA2_BTB35126_E1_1500.14,KCNA2,300,2877
WHSC1L1_PWWP9581051_E1_4314.148,WHSC1L1,261,2189
ZSCAN32_E7_555.61,ZSCAN32,385,2220
LNPEP_3078.264,LNPEP,400,3420
FOXO1_E2_90.4,FOXO1,558,3374
neg67,neg67,494,4690
CTSH_1008.87,CTSH,501,5413
PBRM1_BD6_e17_246.7,PBRM1,620,4738
RFPL2_1137.34,RFPL2,123,867
ZNF444_E5_360.57,ZNF444,181,2234
RLIM_1875.99,RLIM,427,2893
ZNF836_E5_2079.103,ZNF836,225,2013
ZNRF4_1290.157,ZNRF4,255,1293
ASB18_1401.126,ASB18,188,1494
ZNF749_E3_1185.67,ZNF749,330,2262
RPL23A_e2.1,RPL23A,1198,9288
ZNF772_E5_582.20,ZNF772,508,3737
HMGXB4_E6_79.1,HMGXB4,751,3735
PROP1_E2_135.9,PROP1,287,2807
EP300_BD_e18_196.15,EP300,591,1458
NEDD4L_2565.191,NEDD4L,626,4871
CDK11A_PKc_E18_149.14,CDK11A,281,2587
ZNRF4_1290.83,ZNRF4,382,2270
CCIN_BTB18128_E1_1767.241,CCIN,172,1337
SCMH1_MBT137235_E1_1983.27,SCMH1,329,2679
FXR2_Agenet69127_E1_2022.25,FXR2,158,641
MMP26_786.49,MMP26,306,2013
LRSAM1_2172.160,LRSAM1,283,1353
KMT2C_Phd3_E10_74.2,KMT2C,560,3446
SOCS4_1323.36,SOCS4,508,3102
ATAD2_BD_e21_95.1,ATAD2,605,2532
ZBTB18_BTB23119_E1_1596.187,ZBTB18,195,2508
PBRM1_Bah11301248_E1_4749.146,PBRM1,254,2992
E2F8_E6_162.12,E2F8,275,1826
HOXB13_E2_171.13,HOXB13,283,1651
RNF166_714.137,RNF166,304,2025
E2F6_E3_194.9,E2F6,640,3768
ZNF100_E5_1155.44,ZNF100,1057,6624
ZNF333_E12_972.64,ZNF333,283,2726
FOXO4_E2_90.1,FOXO4,702,5686
MMP16_1824.48,MMP16,749,5940
ZBTB41_E8_106.4,ZBTB41,389,2011
ZNF564_E4_1317.111,ZNF564,483,4135
ZNF7_E5_1380.49,ZNF7,396,2141
TMPRSS7_2154.157,TMPRSS7,411,1924
DPRX_E2_132.2,DPRX,368,2456
FERD3L_E1_171.6,FERD3L,303,3206
TUB_E13_113.10,TUB,764,3490
WNK3_PKc_E2_132,WNK3,522,4467
KLF8_E6_78.2,KLF8,722,5826
